Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
39339,20100502,kuroh001,LAN,13,37,0,0,1,1,4,0,0,25,0,16,2,3,0,7,0,3,27,9,0,1,9,0,6,3,0,1,2,1,NL,NL,51,karsj001,LOS03,,,karsj001,25,6,0,3,PIT,12,34,0,0,0,0,3,0,0,0,8,0,9,0,0,3,24,3,0,1,3,9,0,0,2,0,kuroh001,0.23529411764705882,0.43243243243243246,0.2777777777777778,0.46153846153846156,0.3235294117647059,0.7567567567567568,0.6013071895424837,1.2182952182952183,0.0,0.0
10972,20100504,mahop002,PIT,10,30,0,0,0,0,0,0,0,26,0,8,2,2,0,5,0,4,27,3,0,1,3,0,7,2,0,0,1,1,NL,NL,51,dempr002,PIT08,doteo001,,dempr002,27,12,1,2,CHN,9,34,0,0,0,0,1,0,0,1,8,2,3,0,0,2,24,2,0,1,5,3,0,0,5,0,mahop002,0.23529411764705882,0.26666666666666666,0.35,0.2903225806451613,0.4411764705882353,0.4666666666666667,0.7911764705882353,0.756989247311828,1.0,0.0
11053,20100505,mortc002,PIT,15,31,0,0,1,1,4,0,1,27,1,10,1,2,0,5,0,4,27,4,0,1,4,0,5,2,0,0,0,0,NL,NL,51,lillt001,PIT08,doteo001,,lillt001,28,4,0,2,CHN,9,30,0,0,0,2,0,0,1,2,5,0,4,0,0,3,24,2,1,0,7,4,0,0,0,0,mortc002,0.16666666666666666,0.3225806451612903,0.21212121212121213,0.34375,0.16666666666666666,0.5483870967741935,0.3787878787878788,0.8921370967741935,1.0,1.0
11085,20100506,burrb001,PIT,10,33,0,0,0,0,4,0,0,28,0,9,0,1,0,7,1,3,27,10,0,2,11,0,2,1,0,0,7,1,NL,NL,51,wellr001,PIT08,,,wellr001,29,8,0,1,CHN,13,33,0,0,0,0,5,3,0,0,6,0,8,0,0,5,24,1,0,0,6,8,0,0,3,0,burrb001,0.18181818181818182,0.2727272727272727,0.25,0.4,0.3333333333333333,0.3939393939393939,0.5833333333333333,0.793939393939394,1.0,1.0
16473,20100507,dukez001,PIT,7,36,0,0,1,0,3,2,0,29,2,11,0,1,0,8,0,4,27,2,0,0,3,0,9,1,0,0,0,0,NL,NL,54,meeke001,PIT08,,,carpc002,30,13,2,4,SLN,13,39,0,0,0,1,2,0,0,0,13,0,3,1,0,4,27,4,0,3,11,3,0,0,3,1,franr001,0.3333333333333333,0.3055555555555556,0.38095238095238093,0.34210526315789475,0.38461538461538464,0.3888888888888889,0.7655677655677655,0.7309941520467836,0.0,1.0
25047,20100508,karsj001,PIT,11,31,0,0,1,1,2,0,0,30,0,8,0,0,0,9,0,5,27,2,0,0,2,1,8,0,0,0,4,0,NL,NL,51,garcj004,PIT08,doteo001,,garcj004,31,7,0,0,SLN,14,29,0,0,0,0,2,0,1,1,4,0,2,1,0,4,24,0,0,0,8,2,0,0,4,0,karsj001,0.13793103448275862,0.25806451612903225,0.2647058823529412,0.34285714285714286,0.20689655172413793,0.3225806451612903,0.47160243407707914,0.6654377880184332,1.0,0.0
17342,20100509,mahop002,PIT,13,35,0,0,0,0,1,2,1,31,0,8,0,9,0,6,0,5,27,4,0,0,4,0,9,9,0,0,2,1,NL,NL,54,mahop002,PIT08,,,waina001,32,11,0,11,SLN,10,40,0,0,0,1,2,1,0,1,11,0,2,2,0,3,27,11,0,1,2,2,0,1,8,0,waina001,0.275,0.22857142857142856,0.40816326530612246,0.2702702702702703,0.375,0.2571428571428571,0.7831632653061225,0.5274131274131274,0.0,1.0
9045,20100510,ohler001,PIT,18,31,0,0,0,1,0,2,0,32,0,5,1,1,0,7,0,4,27,1,0,1,1,0,3,1,0,0,3,0,NL,NL,54,ohler001,PIT08,cordf002,,arrob001,32,8,1,2,CIN,10,32,0,0,0,0,4,0,1,0,7,0,1,0,0,3,27,2,0,0,4,1,0,0,4,0,arrob001,0.21875,0.16129032258064516,0.3055555555555556,0.23529411764705882,0.34375,0.25806451612903225,0.6493055555555556,0.49335863377609107,0.0,0.0
9027,20100511,mortc002,PIT,8,27,0,0,1,0,0,0,0,33,1,1,0,9,0,1,0,5,27,0,0,0,0,0,8,9,0,0,0,1,NL,NL,54,mortc002,PIT08,,,cuetj001,33,9,0,9,CIN,8,40,0,0,1,1,4,0,0,0,15,1,0,1,0,1,27,9,1,1,7,0,0,1,4,0,cuetj001,0.375,0.037037037037037035,0.4222222222222222,0.07142857142857142,0.6,0.037037037037037035,1.0222222222222221,0.10846560846560846,0.0,0.0
20064,20100512,dukez001,PIT,9,29,0,0,0,1,1,0,2,34,0,4,0,5,0,2,0,5,27,0,0,0,0,0,6,5,0,0,0,0,NL,NL,54,dukez001,PIT08,,,bailh001,34,5,1,5,CIN,11,34,0,0,1,2,3,0,1,0,10,2,0,0,0,1,27,5,0,0,8,0,0,0,2,0,bailh001,0.29411764705882354,0.13793103448275862,0.3333333333333333,0.13793103448275862,0.5588235294117647,0.1724137931034483,0.892156862745098,0.3103448275862069,0.0,0.0
