Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
31647,20100417,rowlr002,SEA,9,29,0,0,1,1,2,0,0,12,0,8,0,2,0,4,1,4,27,4,1,0,4,3,7,2,0,1,2,0,AL,AL,51,verlj001,SEA03,aardd001,,verlj001,11,8,1,2,DET,10,32,0,0,0,0,1,1,1,0,7,1,4,0,0,3,24,2,0,0,5,4,0,0,4,0,leagb001,0.21875,0.27586206896551724,0.3055555555555556,0.3125,0.34375,0.41379310344827586,0.6493055555555556,0.7262931034482758,0.0,0.0
30419,20100418,sneli001,SEA,12,30,0,0,1,2,2,1,0,13,0,7,1,4,0,6,0,5,27,2,0,1,2,0,7,4,0,0,4,0,AL,AL,54,sneli001,SEA03,valvj001,,schem001,12,12,0,4,DET,13,34,0,0,0,1,3,0,2,0,9,1,2,1,0,4,27,4,0,0,6,2,0,1,9,0,schem001,0.2647058823529412,0.23333333333333334,0.4186046511627907,0.3235294117647059,0.5,0.4,0.9186046511627908,0.723529411764706,1.0,0.0
36006,20100419,pinej001,ANA,11,26,0,0,0,2,2,0,1,14,1,4,0,0,0,4,0,3,27,1,0,0,2,0,2,0,0,0,3,0,AL,AL,51,willd003,ANA01,rodnf001,,willd003,13,8,0,0,DET,12,34,0,0,0,2,1,1,1,1,9,0,2,0,0,2,24,0,0,0,5,2,0,0,0,0,pinej001,0.2647058823529412,0.15384615384615385,0.2857142857142857,0.26666666666666666,0.29411764705882354,0.23076923076923078,0.5798319327731092,0.49743589743589745,0.0,1.0
35266,20100420,kazms001,ANA,4,32,0,0,0,0,3,0,2,15,1,10,0,5,0,6,0,6,27,6,0,0,6,1,8,5,0,0,3,0,AL,AL,51,porcr001,ANA01,rodnf001,,porcr001,14,10,0,5,DET,7,38,0,0,0,2,2,1,0,0,11,0,6,0,0,3,24,5,0,1,13,6,0,1,4,2,kazms001,0.2894736842105263,0.3125,0.35714285714285715,0.3888888888888889,0.39473684210526316,0.40625,0.7518796992481203,0.7951388888888888,0.0,0.0
35279,20100421,weavj003,ANA,6,32,0,0,0,2,1,0,1,16,0,4,1,4,0,4,0,4,27,3,0,0,3,2,7,4,0,0,2,0,AL,AL,54,fuenb001,ANA01,valvj001,,bondj001,15,5,0,4,DET,11,32,0,0,1,1,1,2,1,0,8,2,3,0,0,4,27,4,0,2,9,3,0,0,4,0,cokep001,0.25,0.125,0.3333333333333333,0.17647058823529413,0.46875,0.25,0.8020833333333333,0.42647058823529416,1.0,0.0
37338,20100422,saunj001,ANA,13,34,0,0,0,0,2,1,1,17,1,9,1,5,0,9,0,4,27,4,0,0,4,1,9,5,0,0,5,0,AL,AL,54,saunj001,ANA01,valvj001,,verlj001,16,11,1,5,DET,10,34,0,0,1,2,7,0,0,0,11,0,4,1,1,5,27,5,1,0,5,4,0,0,7,0,verlj001,0.3235294117647059,0.2647058823529412,0.42857142857142855,0.375,0.5294117647058824,0.4117647058823529,0.9579831932773109,0.7867647058823529,1.0,1.0
26445,20100423,hardr001,TEX,6,27,0,0,2,1,1,0,0,16,1,6,1,4,1,7,0,5,27,4,0,2,5,0,8,4,0,0,7,0,AL,AL,52,ni--f001,ARL02,,,schem001,17,9,0,4,DET,10,36,0,0,0,0,3,1,0,0,10,0,4,0,0,4,25,4,0,0,9,4,0,0,4,0,felin001,0.2777777777777778,0.2222222222222222,0.35,0.4,0.3611111111111111,0.37037037037037035,0.711111111111111,0.7703703703703704,0.0,1.0
45752,20100424,felds001,TEX,10,35,0,0,0,2,2,1,2,17,0,11,0,4,0,8,0,3,27,4,0,1,4,0,6,4,0,0,3,1,AL,AL,54,felds001,ARL02,,,thomb001,18,8,0,8,DET,20,36,0,0,0,2,4,1,1,0,11,0,4,0,0,4,27,6,0,1,4,4,0,0,7,0,bonie002,0.3055555555555556,0.3142857142857143,0.4186046511627907,0.3684210526315789,0.4166666666666667,0.37142857142857144,0.8352713178294574,0.7398496240601504,1.0,0.0
31211,20100425,lewic001,TEX,10,33,0,0,1,2,1,0,1,18,1,11,1,4,0,9,0,3,27,8,0,0,8,0,10,4,0,0,7,0,AL,AL,51,porcr001,ARL02,,,porcr001,19,4,0,4,DET,9,33,0,0,0,1,2,0,2,0,8,1,8,0,0,4,24,4,0,0,10,8,0,0,2,1,lewic001,0.24242424242424243,0.3333333333333333,0.2857142857142857,0.4634146341463415,0.3939393939393939,0.45454545454545453,0.6796536796536796,0.917960088691796,0.0,1.0
16381,20100426,harrm001,TEX,12,38,0,0,0,0,2,0,0,19,0,11,1,8,0,6,0,4,27,5,0,0,6,0,6,8,0,0,1,0,AL,AL,54,felin001,ARL02,valvj001,,bondj001,20,8,0,8,DET,12,39,0,0,0,0,4,0,0,0,13,3,6,0,0,4,27,8,0,0,7,6,0,0,4,1,cokep001,0.3333333333333333,0.2894736842105263,0.3953488372093023,0.3076923076923077,0.6666666666666666,0.42105263157894735,1.0620155038759689,0.728744939271255,1.0,0.0
