Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
20100428,ATL,NL,21,SLN,NL,21,0,6,51,STL10,35693,32,7,1,0,0,0,1,0,0,1,0,7,0,0,1,0,7,4,5,5,2,0,24,10,2,0,4,0,29,9,3,0,0,4,1,0,0,9,4,5,0,0,3,0,9,3,0,0,0,0,27,14,0,0,1,0,garcj004,kawak001,,kawak001,garcj004,,0.23333333333333334,0.6,0.24242424242424243,0.47368421052631576,0.25,0.41379310344827586,0.4924242424242424,0.8874773139745916,0.0
20100429,ATL,NL,22,SLN,NL,22,4,10,51,STL10,39561,32,8,1,0,1,4,1,0,0,2,0,4,0,0,2,0,4,5,10,10,0,0,24,10,1,0,1,0,34,10,3,0,2,10,0,0,1,4,1,6,0,0,1,0,5,4,4,4,0,0,27,12,0,0,2,0,waina001,jurrj001,,jurrj001,waina001,,0.27586206896551724,0.35714285714285715,0.29411764705882354,0.38461538461538464,0.375,0.5588235294117647,0.6691176470588236,0.9434389140271492,0.0
20100430,HOU,NL,22,ATL,NL,23,2,4,51,ATL02,30082,29,4,0,0,0,2,0,0,1,1,0,7,0,0,2,0,2,3,3,3,0,0,24,11,2,0,1,0,29,6,0,0,2,3,0,0,0,5,0,7,1,2,1,0,6,2,2,2,0,0,27,10,1,0,2,0,hanst001,myerb001,wagnb001,myerb001,hanst001,,0.14814814814814814,0.25,0.1935483870967742,0.3235294117647059,0.13793103448275862,0.41379310344827586,0.3314794215795328,0.7373225152129818,1.0
20100501,HOU,NL,23,ATL,NL,24,1,10,51,ATL02,27035,31,6,0,0,0,1,0,0,0,4,0,4,1,2,0,0,7,4,7,7,0,0,24,11,2,0,2,0,37,15,2,0,1,10,0,0,1,5,0,5,1,1,2,0,9,4,1,1,0,0,27,15,0,0,0,0,hudst001,rodrw002,,rodrw002,hudst001,,0.2222222222222222,0.4838709677419355,0.2857142857142857,0.4883720930232558,0.1935483870967742,0.5405405405405406,0.4792626728110599,1.0289126335637964,1.0
20100502,HOU,NL,24,ATL,NL,25,1,7,51,ATL02,25665,36,9,2,0,0,1,0,0,0,1,0,7,0,0,1,0,9,4,7,7,1,0,24,5,0,0,1,0,30,9,2,0,0,7,0,1,1,4,0,8,0,0,1,0,5,4,1,1,0,0,27,11,1,0,1,0,lowed001,norrb001,,norrb001,lowed001,,0.2571428571428571,0.375,0.2702702702702703,0.3888888888888889,0.3055555555555556,0.36666666666666664,0.5758258258258259,0.7555555555555555,1.0
20100504,ATL,NL,26,WAS,NL,26,3,6,51,WAS11,17098,34,8,2,0,1,3,0,1,0,6,1,5,1,0,1,0,11,4,6,6,0,0,24,15,0,0,1,0,32,11,0,0,3,6,2,0,0,2,0,3,0,1,0,0,6,5,2,2,1,0,27,12,2,0,1,0,hernl003,kawak001,cappm001,kawak001,hernl003,,0.3076923076923077,0.39285714285714285,0.34146341463414637,0.38235294117647056,0.38235294117647056,0.625,0.7238163558106171,1.0073529411764706,0.0
20100505,ATL,NL,27,WAS,NL,27,7,6,60,WAS11,15616,36,10,4,0,1,7,2,0,0,6,1,7,0,1,1,0,7,5,5,5,0,0,30,11,1,0,0,0,39,12,4,0,1,6,2,1,0,3,0,8,0,1,0,0,9,5,7,7,0,0,30,10,0,0,1,0,medlk001,cappm001,wagnb001,hanst001,atill001,,0.37037037037037035,0.36363636363636365,0.38095238095238093,0.3488372093023256,0.4722222222222222,0.48717948717948717,0.8531746031746031,0.8360166964818128,1.0
20100506,ATL,NL,28,WAS,NL,28,2,3,51,WAS11,17131,29,4,0,0,0,2,1,0,0,3,0,8,0,0,2,0,4,3,3,3,0,0,24,17,1,0,3,0,29,7,1,0,2,3,0,0,1,2,1,5,0,0,3,0,5,2,1,1,0,0,27,13,3,0,2,0,clipt001,oflae001,,hudst001,olses001,,0.16,0.28,0.21875,0.3125,0.13793103448275862,0.4827586206896552,0.3566810344827586,0.7952586206896552,0.0
20100507,ATL,NL,29,PHI,NL,29,0,7,51,PHI13,45349,28,2,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,4,7,7,2,0,24,12,0,0,1,0,35,12,2,0,1,7,0,0,0,3,1,5,0,0,1,0,7,1,0,0,0,0,27,7,0,0,1,0,moyej001,lowed001,,lowed001,moyej001,,0.07142857142857142,0.3870967741935484,0.07142857142857142,0.39473684210526316,0.07142857142857142,0.4857142857142857,0.14285714285714285,0.8804511278195488,0.0
20100508,ATL,NL,30,PHI,NL,30,4,1,54,PHI13,45395,32,7,1,0,0,4,2,1,1,6,0,5,0,0,1,0,11,7,1,1,0,0,27,12,0,0,3,0,32,9,0,0,0,1,1,0,0,4,0,6,2,0,3,0,9,5,4,4,0,0,27,12,2,0,1,0,oflae001,blanj001,wagnb001,medlk001,blanj001,,0.3181818181818182,0.3333333333333333,0.35,0.3611111111111111,0.25,0.28125,0.6,0.6423611111111112,1.0
