Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,
"20100405","CLE","AL",1,"CHA","AL",1,0,6,51,"CHI12",38935,"000000000","20201001x",30,4,0,0,0,0,0,0,0,1,0,7,0,0,1,0,4,4,6,6,4,0,24,14,0,0,1,0,28,6,2,0,2,4,0,0,2,5,0,4,0,1,1,0,5,3,0,0,0,0,27,9,0,0,1,0,"buehm001","westj001","","westj001","buehm001",
"20100407","CLE","AL",2,"CHA","AL",2,5,3,54,"CHI12",19514,"000300101","102000000",36,10,2,0,0,5,0,0,2,6,1,8,3,1,0,0,12,4,3,3,0,0,27,12,0,0,2,0,26,2,0,0,1,3,0,1,0,7,0,2,2,0,2,0,4,5,5,5,0,0,27,9,0,0,0,0,"carmf001","willr003","perec002","carmf001","peavj001",
"20100408","CLE","AL",3,"CHA","AL",3,5,3,66,"CHI12",18637,"00101001002","00001020000",41,11,4,0,0,5,3,0,0,4,1,16,1,0,1,0,10,7,3,3,1,0,33,12,0,0,0,0,37,6,0,0,1,3,2,0,1,7,1,12,1,0,0,0,11,6,5,5,1,0,33,12,2,0,1,0,"lewij003","putzj001","perec002","mastj001","floyg001",
"20100409","CLE","AL",4,"DET","AL",4,2,5,51,"DET05",45010,"010010000","00004010x",30,7,1,1,1,2,0,0,0,4,0,6,1,1,3,0,5,2,2,2,0,0,24,7,1,0,0,0,32,7,2,0,0,2,0,0,0,3,0,2,1,0,0,0,6,4,2,2,1,0,27,10,0,0,3,0,"porcr001","huffd001","valvj001","huffd001","porcr001",
"20100410","CLE","AL",5,"DET","AL",5,2,4,51,"DET05",35332,"000101000","20200000x",30,3,0,0,0,1,0,0,2,3,0,9,0,0,0,0,6,4,4,4,0,0,24,9,0,0,2,0,26,6,0,0,1,4,0,1,1,9,1,5,0,1,2,0,9,4,2,2,2,0,27,12,0,0,0,0,"bondj001","talbm001","perrr001","talbm001","bondj001",
"20100411","CLE","AL",6,"DET","AL",6,8,9,53,"DET05",26081,"500002100","000012123",34,10,1,0,3,8,0,1,0,3,0,3,0,0,2,0,3,6,9,9,1,0,26,10,0,1,1,0,42,18,2,0,0,7,0,0,2,9,0,7,1,0,1,0,18,3,8,8,0,0,27,11,0,0,2,0,"cokep001","perec002","","westj001","verlj001",
"20100412","TEX","AL",7,"CLE","AL",7,4,2,60,"CLE08",42061,"0000200002","1000010000",36,8,1,1,1,3,1,0,1,5,0,5,3,0,2,0,9,5,2,2,1,0,30,11,1,0,1,0,34,7,2,0,1,2,0,1,0,3,0,7,1,0,0,0,6,4,4,4,1,0,30,14,0,0,2,0,"franf001","wrigj001","felin001","hardr001","carmf001",
"20100414","TEX","AL",8,"CLE","AL",8,6,2,54,"CLE08",10071,"112000020","000002000",41,15,3,0,1,6,1,0,0,1,0,13,2,1,0,0,10,5,2,2,1,0,27,6,0,0,1,0,31,5,2,0,0,2,0,0,2,8,0,12,1,0,1,0,12,4,4,4,0,0,27,11,2,0,0,0,"lewic001","mastj001","felin001","lewic001","mastj001",
"20100415","TEX","AL",9,"CLE","AL",9,2,3,51,"CLE08",10198,"000200000","00000003x",29,4,0,0,1,2,1,0,0,1,0,4,0,0,1,0,2,2,1,1,1,0,24,9,3,0,1,0,32,6,1,0,1,3,0,0,1,1,0,3,0,0,1,0,7,1,2,2,0,0,27,9,0,0,1,0,"huffd001","harrm001","","harrm001","huffd001",
"20100416","CHA","AL",11,"CLE","AL",10,2,6,51,"CLE08",10421,"010001000","00030300x",29,6,0,0,1,1,1,0,0,0,0,2,0,1,2,0,1,3,3,3,1,0,24,9,1,0,2,0,31,8,1,0,1,4,0,0,0,4,0,5,0,0,2,0,5,1,1,1,0,0,27,19,1,0,2,0,"talbm001","buehm001","","buehm001","talbm001",
"20100417","CHA","AL",12,"CLE","AL",11,2,3,51,"CLE08",12885,"000001100","10000002x",29,5,3,0,0,2,0,0,0,3,0,4,2,0,2,0,3,2,3,3,0,0,24,10,0,0,0,0,29,6,2,1,1,3,0,0,0,4,1,3,0,1,0,0,6,3,2,2,0,0,27,14,0,0,3,0,"lewij003","thorm001","perec002","peavj001","westj001",
"20100418","CHA","AL",13,"CLE","AL",12,4,7,51,"CLE08",10564,"000030001","34000000x",35,10,2,0,0,4,0,1,0,4,0,5,3,1,0,0,9,5,7,7,2,0,24,10,1,0,2,0,30,8,1,0,1,7,0,0,0,6,0,10,0,0,2,0,5,6,4,4,0,0,27,9,0,0,0,0,"carmf001","floyg001","perec002","floyg001","carmf001",
"20100420","CLE","AL",13,"MIN","AL",14,1,5,51,"MIN04",38985,"010000000","10400000x",32,5,1,0,1,1,0,0,0,0,0,9,0,0,0,0,4,4,2,2,1,0,24,10,2,0,2,0,28,6,1,0,0,3,0,1,1,5,0,7,0,0,2,0,6,2,1,1,0,0,27,11,0,0,0,0,"slowk001","mastj001","","mastj001","slowk001",
"20100421","CLE","AL",14,"MIN","AL",15,0,6,51,"MIN04",39044,"000000000","03000102x",32,7,2,0,0,0,0,0,0,2,0,7,0,0,1,0,7,3,6,6,1,0,24,9,0,0,2,0,28,6,0,1,1,6,0,0,0,6,0,3,0,0,2,0,4,2,0,0,0,0,27,13,0,0,2,0,"lirif001","huffd001","","huffd001","lirif001",
"20100422","CLE","AL",15,"MIN","AL",16,8,1,54,"MIN04",38810,"100203200","000100000",35,11,6,0,1,8,0,1,0,4,0,6,0,1,1,0,5,3,0,0,0,1,27,13,1,0,4,0,27,4,1,0,0,1,0,0,0,3,0,4,0,0,4,0,2,5,8,8,0,0,27,14,0,0,1,0,"talbm001","bakes002","","talbm001","bakes002",
