Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20100416,FLO,NL,11,PHI,NL,10,6,8,51,PHI13,45245,39,14,2,0,1,6,1,0,0,0,0,4,0,0,1,0,7,3,8,8,0,0,24,9,1,0,2,0,33,12,2,0,2,8,0,1,0,6,0,2,0,0,1,0,8,3,6,6,0,0,27,15,0,0,1,0,hallr001,sanca004,madsr001,sanca004,hallr001,,0.358974358974359,0.36363636363636365,0.358974358974359,0.45,0.48717948717948717,0.6060606060606061,0.8461538461538461,1.056060606060606,0.0,1.0
20100417,FLO,NL,12,PHI,NL,11,5,1,54,PHI13,45305,32,6,0,0,1,5,0,0,0,3,0,8,1,1,0,0,3,1,1,1,0,0,27,7,0,0,2,0,30,5,0,0,1,1,0,0,0,3,0,4,0,0,2,0,5,3,5,5,0,0,27,10,0,0,0,0,nolar001,moyej001,,nolar001,moyej001,,0.1875,0.16666666666666666,0.2571428571428571,0.24242424242424243,0.28125,0.26666666666666666,0.5383928571428571,0.509090909090909,1.0,0.0
20100418,FLO,NL,13,PHI,NL,12,2,0,54,PHI13,45405,35,8,3,0,1,2,0,0,0,0,0,10,1,0,0,0,6,3,0,0,0,0,27,11,1,0,0,0,31,4,1,0,0,0,1,0,0,4,0,7,0,0,0,0,9,2,2,2,0,0,27,10,0,0,0,0,roben001,hamec001,nunel001,roben001,hamec001,,0.22857142857142856,0.12903225806451613,0.22857142857142856,0.22857142857142856,0.4,0.16129032258064516,0.6285714285714286,0.3898617511520737,1.0,1.0
20100420,FLO,NL,14,HOU,NL,13,5,7,51,HOU03,24135,35,10,1,0,1,5,1,0,0,0,0,3,1,0,1,0,4,2,7,7,0,0,24,9,1,0,0,0,31,9,3,0,1,7,3,0,0,3,0,2,2,0,0,0,6,3,5,5,1,0,27,14,1,0,1,0,lyonb003,woodt003,lindm001,volsc001,myerb001,,0.2857142857142857,0.2903225806451613,0.2857142857142857,0.35294117647058826,0.4,0.4838709677419355,0.6857142857142857,0.8368121442125238,0.0,1.0
20100421,FLO,NL,15,HOU,NL,14,4,5,51,HOU03,22607,30,5,0,1,0,3,1,0,0,2,0,9,0,0,2,0,2,3,4,4,1,0,24,14,1,0,0,0,29,8,1,1,1,5,1,0,0,3,0,6,1,2,0,0,4,4,3,3,0,0,27,6,1,0,2,0,lopew001,badeb001,lindm001,johnj009,norrb001,,0.16666666666666666,0.27586206896551724,0.21875,0.34375,0.23333333333333334,0.4827586206896552,0.4520833333333333,0.8265086206896552,0.0,0.0
20100422,FLO,NL,16,HOU,NL,15,5,1,54,HOU03,21802,32,6,2,0,0,3,0,0,1,3,0,8,0,1,0,0,4,4,1,1,1,0,27,14,0,0,1,0,34,9,0,0,0,1,1,0,1,0,0,5,1,0,1,0,8,3,2,2,1,0,27,15,2,0,0,0,sanca004,paulf001,,sanca004,paulf001,,0.1875,0.2647058823529412,0.2777777777777778,0.2857142857142857,0.25,0.2647058823529412,0.5277777777777778,0.5504201680672269,1.0,0.0
20100424,FLO,NL,17,COL,NL,17,4,1,54,DEN02,0,33,10,2,0,2,4,0,1,1,2,0,5,0,1,1,0,6,2,1,1,0,0,27,9,0,0,2,0,31,7,0,0,0,1,0,0,0,1,0,9,0,1,2,0,4,3,4,4,0,0,27,13,0,0,2,0,nolar001,smitg002,nunel001,nolar001,smitg002,,0.30303030303030304,0.22580645161290322,0.35135135135135137,0.25,0.5454545454545454,0.22580645161290322,0.8968058968058967,0.4758064516129033,1.0,1.0
20100424,FLO,NL,18,COL,NL,18,1,8,51,DEN02,31560,31,5,0,0,0,1,0,0,0,2,0,4,0,0,1,0,5,4,8,8,0,0,24,10,1,0,2,0,31,11,3,1,1,6,1,0,2,6,1,7,1,0,2,0,8,1,1,1,0,0,27,16,1,0,1,0,cooka002,roben001,,roben001,cooka002,,0.16129032258064516,0.3548387096774194,0.21212121212121213,0.48717948717948717,0.16129032258064516,0.6129032258064516,0.3734115347018573,1.1000827129859387,0.0,1.0
20100425,FLO,NL,19,COL,NL,19,4,8,51,DEN02,35883,32,8,3,0,0,4,1,0,1,5,0,9,0,0,2,0,8,4,8,8,0,0,24,13,1,0,0,0,33,10,1,1,3,7,1,0,0,5,1,5,1,0,0,0,7,5,4,4,0,1,27,8,0,0,2,0,delaj001,volsc001,,volsc001,delaj001,,0.25,0.30303030303030304,0.3684210526315789,0.39473684210526316,0.34375,0.6666666666666666,0.7121710526315791,1.0614035087719298,0.0,0.0
20100426,SDN,NL,19,FLO,NL,20,1,10,51,MIA01,10924,28,3,1,0,0,1,1,1,0,1,0,12,0,0,0,0,3,4,10,10,0,0,24,8,0,0,0,0,36,12,2,0,2,10,0,0,0,7,0,12,1,0,0,0,9,1,1,1,0,0,27,9,0,0,0,0,johnj009,latom001,,latom001,johnj009,,0.10714285714285714,0.3333333333333333,0.13333333333333333,0.4418604651162791,0.14285714285714285,0.5555555555555556,0.2761904761904762,0.9974160206718348,1.0,0.0
