Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,
"20170402","SFN","NL",1,"ARI","NL",1,5,6,53,"PHO01",49016,"010011101","000003012",34,11,2,1,2,5,0,2,0,5,0,7,2,1,0,0,9,5,6,6,0,0,26,9,0,0,1,0,38,13,1,1,1,6,0,0,0,0,0,12,0,0,1,0,6,6,5,5,2,0,27,8,0,0,0,0,"rodnf001","melam001","","bumgm001","greiz001",
"20170404","SFN","NL",2,"ARI","NL",2,8,4,54,"PHO01",19378,"021050000","000220000",43,15,5,0,1,8,0,1,0,4,0,12,0,0,0,0,13,5,4,4,0,0,27,7,0,0,0,0,34,7,0,0,2,4,0,0,0,4,0,11,1,0,0,0,7,4,6,6,0,1,27,6,2,0,0,0,"cuetj001","corbp001","","cuetj001","corbp001",
"20170405","SFN","NL",3,"ARI","NL",3,6,8,51,"PHO01",14675,"012010020","00103220x",36,10,0,2,1,5,0,1,0,2,0,11,1,0,0,0,6,4,5,5,1,0,24,14,1,1,0,0,36,12,7,0,0,6,0,0,0,4,0,7,3,2,0,0,8,6,6,6,1,0,27,6,0,0,0,0,"walkt004","moorm003","rodnf001","moorm003","walkt004",
"20170406","SFN","NL",4,"ARI","NL",4,3,9,51,"PHO01",15308,"001101000","00020403x",31,4,2,0,1,3,0,0,0,5,0,7,1,0,0,0,6,3,9,9,0,0,24,8,0,0,1,0,34,11,2,0,3,9,0,0,0,5,0,10,0,0,1,0,6,5,3,3,0,0,27,12,1,1,0,0,"delaj001","samaj001","","samaj001","ray-r002",
"20170407","CLE","AL",4,"ARI","NL",5,3,7,51,"PHO01",22443,"120000000","00025000x",34,6,2,0,1,3,0,0,0,4,0,8,1,0,0,0,8,4,7,7,0,0,24,8,0,0,1,0,34,11,3,1,0,7,0,0,1,4,0,8,0,0,1,0,8,3,3,3,0,0,27,5,1,0,0,0,"mills001","tomlj001","","tomlj001","mills001",
"20170408","CLE","AL",5,"ARI","NL",6,2,11,51,"PHO01",28437,"000100001","00001406x",33,7,3,0,0,2,0,0,0,0,0,7,0,0,1,0,4,4,11,11,0,0,24,8,0,0,1,0,38,15,3,1,1,10,0,0,0,3,1,8,1,0,1,0,6,3,2,2,1,0,27,13,0,0,1,0,"greiz001","bauet001","","bauet001","greiz001",
"20170409","CLE","AL",6,"ARI","NL",7,2,3,51,"PHO01",30191,"000000101","00020100x",34,7,1,0,0,1,1,0,0,3,0,5,0,0,1,0,9,3,2,2,0,0,24,4,1,0,0,0,32,8,1,0,1,2,0,0,0,1,0,6,4,0,0,0,6,4,0,0,1,0,27,14,3,0,1,0,"corbp001","klubc001","rodnf001","klubc001","corbp001",
"20170410","ARI","NL",8,"SFN","NL",8,1,4,51,"SFO03",42129,"000010000","00030010x",31,4,2,0,1,1,0,0,1,0,0,5,0,0,0,0,4,3,3,3,1,0,24,8,2,0,0,0,29,6,3,0,0,2,1,1,1,4,0,5,0,0,0,0,8,2,1,1,0,0,27,9,0,0,0,0,"moorm003","walkt004","melam001","walkt004","moorm003",
"20170411","ARI","NL",9,"SFN","NL",9,4,3,54,"SFO03",41562,"003000010","000000012",35,9,1,1,0,4,1,0,1,4,0,12,0,0,0,0,10,4,3,3,0,0,27,6,0,0,1,0,36,10,3,0,0,3,0,0,1,6,0,11,1,0,1,0,13,4,4,4,0,0,27,6,0,0,0,0,"ray-r002","samaj001","rodnf001","ray-r002","samaj001",
"20170412","ARI","NL",10,"SFN","NL",10,2,6,51,"SFO03",41656,"100000010","00003030x",34,8,1,1,0,2,0,1,0,3,0,12,2,0,0,0,9,4,6,6,2,1,24,4,2,1,0,0,35,9,3,1,0,6,0,0,0,5,1,7,0,0,0,0,10,5,2,2,0,0,27,9,1,0,0,0,"cainm001","mills001","","mills001","cainm001",
