Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID
20130413,PHI,NL,11,MIA,NL,11,1,2,52,MIA02,20037,100,10001,32,5,1,0,0,0,0,0,0,4,0,8,0,0,0,0,8,4,1,1,0,0,25,7,1,0,1,0,28,4,0,1,0,1,1,0,0,4,0,9,1,0,1,0,6,5,1,1,0,0,27,11,2,0,0,0,cishs001,aumop001,,hamec001,fernj003
20130414,PHI,NL,12,MIA,NL,12,2,1,54,MIA02,21412,1001,100,35,12,2,0,1,2,0,0,1,3,1,5,1,1,3,0,10,2,1,1,0,0,27,11,0,0,1,0,29,5,1,0,0,1,2,0,0,2,0,2,0,0,0,0,5,3,2,2,0,0,27,12,0,0,4,0,hallr001,raucj001,papej001,hallr001,slowk001
20130415,PHI,NL,13,CIN,NL,13,2,4,51,CIN09,17387,20,00000022x,31,5,0,0,1,2,0,0,0,0,0,5,0,0,1,0,2,3,4,4,1,0,24,9,1,0,2,0,30,9,2,0,0,3,1,1,0,2,1,5,0,0,1,0,6,2,2,2,0,0,27,10,0,0,1,0,arrob001,horsj001,chapa001,lee-c003,arrob001
20130417,PHI,NL,15,CIN,NL,15,2,11,51,CIN09,16467,20,15302000x,31,6,2,0,1,2,0,0,1,0,0,7,0,0,2,0,3,4,11,11,1,0,24,9,0,0,1,0,36,15,4,1,2,11,0,0,1,3,0,6,0,1,1,0,5,3,2,2,0,0,27,12,0,0,2,0,leakm001,lannj001,,lannj001,leakm001
20130418,SLN,NL,15,PHI,NL,16,4,3,54,PHI13,34256,200110,2100,31,7,3,0,1,4,1,1,0,3,0,10,2,1,0,0,5,3,3,3,1,0,27,15,0,0,2,0,37,13,2,0,0,3,1,0,0,0,0,6,0,0,2,0,8,3,4,4,0,0,27,8,0,0,1,0,waina001,adamm001,mujie001,waina001,hamec001
20130419,SLN,NL,16,PHI,NL,17,2,8,39,PHI13,34092,100001,512000x,23,2,0,0,2,2,0,0,0,2,0,6,0,0,0,0,2,3,4,4,1,0,18,9,1,0,1,0,28,10,3,1,0,5,0,0,0,2,0,6,0,0,1,0,4,1,2,2,0,0,21,7,0,0,0,0,hallr001,garcj004,,garcj004,hallr001
20130420,SLN,NL,17,PHI,NL,18,5,0,54,PHI13,41050,4010000,0,34,8,0,0,1,5,0,0,0,4,0,8,0,0,1,0,6,3,0,0,0,0,27,8,1,0,2,0,29,3,1,0,0,0,0,0,0,3,0,10,0,0,2,0,5,4,5,5,0,0,27,6,0,0,1,0,lynnl001,lee-c003,,lynnl001,lee-c003
20130421,SLN,NL,18,PHI,NL,19,3,7,51,PHI13,35115,100001100,20000014x,36,10,1,0,1,3,2,0,0,3,0,9,0,0,0,0,11,5,7,7,0,0,24,12,0,0,3,0,34,14,2,1,1,7,0,1,0,4,0,6,1,0,2,0,8,5,2,2,0,0,27,8,1,0,0,0,adamm001,boggm001,,westj001,kendk001
20130422,PIT,NL,19,PHI,NL,20,2,3,51,PHI13,35385,10010000,00110100x,32,8,3,0,2,2,1,0,0,0,0,11,0,0,1,0,4,3,3,3,1,0,24,10,0,0,2,0,30,8,0,0,0,2,0,0,1,4,0,9,0,0,2,0,8,5,2,2,0,0,27,9,0,0,1,0,valdr002,hughj001,papej001,burna001,pettj001
20130423,PIT,NL,20,PHI,NL,21,2,0,54,PHI13,31002,100010,0,36,7,3,0,1,2,0,0,0,1,0,6,1,0,0,0,8,4,0,0,0,0,27,9,1,0,1,0,30,4,1,1,0,0,1,0,1,2,0,11,0,0,1,0,7,2,2,2,0,0,27,12,2,0,0,0,lockj001,hamec001,grilj001,lockj001,hamec001
20130424,PIT,NL,21,PHI,NL,22,5,3,54,PHI13,32158,100121,100101000,33,6,0,0,1,4,0,0,1,4,0,8,2,0,1,0,6,4,3,3,0,0,27,12,1,1,2,0,35,10,1,0,2,3,0,0,1,2,1,6,0,0,1,0,8,4,4,4,0,0,27,13,1,0,1,0,mazzv001,adamm001,grilj001,rodrw002,hallr001
20130425,PIT,NL,22,PHI,NL,23,6,4,54,PHI13,33443,1230,102010,40,14,1,0,1,6,1,1,1,3,1,9,0,0,0,0,13,3,4,4,2,0,27,9,1,0,0,0,32,7,4,0,0,4,0,1,0,3,0,7,1,1,0,0,5,4,6,6,0,0,27,4,1,0,0,0,wilsj004,aumop001,watst001,mcdoj004,lee-c003
20130426,PHI,NL,24,NYN,NL,21,4,0,54,NYC20,21582,4000,0,33,8,1,0,1,4,1,0,0,2,0,7,0,0,0,0,5,1,0,0,0,0,27,10,0,0,0,0,30,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,4,3,4,4,0,0,27,11,0,0,0,0,kendk001,gee-d001,,kendk001,gee-d001
20130427,PHI,NL,25,NYN,NL,22,9,4,54,NYC20,29248,3050100,10110001,38,12,2,0,2,8,0,1,0,4,0,7,0,1,0,0,7,4,4,4,0,0,27,9,0,0,2,0,32,8,4,0,1,4,0,1,1,2,0,7,0,0,2,0,5,4,8,8,1,0,27,12,1,0,0,0,pettj001,marcs001,,pettj001,marcs001
20130428,PHI,NL,26,NYN,NL,23,5,1,54,NYC20,28990,10310,100000000,38,10,3,0,1,5,0,0,0,1,0,3,0,0,0,0,7,4,1,1,0,0,27,7,0,0,0,0,30,3,2,0,0,1,0,0,0,6,0,8,0,0,0,0,8,5,3,2,0,0,27,8,2,0,0,0,hamec001,niesj001,,hamec001,niesj001
20130430,PHI,NL,27,CLE,AL,24,2,14,51,CLE08,10841,10001000,40044020x,30,5,1,0,2,2,0,0,1,3,0,4,0,0,2,0,5,4,14,14,1,0,24,8,0,0,2,0,38,17,1,0,7,14,0,0,0,4,0,8,2,1,2,0,4,3,2,2,0,0,27,11,0,0,2,0,mcalz001,hallr001,,hallr001,mcalz001
20130501,PHI,NL,28,CLE,AL,25,0,6,51,CLE08,12730,0,01301010x,29,3,0,0,0,0,0,0,0,7,0,9,1,1,1,0,9,3,5,5,0,0,24,3,1,0,0,0,38,14,2,0,0,6,0,1,1,2,0,7,0,0,0,0,12,5,0,0,0,0,27,7,0,0,1,0,bauet001,lee-c003,,lee-c003,bauet001
20130502,MIA,NL,29,PHI,NL,29,2,7,51,PHI13,36978,100001000,01012003x,33,7,1,1,1,1,0,0,0,2,0,7,1,0,1,0,6,3,5,5,1,0,24,12,1,1,2,0,29,8,1,0,2,5,1,1,0,5,1,5,0,0,2,0,5,3,2,2,0,0,27,11,0,0,1,0,kendk001,sanaa001,,sanaa001,kendk001
20130503,MIA,NL,30,PHI,NL,30,1,4,51,PHI13,36292,100000,02110000x,33,6,1,0,1,1,0,0,0,3,0,7,1,0,0,0,8,2,4,4,0,0,24,10,1,0,2,0,30,8,2,0,3,4,0,0,0,2,0,6,1,0,2,0,4,4,1,1,0,0,27,14,0,0,0,0,pettj001,nolar001,papej001,nolar001,pettj001
20130504,MIA,NL,31,PHI,NL,31,2,0,54,PHI13,40091,11000000,0,31,4,0,0,2,2,0,0,1,1,0,7,1,0,0,0,4,3,0,0,0,0,27,8,0,0,0,0,28,1,0,0,0,0,0,0,0,2,0,12,0,0,0,0,3,3,2,2,0,0,27,10,0,0,0,0,fernj003,hamec001,cishs001,fernj003,hamec001
20130505,MIA,NL,32,PHI,NL,32,14,2,54,PHI13,45276,504001022,20,40,13,2,1,3,13,0,0,4,6,0,10,2,0,0,0,9,3,1,1,0,0,27,9,1,0,1,0,30,4,1,0,0,1,0,0,0,3,0,7,0,0,0,0,4,4,13,13,0,0,27,9,1,0,0,0,slowk001,hallr001,,slowk001,hallr001
20130506,PHI,NL,33,SFN,NL,32,6,2,54,SFO03,41171,30020001,10000010,33,10,3,0,1,5,1,2,0,4,1,9,0,0,1,0,7,2,2,2,0,0,27,16,1,0,3,0,29,5,1,0,1,1,0,0,0,0,0,6,0,0,3,0,0,4,6,6,2,0,27,11,0,0,1,0,lee-c003,bumgm001,,lee-c003,bumgm001
20130507,PHI,NL,34,SFN,NL,33,6,2,54,SFO03,41226,120010101,2000000,37,12,1,0,2,6,1,0,0,4,1,9,1,0,1,0,9,3,2,2,0,0,27,4,1,0,0,0,34,7,2,0,0,2,0,1,0,0,0,9,0,0,0,0,6,2,6,6,0,0,27,11,2,0,1,0,kendk001,linct001,,kendk001,linct001
20130508,PHI,NL,35,SFN,NL,34,3,4,59,SFO03,41048,1000020,100110001,34,7,3,0,1,3,0,1,0,1,0,5,0,2,0,0,3,6,4,4,1,0,29,13,0,0,1,0,37,11,1,0,1,4,1,0,0,7,1,5,2,1,1,0,12,5,3,3,0,0,30,9,0,0,0,0,lopej002,basta001,,pettj001,zitob001
20130509,PHI,NL,36,ARI,NL,35,1,2,51,PHO01,20000,100,00001100x,32,6,1,0,0,1,0,0,1,2,1,5,0,0,0,0,7,3,2,2,0,0,24,18,0,0,0,0,28,7,3,0,0,2,1,0,0,8,1,4,0,1,0,0,11,4,1,1,1,0,27,10,0,0,0,0,corbp001,hamec001,bellh001,hamec001,corbp001
20130510,PHI,NL,37,ARI,NL,36,2,3,51,PHO01,31939,200000000,10000011x,32,7,1,0,1,2,2,0,0,3,0,6,0,0,0,0,8,3,3,3,0,0,24,12,1,0,3,0,25,4,1,0,1,3,0,0,0,4,0,4,0,1,3,0,2,4,2,2,1,0,27,9,1,0,0,0,sippt001,adamm001,hernd002,cloyt001,kenni001
20130511,PHI,NL,38,ARI,NL,37,3,1,54,PHO01,28144,10110,10,31,9,1,0,0,3,3,1,0,6,0,9,2,0,1,0,11,3,1,1,0,0,27,7,0,0,1,0,33,9,3,0,0,1,0,1,0,3,0,6,0,1,1,0,9,6,3,3,1,0,27,11,0,0,1,0,lee-c003,cahit001,papej001,lee-c003,cahit001
20130512,PHI,NL,39,ARI,NL,38,4,2,60,PHO01,32808,22,2000000000,42,15,3,0,0,4,1,0,0,0,0,7,0,0,2,0,9,5,2,2,0,0,30,13,0,0,0,0,38,7,1,1,1,2,0,0,0,1,0,9,0,0,0,0,7,4,4,4,0,0,30,13,0,0,2,0,defrj001,reynm002,papej001,kendk001,mccab001
20130514,CLE,AL,38,PHI,NL,40,2,6,51,PHI13,39689,20000000,10020102x,32,7,1,1,0,2,0,0,2,3,0,5,1,0,2,0,8,4,6,6,1,0,24,12,1,0,1,0,31,10,1,0,2,6,1,0,2,4,2,4,1,0,0,0,8,5,2,2,0,0,27,11,0,0,2,0,pettj001,kazms001,,kazms001,pettj001
20130515,CLE,AL,39,PHI,NL,41,10,4,54,PHI13,38440,2122030,1020001,37,11,4,0,3,10,0,0,1,5,0,6,0,0,1,0,6,4,4,4,1,0,27,9,0,0,0,0,34,8,2,0,0,4,1,0,0,1,0,8,0,0,0,0,5,5,10,10,0,0,27,11,0,0,1,0,klubc001,hamec001,,klubc001,hamec001
20130517,CIN,NL,42,PHI,NL,42,3,5,51,PHI13,43129,2010,00201002x,34,8,1,0,2,3,1,0,0,3,0,8,0,0,0,0,8,5,4,4,0,0,24,8,1,0,0,0,29,6,1,1,1,5,1,1,1,3,0,7,0,0,0,0,6,4,3,3,1,0,27,9,0,0,0,0,defrj001,marss002,papej001,cingt001,lee-c003
20130518,CIN,NL,43,PHI,NL,43,10,0,54,PHI13,41817,30001042,0,41,16,4,0,2,9,1,1,1,5,2,5,1,0,0,0,12,2,0,0,0,0,27,10,0,0,0,0,32,6,2,0,0,0,0,0,0,2,0,7,0,0,0,0,7,5,10,10,1,0,27,8,0,0,0,0,arrob001,kendk001,,arrob001,kendk001
20130519,CIN,NL,44,PHI,NL,44,2,3,52,PHI13,41009,10001000,12,33,9,1,0,1,2,1,0,0,3,1,5,0,0,2,0,8,4,3,3,0,0,25,12,1,0,1,0,32,9,1,0,2,3,0,0,0,3,0,3,3,1,1,0,7,3,1,1,0,0,27,11,1,0,2,0,basta001,chapa001,,bailh001,pettj001
20130520,PHI,NL,45,MIA,NL,45,1,5,51,MIA02,13231,10000000,10000103x,31,7,2,0,1,1,0,0,1,2,0,6,1,1,2,0,6,4,5,5,0,0,24,3,2,0,1,0,35,11,1,1,0,5,0,0,0,0,0,13,1,0,1,0,6,4,1,1,0,0,27,11,0,0,2,0,sanaa001,hamec001,,hamec001,sanaa001
20130521,PHI,NL,46,MIA,NL,46,7,3,54,MIA02,13996,101410,10101,43,15,3,0,1,7,0,0,0,3,2,5,0,0,0,0,12,3,3,3,0,0,27,10,0,0,2,0,34,10,2,1,0,3,0,1,0,2,0,7,2,0,2,0,7,5,7,7,1,0,27,10,1,1,0,0,cloyt001,belod001,,cloyt001,fernj003
20130522,PHI,NL,47,MIA,NL,47,3,0,54,MIA02,15520,102000,0,38,12,1,1,1,3,0,0,0,1,1,9,1,1,0,0,9,1,0,0,0,0,27,8,0,0,2,0,28,3,0,0,0,0,0,0,1,2,0,5,0,0,1,0,4,4,3,3,0,0,27,6,1,0,0,0,lee-c003,slowk001,,lee-c003,slowk001
20130524,PHI,NL,48,WAS,NL,48,2,5,51,WAS11,28980,10010000,00104000x,31,6,1,0,0,2,0,1,0,0,0,3,0,0,2,0,3,4,5,5,0,0,24,9,1,0,1,0,32,10,1,1,0,5,0,1,0,5,0,3,0,0,1,0,9,3,2,2,1,0,27,15,1,0,2,0,zimmj003,kendk001,sorir001,kendk001,zimmj003
20130525,PHI,NL,49,WAS,NL,49,5,3,54,WAS11,38012,20010020,1110000,34,6,3,0,2,5,0,0,1,3,0,12,0,0,0,0,6,5,3,3,2,0,27,4,1,0,0,0,37,11,0,0,1,3,0,0,0,4,0,9,1,1,0,0,11,4,5,5,0,0,27,5,1,0,0,0,durbc001,stord001,papej001,pettj001,hared001
20130526,PHI,NL,50,WAS,NL,50,1,6,51,WAS11,39033,10,00000051x,30,5,0,0,0,0,0,0,1,0,0,10,0,0,2,0,3,3,4,4,1,0,24,10,3,0,1,0,33,10,4,0,0,4,1,0,0,2,1,9,1,0,1,0,6,2,1,1,0,1,27,13,0,0,2,0,stras001,hamec001,,hamec001,stras001
20130527,PHI,NL,51,BOS,AL,52,3,9,51,BOS07,33627,1000020,30302001x,36,11,2,0,2,3,0,0,0,4,0,7,0,0,2,0,10,6,8,8,1,0,24,7,1,0,0,0,38,15,5,0,2,8,0,0,0,5,0,8,0,0,0,0,10,3,3,3,0,0,27,12,1,0,3,0,aceva001,cloyt001,,cloyt001,aceva001
20130528,PHI,NL,52,BOS,AL,53,3,1,54,BOS07,33463,100000101,100000000,34,9,0,0,2,3,1,0,0,3,0,8,1,0,1,0,8,2,1,1,0,0,27,10,0,0,0,0,30,4,0,0,0,1,1,0,0,0,0,9,1,0,0,0,3,3,3,3,0,0,27,9,0,0,1,0,lee-c003,dempr002,papej001,lee-c003,dempr002
20130529,BOS,AL,54,PHI,NL,53,3,4,51,PHI13,38831,100001001,01020001x,31,7,2,1,1,3,1,1,1,4,0,8,0,1,1,0,8,3,4,4,0,0,24,12,0,0,1,0,31,8,0,0,4,4,0,0,0,5,0,7,4,0,1,0,8,4,3,3,0,0,27,10,1,0,1,0,kendk001,lackj001,papej001,lackj001,kendk001
20130530,BOS,AL,55,PHI,NL,54,9,2,54,PHI13,40083,400001103,200000000,39,14,3,0,2,9,0,0,2,5,0,9,5,0,1,0,10,5,2,2,0,0,27,10,0,0,1,0,31,6,1,0,1,2,0,0,1,2,0,8,0,1,1,0,5,4,9,9,0,0,27,7,1,0,1,0,moraf001,pettj001,,moraf001,pettj001
20130531,MIL,NL,53,PHI,NL,55,8,5,54,PHI13,37420,24010001,301001000,40,14,2,0,2,8,1,1,1,0,0,5,3,1,0,0,8,5,5,5,0,0,27,9,1,0,0,0,33,6,2,0,3,5,0,0,0,3,0,11,1,0,0,0,4,4,7,7,1,0,27,11,3,0,0,0,gally001,hamec001,rodrf003,gally001,hamec001
20130601,MIL,NL,54,PHI,NL,56,4,3,54,PHI13,41114,20010010,101001,34,9,4,1,1,3,1,0,0,1,0,5,0,0,0,0,5,4,3,3,2,0,27,19,1,0,1,0,36,11,2,0,1,3,1,0,0,3,2,7,1,0,1,0,10,3,3,3,0,0,27,11,1,0,0,0,peraw001,cloyt001,rodrf003,peraw001,cloyt001
20130602,MIL,NL,55,PHI,NL,57,5,7,51,PHI13,40613,41,52000000x,36,10,2,1,0,5,0,0,0,3,1,11,0,0,2,0,7,4,5,5,0,0,24,8,1,0,1,0,31,9,2,2,1,7,1,1,0,3,0,5,1,0,1,0,5,3,5,5,0,0,27,10,1,0,2,0,lee-c003,fierm001,basta001,fierm001,lee-c003
20130603,MIA,NL,58,PHI,NL,58,2,7,51,PHI13,35087,2000000,00003400x,32,6,1,0,0,2,1,0,0,1,0,5,0,0,0,0,5,4,6,6,0,0,24,11,1,0,2,0,34,11,1,2,3,7,0,0,0,3,0,6,2,0,2,0,6,1,2,2,0,0,27,12,0,0,0,0,kendk001,koeht001,,koeht001,kendk001
20130604,MIA,NL,59,PHI,NL,59,3,7,65,PHI13,38932,1001000010,20014,39,10,2,0,0,2,2,0,1,3,0,5,2,2,1,0,9,6,3,3,0,0,32,15,2,0,2,0,38,8,3,0,2,7,1,0,0,6,1,7,1,0,1,0,6,6,2,2,1,0,33,17,2,0,1,0,stutm001,olmoe001,,nolar001,pettj001
20130605,MIA,NL,60,PHI,NL,60,1,6,51,PHI13,38643,100000,01000050x,31,5,1,0,1,1,0,0,1,1,0,12,0,1,0,0,5,3,6,6,0,0,24,14,0,0,0,0,31,9,1,1,1,6,1,0,0,5,0,6,2,1,0,0,7,3,1,1,0,0,27,7,0,0,0,0,hamec001,ramoa001,,turnj002,hamec001
20130606,PHI,NL,61,MIL,NL,59,5,1,54,MIL06,21581,211010000,10,34,10,1,0,1,4,0,1,0,4,0,3,2,1,1,0,7,4,1,1,0,0,27,11,0,0,1,0,31,5,0,0,0,1,0,0,0,6,0,3,1,0,1,0,9,3,5,5,1,0,27,13,0,0,1,0,cloyt001,peraw001,,cloyt001,peraw001
20130607,PHI,NL,62,MIL,NL,60,4,5,52,MIL06,31417,100300000,200201,33,7,3,0,1,4,0,0,1,2,0,8,0,0,1,0,5,3,4,4,0,0,25,10,2,0,0,0,37,11,1,2,0,4,0,0,0,3,0,9,2,0,0,0,10,6,4,4,1,0,27,8,0,0,1,0,rodrf003,horsj001,,lee-c003,figaa001
20130608,PHI,NL,63,MIL,NL,61,3,4,51,MIL06,38267,10000020,00100210x,36,10,2,0,1,3,0,0,0,0,0,10,0,0,1,0,6,3,4,4,1,0,24,9,0,0,0,0,34,11,1,1,1,4,0,0,0,2,0,7,1,0,0,0,8,5,3,3,0,0,27,11,0,0,1,0,thort001,kendk001,rodrf003,kendk001,gorzt001
20130609,PHI,NL,64,MIL,NL,62,1,9,51,MIL06,38300,10,04000221x,29,5,0,0,1,1,0,0,0,1,0,6,0,0,2,0,2,4,7,7,1,0,24,6,1,0,0,0,31,8,0,1,2,9,1,0,2,2,0,7,0,1,0,0,3,2,1,1,0,0,27,13,0,0,2,0,lohsk001,pettj001,,pettj001,lohsk001
20130611,PHI,NL,65,MIN,AL,61,2,3,51,MIN04,30104,1000010,00020001x,34,7,1,0,0,2,0,0,0,1,0,7,0,0,0,0,6,4,3,3,0,0,24,10,0,0,1,0,32,9,3,0,0,3,0,0,0,1,0,8,1,0,1,0,6,3,1,1,0,0,27,13,1,0,0,0,duenb001,adamm001,perkg001,hamec001,waltp001
20130612,PHI,NL,66,MIN,AL,62,3,4,51,MIN04,28910,200010000,00010102x,33,7,1,0,0,3,0,1,0,1,0,9,0,0,0,0,5,5,4,4,1,0,24,6,0,0,2,0,33,12,4,0,0,3,1,0,0,3,0,2,0,0,1,0,9,4,3,3,0,0,27,10,0,0,0,0,duenb001,basta001,perkg001,cloyt001,pelfm001
20130613,PHI,NL,67,MIN,AL,63,3,2,54,MIN04,28519,100000020,200,44,16,1,1,0,3,0,0,0,2,1,10,1,0,1,0,16,3,2,2,0,0,27,8,0,0,1,0,29,3,1,0,0,2,0,0,0,1,0,9,0,0,1,0,1,5,3,3,0,0,27,8,2,1,1,0,lee-c003,burtj001,papej001,lee-c003,corrk001
20130614,PHI,NL,68,COL,NL,68,8,7,54,DEN02,36114,203300,120310000,39,13,2,2,0,8,0,0,1,3,0,5,1,0,1,0,8,7,7,7,0,0,27,16,0,0,1,0,38,13,1,0,2,7,0,0,0,3,0,1,2,0,1,0,7,5,8,8,1,0,27,11,0,0,1,0,stutm001,lopew001,papej001,kendk001,nicaj001
20130615,PHI,NL,69,COL,NL,69,5,10,51,DEN02,35516,110000030,60130000x,34,11,3,0,1,5,0,0,1,5,0,4,2,0,3,0,8,5,9,9,0,0,24,13,2,0,1,0,41,18,4,1,1,9,1,0,0,4,0,5,1,0,1,0,12,4,5,5,1,0,27,17,1,0,3,0,chatt001,pettj001,,pettj001,chatt001
20130616,PHI,NL,70,COL,NL,70,2,5,51,DEN02,45186,2,01000022x,32,6,1,0,0,2,0,0,0,0,0,4,0,0,1,0,3,3,5,5,2,0,24,9,0,0,1,0,32,9,2,0,2,5,0,0,0,3,1,7,0,0,1,0,6,2,2,2,0,0,27,10,0,0,1,0,chacj001,hamec001,brotr001,hamec001,chacj001
20130617,WAS,NL,69,PHI,NL,71,4,5,53,PHI13,44990,100100011,12010001,35,9,3,0,1,4,0,0,1,1,0,5,1,0,1,0,6,4,5,5,0,0,26,8,0,0,0,0,37,12,1,1,1,5,0,0,1,3,0,6,2,0,0,0,10,5,4,4,0,0,27,13,0,0,1,0,papej001,abadf001,,hared001,lannj001
