Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
17617,20100506,rowlr002,SEA,10,30,0,0,0,0,0,0,1,28,0,4,0,8,0,5,0,3,27,0,0,0,0,0,9,8,0,0,2,1,AL,AL,54,rowlr002,SEA03,,,niemj001,28,9,0,8,TBA,9,39,0,0,0,1,6,0,0,0,12,1,0,0,0,3,27,8,0,1,5,0,0,0,5,0,niemj001,0.3076923076923077,0.13333333333333333,0.38636363636363635,0.1875,0.5384615384615384,0.13333333333333333,0.9248251748251748,0.3208333333333333,1.0,1.0
19193,20100507,gonzg003,OAK,9,29,0,0,1,0,0,2,0,30,0,3,0,4,0,5,0,3,27,0,0,0,1,0,8,4,0,0,4,0,AL,AL,54,gonzg003,OAK01,sorir001,,pricd001,29,7,0,4,TBA,10,31,0,1,0,1,1,2,0,0,5,0,0,0,0,3,27,4,0,2,10,0,0,0,7,0,pricd001,0.16129032258064516,0.10344827586206896,0.3157894736842105,0.21212121212121213,0.1935483870967742,0.10344827586206896,0.5093378607809846,0.3155694879832811,1.0,1.0
15493,20100508,sheeb001,OAK,8,29,0,0,0,0,2,0,0,31,0,9,0,2,0,6,0,5,27,4,2,1,4,0,4,2,0,1,2,1,AL,AL,51,daviw001,OAK01,baila001,,daviw001,30,6,0,2,TBA,5,32,0,0,0,1,2,1,0,0,5,0,4,0,0,4,24,2,0,1,10,4,0,0,3,0,sheeb001,0.15625,0.3103448275862069,0.22857142857142856,0.3333333333333333,0.21875,0.4482758620689655,0.44732142857142854,0.7816091954022988,0.0,1.0
12228,20100509,bradd002,OAK,5,36,0,0,0,0,2,0,0,32,0,12,0,0,0,10,0,1,27,3,0,0,4,0,9,0,0,0,2,0,AL,AL,51,shiej002,OAK01,,,shiej002,31,0,0,0,TBA,8,27,0,0,0,0,0,1,0,0,0,0,2,0,0,3,24,0,0,0,6,2,0,0,0,0,bradd002,0.0,0.3333333333333333,0.0,0.3684210526315789,0.0,0.3888888888888889,0.0,0.7573099415204678,0.0,0.0
36798,20100510,pinej001,ANA,8,36,1,0,2,1,1,1,0,34,1,8,2,4,0,5,0,6,33,5,2,1,5,0,10,4,0,0,1,4,AL,AL,65,balfg001,ANA01,,,garzm001,32,12,0,4,TBA,11,44,0,0,1,2,2,2,1,1,12,1,5,0,0,4,32,4,0,0,12,5,0,0,4,1,bellt002,0.2727272727272727,0.2222222222222222,0.3469387755102041,0.25,0.38636363636363635,0.4166666666666667,0.7333024118738405,0.6666666666666667,0.0,0.0
39007,20100511,kazms001,ANA,10,34,0,0,0,1,1,0,0,35,0,8,0,7,0,8,0,4,27,2,0,0,2,1,6,7,0,0,3,1,AL,AL,54,kazms001,ANA01,,,niemj001,33,8,1,7,TBA,12,35,0,0,1,0,2,0,1,0,12,1,2,0,0,5,27,7,1,2,8,2,0,0,5,0,niemj001,0.34285714285714286,0.23529411764705882,0.4146341463414634,0.2972972972972973,0.4857142857142857,0.2647058823529412,0.9003484320557491,0.5620031796502385,1.0,0.0
35700,20100512,weavj003,ANA,7,33,0,0,0,0,2,1,1,36,0,8,0,1,0,7,2,3,27,3,1,0,3,3,6,1,0,0,3,1,AL,AL,54,weavj003,ANA01,sorir001,,pricd001,34,7,0,4,TBA,13,36,0,0,0,1,4,1,0,0,8,0,2,0,0,6,27,2,0,2,14,2,0,0,2,0,pricd001,0.2222222222222222,0.24242424242424243,0.2631578947368421,0.2972972972972973,0.3333333333333333,0.30303030303030304,0.5964912280701754,0.6003276003276004,1.0,1.0
27856,20100514,daviw001,TBA,14,32,0,0,0,1,1,1,1,35,0,6,1,4,0,6,0,6,27,2,0,0,3,0,9,4,0,0,4,2,AL,AL,54,daviw001,STP01,aardd001,,fistd001,35,8,0,4,SEA,13,36,0,1,0,1,3,1,1,0,10,3,3,1,0,4,27,4,0,1,6,3,0,0,3,0,fistd001,0.2777777777777778,0.1875,0.3333333333333333,0.2777777777777778,0.6111111111111112,0.3125,0.9444444444444444,0.5902777777777778,0.0,1.0
23627,20100515,shiej002,TBA,9,27,0,0,0,2,0,1,1,36,0,6,1,2,1,5,0,2,27,3,1,1,3,1,2,2,0,0,3,1,AL,AL,51,coloj001,STP01,,,vargj001,36,4,0,2,SEA,12,32,0,0,0,1,1,0,2,0,6,1,3,0,0,4,24,1,0,1,10,3,0,0,1,0,sorir001,0.1875,0.2222222222222222,0.21212121212121213,0.2903225806451613,0.3125,0.3333333333333333,0.5246212121212122,0.6236559139784946,1.0,0.0
23005,20100516,garzm001,TBA,8,29,1,0,0,1,4,0,0,37,0,5,0,1,0,6,0,5,27,2,1,0,2,1,10,1,0,1,1,1,AL,AL,51,lee-c003,STP01,sorir001,,lee-c003,37,7,0,1,SEA,6,31,0,0,0,0,0,2,1,1,6,0,2,0,0,1,24,1,0,0,4,2,0,0,3,0,wheed001,0.1935483870967742,0.1724137931034483,0.2857142857142857,0.1935483870967742,0.1935483870967742,0.3793103448275862,0.4792626728110599,0.5728587319243603,1.0,1.0
18879,20100517,niemj001,TBA,12,42,0,0,0,2,1,0,0,38,0,10,0,3,0,10,0,7,33,4,0,1,4,1,11,3,0,1,2,0,AL,AL,64,wrigj001,STP01,,,carmf001,36,10,0,3,CLE,10,42,0,0,0,0,2,1,2,0,11,0,4,0,1,6,31,3,0,2,13,4,0,1,4,0,sonna001,0.2619047619047619,0.23809523809523808,0.32608695652173914,0.2727272727272727,0.35714285714285715,0.30952380952380953,0.6832298136645962,0.5822510822510822,1.0,1.0
17093,20100518,pricd001,TBA,7,34,0,0,0,0,2,2,1,39,1,12,0,1,0,12,0,5,27,6,0,1,6,3,4,1,0,1,6,0,AL,AL,51,huffd001,STP01,,,huffd001,37,10,0,2,CLE,7,34,0,0,0,1,2,0,0,0,6,0,6,0,1,4,24,2,0,0,8,6,0,0,5,1,pricd001,0.17647058823529413,0.35294117647058826,0.28205128205128205,0.4634146341463415,0.23529411764705882,0.47058823529411764,0.5173453996983408,0.9340028694404592,1.0,1.0
43283,20100519,burna001,NYA,10,37,0,0,1,1,2,1,1,40,0,12,1,10,0,11,0,3,27,6,1,0,6,0,10,10,0,0,6,0,AL,AL,54,burna001,NYC21,benoj001,,daviw001,40,9,1,10,TBA,10,37,0,0,0,1,4,2,1,1,15,1,6,0,0,4,27,10,2,6,6,6,0,0,5,0,daviw001,0.40540540540540543,0.32432432432432434,0.4666666666666667,0.4090909090909091,0.5945945945945946,0.4594594594594595,1.0612612612612613,0.8685503685503686,1.0,1.0
45483,20100520,petta001,NYA,11,35,0,0,0,1,1,1,1,41,0,10,1,7,0,5,0,3,27,5,1,0,6,0,9,7,0,1,2,1,AL,AL,54,petta001,NYC21,sorir001,,shiej002,41,2,0,8,TBA,12,34,0,0,0,1,1,1,1,0,11,4,5,0,0,4,27,8,1,0,8,5,0,0,2,0,shiej002,0.3235294117647059,0.2857142857142857,0.35135135135135137,0.3157894736842105,0.7058823529411765,0.45714285714285713,1.057233704292528,0.7729323308270677,1.0,1.0
27601,20100521,myerb001,HOU,11,30,0,0,0,0,2,1,0,42,0,6,0,0,0,7,0,3,27,2,0,0,2,1,6,0,0,0,3,0,AL,NL,51,garzm001,HOU03,lindm001,,garzm001,42,11,1,1,TBA,9,33,0,0,1,0,4,0,0,1,9,0,2,0,0,1,24,0,0,2,9,2,0,0,4,0,myerb001,0.2727272727272727,0.2,0.3684210526315789,0.2727272727272727,0.3939393939393939,0.26666666666666666,0.7623604465709728,0.5393939393939393,0.0,1.0
33778,20100522,rodrw002,HOU,9,33,0,0,0,1,0,0,1,43,0,5,1,4,0,5,0,3,27,2,0,0,2,0,7,4,0,0,1,0,AL,NL,54,rodrw002,HOU03,sorir001,,niemj001,43,11,0,4,TBA,7,34,0,0,1,1,3,2,0,1,10,0,2,1,0,3,27,4,0,1,5,2,0,0,7,0,niemj001,0.29411764705882354,0.15151515151515152,0.42857142857142855,0.17647058823529413,0.38235294117647056,0.24242424242424243,0.8109243697478992,0.4188948306595366,1.0,0.0
