Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID
20140510,SFN,NL,37,LAN,NL,38,2,6,51,LOS03,47199,20000000,00000222x,35,9,1,0,0,2,0,1,1,4,0,11,0,0,1,0,12,4,4,4,0,0,24,11,1,0,2,0,29,9,3,0,1,5,0,1,1,5,0,5,4,1,2,0,6,3,2,2,0,0,27,7,1,0,1,0,greiz001,affej001,,cainm001,greiz001
20140511,SFN,NL,38,LAN,NL,39,7,4,60,LOS03,51369,1000002103,20020,38,11,2,0,1,6,1,0,1,4,1,12,0,0,2,0,7,5,4,4,1,0,30,20,0,0,0,0,42,14,4,0,2,4,1,0,0,2,1,8,0,0,0,0,11,5,7,7,2,0,30,11,0,0,2,0,romos001,jansk001,machj002,hudst001,kersc001
20140512,ATL,NL,37,SFN,NL,39,2,4,51,SFO03,41438,10001,01000030x,29,4,1,0,2,2,0,0,0,4,0,12,0,1,1,0,4,3,3,3,0,0,24,9,1,0,1,0,33,9,0,1,1,4,0,0,0,0,0,9,2,1,0,0,5,4,2,2,0,0,27,12,0,0,1,0,linct001,floyg001,romos001,floyg001,linct001
20140513,ATL,NL,38,SFN,NL,40,5,0,54,SFO03,41506,103100,0,36,9,0,1,0,5,0,0,0,1,0,12,0,0,0,0,5,4,0,0,0,0,27,7,0,0,0,0,32,5,4,0,0,0,0,0,0,3,0,9,0,0,0,0,8,3,5,5,0,0,27,8,0,0,0,0,minom001,voger001,,minom001,voger001
20140514,ATL,NL,39,SFN,NL,41,4,10,51,SFO03,41253,200200000,31012102x,33,7,4,1,0,4,0,0,0,2,0,8,0,0,1,0,4,4,9,9,0,0,24,6,1,0,0,0,39,15,2,0,3,9,0,0,0,6,0,10,3,0,0,0,11,4,4,4,0,0,27,11,0,0,1,0,bumgm001,tehej001,,tehej001,bumgm001
20140515,MIA,NL,42,SFN,NL,42,4,6,51,SFO03,41597,121000000,01203000x,34,6,3,0,2,4,0,0,0,3,1,9,0,0,0,0,6,4,6,6,1,0,24,5,0,0,0,0,36,12,4,0,1,6,0,0,0,3,1,6,1,0,0,0,9,3,4,4,0,0,27,9,1,0,0,0,cainm001,eovan001,romos001,eovan001,cainm001
20140516,MIA,NL,43,SFN,NL,43,7,5,54,SFO03,41819,102110002,100211000,40,14,1,0,2,7,0,1,0,2,0,7,1,0,1,0,9,4,4,4,1,0,27,9,1,0,2,0,35,11,6,0,0,5,0,2,0,2,0,5,0,0,2,0,7,6,6,6,0,0,27,10,1,0,1,0,dunnm002,garcj002,cishs001,alvah001,petiy001
20140517,MIA,NL,44,SFN,NL,44,5,0,54,SFO03,41619,10002101,0,35,9,1,2,1,5,0,1,0,4,0,8,0,0,1,0,8,4,0,0,0,0,27,9,0,0,0,0,33,6,1,1,0,0,0,0,0,3,0,9,0,0,0,0,9,3,4,4,1,0,27,11,1,0,1,0,koeht001,linct001,cishs001,koeht001,linct001
20140518,MIA,NL,45,SFN,NL,45,1,4,51,SFO03,41551,10,30001000x,33,9,1,0,0,1,2,0,1,1,0,8,0,1,1,0,9,3,4,4,0,0,24,9,0,0,0,0,30,7,0,0,1,4,0,1,1,2,0,10,1,0,0,0,6,4,1,1,0,0,27,11,1,0,1,0,voger001,turnj002,romos001,turnj002,voger001
20140520,SFN,NL,46,COL,NL,46,4,5,53,DEN02,31046,30001,102002,34,8,2,1,0,4,0,0,1,1,0,6,0,0,1,0,5,4,5,5,0,0,26,11,1,0,2,0,36,11,3,0,1,5,1,0,1,3,0,8,0,0,1,0,10,4,4,4,1,0,27,7,0,0,1,0,hawkl001,romos001,,bumgm001,moraf001
