teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win,wonPrev
SEA,AL,2,0,32,6,3,0,0,2,5,6,8,3,11,11,1,0.1875,0.2972972972972973,0.28125,0.5785472972972974,0.0,0.0
SEA,AL,3,0,30,5,0,0,0,2,3,10,5,4,4,4,2,0.16666666666666666,0.2571428571428571,0.16666666666666666,0.42380952380952375,0.0,0.0
SEA,AL,3,0,35,9,1,1,1,3,0,6,7,4,4,4,1,0.2571428571428571,0.2777777777777778,0.42857142857142855,0.7063492063492063,0.0,0.0
SEA,AL,1,0,36,10,3,0,0,1,4,7,12,3,7,7,0,0.2777777777777778,0.35,0.3611111111111111,0.7111111111111109,0.0,0.0
SEA,AL,4,0,32,9,2,0,1,4,4,6,8,2,2,2,0,0.28125,0.3783783783783784,0.4375,0.8158783783783784,1.0,0.0
SEA,AL,3,0,33,6,2,0,1,3,2,7,5,4,9,9,2,0.18181818181818185,0.22857142857142854,0.3333333333333333,0.5619047619047619,0.0,1.0
SEA,AL,2,0,34,7,1,0,2,2,4,5,9,4,4,4,0,0.2058823529411765,0.2894736842105263,0.4117647058823529,0.7012383900928792,0.0,0.0
SEA,AL,2,0,31,6,1,0,0,2,3,9,6,3,1,1,0,0.1935483870967742,0.2857142857142857,0.2258064516129032,0.511520737327189,1.0,0.0
SEA,AL,1,1,29,5,3,0,0,1,2,8,7,1,0,0,0,0.1724137931034483,0.25,0.27586206896551724,0.5258620689655172,1.0,1.0
SEA,AL,5,1,32,10,2,0,2,5,1,6,6,1,1,1,1,0.3125,0.3428571428571429,0.5625,0.9053571428571427,1.0,1.0
SEA,AL,1,1,26,3,0,0,0,1,1,5,3,3,0,0,0,0.1153846153846154,0.14285714285714285,0.1153846153846154,0.2582417582417582,1.0,1.0
SEA,AL,2,1,29,5,0,0,1,2,2,8,5,3,0,0,0,0.1724137931034483,0.2258064516129032,0.27586206896551724,0.5016685205784205,1.0,1.0
SEA,AL,8,1,34,11,1,0,1,8,4,5,6,1,1,1,1,0.3235294117647059,0.3947368421052632,0.4411764705882353,0.8359133126934984,1.0,1.0
SEA,AL,2,1,48,11,3,0,0,2,5,14,13,5,3,3,1,0.22916666666666666,0.3018867924528302,0.2916666666666667,0.5935534591194969,0.0,1.0
SEA,AL,3,0,32,7,1,0,0,3,1,6,5,4,8,8,0,0.21875,0.22857142857142854,0.25,0.4785714285714285,0.0,0.0
SEA,AL,5,0,37,10,2,0,2,5,4,7,11,3,4,4,2,0.2702702702702703,0.35714285714285715,0.4864864864864865,0.8436293436293436,1.0,0.0
SEA,AL,0,0,31,5,1,0,0,0,1,10,5,3,3,3,0,0.16129032258064516,0.1875,0.1935483870967742,0.3810483870967742,0.0,1.0
SEA,AL,7,0,34,12,4,0,1,6,2,5,4,1,3,3,1,0.35294117647058826,0.3783783783783784,0.5588235294117647,0.9372019077901432,1.0,0.0
SEA,AL,7,0,36,9,0,0,4,7,4,9,7,1,0,0,0,0.25,0.3414634146341464,0.5833333333333334,0.9247967479674796,1.0,1.0
SEA,AL,2,0,31,5,1,0,0,2,2,5,4,3,4,4,0,0.16129032258064516,0.21212121212121213,0.1935483870967742,0.4056695992179863,0.0,1.0
SEA,AL,1,0,29,5,0,0,1,1,3,8,4,5,7,7,1,0.1724137931034483,0.25,0.27586206896551724,0.5258620689655172,0.0,0.0
SEA,AL,1,0,34,7,1,0,0,1,4,12,10,3,6,6,1,0.2058823529411765,0.2894736842105263,0.2352941176470588,0.5247678018575852,0.0,0.0
SEA,AL,8,0,41,15,1,0,2,8,4,6,10,2,1,1,0,0.36585365853658536,0.4222222222222222,0.5365853658536586,0.9588075880758808,1.0,0.0
SEA,AL,4,1,38,8,3,0,1,4,5,7,9,6,6,6,0,0.21052631578947367,0.3023255813953488,0.3684210526315789,0.6707466340269277,0.0,1.0
SEA,AL,2,1,31,6,1,0,0,2,2,11,6,3,3,3,0,0.1935483870967742,0.2352941176470588,0.2258064516129032,0.46110056925996207,0.0,0.0
SEA,AL,3,1,33,6,0,0,2,3,6,9,9,5,7,7,1,0.18181818181818185,0.3076923076923077,0.3636363636363637,0.6713286713286714,0.0,0.0
SEA,AL,1,1,30,5,0,0,0,0,4,10,7,3,3,3,2,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.4523809523809523,0.0,0.0
SEA,AL,1,1,36,9,4,0,0,1,0,7,8,3,4,2,1,0.25,0.25,0.3611111111111111,0.6111111111111112,0.0,0.0
SEA,AL,4,1,30,6,0,0,1,4,3,7,5,1,1,1,0,0.2,0.2727272727272727,0.3,0.5727272727272728,1.0,0.0
SEA,AL,2,1,32,7,1,0,1,2,1,2,4,5,6,6,2,0.21875,0.24242424242424246,0.34375,0.5861742424242424,0.0,1.0
SEA,AL,3,0,34,7,3,0,0,3,2,6,6,4,8,8,0,0.2058823529411765,0.25,0.29411764705882354,0.5441176470588236,0.0,0.0
SEA,AL,2,0,32,7,0,0,1,2,0,6,3,1,3,3,1,0.21875,0.21875,0.3125,0.53125,0.0,0.0
SEA,AL,6,0,35,12,4,0,2,5,1,6,3,4,6,6,3,0.3428571428571429,0.3611111111111111,0.6285714285714286,0.9896825396825396,0.0,0.0
SEA,AL,2,0,34,5,0,0,0,1,6,11,9,3,1,1,1,0.14705882352941174,0.275,0.14705882352941174,0.4220588235294118,1.0,0.0
