Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20110624,CIN,NL,77,BAL,AL,73,4,5,69,BAL12,45382.0,46,12,6,0,0,4,0,0,0,4,0,10,0,1,0,0,10,6,5,5,0,0,33,15,0,0,2,0,42,11,4,1,2,5,0,0,0,9,2,8,1,0,1,0,13,6,4,4,1,0,36,10,0,0,0,0,gonzm001,arrej001,,volqe001,jakuc001,,0.2608695652173913,0.2619047619047619,0.32,0.39215686274509803,0.391304347826087,0.5476190476190477,0.711304347826087,0.9397759103641457,1.0,0.0
20110625,CIN,NL,78,BAL,AL,74,10,5,54,BAL12,38976.0,39,13,2,0,5,10,0,0,0,5,0,9,0,1,0,0,7,4,5,5,0,0,27,10,0,0,3,0,33,9,1,0,4,5,0,0,0,3,0,12,1,0,3,0,4,3,10,10,1,0,27,6,1,0,0,0,arrob001,matub001,,arrob001,matub001,,0.3333333333333333,0.2727272727272727,0.4090909090909091,0.3333333333333333,0.7692307692307693,0.6666666666666666,1.1783216783216783,1.0,0.0,1.0
20110626,CIN,NL,79,BAL,AL,75,5,7,51,BAL12,27809.0,38,9,1,0,2,5,0,0,0,8,0,7,0,0,0,0,14,4,7,7,1,0,24,10,0,0,0,0,32,11,1,0,3,7,1,0,0,5,0,8,2,1,0,0,7,5,5,5,0,0,27,5,2,0,0,0,guthj001,bailh001,gregk001,bailh001,guthj001,,0.23684210526315788,0.34375,0.3695652173913043,0.43243243243243246,0.42105263157894735,0.65625,0.7906178489702517,1.0886824324324325,1.0,0.0
20110628,SLN,NL,80,BAL,AL,76,6,2,54,BAL12,20556.0,35,10,0,1,2,6,0,1,0,3,0,5,0,0,1,0,6,4,2,2,0,0,27,10,1,0,2,0,34,8,2,0,1,2,0,0,0,2,0,9,0,0,1,0,7,3,6,6,0,0,27,10,0,0,1,0,lohsk001,britz001,,lohsk001,britz001,,0.2857142857142857,0.23529411764705882,0.3333333333333333,0.2777777777777778,0.5142857142857142,0.38235294117647056,0.8476190476190475,0.6601307189542484,0.0,1.0
20110629,SLN,NL,81,BAL,AL,77,5,1,54,BAL12,17405.0,31,8,2,0,1,5,1,1,1,4,1,3,0,1,1,0,6,1,1,1,0,0,27,10,1,0,0,0,35,7,1,0,0,1,0,0,0,1,0,5,0,0,0,0,8,3,5,5,0,0,27,11,0,0,1,0,carpc002,jakuc001,,carpc002,jakuc001,,0.25806451612903225,0.2,0.35135135135135137,0.2222222222222222,0.41935483870967744,0.22857142857142856,0.7707061900610288,0.45079365079365075,0.0,0.0
20110630,SLN,NL,82,BAL,AL,78,9,6,54,BAL12,28340.0,38,14,3,0,3,9,0,1,0,3,0,5,0,0,2,0,6,5,6,6,0,0,27,13,1,0,4,0,39,15,0,0,2,6,0,0,0,1,0,6,0,0,4,0,7,4,9,9,1,0,27,11,0,0,2,0,garcj004,matub001,salaf001,garcj004,matub001,,0.3684210526315789,0.38461538461538464,0.40476190476190477,0.4,0.6842105263157895,0.5384615384615384,1.0889724310776943,0.9384615384615385,0.0,0.0
20110701,BAL,AL,79,ATL,NL,83,0,4,51,ATL02,33261.0,28,1,0,0,0,0,0,0,0,1,0,8,1,0,0,0,2,3,3,3,0,0,24,8,1,0,1,0,31,7,1,0,1,3,0,0,0,3,1,8,0,1,0,0,6,1,0,0,0,1,27,12,0,0,0,0,jurrj001,guthj001,,guthj001,jurrj001,,0.03571428571428571,0.22580645161290322,0.06896551724137931,0.29411764705882354,0.03571428571428571,0.3548387096774194,0.10467980295566502,0.6489563567362429,0.0,0.0
20110702,BAL,AL,80,ATL,NL,84,4,5,51,ATL02,37259.0,39,13,0,0,3,4,0,0,0,3,0,9,0,1,0,0,11,4,5,5,0,0,24,11,1,0,0,0,29,7,1,0,1,5,1,0,1,2,0,8,0,1,0,0,4,4,4,4,0,0,27,6,0,0,0,0,hudst001,arrij001,kimbc001,arrij001,hudst001,,0.3333333333333333,0.2413793103448276,0.38095238095238093,0.3125,0.5641025641025641,0.3793103448275862,0.945054945054945,0.6918103448275862,0.0,0.0
20110703,BAL,AL,81,ATL,NL,85,5,4,54,ATL02,23492.0,35,11,2,0,2,5,1,1,1,3,1,12,1,0,1,0,9,4,4,4,0,0,27,13,0,0,1,0,35,10,0,0,0,4,0,0,0,4,0,8,1,0,1,0,8,5,5,5,0,0,27,6,0,0,1,0,johnj010,procs001,gregk001,britz001,beacb001,,0.3142857142857143,0.2857142857142857,0.375,0.358974358974359,0.5428571428571428,0.2857142857142857,0.9178571428571428,0.6446886446886446,1.0,0.0
20110704,BAL,AL,82,TEX,AL,86,4,13,51,ARL02,42885.0,32,6,0,0,3,4,0,0,1,3,0,5,0,0,1,0,5,3,12,12,0,0,24,9,2,0,1,0,40,18,7,1,2,13,0,2,0,1,0,4,1,0,1,0,6,3,4,4,0,0,27,9,0,0,1,0,lewic001,jakuc001,,jakuc001,lewic001,,0.1875,0.45,0.2777777777777778,0.4418604651162791,0.46875,0.825,0.7465277777777778,1.2668604651162791,0.0,1.0
20110705,BAL,AL,83,TEX,AL,87,2,4,51,ARL02,25945.0,38,12,0,0,2,2,0,0,0,0,0,5,0,0,1,0,9,3,3,3,0,0,24,9,1,0,1,0,32,10,1,0,0,3,1,0,0,2,0,4,0,0,1,0,7,4,2,2,0,0,27,12,0,0,1,0,huntt002,johnj010,felin001,atkim001,harrm001,,0.3157894736842105,0.3125,0.3157894736842105,0.35294117647058826,0.47368421052631576,0.34375,0.7894736842105263,0.6966911764705883,0.0,0.0
20110706,BAL,AL,84,TEX,AL,88,5,13,51,ARL02,31953.0,34,8,2,0,2,5,0,0,1,1,0,7,0,0,1,0,4,4,13,13,0,0,24,13,0,0,3,0,39,19,7,0,1,13,0,1,0,3,0,6,1,1,2,0,6,3,5,5,0,0,27,12,0,0,1,0,ogana001,guthj001,,guthj001,ogana001,,0.23529411764705882,0.48717948717948717,0.2777777777777778,0.5116279069767442,0.47058823529411764,0.7435897435897436,0.7483660130718954,1.2552176505664878,0.0,0.0
20110707,BAL,AL,85,BOS,AL,87,4,10,51,BOS07,37981.0,32,8,1,0,0,3,1,1,0,4,0,1,1,0,2,0,7,4,9,9,0,0,24,10,1,0,1,0,36,13,2,0,6,10,0,0,0,5,1,2,0,0,1,0,7,4,4,4,0,0,27,16,1,0,2,0,milla002,arrij001,,arrij001,milla002,,0.25,0.3611111111111111,0.32432432432432434,0.43902439024390244,0.28125,0.9166666666666666,0.6055743243243243,1.3556910569105691,0.0,0.0
20110708,BAL,AL,86,BOS,AL,88,3,10,51,BOS07,37729.0,33,8,2,0,1,3,0,0,0,3,0,9,0,0,2,0,6,6,9,9,1,0,24,8,1,0,1,0,35,11,1,1,2,10,0,0,0,6,0,8,0,0,0,0,7,4,3,3,0,0,27,9,0,0,2,0,beckj002,britz001,,britz001,beckj002,,0.24242424242424243,0.3142857142857143,0.3055555555555556,0.4146341463414634,0.3939393939393939,0.5714285714285714,0.6994949494949495,0.9860627177700347,0.0,0.0
20110709,BAL,AL,87,BOS,AL,89,0,4,51,BOS07,38205.0,30,4,0,0,0,0,0,0,2,1,0,10,1,1,1,0,6,3,4,4,0,1,24,11,0,0,2,0,33,11,5,1,0,4,0,0,0,3,2,2,0,0,2,0,8,3,0,0,2,0,27,7,0,0,1,0,lackj001,simoa001,,simoa001,lackj001,,0.13333333333333333,0.3333333333333333,0.21212121212121213,0.3888888888888889,0.13333333333333333,0.5454545454545454,0.34545454545454546,0.9343434343434343,0.0,0.0
20110710,BAL,AL,88,BOS,AL,90,6,8,51,BOS07,37688.0,33,8,1,1,1,6,0,0,2,3,0,9,0,1,1,0,5,6,8,8,0,0,24,8,0,0,0,0,36,13,4,0,3,8,0,1,1,3,0,10,0,0,0,0,9,4,6,6,0,0,27,13,0,0,1,0,aceva001,guthj001,papej001,atkim001,weilk001,,0.24242424242424243,0.3611111111111111,0.34210526315789475,0.4146341463414634,0.42424242424242425,0.7222222222222222,0.766347687400319,1.1368563685636857,0.0,0.0
20110714,CLE,AL,90,BAL,AL,89,8,4,54,BAL12,22780.0,36,11,2,0,2,8,0,1,1,4,1,8,1,0,1,0,7,4,4,4,1,0,27,3,0,0,0,0,35,8,4,0,0,4,0,0,0,2,0,13,0,0,0,0,6,5,8,8,0,0,27,11,0,0,1,0,mastj001,guthj001,,mastj001,guthj001,,0.3055555555555556,0.22857142857142856,0.38095238095238093,0.2702702702702703,0.5277777777777778,0.34285714285714286,0.9087301587301587,0.6131274131274131,0.0,0.0
20110715,CLE,AL,91,BAL,AL,90,6,5,54,BAL12,27372.0,37,12,3,0,2,6,0,0,0,4,0,9,0,1,1,0,8,6,5,5,0,0,27,10,1,0,0,0,32,6,1,0,3,5,1,0,0,4,1,7,0,1,0,0,5,3,6,6,0,0,27,9,0,0,1,0,tomlj001,johnj010,perec002,tomlj001,arrij001,,0.32432432432432434,0.1875,0.3902439024390244,0.2777777777777778,0.5675675675675675,0.5,0.957811470006592,0.7777777777777778,0.0,0.0
20110716,CLE,AL,92,BAL,AL,91,5,6,51,BAL12,24835.0,30,4,2,0,0,5,0,0,0,4,0,9,0,0,1,0,2,3,6,6,0,0,24,10,0,0,0,0,30,8,6,0,1,6,0,1,0,4,1,6,0,0,0,0,5,4,5,5,0,0,27,6,0,0,1,0,simoa001,carrc003,gonzm001,carrc003,simoa001,,0.13333333333333333,0.26666666666666666,0.23529411764705882,0.34285714285714286,0.2,0.5666666666666667,0.43529411764705883,0.9095238095238095,1.0,0.0
20110717,CLE,AL,93,BAL,AL,92,3,8,51,BAL12,17754.0,35,10,2,0,2,3,1,0,1,4,1,5,0,0,1,0,11,4,8,8,0,0,24,15,1,0,1,0,33,10,1,0,4,8,1,0,0,1,0,2,0,0,1,0,3,5,3,3,0,0,27,11,0,0,1,0,hendm001,gomej002,,gomej002,atkim001,,0.2857142857142857,0.30303030303030304,0.375,0.3235294117647059,0.5142857142857142,0.696969696969697,0.8892857142857142,1.0204991087344029,1.0,1.0
20110718,BOS,AL,94,BAL,AL,93,15,10,54,BAL12,27924.0,43,16,2,0,2,14,0,1,0,5,1,6,0,0,0,0,7,4,6,6,1,0,27,10,0,2,0,0,39,12,1,1,2,10,0,0,0,4,0,10,0,1,0,0,6,6,13,13,0,0,27,10,1,0,0,0,wheed001,gonzm001,,waket001,bergb002,,0.37209302325581395,0.3076923076923077,0.42857142857142855,0.37209302325581395,0.5581395348837209,0.5384615384615384,0.9867109634551494,0.9105545617173524,0.0,1.0
20110719,BOS,AL,95,BAL,AL,94,2,6,51,BAL12,32314.0,32,8,1,0,1,2,0,0,0,1,0,4,1,1,2,0,4,2,6,6,0,0,24,7,0,0,1,0,31,8,1,0,2,6,0,0,0,4,0,3,0,0,1,0,5,2,2,2,0,0,27,15,0,0,2,0,guthj001,weilk001,johnj010,weilk001,guthj001,,0.25,0.25806451612903225,0.2727272727272727,0.34285714285714286,0.375,0.4838709677419355,0.6477272727272727,0.8267281105990784,1.0,0.0
20110720,BOS,AL,96,BAL,AL,95,4,0,54,BAL12,35174.0,36,12,2,0,2,4,0,0,0,3,0,6,2,0,1,0,8,4,0,0,0,0,27,8,0,0,1,0,28,2,0,0,0,0,0,0,0,6,0,6,0,0,1,0,7,4,4,4,0,0,27,13,0,0,2,0,milla002,arrij001,,milla002,arrij001,,0.3333333333333333,0.07142857142857142,0.38461538461538464,0.23529411764705882,0.5555555555555556,0.07142857142857142,0.9401709401709402,0.3067226890756303,0.0,1.0
20110722,ANA,AL,100,BAL,AL,96,6,1,54,BAL12,24823.0,35,9,3,0,1,6,2,0,1,3,1,5,3,1,0,0,8,2,1,1,0,0,27,11,1,0,0,0,31,3,1,0,0,1,0,0,0,1,0,3,0,0,0,0,4,5,2,2,0,0,27,11,2,0,1,0,sante001,simoa001,takah001,sante001,simoa001,,0.2571428571428571,0.0967741935483871,0.3333333333333333,0.125,0.42857142857142855,0.12903225806451613,0.7619047619047619,0.2540322580645161,0.0,0.0
20110723,ANA,AL,101,BAL,AL,97,2,3,51,BAL12,20311.0,31,8,3,0,1,2,0,0,0,2,0,5,0,2,2,0,4,4,3,3,0,0,24,9,0,0,4,0,31,13,1,0,1,3,0,1,0,0,0,2,0,0,2,0,5,4,2,2,0,0,27,15,0,0,2,0,bergb002,pinej001,gregk001,pinej001,bergb002,,0.25806451612903225,0.41935483870967744,0.30303030303030304,0.40625,0.45161290322580644,0.5483870967741935,0.7546432062561095,0.9546370967741935,1.0,0.0
20110724,ANA,AL,102,BAL,AL,98,9,3,54,BAL12,15676.0,38,13,3,0,2,9,0,1,0,5,0,2,0,0,0,0,8,2,3,3,0,0,27,14,0,0,2,0,32,7,1,0,2,3,0,0,0,0,0,6,1,0,2,0,2,4,9,9,0,0,27,8,0,0,0,0,chatt001,guthj001,,chatt001,guthj001,,0.34210526315789475,0.21875,0.4090909090909091,0.21875,0.5789473684210527,0.4375,0.9880382775119618,0.65625,0.0,1.0
20110726,BAL,AL,99,TOR,AL,103,12,4,54,TOR02,17477.0,43,16,4,0,4,12,0,1,0,3,0,9,1,0,0,0,8,3,4,4,1,0,27,13,1,0,0,0,36,9,0,0,2,4,0,0,1,3,0,5,1,0,0,0,9,5,11,11,0,0,27,8,1,1,0,0,arrij001,morrb001,,arrij001,morrb001,,0.37209302325581395,0.25,0.40425531914893614,0.325,0.7441860465116279,0.4166666666666667,1.148441365660564,0.7416666666666667,1.0,0.0
20110727,BAL,AL,100,TOR,AL,104,0,3,51,TOR02,16861.0,30,4,1,0,0,0,0,0,1,3,0,9,0,0,2,0,7,4,3,3,1,0,24,5,0,0,0,0,34,10,1,0,1,3,0,0,0,3,1,13,2,0,0,0,10,2,0,0,1,0,27,14,0,0,2,0,romer002,simoa001,raucj001,simoa001,romer002,,0.13333333333333333,0.29411764705882354,0.23529411764705882,0.35135135135135137,0.16666666666666666,0.4117647058823529,0.4019607843137255,0.7631160572337043,0.0,1.0
20110728,BAL,AL,101,TOR,AL,105,5,8,51,TOR02,16152.0,35,8,1,0,3,5,0,0,0,3,0,3,1,0,0,0,6,5,6,6,0,0,24,7,2,0,0,0,36,12,4,0,2,7,0,1,0,4,0,6,0,0,0,0,9,5,5,5,0,0,27,7,1,0,1,0,villc001,bergb002,,bergb002,villc001,,0.22857142857142856,0.3333333333333333,0.2894736842105263,0.3902439024390244,0.5142857142857142,0.6111111111111112,0.8037593984962406,1.0013550135501355,0.0,0.0
20110729,BAL,AL,102,NYA,AL,103,4,2,54,NYC21,46499.0,34,7,3,0,2,4,0,0,1,2,0,11,0,0,0,0,6,3,2,2,0,0,27,10,1,0,1,0,33,7,2,0,1,2,0,0,0,4,0,8,0,0,1,0,8,2,4,4,0,0,27,10,0,0,0,0,guthj001,burna001,gregk001,guthj001,burna001,,0.20588235294117646,0.21212121212121213,0.2702702702702703,0.2972972972972973,0.47058823529411764,0.36363636363636365,0.7408585055643879,0.6609336609336609,1.0,0.0
20110730,BAL,AL,103,NYA,AL,104,3,8,51,NYC21,46469.0,37,9,3,0,1,3,0,0,1,2,0,9,2,0,0,0,10,3,6,5,0,0,24,5,1,0,0,0,36,11,2,0,1,8,0,0,0,2,0,8,1,0,0,0,6,3,3,3,0,0,27,6,1,0,0,0,colob001,tillc001,,tillc001,colob001,,0.24324324324324326,0.3055555555555556,0.3,0.34210526315789475,0.40540540540540543,0.4444444444444444,0.7054054054054054,0.7865497076023391,0.0,1.0
20110730,BAL,AL,104,NYA,AL,105,3,17,51,NYC21,43190.0,35,9,2,0,1,3,0,0,0,1,0,8,0,0,1,0,6,6,14,11,0,0,24,6,2,1,1,0,48,24,6,1,2,17,0,0,0,4,0,7,0,0,1,0,11,3,3,3,0,0,27,7,0,0,1,0,novai001,britz001,,britz001,novai001,,0.2571428571428571,0.5,0.2777777777777778,0.5384615384615384,0.4,0.7916666666666666,0.6777777777777778,1.330128205128205,0.0,0.0
20110731,BAL,AL,105,NYA,AL,106,2,4,51,NYC21,46913.0,32,6,0,0,0,2,0,0,0,2,0,10,4,0,0,0,5,3,2,2,0,0,24,11,1,0,1,0,31,7,0,1,0,4,0,0,1,6,0,10,1,0,1,0,10,4,2,2,0,0,27,6,1,0,0,0,garcf002,arrij001,rivem002,arrij001,garcf002,,0.1875,0.22580645161290322,0.23529411764705882,0.3684210526315789,0.1875,0.2903225806451613,0.4227941176470588,0.6587436332767402,0.0,0.0
20110802,BAL,AL,106,KCA,AL,109,8,2,54,KAN06,17116.0,39,12,2,0,2,8,0,0,0,5,0,6,0,0,1,0,9,3,2,2,0,0,27,11,1,0,1,0,32,6,3,0,0,2,0,1,0,1,0,5,0,0,1,0,5,3,8,8,0,0,27,6,0,0,1,0,simoa001,chenb001,,simoa001,chenb001,,0.3076923076923077,0.1875,0.38636363636363635,0.20588235294117646,0.5128205128205128,0.28125,0.8991841491841491,0.48713235294117646,1.0,0.0
20110803,BAL,AL,107,KCA,AL,110,2,6,51,KAN06,14187.0,30,4,2,0,0,2,0,1,1,1,0,10,0,1,0,0,4,3,6,6,0,0,24,12,0,0,1,0,33,11,3,1,1,6,0,1,1,3,1,2,0,0,0,0,8,2,1,1,1,0,27,7,1,0,0,0,hochl001,guthj001,hollg001,guthj001,hochl001,,0.13333333333333333,0.3333333333333333,0.18181818181818182,0.39473684210526316,0.2,0.5757575757575758,0.38181818181818183,0.970494417862839,0.0,1.0
20110804,BAL,AL,108,KCA,AL,111,4,9,51,KAN06,12161.0,39,13,7,0,1,4,1,0,0,2,1,6,0,0,0,0,11,4,7,7,0,0,24,12,2,0,0,0,41,17,4,0,0,9,1,0,0,1,0,4,0,0,0,0,10,4,4,4,1,0,27,9,0,0,0,0,woodb004,britz001,,britz001,franj003,,0.3333333333333333,0.4146341463414634,0.36585365853658536,0.42857142857142855,0.5897435897435898,0.5121951219512195,0.9555972482801751,0.9407665505226481,0.0,0.0
20110805,TOR,AL,112,BAL,AL,109,5,4,54,BAL12,18770.0,36,11,1,0,0,5,0,1,1,1,0,3,1,0,0,0,7,5,4,4,0,0,27,7,2,1,1,0,35,7,1,0,1,4,0,0,0,4,0,9,0,0,0,0,8,3,5,5,0,0,27,11,0,0,0,0,millb001,huntt002,raucj001,millb001,huntt002,,0.3055555555555556,0.2,0.3333333333333333,0.28205128205128205,0.3333333333333333,0.3142857142857143,0.6666666666666666,0.5963369963369963,0.0,0.0
20110806,TOR,AL,113,BAL,AL,110,2,6,51,BAL12,19396.0,28,4,0,0,1,2,0,1,1,1,0,7,0,0,2,0,2,2,3,3,0,0,24,7,2,0,0,0,28,4,0,0,1,5,0,0,1,1,0,6,0,0,0,0,0,3,2,2,0,0,27,12,0,0,2,0,tillc001,morrb001,,morrb001,tillc001,,0.14285714285714285,0.14285714285714285,0.1935483870967742,0.2,0.25,0.25,0.4435483870967742,0.45,1.0,0.0
20110807,TOR,AL,114,BAL,AL,111,7,2,54,BAL12,13824.0,40,13,5,0,1,7,0,0,0,0,0,7,1,1,0,0,6,2,2,2,0,0,27,16,0,0,2,0,30,5,2,0,2,2,0,0,1,0,0,6,0,0,2,0,2,3,5,5,0,0,27,8,1,0,0,0,romer002,simoa001,,romer002,simoa001,,0.325,0.16666666666666666,0.325,0.1935483870967742,0.525,0.43333333333333335,0.8500000000000001,0.6268817204301076,0.0,1.0
20110808,CHA,AL,114,BAL,AL,112,7,6,54,BAL12,17498.0,35,10,3,0,2,7,0,1,0,2,0,2,1,0,0,0,4,4,5,5,0,0,27,12,1,0,0,0,37,10,4,0,1,6,0,1,0,1,0,11,1,0,0,0,6,3,6,6,0,0,27,12,1,0,0,0,craij001,johnj010,sants001,dankj001,guthj001,,0.2857142857142857,0.2702702702702703,0.3157894736842105,0.28205128205128205,0.5428571428571428,0.4594594594594595,0.8586466165413533,0.7415107415107416,0.0,0.0
20110809,CHA,AL,115,BAL,AL,113,4,3,54,BAL12,14177.0,33,7,1,0,2,4,0,0,0,4,0,1,1,0,1,0,6,5,3,3,0,0,27,13,1,0,0,0,33,7,2,0,0,3,1,0,0,2,0,9,0,1,0,0,6,3,4,4,1,0,27,14,0,0,1,0,floyg001,reyej003,sants001,floyg001,reyej003,,0.21212121212121213,0.21212121212121213,0.2972972972972973,0.2571428571428571,0.42424242424242425,0.2727272727272727,0.7215397215397216,0.5298701298701298,0.0,0.0
20110810,CHA,AL,116,BAL,AL,114,4,6,58,BAL12,18747.0,41,11,4,0,0,4,0,0,1,0,0,6,0,0,0,0,8,4,6,6,0,0,28,8,0,0,0,0,41,14,1,0,3,6,0,1,0,2,1,6,0,0,0,0,10,5,4,4,1,0,30,9,0,0,0,0,gonzm001,frasj002,,humbp001,huntt002,,0.2682926829268293,0.34146341463414637,0.2857142857142857,0.36363636363636365,0.36585365853658536,0.5853658536585366,0.6515679442508711,0.9490022172949002,1.0,0.0
20110811,CHA,AL,117,BAL,AL,115,6,3,54,BAL12,21040.0,39,13,5,0,1,6,0,0,0,4,0,4,1,0,1,0,10,2,3,3,0,0,27,14,0,0,0,0,33,6,1,0,1,3,0,0,0,0,0,8,0,0,0,0,3,4,6,6,0,0,27,10,0,0,1,0,buehm001,tillc001,sants001,buehm001,tillc001,,0.3333333333333333,0.18181818181818182,0.3953488372093023,0.18181818181818182,0.5384615384615384,0.30303030303030304,0.9338103756708407,0.48484848484848486,0.0,1.0
20110812,DET,AL,118,BAL,AL,116,5,4,54,BAL12,21465.0,38,15,3,0,1,5,1,1,0,4,1,3,0,0,1,0,12,4,4,4,0,0,27,8,1,0,1,0,35,8,2,0,2,4,0,0,0,2,0,7,1,0,1,0,6,3,5,5,0,0,27,10,1,0,2,0,pennb002,pattt001,valvj001,pennb002,simoa001,,0.39473684210526316,0.22857142857142856,0.4418604651162791,0.2702702702702703,0.5526315789473685,0.45714285714285713,0.9944920440636476,0.7274131274131275,0.0,0.0
20110813,DET,AL,119,BAL,AL,117,6,5,54,BAL12,24114.0,34,9,3,0,1,6,0,1,0,3,0,3,0,0,1,0,5,3,4,4,0,0,27,5,1,0,0,0,36,8,0,0,2,5,0,0,0,0,0,13,0,0,0,0,4,3,6,6,0,0,27,11,0,0,1,0,schem001,guthj001,valvj001,schem001,guthj001,,0.2647058823529412,0.2222222222222222,0.3157894736842105,0.2222222222222222,0.4411764705882353,0.3888888888888889,0.7569659442724458,0.6111111111111112,0.0,0.0
20110814,DET,AL,120,BAL,AL,118,5,8,51,BAL12,18348.0,36,10,0,0,1,5,0,0,0,5,1,7,0,0,3,0,9,3,6,6,0,0,24,11,1,0,2,0,37,14,3,0,1,8,0,0,1,1,0,7,1,0,2,0,7,4,5,5,0,0,27,11,2,0,3,0,reyej003,fistd001,johnj010,fistd001,reyej003,,0.2777777777777778,0.3783783783783784,0.36585365853658536,0.41025641025641024,0.3611111111111111,0.5405405405405406,0.7269647696476964,0.9507969507969508,1.0,0.0
20110815,BAL,AL,119,OAK,AL,121,6,2,54,OAK01,10122.0,33,7,1,0,2,6,0,0,0,4,0,6,0,1,0,0,4,3,2,2,0,0,27,7,0,0,1,0,36,11,1,0,0,2,0,0,0,1,0,6,0,1,1,0,8,4,6,6,0,0,27,12,0,0,0,0,huntt002,gonzg003,,huntt002,gonzg003,,0.21212121212121213,0.3055555555555556,0.2972972972972973,0.32432432432432434,0.42424242424242425,0.3333333333333333,0.7215397215397216,0.6576576576576576,1.0,1.0
20110816,BAL,AL,120,OAK,AL,122,4,8,51,OAK01,12325.0,35,8,3,0,0,4,0,0,0,1,0,9,0,0,1,0,5,3,8,8,0,0,24,9,0,0,3,0,32,12,3,1,1,8,0,1,0,4,0,7,0,0,1,0,5,4,3,3,0,0,27,9,1,0,1,0,moscg001,matub001,,matub001,moscg001,,0.22857142857142856,0.375,0.25,0.43243243243243246,0.3142857142857143,0.625,0.5642857142857143,1.0574324324324325,0.0,1.0
20110817,BAL,AL,121,OAK,AL,123,5,6,51,OAK01,20448.0,35,12,4,0,1,5,0,1,0,3,0,7,0,1,1,0,7,4,5,5,0,0,24,7,1,0,1,0,31,9,3,2,2,5,0,1,1,3,0,3,0,0,0,0,6,4,5,5,0,0,27,12,0,0,1,0,mccab001,simoa001,baila001,simoa001,mccab001,,0.34285714285714286,0.2903225806451613,0.38461538461538464,0.3611111111111111,0.5428571428571428,0.7096774193548387,0.9274725274725275,1.07078853046595,0.0,0.0
20110819,BAL,AL,122,ANA,AL,126,3,8,51,ANA01,38156.0,36,12,2,0,0,3,0,2,1,1,0,11,0,0,1,0,10,4,8,8,0,0,24,10,1,0,0,0,35,12,1,0,4,8,0,0,0,3,0,9,2,0,0,0,6,3,3,3,0,0,27,8,0,0,1,0,hared001,reyej003,,reyej003,hared001,,0.3333333333333333,0.34285714285714286,0.35,0.39473684210526316,0.3888888888888889,0.7142857142857143,0.7388888888888889,1.1090225563909775,0.0,0.0
20110820,BAL,AL,123,ANA,AL,127,8,9,70,ANA01,43201.0,47,17,1,0,1,7,0,0,0,2,0,4,1,0,4,0,5,6,8,8,0,0,34,17,2,0,3,0,42,12,3,0,1,7,1,1,2,2,0,3,0,0,3,0,5,5,7,7,0,0,36,25,1,0,4,0,rodnf001,gregk001,,huntt002,pinej001,,0.3617021276595745,0.2857142857142857,0.3877551020408163,0.3404255319148936,0.44680851063829785,0.42857142857142855,0.8345636126791142,0.7689969604863222,0.0,0.0
20110821,BAL,AL,124,ANA,AL,128,1,7,51,ANA01,37148.0,33,6,1,0,1,1,0,0,0,2,0,7,0,0,1,0,7,3,6,6,0,0,24,6,3,0,2,0,36,14,5,0,2,6,1,0,0,3,0,5,2,0,1,0,9,2,1,1,0,0,27,8,1,0,1,0,willj003,matub001,,matub001,willj003,,0.18181818181818182,0.3888888888888889,0.22857142857142856,0.4358974358974359,0.30303030303030304,0.6944444444444444,0.5316017316017316,1.1303418803418803,0.0,0.0
20110822,BAL,AL,125,MIN,AL,127,4,1,54,MIN04,38986.0,34,9,1,0,2,4,1,0,0,2,0,4,1,1,0,0,6,4,1,1,0,0,27,9,0,0,1,0,34,8,4,0,0,1,0,0,0,4,0,10,0,0,1,0,10,3,4,4,0,0,27,16,0,0,0,0,britz001,pavac001,gregk001,britz001,pavac001,,0.2647058823529412,0.23529411764705882,0.3055555555555556,0.3157894736842105,0.47058823529411764,0.35294117647058826,0.7761437908496732,0.6687306501547987,1.0,0.0
