Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
31324,20100417,corrk001,SDN,8,30,0,0,0,0,1,0,1,11,1,8,1,0,0,10,0,5,27,4,0,1,5,2,3,0,0,0,7,0,NL,NL,51,bensk001,SAN02,,,bensk001,11,6,0,0,ARI,10,31,0,0,0,1,1,0,0,0,4,0,5,0,0,4,24,0,0,2,13,5,0,0,2,0,corrk001,0.12903225806451613,0.26666666666666666,0.18181818181818182,0.42105263157894735,0.16129032258064516,0.4,0.343108504398827,0.8210526315789474,1.0,1.0
20634,20100418,leblw001,SDN,5,30,0,0,0,0,3,0,1,12,0,7,1,3,1,6,0,4,27,4,0,0,5,2,8,3,0,0,5,0,NL,NL,51,heila001,SAN02,bellh001,,kenni001,12,7,0,3,ARI,5,35,0,0,2,1,1,1,0,0,10,1,4,0,0,5,24,3,0,1,11,4,0,0,2,0,mujie001,0.2857142857142857,0.23333333333333334,0.32432432432432434,0.34285714285714286,0.4,0.43333333333333335,0.7243243243243244,0.7761904761904762,1.0,1.0
17087,20100419,richc002,SDN,13,31,0,1,0,1,1,1,0,13,0,10,1,2,0,8,0,4,30,3,2,3,3,1,5,2,0,1,2,0,NL,NL,57,affej001,SAN02,,,cainm001,13,8,1,2,SFN,12,38,0,0,0,1,2,0,1,0,10,1,3,0,0,4,27,2,0,1,9,3,0,0,1,0,staut001,0.2631578947368421,0.3225806451612903,0.28205128205128205,0.34285714285714286,0.39473684210526316,0.5161290322580645,0.6767881241565452,0.8589861751152074,1.0,1.0
17822,20100420,latom001,SDN,10,24,0,0,0,2,0,0,0,14,0,1,0,0,1,3,0,3,27,1,1,0,1,4,11,0,0,0,3,0,NL,NL,51,sancj002,SAN02,bellh001,,sancj002,14,6,0,0,SFN,2,31,0,0,0,0,1,0,2,0,6,0,1,0,0,2,24,0,0,0,4,1,0,1,2,0,latom001,0.1935483870967742,0.041666666666666664,0.24242424242424243,0.14285714285714285,0.2903225806451613,0.041666666666666664,0.5327468230694037,0.1845238095238095,1.0,1.0
14906,20100421,garlj001,SDN,14,32,0,0,0,3,2,0,0,15,0,9,2,2,0,9,0,3,27,5,0,2,5,2,3,2,0,0,4,1,NL,NL,51,wellt002,SAN02,,,wellt002,15,4,0,2,SFN,9,31,0,0,0,0,2,2,2,0,7,1,5,0,0,4,24,2,0,0,1,5,0,0,2,0,garlj001,0.22580645161290322,0.28125,0.2727272727272727,0.3611111111111111,0.3870967741935484,0.53125,0.6598240469208211,0.8923611111111112,1.0,1.0
15183,20100423,arrob001,CIN,7,32,0,0,0,0,2,0,1,17,2,7,0,10,0,8,0,4,27,4,1,0,4,0,11,10,0,0,4,0,NL,NL,54,arrob001,CIN09,,,corrk001,16,8,0,10,SDN,13,42,0,0,0,1,2,0,0,1,15,2,4,0,0,4,27,10,0,1,8,4,0,0,2,0,corrk001,0.35714285714285715,0.21875,0.4,0.3333333333333333,0.5476190476190477,0.28125,0.9476190476190477,0.6145833333333333,1.0,1.0
19999,20100424,cuetj001,CIN,11,28,0,0,2,1,1,0,0,18,0,4,0,5,0,3,0,3,27,0,0,0,0,0,7,5,0,0,2,1,NL,NL,54,cuetj001,CIN09,,,leblw001,17,2,0,5,SDN,12,32,0,0,1,0,2,0,0,1,7,2,0,0,0,3,27,5,0,0,6,0,0,0,1,0,leblw001,0.21875,0.14285714285714285,0.2647058823529412,0.2,0.46875,0.17857142857142858,0.7334558823529411,0.37857142857142856,1.0,1.0
17694,20100425,bailh001,CIN,8,32,0,0,1,0,3,1,0,19,0,10,1,4,0,10,0,4,27,4,0,0,5,1,3,4,0,0,7,0,NL,NL,51,adamm001,CIN09,cordf002,,richc002,18,6,0,4,SDN,11,34,0,0,0,0,2,1,0,0,7,1,5,0,0,5,24,4,0,2,10,5,0,0,3,0,rhoda001,0.20588235294117646,0.3125,0.2702702702702703,0.4358974358974359,0.35294117647058826,0.5,0.6232114467408585,0.9358974358974359,0.0,1.0
10924,20100426,johnj009,FLO,9,36,0,0,0,0,2,0,0,20,0,12,2,1,0,9,0,1,27,10,0,0,10,1,12,1,0,0,7,0,NL,NL,51,latom001,MIA01,,,latom001,19,3,1,1,SDN,8,28,0,0,0,0,1,0,0,0,3,0,10,0,0,4,24,1,1,0,12,10,0,0,1,0,johnj009,0.10714285714285714,0.3333333333333333,0.13333333333333333,0.4418604651162791,0.14285714285714285,0.5555555555555556,0.2761904761904762,0.9974160206718347,0.0,0.0
11613,20100427,sanca004,FLO,8,31,0,0,1,0,0,2,1,21,0,6,0,3,0,6,0,5,27,0,0,0,1,0,15,3,0,0,3,0,NL,NL,54,sanca004,MIA01,bellh001,,garlj001,20,10,0,4,SDN,4,38,0,0,0,1,1,0,0,0,12,0,1,1,0,4,27,3,0,3,10,1,0,0,3,0,garlj001,0.3157894736842105,0.1935483870967742,0.36585365853658536,0.2647058823529412,0.34210526315789475,0.1935483870967742,0.7079589216944802,0.45825426944971537,1.0,0.0
