Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
32012,20100427,pereo002,NYN,11,32,0,0,0,0,2,1,2,21,0,11,0,5,0,6,0,4,27,9,1,1,10,1,5,5,0,2,6,2,NL,NL,51,haegc001,NYC20,,,haegc001,20,8,0,5,LAN,7,33,0,0,0,2,2,1,0,0,7,0,6,0,0,5,24,5,1,0,7,6,0,0,6,0,takah001,0.21212121212121213,0.34375,0.325,0.4358974358974359,0.2727272727272727,0.53125,0.5977272727272727,0.9671474358974359,1.0,1.0
29724,20100428,mainj001,NYN,6,32,0,0,0,1,5,1,0,22,1,10,0,2,1,6,0,4,27,7,0,1,7,0,5,2,0,1,3,1,NL,NL,51,ely-j001,NYC20,,,ely-j001,21,6,1,3,LAN,7,31,0,0,0,1,2,0,1,0,5,1,7,0,0,2,24,2,0,1,13,7,0,0,4,1,mainj001,0.16129032258064516,0.3125,0.2571428571428571,0.3888888888888889,0.3225806451612903,0.53125,0.5797235023041474,0.9201388888888888,1.0,1.0
45296,20100430,kendk001,PHI,14,33,0,0,0,1,0,1,0,22,1,6,0,9,0,8,0,5,27,1,0,0,1,0,8,9,0,0,2,1,NL,NL,54,kendk001,PHI13,,,niesj001,23,4,0,9,NYN,7,37,0,0,0,0,3,0,1,1,10,4,1,0,0,3,27,9,0,1,3,1,0,1,2,0,niesj001,0.2702702702702703,0.18181818181818182,0.325,0.25,0.7297297297297297,0.18181818181818182,1.0547297297297298,0.4318181818181818,1.0,1.0
45264,20100501,hallr001,PHI,12,37,0,0,0,1,4,1,0,23,0,13,1,0,0,5,0,1,27,10,0,0,10,0,8,0,0,1,2,0,NL,NL,51,pelfm001,PHI13,,,pelfm001,24,5,1,0,NYN,9,29,0,0,0,0,2,1,1,1,3,0,9,0,0,3,24,0,0,1,6,9,0,0,1,0,hallr001,0.10344827586206896,0.35135135135135137,0.16129032258064516,0.38461538461538464,0.1724137931034483,0.5945945945945946,0.3337041156840934,0.9792099792099793,0.0,1.0
45439,20100502,moyej001,PHI,12,37,0,0,0,0,3,0,1,24,0,15,4,5,0,4,0,3,27,11,0,0,11,0,5,5,0,0,2,0,NL,NL,51,santj003,PHI13,,,santj003,25,3,1,5,NYN,13,32,0,0,0,1,1,0,0,1,6,2,11,0,0,5,24,5,0,1,2,11,0,0,1,0,moyej001,0.1875,0.40540540540540543,0.23529411764705882,0.4358974358974359,0.40625,0.8108108108108109,0.6415441176470589,1.2467082467082466,0.0,0.0
14350,20100503,leakm001,CIN,6,40,0,0,0,2,0,2,1,26,0,10,2,1,0,11,0,6,33,3,0,0,3,0,6,1,0,0,5,0,NL,NL,64,acosm001,CIN09,,,pereo002,26,7,0,2,NYN,10,41,0,0,0,1,3,0,1,0,9,0,3,0,0,5,31,2,0,1,9,3,0,0,1,1,massn001,0.21951219512195122,0.25,0.23809523809523808,0.3333333333333333,0.2926829268292683,0.4,0.5307781649245064,0.7333333333333334,0.0,0.0
13813,20100504,arrob001,CIN,12,33,0,0,0,1,1,0,0,27,0,6,3,5,0,4,0,3,27,3,0,0,4,0,6,5,0,0,2,0,NL,NL,54,cordf002,CIN09,rodrf003,,mainj001,27,4,0,5,NYN,6,33,0,0,0,0,1,1,1,0,8,2,3,0,0,5,27,5,1,0,7,3,0,0,2,0,felip002,0.24242424242424243,0.18181818181818182,0.2777777777777778,0.22857142857142856,0.45454545454545453,0.48484848484848486,0.7323232323232323,0.7134199134199134,1.0,0.0
16798,20100505,cuetj001,CIN,7,38,0,0,1,1,0,0,0,28,0,13,3,4,0,6,0,5,30,5,0,0,5,0,8,4,0,0,0,0,NL,NL,57,felip002,CIN09,,,niesj001,28,7,2,4,NYN,10,35,0,0,2,0,1,0,0,0,10,1,5,0,0,3,27,4,1,1,12,5,0,0,3,0,owinm001,0.2857142857142857,0.34210526315789475,0.3333333333333333,0.34210526315789475,0.4,0.5789473684210527,0.7333333333333334,0.9210526315789473,0.0,1.0
34681,20100507,pelfm001,NYN,13,32,0,1,1,1,1,3,0,29,0,8,4,4,0,4,0,3,27,6,0,0,6,3,5,4,0,0,3,0,NL,NL,52,romos001,NYC20,,,sancj002,28,8,1,4,SFN,14,37,1,0,0,0,2,0,1,0,11,1,6,0,0,3,25,4,0,0,6,6,0,0,0,0,rodrf003,0.2972972972972973,0.25,0.2972972972972973,0.3142857142857143,0.43243243243243246,0.65625,0.7297297297297298,0.9705357142857143,1.0,0.0
36764,20100508,santj003,NYN,6,34,0,0,1,1,1,0,0,30,1,7,1,4,1,9,0,6,33,5,1,1,5,1,9,4,0,1,7,0,NL,NL,63,motag001,NYC20,,,wellt002,29,7,0,4,SFN,9,40,0,0,0,0,0,0,1,0,10,0,5,0,0,4,30,4,2,0,10,5,0,0,2,1,takah001,0.25,0.20588235294117646,0.2727272727272727,0.3488372093023256,0.25,0.38235294117647056,0.5227272727272727,0.7311901504787961,1.0,1.0
35641,20100509,pereo002,NYN,8,36,0,0,0,1,1,0,1,31,0,11,0,5,1,11,1,5,27,5,1,1,5,2,14,5,0,0,5,1,NL,NL,54,mejij001,NYC20,wilsb001,,linct001,30,12,0,6,SFN,5,32,0,0,0,1,0,1,1,2,6,1,5,0,0,5,27,5,0,1,6,5,0,0,11,0,romos001,0.1875,0.3055555555555556,0.4222222222222222,0.38095238095238093,0.28125,0.3333333333333333,0.7034722222222223,0.7142857142857142,0.0,1.0
29313,20100510,mainj001,NYN,9,37,0,0,0,2,1,0,0,32,0,12,1,3,0,11,0,4,27,2,0,1,2,1,11,3,0,0,2,0,NL,NL,54,mainj001,NYC20,batim001,,atill001,32,10,0,3,WAS,9,35,0,0,0,1,2,0,1,0,11,2,2,2,1,6,27,3,0,4,7,2,0,0,5,1,atill001,0.3142857142857143,0.32432432432432434,0.4,0.358974358974359,0.5428571428571428,0.43243243243243246,0.9428571428571428,0.7914067914067915,0.0,0.0
31606,20100511,niesj001,NYN,13,37,0,0,0,0,4,0,3,33,0,16,0,6,1,10,0,5,27,8,1,0,8,2,4,6,0,0,4,1,NL,NL,51,clipt001,NYC20,rodrf003,,olses001,33,10,1,6,WAS,9,35,0,0,0,3,1,1,0,0,9,1,7,1,0,6,24,6,0,0,5,7,0,0,7,0,valdr002,0.2571428571428571,0.43243243243243246,0.38095238095238093,0.47619047619047616,0.37142857142857144,0.5405405405405406,0.7523809523809524,1.0167310167310166,1.0,0.0
33024,20100512,pelfm001,NYN,6,34,0,0,0,0,2,1,1,34,0,8,0,6,1,8,0,5,27,4,1,0,4,0,6,6,0,0,4,0,NL,NL,54,rodrf003,NYC20,cappm001,,stamc001,34,11,1,6,WAS,10,38,0,0,0,1,2,1,0,0,11,2,4,0,0,5,27,6,0,0,9,4,0,0,5,0,clipt001,0.2894736842105263,0.23529411764705882,0.37209302325581395,0.3076923076923077,0.5,0.29411764705882354,0.872093023255814,0.6018099547511313,0.0,1.0
16229,20100513,johnj009,FLO,11,30,0,0,0,0,1,2,3,35,0,7,0,1,1,6,0,3,27,1,0,0,2,1,5,1,0,0,3,1,NL,NL,52,nievf001,MIA01,,,santj003,35,4,0,1,NYN,12,32,0,0,0,3,0,1,0,0,4,0,1,0,0,2,25,1,0,0,8,1,0,0,0,1,nunel001,0.125,0.23333333333333334,0.125,0.30303030303030304,0.125,0.26666666666666666,0.25,0.5696969696969697,0.0,0.0
21221,20100514,sanca004,FLO,10,35,0,0,0,1,1,0,0,36,0,11,4,2,0,7,1,3,27,7,0,0,7,0,13,2,0,0,3,0,NL,NL,51,pereo002,MIA01,,,pereo002,36,7,1,2,NYN,4,29,0,0,0,0,2,0,1,1,4,0,7,0,0,4,24,2,0,0,8,7,0,0,5,0,sanca004,0.13793103448275862,0.3142857142857143,0.2857142857142857,0.3684210526315789,0.20689655172413793,0.6857142857142857,0.4926108374384236,1.0541353383458647,0.0,0.0
