Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
20110816,NYA,AL,120,KCA,AL,123,9,7,54,KAN06,22258.0,39,12,1,1,1,9,1,0,2,4,0,8,0,0,0,0,10,5,7,7,2,0,27,11,0,0,0,0,35,9,3,1,1,7,0,0,0,1,0,7,0,1,0,0,2,5,9,9,0,0,27,13,0,0,0,0,novai001,duffd001,rivem002,novai001,duffd001,,0.375,0.2647058823529412,0.4,0.2777777777777778,0.46153846153846156,0.4857142857142857,0.8615384615384616,0.7634920634920634,1.0
20110817,NYA,AL,121,KCA,AL,124,4,5,51,KAN06,22435.0,34,10,2,0,2,4,0,1,1,6,0,8,0,1,1,0,11,2,5,5,0,0,24,14,0,0,2,0,30,8,1,1,2,5,0,0,0,3,0,5,0,0,2,0,4,4,4,4,0,0,27,11,0,1,1,0,chenb001,colob001,sorij001,colob001,chenb001,,0.38461538461538464,0.2962962962962963,0.40476190476190477,0.3333333333333333,0.5294117647058824,0.5666666666666667,0.9341736694677871,0.8999999999999999,0.0
20110818,NYA,AL,122,MIN,AL,123,8,4,54,MIN04,41126.0,40,15,2,1,3,8,0,1,0,4,0,3,0,0,1,0,10,3,3,3,0,0,27,11,1,0,0,0,36,10,1,0,0,4,0,1,0,1,0,11,0,0,0,0,7,5,8,8,1,0,27,16,0,0,1,0,sabac001,duenb001,,sabac001,duenb001,,0.42857142857142855,0.29411764705882354,0.4222222222222222,0.2894736842105263,0.7,0.3055555555555556,1.1222222222222222,0.5950292397660819,1.0
20110819,NYA,AL,123,MIN,AL,124,8,1,54,MIN04,41328.0,39,13,4,0,2,8,0,1,0,3,0,6,1,0,0,0,8,3,1,1,0,0,27,9,0,0,1,0,28,2,0,0,1,1,0,0,0,3,0,3,0,0,0,0,3,3,8,8,0,0,27,3,0,0,0,0,hughp001,slowk001,,hughp001,slowk001,,0.37142857142857144,0.08,0.37209302325581395,0.16129032258064516,0.5897435897435898,0.17857142857142858,0.9618366129994037,0.33986175115207373,1.0
20110820,NYA,AL,124,MIN,AL,125,4,9,51,MIN04,41254.0,32,7,1,0,1,3,0,0,0,3,0,7,0,0,2,0,4,5,9,9,2,0,24,10,1,0,1,0,35,13,4,0,1,8,0,1,0,7,0,6,1,1,1,0,10,3,3,3,1,0,27,12,1,0,2,0,lirif001,burna001,,burna001,lirif001,,0.2413793103448276,0.48148148148148145,0.2857142857142857,0.46511627906976744,0.34375,0.5714285714285714,0.6294642857142857,1.0365448504983388,0.0
20110821,NYA,AL,125,MIN,AL,126,3,0,54,MIN04,41242.0,32,6,1,0,2,3,0,1,1,6,0,4,2,0,1,0,10,3,0,0,0,0,27,8,1,0,1,0,33,7,1,0,0,0,1,0,0,2,0,9,1,0,1,0,9,6,3,3,0,0,27,11,1,1,1,0,novai001,dumap001,rivem002,novai001,blacn001,,0.25,0.23333333333333334,0.325,0.2571428571428571,0.40625,0.24242424242424243,0.73125,0.49956709956709955,1.0
20110823,OAK,AL,128,NYA,AL,126,6,5,54,NYC21,47343.0,36,11,3,0,3,6,0,1,0,0,0,9,0,0,0,0,4,3,4,4,0,0,27,8,1,0,1,0,36,10,2,0,2,5,1,0,0,5,0,6,0,0,1,0,10,3,6,6,0,0,27,6,0,0,1,0,mccab001,colob001,baila001,mccab001,colob001,,0.3142857142857143,0.3333333333333333,0.2972972972972973,0.36585365853658536,0.6388888888888888,0.5,0.9361861861861862,0.8658536585365854,0.0
20110824,OAK,AL,129,NYA,AL,127,6,4,60,NYC21,47271.0,36,11,3,0,2,6,1,0,0,2,0,10,0,1,1,0,3,5,4,4,0,0,30,9,0,0,1,0,40,11,2,0,3,4,0,0,1,2,0,11,1,0,0,0,9,4,6,6,0,0,30,10,0,0,2,0,delof001,sorir001,baila001,cahit001,sabac001,,0.3333333333333333,0.2972972972972973,0.34210526315789475,0.32558139534883723,0.5555555555555556,0.55,0.8976608187134503,0.8755813953488373,0.0
20110825,OAK,AL,130,NYA,AL,128,9,22,51,NYC21,46369.0,40,15,4,1,2,9,1,1,0,2,0,13,2,0,0,0,8,6,22,22,1,0,24,6,0,0,0,0,43,21,2,1,5,22,0,1,1,13,1,9,0,0,0,0,12,5,9,9,0,0,27,8,0,0,0,0,logab001,delof001,,hardr001,hughp001,,0.4166666666666667,0.7777777777777778,0.3953488372093023,0.603448275862069,0.675,0.9302325581395349,1.0703488372093024,1.5336808340016037,1.0
20110826,NYA,AL,129,BAL,AL,129,5,12,51,BAL12,32762.0,32,6,1,0,3,5,0,1,1,0,0,4,0,0,0,0,2,4,9,9,3,0,24,11,4,0,1,0,37,11,5,1,3,12,0,0,0,3,0,7,2,0,1,0,4,3,5,5,0,0,27,16,0,0,0,0,huntt002,burna001,,burna001,huntt002,,0.2,0.3235294117647059,0.20588235294117646,0.35,0.5,0.7297297297297297,0.7058823529411764,1.0797297297297297,0.0
20110828,NYA,AL,130,BAL,AL,130,0,2,51,BAL12,28751.0,30,5,0,0,0,0,0,0,0,1,0,7,0,0,2,0,4,2,2,2,0,0,24,13,0,0,1,0,29,7,2,0,0,2,0,0,0,0,0,4,0,0,1,0,3,3,0,0,0,0,27,14,0,0,2,0,britz001,colob001,gregk001,colob001,britz001,,0.1724137931034483,0.2413793103448276,0.1935483870967742,0.2413793103448276,0.16666666666666666,0.3103448275862069,0.3602150537634409,0.5517241379310345,0.0
20110828,NYA,AL,131,BAL,AL,131,8,3,54,BAL12,37528.0,37,11,2,0,5,8,0,0,0,3,0,9,0,0,1,0,5,3,3,3,1,0,27,9,0,0,1,0,32,8,3,0,0,3,0,2,0,2,0,11,0,0,1,0,6,4,8,8,0,0,27,8,0,0,1,0,novai001,matub001,,novai001,matub001,,0.3235294117647059,0.2857142857142857,0.35,0.2777777777777778,0.7567567567567568,0.34375,1.1067567567567567,0.6215277777777778,1.0
20110829,NYA,AL,132,BAL,AL,132,3,2,54,BAL12,18223.0,31,5,2,0,1,3,0,0,0,2,0,7,1,0,1,0,3,4,2,2,0,0,27,9,0,0,0,0,30,3,1,0,2,2,0,0,0,3,0,9,1,0,0,0,4,2,3,3,0,0,27,11,0,0,1,0,garcf002,simoa001,rivem002,garcf002,simoa001,,0.1724137931034483,0.1111111111111111,0.21212121212121213,0.18181818181818182,0.3225806451612903,0.3333333333333333,0.5347018572825024,0.5151515151515151,1.0
20110830,NYA,AL,133,BOS,AL,134,5,2,54,BOS07,37773.0,33,9,1,0,1,4,0,0,2,4,0,3,0,0,3,0,7,5,2,2,1,0,27,6,0,0,0,0,39,13,3,0,1,2,0,0,2,4,0,13,0,0,0,0,16,4,4,4,0,0,27,12,0,1,3,0,sabac001,lackj001,rivem002,sabac001,lackj001,,0.3333333333333333,0.3939393939393939,0.38461538461538464,0.4222222222222222,0.3939393939393939,0.48717948717948717,0.7785547785547786,0.9094017094017094,1.0
20110831,NYA,AL,134,BOS,AL,135,5,9,51,BOS07,38021.0,31,6,3,0,0,4,1,1,1,3,0,11,1,0,0,0,5,3,9,9,1,0,24,7,0,0,1,0,35,12,4,0,3,9,0,0,0,3,1,6,0,0,1,0,5,3,4,4,1,0,27,8,1,0,0,0,beckj002,hughp001,,hughp001,beckj002,,0.24,0.3870967741935484,0.2777777777777778,0.39473684210526316,0.2903225806451613,0.7142857142857143,0.5681003584229392,1.1090225563909775,0.0
20110901,NYA,AL,135,BOS,AL,136,4,2,54,BOS07,38074.0,35,11,3,0,0,4,1,0,2,6,0,10,0,1,1,0,13,6,2,2,1,0,27,9,0,0,0,0,33,6,1,0,1,2,0,0,0,6,0,10,1,0,0,0,10,5,4,4,0,0,27,11,0,0,1,0,wadec001,aceva001,rivem002,burna001,lestj001,,0.4230769230769231,0.2222222222222222,0.4418604651162791,0.3076923076923077,0.4,0.30303030303030304,0.8418604651162791,0.6107226107226107,1.0
20110902,TOR,AL,138,NYA,AL,136,2,3,51,NYC21,47240.0,29,4,1,0,0,2,0,1,0,2,1,6,0,1,0,0,3,3,3,3,1,0,24,6,2,0,0,0,30,4,0,0,1,3,0,0,0,5,1,9,2,0,0,0,8,3,2,2,0,0,27,11,1,0,1,0,novai001,morrb001,rivem002,morrb001,novai001,,0.16,0.16666666666666666,0.1875,0.2571428571428571,0.1724137931034483,0.23333333333333334,0.3599137931034483,0.49047619047619045,1.0
20110903,TOR,AL,139,NYA,AL,137,4,6,51,NYC21,47744.0,34,8,1,1,2,4,0,1,0,1,0,11,0,0,0,0,5,3,6,6,0,0,24,13,0,0,2,0,31,10,2,0,1,6,0,0,1,4,0,5,2,1,2,0,6,3,4,4,0,0,27,8,0,0,0,0,logab001,romer002,robed002,romer002,colob001,,0.25,0.38461538461538464,0.25,0.4166666666666667,0.5,0.4838709677419355,0.75,0.9005376344086022,1.0
20110904,TOR,AL,140,NYA,AL,138,3,9,51,NYC21,47464.0,35,8,1,0,1,3,0,0,0,2,0,12,0,0,0,0,7,4,8,8,1,0,24,10,3,0,0,0,34,9,0,0,3,8,0,0,1,4,0,5,1,0,0,0,6,3,3,3,0,0,27,6,1,0,0,0,sabac001,cecib001,,cecib001,sabac001,,0.24242424242424243,0.3103448275862069,0.2702702702702703,0.358974358974359,0.34285714285714286,0.5294117647058824,0.6131274131274131,0.8883861236802413,1.0
20110905,BAL,AL,139,NYA,AL,139,10,11,51,NYC21,45069.0,42,17,2,0,3,9,0,0,2,3,0,5,4,0,2,0,10,5,11,11,0,0,24,9,0,0,1,0,35,12,3,0,4,11,0,0,1,5,0,7,0,0,1,0,6,7,10,10,0,0,27,11,1,1,2,0,laffa001,johnj010,rivem002,matub001,garcf002,,0.4594594594594595,0.41379310344827586,0.46808510638297873,0.43902439024390244,0.6666666666666666,0.7714285714285715,1.1347517730496453,1.210452961672474,1.0
20110906,BAL,AL,140,NYA,AL,140,3,5,51,NYC21,44573.0,34,7,2,0,1,3,1,0,1,2,0,8,1,0,1,0,8,3,4,4,0,0,24,5,3,0,1,0,30,5,0,0,3,4,0,0,1,2,0,9,1,0,1,0,4,6,3,3,2,0,27,13,1,0,1,0,wadec001,huntt002,rivem002,huntt002,hughp001,,0.23333333333333334,0.18518518518518517,0.2702702702702703,0.24242424242424243,0.35294117647058826,0.4666666666666667,0.6232114467408585,0.7090909090909091,1.0
20110907,BAL,AL,141,NYA,AL,141,5,4,66,NYC21,40104.0,43,8,1,0,1,5,0,0,0,8,3,15,5,0,1,0,13,8,4,4,0,0,33,17,2,0,2,0,41,9,4,0,0,4,1,0,0,4,1,8,0,0,2,0,9,6,4,4,4,0,33,13,4,0,2,0,strop001,noesh001,johnj010,britz001,burna001,,0.25,0.2571428571428571,0.3137254901960784,0.28888888888888886,0.27906976744186046,0.3170731707317073,0.5927952576379389,0.6059620596205961,0.0
20110908,NYA,AL,142,BAL,AL,142,4,5,58,BAL12,33841.0,33,6,0,0,0,4,0,0,1,7,0,11,1,1,1,0,7,7,5,5,1,0,28,11,2,0,0,0,39,13,4,0,1,5,0,0,0,6,0,4,0,1,0,0,12,6,4,4,0,0,30,8,0,0,2,0,rapac001,procs001,,novai001,simoa001,,0.24,0.3939393939393939,0.34146341463414637,0.4222222222222222,0.18181818181818182,0.5128205128205128,0.5232815964523282,0.935042735042735,0.0
20110909,NYA,AL,143,ANA,AL,144,1,2,52,ANA01,41014.0,29,3,0,0,1,1,0,0,0,3,0,12,0,1,0,0,4,4,1,1,0,0,25,8,1,0,0,0,33,8,1,0,0,2,0,1,1,1,0,6,0,0,0,0,9,2,1,1,0,0,27,9,0,0,0,0,waldj001,laffa001,,colob001,weavj003,,0.11538461538461539,0.26666666666666666,0.1875,0.2777777777777778,0.20689655172413793,0.2727272727272727,0.3943965517241379,0.5505050505050505,0.0
20110910,NYA,AL,144,ANA,AL,145,0,6,51,ANA01,42774.0,29,4,1,0,0,0,0,0,0,0,0,7,0,0,2,0,2,3,6,6,1,0,24,12,0,0,0,0,34,13,4,0,2,6,1,1,2,5,1,8,0,1,0,0,13,1,0,0,0,0,27,14,0,0,2,0,hared001,sabac001,,sabac001,hared001,,0.13793103448275862,0.5416666666666666,0.13793103448275862,0.47619047619047616,0.1724137931034483,0.6764705882352942,0.3103448275862069,1.1526610644257702,0.0
20110911,NYA,AL,145,ANA,AL,146,6,5,54,ANA01,42581.0,33,8,1,0,2,5,0,1,0,6,1,11,0,1,1,0,7,5,5,5,1,0,27,11,0,0,1,0,34,10,0,0,2,4,1,0,0,3,1,5,3,1,1,0,6,4,5,5,1,0,27,9,1,0,1,0,wadec001,sante001,rivem002,garcf002,sante001,,0.32,0.3448275862068966,0.35,0.35135135135135137,0.45454545454545453,0.47058823529411764,0.8045454545454545,0.8219395866454691,1.0
20110912,NYA,AL,146,SEA,AL,147,9,3,54,SEA03,22029.0,40,14,3,0,2,9,0,1,0,0,0,8,1,0,1,0,5,3,3,3,1,0,27,8,0,0,2,0,33,8,2,0,1,3,0,0,0,4,0,6,1,0,2,0,7,4,9,9,0,0,27,9,1,0,1,0,hughp001,hernf002,,hughp001,hernf002,,0.358974358974359,0.27586206896551724,0.34146341463414637,0.32432432432432434,0.575,0.3939393939393939,0.9164634146341464,0.7182637182637183,1.0
20110913,NYA,AL,147,SEA,AL,148,3,2,54,SEA03,18306.0,32,9,3,0,1,2,0,0,0,0,0,8,0,0,3,0,2,4,2,2,2,0,27,9,0,0,0,0,31,6,2,0,0,2,0,1,2,4,1,17,2,1,0,0,9,4,3,3,1,0,27,14,0,0,4,0,burna001,furbc001,rivem002,burna001,furbc001,,0.28125,0.2608695652173913,0.28125,0.3157894736842105,0.46875,0.25806451612903225,0.75,0.5738539898132428,1.0
20110914,NYA,AL,148,SEA,AL,149,1,2,69,SEA03,20327.0,38,4,2,0,1,1,1,0,2,2,1,9,0,0,0,0,6,5,2,2,1,0,33,15,0,0,2,0,37,9,3,0,1,1,2,0,0,5,2,10,1,1,2,0,9,5,1,1,0,0,36,14,0,0,0,0,delas001,wadec001,,novai001,vargj001,,0.125,0.32142857142857145,0.19047619047619047,0.3333333333333333,0.23684210526315788,0.40540540540540543,0.4273182957393483,0.7387387387387387,0.0
20110916,NYA,AL,149,TOR,AL,150,4,5,52,TOR02,29323.0,31,5,2,0,1,4,0,0,0,2,0,5,2,0,0,0,2,6,5,5,0,0,25,9,0,0,1,0,37,13,3,0,0,5,0,0,0,7,2,12,1,0,1,0,14,3,4,4,0,0,27,15,0,0,0,0,jansc001,logab001,,sabac001,mcgod001,,0.1724137931034483,0.4642857142857143,0.21212121212121213,0.45454545454545453,0.3225806451612903,0.43243243243243246,0.5347018572825024,0.886977886977887,0.0
20110917,NYA,AL,150,TOR,AL,151,7,6,54,TOR02,39288.0,35,11,2,1,2,6,0,1,1,2,0,4,0,0,2,0,5,6,6,6,0,0,27,8,1,0,1,0,32,7,3,0,0,6,1,0,0,2,0,9,0,0,1,0,2,3,7,7,1,0,27,16,2,0,3,0,laffa001,villc001,rivem002,colob001,alvah001,,0.3548387096774194,0.2413793103448276,0.358974358974359,0.2647058823529412,0.6,0.3125,0.9589743589743589,0.5772058823529411,1.0
20110918,NYA,AL,151,TOR,AL,152,0,3,51,TOR02,34657.0,30,5,1,0,0,0,0,0,0,1,0,9,0,1,0,0,4,6,3,3,1,0,24,8,1,0,0,0,27,7,1,0,2,3,1,1,0,6,1,7,1,2,0,0,8,2,0,0,0,0,27,7,0,0,0,0,morrb001,garcf002,franf001,garcf002,morrb001,,0.1724137931034483,0.3888888888888889,0.1935483870967742,0.38235294117647056,0.2,0.5185185185185185,0.3935483870967742,0.900871459694989,0.0
20110919,MIN,AL,152,NYA,AL,152,4,6,51,NYC21,40045.0,38,12,1,0,2,4,0,0,0,2,0,12,4,1,0,0,9,5,6,6,0,0,24,12,1,0,3,0,36,15,2,1,1,6,0,0,0,6,2,4,0,0,3,0,12,6,4,4,0,0,27,11,1,0,0,0,wadec001,diams001,rivem002,diams001,burna001,,0.3333333333333333,0.5357142857142857,0.35,0.5,0.5,0.6111111111111112,0.85,1.1111111111111112,1.0
20110920,TBA,AL,153,NYA,AL,153,0,5,51,NYC21,46944.0,30,6,1,0,0,0,0,0,2,4,0,3,0,0,2,0,9,4,5,5,1,0,24,4,0,0,0,0,38,14,4,0,0,5,0,0,1,8,2,8,0,0,0,0,18,3,0,0,0,0,27,14,0,0,3,0,novai001,daviw001,,daviw001,novai001,,0.25,0.5185185185185185,0.3333333333333333,0.48936170212765956,0.23333333333333334,0.47368421052631576,0.5666666666666667,0.9630459126539753,1.0
20110921,TBA,AL,154,NYA,AL,154,2,4,51,NYC21,42755.0,35,9,2,0,1,2,0,0,2,2,0,10,1,0,0,0,10,3,4,4,0,0,24,6,0,0,1,0,30,7,2,0,1,4,0,0,0,2,0,8,3,0,0,0,4,8,2,2,0,0,27,4,0,0,0,0,ayall001,shiej002,rivem002,shiej002,noesh001,,0.2903225806451613,0.25,0.3333333333333333,0.28125,0.4,0.4,0.7333333333333334,0.68125,1.0
20110921,TBA,AL,155,NYA,AL,155,2,4,51,NYC21,45586.0,33,8,0,0,2,2,0,0,0,2,0,7,0,0,3,0,6,5,4,4,1,0,24,11,0,0,1,0,27,4,2,0,1,3,0,0,0,6,2,4,0,0,1,0,5,3,2,2,0,0,27,10,1,0,3,0,robed002,mcgej001,sorir001,hellj001,sabac001,,0.25806451612903225,0.21052631578947367,0.2857142857142857,0.30303030303030304,0.42424242424242425,0.3333333333333333,0.7099567099567099,0.6363636363636364,1.0
20110922,TBA,AL,156,NYA,AL,156,15,8,54,NYC21,47470.0,43,17,1,1,3,14,0,3,2,8,0,3,0,0,1,0,14,6,7,7,2,0,27,6,1,0,0,0,42,14,1,0,1,7,0,0,0,4,0,15,0,0,0,0,11,6,11,11,0,0,27,6,4,0,1,0,moorm003,colob001,,moorm003,colob001,,0.5666666666666667,0.3684210526315789,0.48214285714285715,0.391304347826087,0.6744186046511628,0.42857142857142855,1.1565614617940199,0.8198757763975155,0.0
20110924,BOS,AL,157,NYA,AL,157,1,9,51,NYC21,49556.0,36,9,1,0,0,1,0,0,0,1,0,6,1,0,1,0,9,5,9,9,0,0,24,6,0,0,0,0,33,9,1,0,2,9,0,0,0,2,0,8,0,0,0,0,2,6,1,1,0,0,27,8,1,0,1,0,garcf002,lestj001,,lestj001,garcf002,,0.2571428571428571,0.2903225806451613,0.2702702702702703,0.3142857142857143,0.2777777777777778,0.48484848484848486,0.5480480480480481,0.7991341991341991,1.0
20110925,BOS,AL,158,NYA,AL,158,2,6,51,NYC21,49541.0,30,6,1,0,2,2,0,0,0,2,0,9,0,1,2,0,3,4,4,4,1,0,24,11,2,1,1,0,29,8,1,0,1,4,1,0,0,7,0,8,2,1,1,0,7,2,2,2,0,0,27,13,0,0,2,0,burna001,waket001,,waket001,burna001,,0.21428571428571427,0.38095238095238093,0.25,0.4166666666666667,0.43333333333333335,0.41379310344827586,0.6833333333333333,0.8304597701149425,1.0
20110925,BOS,AL,159,NYA,AL,159,7,4,84,NYC21,49072.0,52,15,2,1,1,7,1,0,1,2,1,9,0,2,1,0,7,6,3,3,0,0,42,15,1,0,2,0,45,6,2,0,0,3,0,1,0,8,2,12,2,0,2,0,8,8,7,7,0,0,42,16,0,0,1,0,moraf001,procs001,doubf001,lackj001,novai001,,0.3191489361702128,0.17647058823529413,0.32727272727272727,0.25925925925925924,0.4230769230769231,0.17777777777777778,0.7503496503496503,0.437037037037037,0.0
20110926,NYA,AL,160,TBA,AL,160,2,5,51,STP01,18772.0,31,6,1,0,1,2,0,0,0,3,0,4,0,0,2,0,5,6,5,5,2,0,24,6,0,0,2,0,29,9,3,0,1,5,0,1,0,8,0,6,1,1,0,0,9,2,2,2,0,0,27,11,1,0,2,0,shiej002,noesh001,farnk001,noesh001,shiej002,,0.21428571428571427,0.45,0.2647058823529412,0.4473684210526316,0.3225806451612903,0.5172413793103449,0.5872865275142315,0.9646098003629764,0.0
20110927,NYA,AL,161,TBA,AL,161,3,5,51,STP01,22820.0,31,7,2,0,1,2,0,0,0,5,2,4,1,0,1,0,6,5,5,5,0,0,24,6,2,0,0,0,32,9,1,0,2,5,1,0,1,4,0,6,1,0,0,0,9,4,3,3,0,0,27,4,0,0,1,1,mcgej001,sorir001,farnk001,colob001,hellj001,,0.2916666666666667,0.34615384615384615,0.3333333333333333,0.3783783783783784,0.3870967741935484,0.5,0.7204301075268817,0.8783783783783784,0.0
20110928,NYA,AL,162,TBA,AL,162,7,8,70,STP01,29518.0,46,9,2,0,3,6,0,0,0,5,2,11,3,0,0,0,8,11,8,8,0,0,34,8,1,0,0,0,44,10,1,0,3,8,0,1,3,9,0,10,3,0,0,0,15,8,6,6,0,0,36,7,1,0,0,0,mcgej001,procs001,,betad001,pricd001,,0.23076923076923078,0.3225806451612903,0.27450980392156865,0.38596491228070173,0.43478260869565216,0.45454545454545453,0.7092924126172209,0.8405103668261562,0.0
20120406,NYA,AL,1,TBA,AL,1,6,7,52,STP01,34078.0,37,9,1,0,1,5,0,0,1,7,0,6,0,0,1,0,12,4,7,7,0,0,25,8,0,0,1,0,34,12,0,1,2,7,1,0,0,7,3,12,0,0,1,0,10,7,6,6,1,0,27,12,1,0,1,0,rodnf001,rivem002,,sabac001,shiej002,,0.3103448275862069,0.5217391304347826,0.37777777777777777,0.4634146341463415,0.35135135135135137,0.5882352941176471,0.7291291291291291,1.0516499282639886,0.0
20120407,NYA,AL,2,TBA,AL,2,6,8,51,STP01,34078.0,32,9,1,1,1,6,0,1,0,7,0,6,0,0,2,0,7,3,6,6,0,0,24,11,1,0,2,0,32,10,4,0,1,8,0,0,0,6,0,5,1,0,2,0,6,6,6,6,1,0,27,14,1,0,3,0,pricd001,kuroh001,rodnf001,kuroh001,pricd001,,0.375,0.38461538461538464,0.4,0.42105263157894735,0.46875,0.53125,0.86875,0.9523026315789473,0.0
20120408,NYA,AL,3,TBA,AL,3,0,3,51,STP01,30413.0,30,3,3,0,0,0,0,0,0,4,0,4,1,0,0,0,7,5,3,3,0,0,24,3,0,0,0,0,30,7,2,1,2,3,1,0,0,3,1,11,0,0,0,0,7,2,0,0,0,0,27,12,0,0,0,0,hellj001,hughp001,rodnf001,hughp001,hellj001,,0.11538461538461539,0.28,0.20588235294117646,0.30303030303030304,0.2,0.5666666666666667,0.40588235294117647,0.8696969696969696,0.0
20120409,NYA,AL,4,BAL,AL,4,6,2,54,BAL12,25478.0,33,11,2,0,1,6,1,1,1,7,0,2,1,1,2,0,10,3,2,2,0,0,27,8,0,0,2,0,38,13,6,0,1,2,0,0,0,0,0,10,0,0,2,0,9,5,6,6,0,0,27,16,1,0,3,0,novai001,matub001,,novai001,matub001,,0.4782608695652174,0.34210526315789475,0.4523809523809524,0.34210526315789475,0.48484848484848486,0.5789473684210527,0.9372294372294372,0.9210526315789473,1.0
20120410,NYA,AL,5,BAL,AL,5,5,4,72,BAL12,24659.0,46,12,4,0,1,4,1,1,2,3,1,14,1,0,0,0,12,7,3,3,5,0,36,13,1,0,0,0,40,6,2,0,1,1,1,0,2,5,1,15,1,1,0,0,8,6,3,3,0,0,36,9,1,0,0,0,rapac001,strop001,rivem002,garcf002,chenw001,,0.3157894736842105,0.1935483870967742,0.3269230769230769,0.2765957446808511,0.41304347826086957,0.275,0.7399665551839465,0.551595744680851,1.0
20120411,NYA,AL,6,BAL,AL,6,6,4,60,BAL12,22919.0,39,10,2,0,2,6,0,0,1,3,1,8,2,0,0,0,7,4,4,4,0,0,30,10,0,0,0,0,40,10,2,0,0,4,0,0,0,4,1,12,1,0,0,0,10,3,6,6,0,0,30,6,1,0,0,0,sorir001,gregk001,rivem002,sabac001,arrij001,,0.29411764705882354,0.2857142857142857,0.32558139534883723,0.3181818181818182,0.46153846153846156,0.3,0.7871198568872988,0.6181818181818182,1.0
20120413,ANA,AL,7,NYA,AL,7,0,5,51,NYC21,49386.0,29,5,0,0,0,0,0,0,0,2,0,7,1,0,3,0,4,3,5,5,0,0,24,12,0,1,0,0,31,8,2,0,2,5,0,0,0,3,0,6,2,0,0,0,5,2,0,0,0,0,27,12,0,0,3,0,kuroh001,sante001,,sante001,kuroh001,,0.18518518518518517,0.2857142857142857,0.22580645161290322,0.3235294117647059,0.1724137931034483,0.5161290322580645,0.39822024471635153,0.8396584440227703,1.0
20120414,ANA,AL,8,NYA,AL,8,7,1,54,NYC21,46829.0,36,9,1,0,3,7,0,0,0,4,0,10,0,0,0,0,6,4,1,1,0,0,27,6,2,0,0,0,35,6,0,0,0,1,0,0,1,2,0,6,0,0,0,0,10,3,7,7,1,0,27,4,0,0,0,0,wilsc004,hughp001,,wilsc004,hughp001,,0.28125,0.1875,0.325,0.23684210526315788,0.5277777777777778,0.17142857142857143,0.8527777777777779,0.40827067669172934,0.0
20120415,ANA,AL,9,NYA,AL,9,5,11,51,NYC21,41055.0,37,11,2,1,2,5,0,0,0,5,0,11,1,0,1,0,10,4,11,11,0,0,24,15,0,0,1,0,33,12,3,0,2,11,0,1,0,7,0,3,2,1,1,0,6,4,5,5,0,0,27,7,0,1,1,0,novai001,willj003,,willj003,novai001,,0.34375,0.48,0.38095238095238093,0.4634146341463415,0.5675675675675675,0.6363636363636364,0.9485199485199485,1.099778270509978,1.0
20120416,MIN,AL,10,NYA,AL,10,7,3,54,NYC21,40218.0,39,14,4,0,1,7,0,0,1,2,0,7,1,1,0,0,8,3,3,3,0,0,27,11,1,0,1,0,35,9,0,0,2,3,0,0,0,1,0,6,0,0,1,0,6,4,7,7,0,0,27,9,0,0,1,0,pavac001,garcf002,,pavac001,garcf002,,0.3888888888888889,0.2647058823529412,0.40476190476190477,0.2777777777777778,0.5384615384615384,0.42857142857142855,0.9432234432234432,0.7063492063492063,0.0
20120417,MIN,AL,11,NYA,AL,11,3,8,51,NYC21,40194.0,33,5,1,0,1,3,0,0,0,1,0,9,0,0,0,0,4,4,8,8,0,1,24,9,1,0,0,0,36,13,4,0,1,8,0,1,0,5,0,3,1,0,0,0,10,3,3,3,0,1,27,8,1,0,0,0,sabac001,lirif001,,lirif001,sabac001,,0.15625,0.43333333333333335,0.17647058823529413,0.42857142857142855,0.2727272727272727,0.5555555555555556,0.44919786096256686,0.9841269841269842,1.0
