Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20110517","CHN","NL",40,"CIN","NL",42,5,7,51,"CIN09",18861,"300000110","00030004x",35,8,2,0,1,5,0,0,1,4,0,11,1,0,1,0,8,3,0,0,1,0,24,10,4,0,0,0,34,9,2,0,0,2,0,1,0,5,1,4,1,1,0,0,9,5,5,5,0,0,27,11,1,0,1,0,"brayb001","Bill Bray","woodk002","Kerry Wood","massn001","Nick Masset","garzm001","Matt Garza","volqe001","Edinson Volquez",
"20110518","PIT","NL",42,"CIN","NL",43,5,0,54,"CIN09",16543,"000300200","000000000",34,8,2,0,2,5,1,0,0,2,0,6,0,0,0,0,5,1,0,0,0,0,27,15,0,0,1,0,31,5,1,0,0,0,0,0,0,2,0,5,0,0,1,0,6,2,5,5,0,0,27,10,0,0,0,0,"mortc002","Charlie Morton","arrob001","Bronson Arroyo","","(none)","mortc002","Charlie Morton","arrob001","Bronson Arroyo",
"20110519","PIT","NL",43,"CIN","NL",44,5,3,54,"CIN09",26018,"000031010","010000011",37,9,4,0,1,5,0,0,0,5,0,10,0,0,0,0,10,5,2,2,0,0,27,13,0,1,1,0,33,9,0,0,2,3,0,0,0,2,0,5,0,1,0,0,5,5,4,4,0,0,27,6,1,0,0,0,"mcdoj004","James McDonald","cuetj001","Johnny Cueto","hanrj001","Joel Hanrahan","mcdoj004","James McDonald","cuetj001","Johnny Cueto",
"20110520","CIN","NL",45,"CLE","AL",42,4,5,51,"CLE08",31622,"002002000","00000401x",34,7,1,0,0,3,0,0,0,4,0,6,1,1,0,0,7,4,5,5,0,0,24,11,1,0,1,0,27,5,0,1,0,5,0,1,1,4,1,4,0,0,1,0,4,6,2,2,1,0,27,7,3,0,1,0,"pestv001","Vinnie Pestano","brayb001","Bill Bray","perec002","Chris Perez","woodt004","Travis Wood","whita001","Alex White",
"20110521","CIN","NL",46,"CLE","AL",43,1,2,51,"CLE08",40631,"000000100","00000020x",29,4,0,0,0,1,0,0,1,3,0,7,0,0,2,0,5,2,2,2,0,0,24,12,0,0,0,0,29,5,1,0,1,2,0,0,0,0,0,6,0,0,0,0,3,3,1,1,0,0,27,9,0,0,2,0,"tomlj001","Josh Tomlin","bailh001","Homer Bailey","perec002","Chris Perez","bailh001","Homer Bailey","tomlj001","Josh Tomlin",
"20110522","CIN","NL",47,"CLE","AL",44,4,12,51,"CLE08",26833,"100102000","41200140x",37,10,5,0,2,4,0,0,0,1,0,6,0,1,0,0,7,4,11,11,1,0,24,5,1,0,0,0,35,13,3,1,2,10,0,2,1,6,0,8,3,0,0,0,8,4,4,4,1,0,27,11,1,0,0,0,"carrc003","Carlos Carrasco","volqe001","Edinson Volquez","","(none)","volqe001","Edinson Volquez","carrc003","Carlos Carrasco",
"20110523","CIN","NL",48,"PHI","NL",47,3,10,51,"PHI13",45841,"000300000","20710000x",32,5,0,0,1,3,0,0,1,2,0,7,0,0,0,0,5,4,10,10,0,0,24,9,0,0,0,0,37,14,3,0,3,10,0,0,0,2,0,6,0,0,0,0,5,4,3,3,0,1,27,10,0,0,0,0,"hamec001","Cole Hamels","arrob001","Bronson Arroyo","","(none)","arrob001","Bronson Arroyo","hamec001","Cole Hamels",
"20110524","CIN","NL",49,"PHI","NL",48,6,3,54,"PHI13",45740,"100020003","020100000",36,10,4,0,0,6,1,0,0,5,2,6,0,0,0,0,9,4,3,3,0,0,27,14,0,0,0,0,33,8,4,0,0,3,0,1,0,3,0,1,0,0,0,0,7,5,6,6,0,0,27,7,2,0,0,0,"ondrl001","Logan Ondrusek","madsr001","Ryan Madson","cordf002","Francisco Cordero","cuetj001","Johnny Cueto","worlv001","Vance Worley",
"20110525","CIN","NL",50,"PHI","NL",49,4,5,113,"PHI13",45706,"0000102001000000000","2100000001000000001",70,15,1,0,1,4,1,0,2,5,1,16,3,0,0,0,17,7,5,5,1,0,56,22,1,0,0,0,65,13,2,1,2,5,3,1,0,8,4,11,0,0,0,0,16,9,4,4,0,0,57,23,1,0,0,0,"valdw001","Wilson Valdez","fishc001","Carlos Fisher","","(none)","woodt004","Travis Wood","hallr001","Roy Halladay",
"20110526","CIN","NL",51,"PHI","NL",50,4,10,51,"PHI13",45650,"000202000","10300321x",36,10,2,0,1,4,0,0,0,1,0,9,0,0,1,0,6,3,10,10,0,0,24,9,0,0,0,0,36,13,4,0,2,10,0,1,0,6,1,3,0,0,0,0,9,2,4,4,0,0,27,6,0,0,1,0,"lee-c003","Cliff Lee","thomd003","Daryl Thompson","","(none)","bailh001","Homer Bailey","lee-c003","Cliff Lee",
"20110527","CIN","NL",52,"ATL","NL",52,5,1,54,"ATL02",30701,"010110002","000001000",39,10,2,0,1,5,1,0,0,6,0,8,2,0,0,0,14,5,1,1,0,0,27,9,0,0,2,0,32,9,1,0,0,1,0,1,0,6,0,4,0,0,1,0,11,6,4,4,1,0,27,10,3,0,0,0,"leakm001","Mike Leake","hanst001","Tommy Hanson","","(none)","leakm001","Mike Leake","hanst001","Tommy Hanson",
"20110528","CIN","NL",53,"ATL","NL",53,6,7,69,"ATL02",36615,"000510000000","122010000001",48,16,3,0,0,6,0,0,0,7,1,6,2,0,3,0,13,7,7,7,0,0,33,9,0,0,0,0,44,14,2,0,3,7,1,0,0,3,0,7,1,1,0,0,8,6,6,6,1,0,36,18,0,0,3,0,"lines001","Scott Linebrink","fishc001","Carlos Fisher","","(none)","arrob001","Bronson Arroyo","lowed001","Derek Lowe",
"20110529","CIN","NL",54,"ATL","NL",54,1,2,51,"ATL02",36392,"010000000","00000200x",30,7,0,0,1,1,1,0,0,3,1,7,0,1,0,0,6,1,2,2,0,0,24,15,0,0,2,0,26,5,0,0,1,2,1,0,2,3,0,5,0,0,2,0,6,2,1,1,0,0,27,8,0,0,0,0,"jurrj001","Jair Jurrjens","cuetj001","Johnny Cueto","kimbc001","Craig Kimbrel","cuetj001","Johnny Cueto","jurrj001","Jair Jurrjens",
"20110530","MIL","NL",54,"CIN","NL",55,3,7,51,"CIN09",21564,"000030000","01040200x",36,10,2,0,2,3,0,0,0,1,0,5,0,0,1,0,7,3,6,6,0,0,24,3,1,0,0,0,32,9,1,1,1,6,0,1,1,2,0,12,1,0,0,0,5,4,3,3,0,1,27,10,0,0,1,0,"woodt004","Travis Wood","narvc001","Chris Narveson","","(none)","narvc001","Chris Narveson","woodt004","Travis Wood",
"20110531","MIL","NL",55,"CIN","NL",56,7,2,54,"CIN09",14294,"004001101","100100000",32,7,1,0,2,7,0,1,1,6,0,4,1,1,2,0,6,4,2,2,1,0,27,11,0,0,1,0,33,7,1,0,0,1,0,0,0,4,0,10,0,0,1,0,8,2,5,5,1,0,27,13,2,0,2,0,"greiz001","Zack Greinke","reinc001","Chad Reineke","","(none)","greiz001","Zack Greinke","reinc001","Chad Reineke",
"20110601","MIL","NL",56,"CIN","NL",57,3,4,51,"CIN09",22213,"200100000","00000022x",33,9,1,1,1,3,0,0,1,1,0,6,0,0,1,0,5,2,4,4,0,0,24,7,1,0,0,0,30,6,1,0,2,4,0,0,1,0,0,8,0,1,0,0,3,5,3,3,0,0,27,11,0,0,2,0,"massn001","Nick Masset","loe-k001","Kameron Loe","cordf002","Francisco Cordero","marcs001","Shaun Marcum","leakm001","Mike Leake",
"20110603","LAN","NL",58,"CIN","NL",58,1,2,51,"CIN09",31402,"000100000","00002000x",31,6,2,0,0,1,0,1,1,2,1,4,0,0,0,0,7,4,2,2,0,0,24,16,0,0,0,0,29,7,0,0,0,2,1,0,0,4,1,4,1,1,0,0,8,4,1,1,0,0,27,12,0,0,1,0,"arrob001","Bronson Arroyo","kuroh001","Hiroki Kuroda","cordf002","Francisco Cordero","kuroh001","Hiroki Kuroda","arrob001","Bronson Arroyo",
"20110604","LAN","NL",59,"CIN","NL",59,11,8,66,"CIN09",40324,"00100015004","00000430001",43,15,0,0,2,11,2,1,0,5,0,7,0,0,1,0,7,6,8,8,1,0,33,10,0,0,0,0,43,13,1,0,1,8,1,0,0,3,0,11,0,1,0,0,6,8,10,10,1,1,33,16,2,0,2,0,"guerj002","Javy Guerra","fishc001","Carlos Fisher","","(none)","kersc001","Clayton Kershaw","cuetj001","Johnny Cueto",
"20110605","LAN","NL",60,"CIN","NL",60,9,6,54,"CIN09",28327,"313011000","120101001",39,13,4,0,2,9,0,1,0,10,2,6,0,0,0,0,14,3,6,6,0,0,27,6,1,0,0,0,37,11,1,0,1,6,0,1,2,6,0,8,2,0,0,0,13,5,9,9,1,0,27,7,0,0,0,0,"billc001","Chad Billingsley","woodt004","Travis Wood","","(none)","billc001","Chad Billingsley","woodt004","Travis Wood",
"20110606","CHN","NL",58,"CIN","NL",61,2,8,51,"CIN09",22568,"100010000","01123010x",33,10,2,0,0,2,0,2,1,1,0,3,0,0,1,0,8,4,7,7,0,0,24,9,1,0,2,0,33,10,2,0,2,7,0,0,2,4,0,5,0,0,2,0,7,2,2,2,0,0,27,15,0,0,1,0,"leakm001","Mike Leake","garzm001","Matt Garza","","(none)","garzm001","Matt Garza","leakm001","Mike Leake",
"20110607","CHN","NL",59,"CIN","NL",62,2,8,51,"CIN09",24921,"010000001","00112040x",33,10,3,0,0,2,1,0,0,2,0,5,0,0,3,0,7,4,8,8,0,0,24,10,1,0,1,0,30,10,2,0,1,8,2,2,1,4,0,7,0,0,1,0,7,3,2,2,0,0,27,14,0,0,3,0,"volqe001","Edinson Volquez","david002","Doug Davis","","(none)","david002","Doug Davis","volqe001","Edinson Volquez",
"20110608","CHN","NL",60,"CIN","NL",63,4,1,54,"CIN09",31367,"000300100","001000000",36,9,3,0,2,3,1,0,0,4,1,6,1,0,0,0,10,4,1,1,0,0,27,9,0,0,0,0,31,4,0,1,0,1,0,0,1,1,0,12,1,0,0,0,5,5,3,3,0,1,27,11,1,1,0,0,"dempr002","Ryan Dempster","arrob001","Bronson Arroyo","marmc001","Carlos Marmol","dempr002","Ryan Dempster","arrob001","Bronson Arroyo",
"20110609","CIN","NL",64,"SFN","NL",63,3,0,54,"SFO03",41106,"000100011","000000000",36,11,3,0,0,2,0,0,0,3,1,8,0,1,2,0,9,3,0,0,0,0,27,12,0,0,0,0,29,4,2,0,0,0,1,0,0,2,0,9,0,1,0,0,5,4,2,2,0,0,27,9,0,1,3,0,"cuetj001","Johnny Cueto","bumgm001","Madison Bumgarner","cordf002","Francisco Cordero","cuetj001","Johnny Cueto","bumgm001","Madison Bumgarner",
"20110610","CIN","NL",65,"SFN","NL",64,2,3,53,"SFO03",41686,"000110000","100010001",34,9,0,1,0,2,1,0,0,3,0,12,0,0,2,0,9,4,3,3,0,0,26,12,1,0,1,0,33,12,3,0,0,3,2,0,0,6,2,5,0,1,1,0,12,4,2,2,0,0,27,11,1,0,2,0,"wilsb001","Brian Wilson","arrej001","Jose Arredondo","","(none)","woodt004","Travis Wood","voger001","Ryan Vogelsong",
"20110611","CIN","NL",66,"SFN","NL",65,10,2,54,"SFO03",41735,"012040102","000000002",36,12,5,0,0,9,0,1,0,10,0,6,1,1,1,0,10,2,2,2,0,0,27,6,1,0,0,0,34,6,1,0,1,2,0,0,1,2,0,8,0,0,0,0,8,6,10,10,2,0,27,8,0,0,1,0,"leakm001","Mike Leake","linct001","Tim Lincecum","","(none)","leakm001","Mike Leake","linct001","Tim Lincecum",
"20110612","CIN","NL",67,"SFN","NL",66,2,4,51,"SFO03",42084,"000200000","00010120x",28,6,1,0,0,2,0,1,2,5,0,10,0,1,2,0,7,4,4,4,0,0,24,11,0,0,0,0,29,7,3,0,0,4,0,1,0,7,1,6,1,1,0,0,9,5,2,2,0,1,27,10,0,0,3,0,"ramir003","Ramon Ramirez","arrej001","Jose Arredondo","wilsb001","Brian Wilson","volqe001","Edinson Volquez","sancj002","Jonathan Sanchez",
"20110613","CIN","NL",68,"LAN","NL",68,6,4,54,"LOS03",31372,"010001400","100100020",35,8,0,0,2,6,0,0,1,2,0,7,0,1,0,0,5,3,4,4,0,0,27,8,0,0,1,0,31,6,0,1,0,3,0,1,1,1,0,5,1,0,1,0,3,3,4,2,1,0,27,14,2,0,0,0,"arrob001","Bronson Arroyo","kuroh001","Hiroki Kuroda","cordf002","Francisco Cordero","arrob001","Bronson Arroyo","kuroh001","Hiroki Kuroda",
"20110614","CIN","NL",69,"LAN","NL",69,3,2,54,"LOS03",39233,"000100011","100000001",34,9,2,0,0,3,1,0,0,3,1,5,2,0,1,0,8,3,1,1,0,0,27,18,2,0,1,0,32,7,1,0,0,1,0,0,0,2,0,7,3,0,1,0,5,4,3,3,0,0,27,13,1,0,1,0,"cuetj001","Johnny Cueto","hawkb001","Blake Hawksworth","cordf002","Francisco Cordero","cuetj001","Johnny Cueto","kersc001","Clayton Kershaw",
"20110615","CIN","NL",70,"LAN","NL",70,7,2,54,"LOS03",30443,"024100000","100000100",36,11,4,0,0,7,1,0,0,4,0,8,0,1,0,0,7,4,2,2,0,0,27,12,2,0,2,0,34,8,2,0,0,2,0,0,1,6,1,4,0,1,2,0,12,5,7,7,0,0,27,7,0,1,1,0,"woodt004","Travis Wood","billc001","Chad Billingsley","","(none)","woodt004","Travis Wood","billc001","Chad Billingsley",
"20110617","TOR","AL",70,"CIN","NL",71,3,2,54,"CIN09",32026,"000000300","000001100",32,6,2,0,1,3,0,0,1,0,0,4,1,1,0,0,3,4,2,2,0,0,27,8,0,0,0,0,34,7,1,0,2,2,0,0,0,0,0,9,0,0,0,0,5,3,3,3,1,0,27,17,0,0,0,0,"reyej003","Jo-Jo Reyes","leakm001","Mike Leake","franf001","Frank Francisco","reyej003","Jo-Jo Reyes","leakm001","Mike Leake",
"20110618","TOR","AL",71,"CIN","NL",72,4,0,54,"CIN09",31688,"001210000","000000000",33,8,3,1,1,3,1,1,0,3,1,10,1,0,1,0,7,3,0,0,0,0,27,12,0,0,1,0,32,7,0,0,0,0,1,0,1,1,0,7,0,1,0,0,8,3,4,4,0,1,27,13,2,0,1,0,"morrb001","Brandon Morrow","volqe001","Edinson Volquez","","(none)","morrb001","Brandon Morrow","volqe001","Edinson Volquez",
"20110619","TOR","AL",72,"CIN","NL",73,1,2,51,"CIN09",32618,"000010000","00000200x",31,5,0,0,1,1,0,0,0,1,0,5,0,0,0,0,4,3,2,2,0,0,24,6,0,0,0,0,33,9,2,0,1,2,0,0,0,1,1,4,1,0,0,0,8,2,1,1,0,0,27,10,0,0,1,0,"arrob001","Bronson Arroyo","villc001","Carlos Villanueva","cordf002","Francisco Cordero","villc001","Carlos Villanueva","arrob001","Bronson Arroyo",
"20110620","NYA","AL",71,"CIN","NL",74,5,3,54,"CIN09",41173,"400000010","100000002",33,9,1,0,0,4,0,0,0,2,0,9,0,2,2,0,3,4,3,3,1,0,27,15,0,0,1,0,33,6,0,0,0,2,0,0,1,0,0,8,1,0,1,0,4,3,4,4,1,0,27,9,1,0,2,0,"novai001","Ivan Nova","woodt004","Travis Wood","rivem002","Mariano Rivera","novai001","Ivan Nova","woodt004","Travis Wood",
"20110622","NYA","AL",72,"CIN","NL",75,4,2,54,"CIN09",40010,"002002000","000020000",32,6,1,0,1,4,0,0,1,1,0,4,0,1,0,0,3,3,0,0,1,0,27,10,3,0,2,0,30,4,2,0,0,1,1,1,0,1,0,7,0,0,1,0,4,4,4,4,0,0,27,13,0,0,0,0,"garcf002","Freddy Garcia","leakm001","Mike Leake","rivem002","Mariano Rivera","garcf002","Freddy Garcia","leakm001","Mike Leake",
"20110622","NYA","AL",73,"CIN","NL",76,2,10,51,"CIN09",41367,"010000010","11002033x",32,4,1,0,1,2,0,0,0,4,0,10,0,0,0,0,7,5,10,10,0,0,24,11,0,0,0,0,36,14,1,0,4,10,1,0,1,1,0,3,1,1,0,0,5,3,2,2,1,0,27,10,1,0,0,0,"cuetj001","Johnny Cueto","gordb001","Brian Gordon","","(none)","gordb001","Brian Gordon","cuetj001","Johnny Cueto",
"20110624","CIN","NL",77,"BAL","AL",73,4,5,69,"BAL12",45382,"000031000000","021100000001",46,12,6,0,0,4,0,0,0,4,0,10,0,1,0,0,10,6,5,5,0,0,33,15,0,0,2,0,42,11,4,1,2,5,0,0,0,9,2,8,1,0,1,0,13,6,4,4,1,0,36,10,0,0,0,0,"gonzm001","Mike Gonzalez","arrej001","Jose Arredondo","","(none)","volqe001","Edinson Volquez","jakuc001","Chris Jakubauskas",
"20110625","CIN","NL",78,"BAL","AL",74,10,5,54,"BAL12",38976,"013020220","102100100",39,13,2,0,5,10,0,0,0,5,0,9,0,1,0,0,7,4,5,5,0,0,27,10,0,0,3,0,33,9,1,0,4,5,0,0,0,3,0,12,1,0,3,0,4,3,10,10,1,0,27,6,1,0,0,0,"arrob001","Bronson Arroyo","matub001","Brian Matusz","","(none)","arrob001","Bronson Arroyo","matub001","Brian Matusz",
"20110626","CIN","NL",79,"BAL","AL",75,5,7,51,"BAL12",27809,"000013001","00140110x",38,9,1,0,2,5,0,0,0,8,0,7,0,0,0,0,14,4,7,7,1,0,24,10,0,0,0,0,32,11,1,0,3,7,1,0,0,5,0,8,2,1,0,0,7,5,5,5,0,0,27,5,2,0,0,0,"guthj001","Jeremy Guthrie","bailh001","Homer Bailey","gregk001","Kevin Gregg","bailh001","Homer Bailey","guthj001","Jeremy Guthrie",
"20110627","CIN","NL",80,"TBA","AL",79,5,0,54,"STP01",19891,"200200100","000000000",37,11,1,0,1,4,0,0,1,2,0,9,1,0,2,0,8,3,0,0,0,0,27,11,0,0,1,0,32,6,5,0,0,0,0,0,0,2,0,4,0,0,0,0,7,4,3,3,0,0,27,8,2,0,3,0,"leakm001","Mike Leake","hellj001","Jeremy Hellickson","","(none)","leakm001","Mike Leake","hellj001","Jeremy Hellickson",
"20110628","CIN","NL",81,"TBA","AL",80,3,4,51,"STP01",20894,"000000021","000100021",34,8,2,1,1,3,0,0,0,1,0,14,1,1,0,0,5,3,4,4,0,0,24,11,0,0,0,0,29,6,2,0,2,4,0,0,0,1,0,7,0,1,0,0,2,3,3,3,1,0,27,5,0,0,0,0,"farnk001","Kyle Farnsworth","ondrl001","Logan Ondrusek","","(none)","cuetj001","Johnny Cueto","pricd001","David Price",
"20110629","CIN","NL",82,"TBA","AL",81,4,3,54,"STP01",25968,"000300100","000002100",33,7,0,0,1,4,0,0,0,2,0,14,0,0,0,0,4,4,3,3,0,0,27,11,0,0,3,0,29,5,1,0,1,3,0,0,0,3,0,8,0,0,2,0,2,3,4,4,0,0,27,10,0,0,0,0,"volqe001","Edinson Volquez","shiej002","James Shields","cordf002","Francisco Cordero","volqe001","Edinson Volquez","shiej002","James Shields",
"20110701","CLE","AL",80,"CIN","NL",83,8,2,54,"CIN09",40440,"013040000","000100001",39,12,1,0,3,8,0,0,0,0,0,8,0,0,0,0,4,2,2,2,0,0,27,14,0,0,2,0,29,5,0,0,2,2,0,0,1,1,0,5,0,1,2,0,2,5,8,8,0,0,27,12,0,0,0,0,"mastj001","Justin Masterson","arrob001","Bronson Arroyo","","(none)","mastj001","Justin Masterson","arrob001","Bronson Arroyo",
"20110702","CLE","AL",81,"CIN","NL",84,3,1,54,"CIN09",41580,"003000000","000000010",35,8,1,0,1,3,0,0,0,1,0,10,0,0,0,0,6,7,1,1,0,0,27,11,0,0,0,0,35,9,2,0,1,1,1,0,1,3,0,11,0,0,0,0,12,3,2,2,0,0,27,10,1,0,1,0,"herrf001","Frank Herrmann","bailh001","Homer Bailey","pestv001","Vinnie Pestano","carmf001","Fausto Carmona","bailh001","Homer Bailey",
"20110703","CLE","AL",82,"CIN","NL",85,5,7,51,"CIN09",34948,"020002100","03031000x",33,7,1,0,1,5,0,0,0,2,0,10,1,0,1,0,3,4,7,7,1,0,24,11,1,0,1,0,32,11,0,0,2,7,1,2,0,2,1,4,0,0,0,0,6,4,5,5,0,0,27,10,0,0,1,0,"leakm001","Mike Leake","talbm001","Mitch Talbot","cordf002","Francisco Cordero","talbm001","Mitch Talbot","leakm001","Mike Leake",
"20110704","CIN","NL",86,"SLN","NL",86,0,1,51,"STL10",40551,"000000000","00000001x",33,6,0,0,0,0,0,0,0,1,0,5,0,0,0,0,7,1,1,1,0,0,24,16,0,0,3,0,23,6,0,0,0,1,2,0,0,3,0,0,0,1,3,0,3,2,0,0,0,0,27,7,0,0,0,0,"carpc002","Chris Carpenter","cuetj001","Johnny Cueto","salaf001","Fernando Salas","cuetj001","Johnny Cueto","carpc002","Chris Carpenter",
"20110705","CIN","NL",87,"SLN","NL",87,1,8,51,"STL10",36090,"000100000","20003300x",30,4,2,0,0,1,1,0,0,6,0,10,0,0,0,0,9,4,7,7,0,0,24,7,1,0,0,0,34,9,2,0,3,8,0,0,0,2,0,7,0,0,0,0,4,3,1,1,0,0,27,10,0,0,0,0,"garcj004","Jaime Garcia","volqe001","Edinson Volquez","","(none)","volqe001","Edinson Volquez","garcj004","Jaime Garcia",
"20110706","CIN","NL",88,"SLN","NL",88,9,8,78,"STL10",37223,"5001200000001","0000025010000",50,14,2,1,4,9,1,0,0,5,1,10,1,0,2,0,8,8,8,8,1,0,39,16,1,0,1,0,50,13,3,0,2,7,0,0,0,4,0,10,0,1,1,0,7,7,9,9,1,0,39,17,0,0,2,0,"arrej001","Jose Arredondo","valdr002","Raul Valdes","chapa001","Aroldis Chapman","arrob001","Bronson Arroyo","westj001","Jake Westbrook",
"20110707","CIN","NL",89,"MIL","NL",89,4,5,51,"MIL06",34102,"001100011","01004000x",37,12,1,0,1,4,0,0,0,3,0,5,0,3,1,0,9,3,5,5,0,0,24,10,0,0,1,0,31,9,3,0,1,5,0,1,0,3,0,2,1,0,1,0,6,4,4,4,1,0,27,16,2,0,1,0,"narvc001","Chris Narveson","bailh001","Homer Bailey","axfoj001","John Axford","bailh001","Homer Bailey","narvc001","Chris Narveson",
"20110708","CIN","NL",90,"MIL","NL",90,7,8,53,"MIL06",39050,"202000300","001031003",35,9,2,0,2,4,0,1,1,2,0,12,0,1,0,0,5,6,8,8,2,1,26,11,1,0,0,0,38,12,1,1,2,8,0,1,0,3,0,6,0,1,0,0,8,4,5,5,0,0,27,12,2,0,0,0,"estrm001","Marco Estrada","cordf002","Francisco Cordero","","(none)","leakm001","Mike Leake","greiz001","Zack Greinke",
"20110709","CIN","NL",91,"MIL","NL",91,8,4,60,"MIL06",43119,"0300000005","2100000001",46,14,2,0,2,8,1,0,0,3,1,8,0,0,0,0,12,5,4,4,1,0,30,21,3,0,1,0,38,10,2,0,0,4,1,0,0,7,1,5,0,1,1,0,12,5,5,5,0,0,30,8,3,0,0,0,"brayb001","Bill Bray","estrm001","Marco Estrada","","(none)","cuetj001","Johnny Cueto","marcs001","Shaun Marcum",
"20110710","CIN","NL",92,"MIL","NL",92,3,4,53,"MIL06",43896,"110100000","110000002",31,7,2,0,0,2,1,0,1,5,0,4,0,0,0,0,8,3,4,4,0,0,26,12,0,0,0,0,30,6,1,1,0,4,1,1,1,5,0,8,1,0,0,0,8,3,2,2,0,0,27,13,1,0,1,0,"loe-k001","Kameron Loe","cordf002","Francisco Cordero","","(none)","willd003","Dontrelle Willis","wolfr001","Randy Wolf",
"20110715","SLN","NL",93,"CIN","NL",93,5,6,53,"CIN09",41238,"000000320","100010202",32,7,1,0,1,5,1,0,0,6,0,4,0,1,1,0,7,8,5,5,0,0,26,10,1,0,1,0,37,11,2,0,3,6,0,0,0,3,1,9,0,0,1,0,8,5,4,4,0,1,27,15,2,0,1,0,"ondrl001","Logan Ondrusek","salaf001","Fernando Salas","","(none)","westj001","Jake Westbrook","cuetj001","Johnny Cueto",
"20110716","SLN","NL",94,"CIN","NL",94,4,1,54,"CIN09",40204,"000030100","001000000",34,8,1,0,1,4,0,0,0,3,0,6,0,0,1,0,6,2,1,1,0,0,27,10,3,0,3,0,35,8,2,0,0,1,0,0,0,3,0,8,0,0,1,0,10,4,4,4,0,0,27,13,1,0,1,0,"carpc002","Chris Carpenter","arrob001","Bronson Arroyo","salaf001","Fernando Salas","carpc002","Chris Carpenter","arrob001","Bronson Arroyo",
"20110717","SLN","NL",95,"CIN","NL",95,1,3,51,"CIN09",24841,"010000000","00000111x",28,4,0,0,1,1,1,0,0,3,0,4,0,1,1,0,4,2,2,2,2,0,24,7,1,0,0,0,32,7,2,1,1,2,0,0,0,0,0,9,0,0,0,0,5,4,1,1,0,0,27,9,0,0,1,0,"bailh001","Homer Bailey","garcj004","Jaime Garcia","cordf002","Francisco Cordero","garcj004","Jaime Garcia","bailh001","Homer Bailey",
"20110718","CIN","NL",96,"PIT","NL",94,0,2,51,"PIT08",22016,"000000000","00020000x",29,3,0,0,0,0,1,0,2,3,1,5,0,0,0,1,9,4,2,2,0,0,24,10,0,0,2,0,27,6,0,0,0,2,0,1,0,1,0,7,0,0,2,0,3,4,0,0,0,0,27,14,1,0,0,0,"mortc002","Charlie Morton","willd003","Dontrelle Willis","hanrj001","Joel Hanrahan","willd003","Dontrelle Willis","mortc002","Charlie Morton",
"20110719","CIN","NL",97,"PIT","NL",95,0,1,51,"PIT08",26058,"000000000","10000000x",32,6,1,0,0,0,1,0,0,3,0,9,1,0,0,0,9,3,1,1,0,0,24,12,1,0,1,0,25,4,2,0,0,1,0,0,0,3,0,5,0,2,1,1,4,4,0,0,0,1,27,10,0,0,0,0,"mcdoj004","James McDonald","leakm001","Mike Leake","hanrj001","Joel Hanrahan","leakm001","Mike Leake","mcdoj004","James McDonald",
"20110720","CIN","NL",98,"PIT","NL",96,3,1,54,"PIT08",25207,"110010000","000100000",31,8,1,0,0,3,1,2,0,2,1,1,1,0,3,0,6,5,1,1,0,0,27,11,1,0,0,0,33,5,2,0,0,1,0,0,1,2,0,6,0,0,0,0,8,3,1,1,1,0,27,12,2,0,3,0,"cuetj001","Johnny Cueto","karsj001","Jeff Karstens","cordf002","Francisco Cordero","cuetj001","Johnny Cueto","karsj001","Jeff Karstens",
"20110722","ATL","NL",100,"CIN","NL",99,6,4,54,"CIN09",34118,"000201102","100003000",35,12,1,0,4,6,1,0,0,2,0,4,0,0,1,0,5,4,4,4,1,0,27,6,0,0,1,0,31,5,0,0,3,4,0,0,1,3,1,14,2,0,1,0,4,4,6,6,0,0,27,8,0,0,2,0,"ventj001","Jonny Venters","massn001","Nick Masset","kimbc001","Craig Kimbrel","jurrj001","Jair Jurrjens","arrob001","Bronson Arroyo",
