Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20110618,TOR,AL,71,CIN,NL,72,4,0,54,CIN09,31688,33,8,3,1,1,3,1,1,0,3,1,10,1,0,1,0,7,3,0,0,0,0,27,12,0,0,1,0,32,7,0,0,0,0,1,0,1,1,0,7,0,1,0,0,8,3,4,4,0,1,27,13,2,0,1,0,morrb001,volqe001,,morrb001,volqe001,,0.24242424242424243,0.21875,0.2972972972972973,0.2647058823529412,0.48484848484848486,0.21875,0.7821457821457822,0.4834558823529412,1.0,1.0
20110619,TOR,AL,72,CIN,NL,73,1,2,51,CIN09,32618,31,5,0,0,1,1,0,0,0,1,0,5,0,0,0,0,4,3,2,2,0,0,24,6,0,0,0,0,33,9,2,0,1,2,0,0,0,1,1,4,1,0,0,0,8,2,1,1,0,0,27,10,0,0,1,0,arrob001,villc001,cordf002,villc001,arrob001,,0.16129032258064516,0.2727272727272727,0.1875,0.29411764705882354,0.25806451612903225,0.42424242424242425,0.44556451612903225,0.7183600713012478,0.0,1.0
20110620,TOR,AL,73,ATL,NL,74,0,2,51,ATL02,22937,30,2,0,0,0,0,0,0,0,1,0,11,0,0,0,0,4,3,2,2,0,0,24,13,1,0,1,0,28,6,2,0,1,2,0,0,1,3,0,5,2,1,1,0,6,2,0,0,0,0,27,14,1,0,0,0,hudst001,romer002,kimbc001,romer002,hudst001,,0.06666666666666667,0.21428571428571427,0.0967741935483871,0.3125,0.06666666666666667,0.39285714285714285,0.16344086021505377,0.7053571428571428,0.0,0.0
20110621,TOR,AL,74,ATL,NL,75,1,5,51,ATL02,26849,32,5,3,0,0,1,0,0,0,1,1,8,0,0,0,0,5,4,5,5,1,0,24,11,0,0,0,0,32,11,2,0,1,5,0,1,0,3,1,7,0,1,0,0,7,3,1,1,0,0,27,11,0,0,0,0,minom001,stewz001,,stewz001,minom001,,0.15625,0.34375,0.18181818181818182,0.3888888888888889,0.25,0.5,0.4318181818181818,0.8888888888888888,0.0,0.0
20110622,TOR,AL,75,ATL,NL,76,1,5,51,ATL02,23152,32,6,0,0,1,1,0,0,0,4,0,13,1,0,1,0,8,4,5,5,1,0,24,10,0,0,0,0,30,7,1,0,3,5,1,0,0,2,0,5,0,0,0,0,4,4,1,1,1,0,27,5,0,0,1,0,beacb001,reyej003,,reyej003,beacb001,,0.1875,0.23333333333333334,0.2777777777777778,0.28125,0.28125,0.5666666666666667,0.5590277777777778,0.8479166666666667,0.0,0.0
20110624,TOR,AL,76,SLN,NL,77,5,4,54,STL10,37724,39,12,4,0,1,5,0,0,0,2,1,7,1,0,0,0,9,3,3,3,0,0,27,4,0,1,0,0,30,5,2,0,2,4,1,1,0,1,0,11,0,0,0,0,2,4,5,5,0,0,27,13,0,0,0,0,frasj002,salaf001,franf001,morrb001,westj001,,0.3076923076923077,0.16666666666666666,0.34146341463414637,0.1875,0.48717948717948717,0.43333333333333335,0.8286429018136335,0.6208333333333333,1.0,0.0
20110625,TOR,AL,77,SLN,NL,78,6,3,54,STL10,40289,32,6,1,0,2,5,0,1,0,4,1,5,0,0,1,0,4,4,2,2,0,0,27,12,1,0,2,0,35,9,1,0,0,1,0,0,1,1,0,6,0,0,2,0,7,2,2,2,0,0,27,12,1,0,1,0,villc001,garcj004,,villc001,garcj004,,0.1875,0.2571428571428571,0.2702702702702703,0.2972972972972973,0.40625,0.2857142857142857,0.6765202702702703,0.583011583011583,1.0,1.0
20110626,TOR,AL,78,SLN,NL,79,5,0,54,STL10,36542,38,10,2,0,1,5,0,0,1,4,2,8,1,0,0,0,11,1,0,0,0,0,27,14,0,0,2,0,28,4,1,0,0,0,1,0,1,2,1,5,0,0,1,0,5,4,5,5,0,0,27,7,1,0,0,0,romer002,mcclk001,,romer002,mcclk001,,0.2631578947368421,0.14285714285714285,0.3488372093023256,0.22580645161290322,0.39473684210526316,0.17857142857142858,0.7435740514075888,0.4043778801843318,1.0,1.0
20110627,TOR,AL,79,DET,AL,79,2,4,51,DET05,25181,33,8,2,0,1,2,1,0,0,1,1,10,1,0,2,0,6,5,4,4,0,0,24,14,0,0,2,0,33,12,2,1,0,4,1,0,0,3,1,4,1,0,1,0,9,3,2,2,1,0,27,13,1,0,2,0,benoj001,rzepm001,valvj001,stewz001,schem001,,0.24242424242424243,0.36363636363636365,0.2647058823529412,0.4166666666666667,0.3939393939393939,0.48484848484848486,0.6586452762923352,0.9015151515151516,0.0,1.0
20110628,PIT,NL,78,TOR,AL,80,7,6,54,TOR02,17085,38,12,0,1,2,7,0,0,0,2,0,10,2,1,0,0,6,5,6,6,0,0,27,9,1,0,3,0,34,9,1,1,4,6,0,0,1,3,1,5,0,0,2,0,5,5,7,7,0,0,27,7,1,0,0,0,corrk001,reyej003,hanrj001,corrk001,reyej003,,0.3157894736842105,0.2647058823529412,0.35,0.34210526315789475,0.5263157894736842,0.7058823529411765,0.8763157894736842,1.0479876160990713,0.0,0.0
20110629,PIT,NL,79,TOR,AL,81,1,2,51,TOR02,15632,29,4,0,0,0,1,0,0,0,5,0,10,1,1,0,0,6,2,2,2,0,0,24,10,1,0,1,0,32,9,5,0,1,2,0,0,0,2,1,1,0,0,1,0,8,3,1,1,1,0,27,11,0,0,0,0,morrb001,mahop002,franf001,mahop002,morrb001,,0.13793103448275862,0.28125,0.2647058823529412,0.3235294117647059,0.13793103448275862,0.53125,0.4026369168356998,0.8547794117647058,1.0,0.0
20110630,PIT,NL,80,TOR,AL,82,6,2,54,TOR02,14939,34,9,5,1,1,6,1,1,0,3,1,6,0,0,0,0,6,4,2,2,0,0,27,13,0,0,1,0,32,6,0,1,2,2,0,0,0,2,0,4,0,0,1,0,5,4,6,6,0,0,27,8,1,0,0,0,karsj001,cecib001,,karsj001,cecib001,,0.2647058823529412,0.1875,0.3157894736842105,0.23529411764705882,0.5588235294117647,0.4375,0.8746130030959752,0.6727941176470589,0.0,1.0
20110701,PHI,NL,83,TOR,AL,83,7,6,54,TOR02,45512,37,10,4,1,0,7,0,1,1,5,0,3,2,0,1,0,10,3,6,6,0,0,27,12,1,0,2,0,34,8,2,0,2,6,0,0,2,1,0,6,0,0,2,0,4,5,5,5,0,0,27,13,2,0,1,0,baezd001,franf001,basta001,kendk001,romer002,,0.2702702702702703,0.23529411764705882,0.36363636363636365,0.2972972972972973,0.43243243243243246,0.47058823529411764,0.7960687960687961,0.7678855325914149,0.0,0.0
20110702,PHI,NL,84,TOR,AL,84,5,3,54,TOR02,44078,37,10,2,0,1,5,0,0,0,5,1,4,1,0,0,0,10,1,3,3,0,0,27,13,1,0,2,0,33,8,0,0,1,3,0,0,0,1,0,8,0,0,2,0,4,5,5,5,0,0,27,14,0,1,0,0,hallr001,perel001,,hallr001,villc001,,0.2702702702702703,0.24242424242424243,0.35714285714285715,0.2647058823529412,0.40540540540540543,0.3333333333333333,0.7625482625482626,0.5980392156862745,0.0,0.0
20110703,PHI,NL,85,TOR,AL,85,4,7,51,TOR02,26204,35,10,4,0,0,4,0,0,0,2,0,2,0,1,1,0,6,2,6,6,0,0,24,2,2,0,0,0,35,11,1,1,3,7,0,1,0,0,0,10,3,0,0,0,5,3,4,4,0,0,27,13,0,0,1,0,doteo001,lee-c003,,lee-c003,reyej003,,0.2857142857142857,0.3142857142857143,0.32432432432432434,0.3055555555555556,0.4,0.6571428571428571,0.7243243243243244,0.9626984126984127,1.0,0.0
20110704,TOR,AL,86,BOS,AL,84,9,7,54,BOS07,38072,39,13,5,0,1,7,1,0,0,3,0,3,1,0,0,0,7,4,7,7,1,0,27,10,0,1,2,0,35,11,2,2,0,6,0,1,1,3,0,12,1,1,1,0,6,5,8,8,0,0,27,8,2,0,0,0,morrb001,lackj001,franf001,morrb001,lackj001,,0.3333333333333333,0.3142857142857143,0.38095238095238093,0.375,0.5384615384615384,0.4857142857142857,0.9194139194139194,0.8607142857142858,1.0,1.0
20110705,TOR,AL,87,BOS,AL,85,2,3,51,BOS07,37745,31,6,0,0,1,2,0,0,0,4,0,9,0,1,0,0,6,1,2,2,0,0,24,8,1,0,0,0,31,6,2,0,1,2,0,0,1,2,0,6,0,0,0,0,7,5,2,2,0,0,27,8,0,0,0,0,albem001,cecib001,papej001,cecib001,lestj001,,0.1935483870967742,0.1935483870967742,0.2857142857142857,0.2647058823529412,0.2903225806451613,0.3548387096774194,0.5760368663594471,0.6195445920303606,0.0,1.0
20110706,TOR,AL,88,BOS,AL,86,4,6,51,BOS07,37404,35,10,2,0,0,4,0,1,1,1,0,12,0,1,0,0,7,5,6,6,0,0,24,14,0,0,2,0,33,11,6,0,2,6,0,0,0,4,0,4,1,0,1,0,7,4,4,4,0,0,27,6,0,3,0,0,waket001,romer002,papej001,romer002,waket001,,0.2857142857142857,0.3333333333333333,0.3157894736842105,0.40540540540540543,0.34285714285714286,0.696969696969697,0.6586466165413534,1.1023751023751025,0.0,0.0
20110707,TOR,AL,89,CLE,AL,86,4,5,52,CLE08,18816,38,11,0,0,1,4,0,0,0,4,0,10,1,1,0,0,11,5,5,5,1,0,25,8,0,0,2,0,33,10,1,1,1,5,0,0,1,5,0,9,1,0,2,0,9,6,3,3,0,0,27,8,2,0,0,0,sippt001,perel001,,villc001,mcalz001,,0.2894736842105263,0.30303030303030304,0.35714285714285715,0.41025641025641024,0.3684210526315789,0.48484848484848486,0.7255639097744361,0.8951048951048951,0.0,0.0
20110708,TOR,AL,90,CLE,AL,87,11,7,54,CLE08,25835,41,16,4,0,1,10,0,0,0,3,0,4,2,1,1,0,6,5,4,4,0,0,27,12,2,0,0,0,43,15,3,0,0,6,1,0,0,3,0,4,0,0,0,0,13,4,11,11,0,0,27,8,1,0,1,0,reyej003,talbm001,,reyej003,talbm001,,0.3902439024390244,0.3488372093023256,0.4318181818181818,0.391304347826087,0.5609756097560976,0.4186046511627907,0.9927937915742795,0.8099089989888777,1.0,0.0
20110709,TOR,AL,91,CLE,AL,88,5,4,60,CLE08,27661,40,10,3,0,2,4,0,0,1,2,0,4,1,0,0,0,8,3,4,4,1,0,30,13,0,0,0,0,34,5,1,0,1,4,0,1,0,2,0,8,0,0,0,0,3,5,4,4,0,0,30,9,1,0,0,0,raucj001,perec002,camps002,morrb001,tomlj001,,0.25,0.14705882352941177,0.3023255813953488,0.1891891891891892,0.475,0.2647058823529412,0.7773255813953488,0.4538950715421304,1.0,1.0
20110710,TOR,AL,92,CLE,AL,89,7,1,54,CLE08,21148,38,11,3,0,1,7,0,0,0,3,0,13,0,0,0,0,7,3,1,1,0,0,27,8,0,0,1,0,35,9,1,0,0,1,0,0,0,6,0,9,0,0,1,0,13,6,7,7,2,1,27,5,0,0,0,0,cecib001,carrc003,,cecib001,carrc003,,0.2894736842105263,0.2571428571428571,0.34146341463414637,0.36585365853658536,0.4473684210526316,0.2857142857142857,0.788831835686778,0.6515679442508711,1.0,1.0
20110714,NYA,AL,89,TOR,AL,93,7,16,51,TOR02,37342,40,14,1,1,2,7,0,0,0,1,0,4,0,0,1,0,7,5,9,9,0,1,24,11,3,0,2,0,43,20,5,0,0,14,0,0,0,3,0,5,1,0,2,0,6,4,7,7,0,0,27,14,0,0,1,0,reyej003,colob001,,colob001,reyej003,,0.35,0.46511627906976744,0.36585365853658536,0.5,0.575,0.5813953488372093,0.9408536585365853,1.0813953488372094,1.0,1.0
20110715,NYA,AL,90,TOR,AL,94,1,7,51,TOR02,33525,34,7,0,0,0,1,0,0,0,2,0,9,0,0,1,0,8,3,6,6,0,0,24,8,2,0,1,0,33,11,5,0,0,6,0,1,1,5,1,9,4,0,1,0,9,4,1,1,0,0,27,9,1,0,1,0,morrb001,garcf002,,garcf002,morrb001,,0.20588235294117646,0.3333333333333333,0.25,0.425,0.20588235294117646,0.48484848484848486,0.45588235294117646,0.9098484848484849,1.0,1.0
20110716,NYA,AL,91,TOR,AL,95,4,1,54,TOR02,45606,36,10,3,0,0,3,1,0,0,3,0,8,2,0,0,0,9,2,1,1,0,0,27,7,1,0,2,0,31,5,1,0,0,1,0,0,0,3,0,10,1,0,1,0,6,5,3,3,1,0,27,10,2,0,0,0,sabac001,romer002,rivem002,sabac001,romer002,,0.2777777777777778,0.16129032258064516,0.3333333333333333,0.23529411764705882,0.3611111111111111,0.1935483870967742,0.6944444444444444,0.428842504743833,0.0,1.0
20110717,NYA,AL,92,TOR,AL,96,7,2,54,TOR02,36586,36,11,2,0,0,7,0,2,0,2,0,9,2,0,0,0,6,4,2,2,0,0,27,5,0,0,0,0,30,4,2,0,0,2,0,1,0,2,0,10,1,0,0,0,4,4,7,7,0,0,27,4,0,0,0,0,hughp001,villc001,,hughp001,villc001,,0.3055555555555556,0.13333333333333333,0.325,0.18181818181818182,0.3611111111111111,0.2,0.6861111111111111,0.38181818181818183,0.0,0.0
20110719,SEA,AL,96,TOR,AL,97,5,6,83,TOR02,15957,51,14,3,0,2,5,1,0,1,4,0,8,1,1,2,0,10,5,6,6,0,0,41,15,2,0,1,0,49,12,2,0,1,6,0,2,0,5,1,11,4,2,1,0,9,7,5,5,1,0,42,19,1,0,2,0,jansc001,wrigj001,,pinem001,cecib001,,0.27450980392156865,0.24489795918367346,0.3392857142857143,0.30357142857142855,0.45098039215686275,0.3469387755102041,0.7902661064425771,0.6505102040816326,1.0,0.0
20110720,SEA,AL,97,TOR,AL,98,6,11,51,TOR02,18093,38,11,3,0,2,6,0,0,0,3,0,9,1,0,0,0,8,4,11,11,0,0,24,9,0,0,0,0,36,14,4,0,3,11,0,1,1,7,1,3,2,1,0,0,10,3,6,6,0,0,27,4,0,0,0,0,morrb001,vargj001,,vargj001,morrb001,,0.2894736842105263,0.3888888888888889,0.34146341463414637,0.4888888888888889,0.5263157894736842,0.75,0.8677792041078305,1.238888888888889,1.0,1.0
20110721,SEA,AL,98,TOR,AL,99,5,7,51,TOR02,23146,35,9,0,0,1,5,0,0,0,4,0,11,4,0,1,0,7,3,6,6,2,0,24,6,1,0,0,0,32,7,4,0,0,7,0,1,1,6,2,5,1,0,0,0,9,3,5,5,0,0,27,8,0,0,1,0,raucj001,pauld001,,fistd001,romer002,,0.2571428571428571,0.21875,0.3333333333333333,0.35,0.34285714285714286,0.34375,0.6761904761904762,0.69375,1.0,1.0
20110722,TOR,AL,100,TEX,AL,100,2,12,51,ARL02,37360,31,3,0,0,2,2,0,0,0,2,0,6,0,0,0,0,4,4,12,12,1,0,24,12,2,0,0,0,38,13,3,0,1,12,0,0,1,2,1,6,1,0,0,0,5,3,2,2,0,0,27,8,1,0,0,0,lewic001,reyej003,,reyej003,lewic001,,0.0967741935483871,0.34210526315789475,0.15151515151515152,0.3902439024390244,0.2903225806451613,0.5,0.44183773216031286,0.8902439024390244,0.0,1.0
20110723,TOR,AL,101,TEX,AL,101,4,5,53,ARL02,38537,33,9,3,1,1,4,0,0,0,1,0,11,0,2,2,0,3,5,4,4,0,0,26,13,1,0,1,0,35,12,2,1,0,5,3,0,0,2,1,4,2,0,0,0,9,4,4,4,0,0,27,9,1,0,2,0,olivd001,rzepm001,,villc001,harrm001,,0.2727272727272727,0.34285714285714286,0.29411764705882354,0.3783783783783784,0.5151515151515151,0.45714285714285713,0.8092691622103387,0.8355212355212356,0.0,0.0
20110724,TOR,AL,102,TEX,AL,102,3,0,54,ARL02,43117,34,8,3,0,0,3,0,0,0,2,0,8,0,0,0,0,6,1,0,0,0,0,27,8,0,0,0,0,31,4,0,0,0,0,0,0,0,2,0,7,0,0,0,0,6,2,3,3,0,0,27,11,0,0,1,0,cecib001,ogana001,,cecib001,ogana001,,0.23529411764705882,0.12903225806451613,0.2777777777777778,0.18181818181818182,0.3235294117647059,0.12903225806451613,0.6013071895424837,0.31085043988269795,1.0,0.0
20110726,BAL,AL,99,TOR,AL,103,12,4,54,TOR02,17477,43,16,4,0,4,12,0,1,0,3,0,9,1,0,0,0,8,3,4,4,1,0,27,13,1,0,0,0,36,9,0,0,2,4,0,0,1,3,0,5,1,0,0,0,9,5,11,11,0,0,27,8,1,1,0,0,arrij001,morrb001,,arrij001,morrb001,,0.37209302325581395,0.25,0.40425531914893614,0.325,0.7441860465116279,0.4166666666666667,1.148441365660564,0.7416666666666667,0.0,1.0
20110727,BAL,AL,100,TOR,AL,104,0,3,51,TOR02,16861,30,4,1,0,0,0,0,0,1,3,0,9,0,0,2,0,7,4,3,3,1,0,24,5,0,0,0,0,34,10,1,0,1,3,0,0,0,3,1,13,2,0,0,0,10,2,0,0,1,0,27,14,0,0,2,0,romer002,simoa001,raucj001,simoa001,romer002,,0.13333333333333333,0.29411764705882354,0.23529411764705882,0.35135135135135137,0.16666666666666666,0.4117647058823529,0.4019607843137255,0.7631160572337043,1.0,0.0
20110728,BAL,AL,101,TOR,AL,105,5,8,51,TOR02,16152,35,8,1,0,3,5,0,0,0,3,0,3,1,0,0,0,6,5,6,6,0,0,24,7,2,0,0,0,36,12,4,0,2,7,0,1,0,4,0,6,0,0,0,0,9,5,5,5,0,0,27,7,1,0,1,0,villc001,bergb002,,bergb002,villc001,,0.22857142857142856,0.3333333333333333,0.2894736842105263,0.3902439024390244,0.5142857142857142,0.6111111111111112,0.8037593984962406,1.0013550135501355,1.0,1.0
20110729,TEX,AL,107,TOR,AL,106,2,3,51,TOR02,19287,36,10,2,0,2,2,0,0,0,1,0,7,0,0,1,0,8,2,3,3,0,0,24,6,0,0,0,0,29,5,1,0,1,3,0,0,0,4,0,5,0,0,0,0,6,3,2,2,0,0,27,11,0,0,1,0,cecib001,ogana001,raucj001,ogana001,cecib001,,0.2777777777777778,0.1724137931034483,0.2972972972972973,0.2727272727272727,0.5,0.3103448275862069,0.7972972972972974,0.5830721003134796,1.0,1.0
20110730,TEX,AL,108,TOR,AL,107,3,0,54,TOR02,22560,34,9,1,0,2,3,0,0,1,2,1,9,0,1,1,0,7,1,0,0,0,0,27,13,1,0,1,0,30,4,0,0,0,0,0,0,0,1,0,5,0,0,1,0,4,4,3,3,0,0,27,11,0,0,1,0,holld003,millb001,,holld003,millb001,,0.2647058823529412,0.13333333333333333,0.32432432432432434,0.16129032258064516,0.47058823529411764,0.13333333333333333,0.794912559618442,0.2946236559139785,0.0,1.0
20110731,TEX,AL,109,TOR,AL,108,3,7,51,TOR02,45629,35,9,3,0,0,3,0,0,0,2,0,13,0,1,0,0,7,5,5,5,2,0,24,13,2,0,1,0,30,7,2,0,1,6,0,0,0,3,0,6,1,1,1,0,2,4,3,3,1,0,27,10,0,0,0,0,morrb001,wilsc004,,wilsc004,morrb001,,0.2571428571428571,0.23333333333333334,0.2972972972972973,0.30303030303030304,0.34285714285714286,0.4,0.6401544401544401,0.7030303030303031,1.0,0.0
20110802,TOR,AL,109,TBA,AL,108,3,1,54,STP01,13333,32,6,1,0,2,3,0,0,0,4,1,9,3,1,0,0,6,2,1,1,0,0,27,12,1,0,1,0,29,3,0,0,1,1,0,0,1,4,0,7,0,1,1,0,6,4,3,3,0,0,27,7,0,0,0,0,romer002,pricd001,raucj001,romer002,pricd001,,0.1875,0.10344827586206896,0.2777777777777778,0.23529411764705882,0.40625,0.20689655172413793,0.6840277777777778,0.4421906693711968,1.0,1.0
20110803,TOR,AL,110,TBA,AL,109,1,9,51,STP01,11803,32,5,1,0,1,1,0,0,0,3,0,8,0,0,0,0,7,4,9,9,0,0,24,8,1,1,1,0,34,12,1,1,3,9,1,1,1,3,0,9,0,0,1,0,7,3,1,1,0,0,27,9,0,0,0,0,shiej002,villc001,,villc001,shiej002,,0.15625,0.35294117647058826,0.22857142857142856,0.41025641025641024,0.28125,0.7058823529411765,0.5098214285714285,1.1161387631975868,0.0,1.0
20110804,TOR,AL,111,TBA,AL,110,6,7,71,STP01,28491,43,10,2,1,1,5,0,0,1,6,1,8,0,0,2,0,8,5,7,7,0,0,35,13,0,0,0,0,47,12,2,1,2,7,0,0,1,6,3,9,1,0,0,0,12,7,6,6,0,0,36,12,0,0,2,0,gomeb001,camps002,,cecib001,daviw001,,0.23255813953488372,0.2553191489361702,0.34,0.35185185185185186,0.3953488372093023,0.46808510638297873,0.7353488372093023,0.8199369582348306,0.0,0.0
20110805,TOR,AL,112,BAL,AL,109,5,4,54,BAL12,18770,36,11,1,0,0,5,0,1,1,1,0,3,1,0,0,0,7,5,4,4,0,0,27,7,2,1,1,0,35,7,1,0,1,4,0,0,0,4,0,9,0,0,0,0,8,3,5,5,0,0,27,11,0,0,0,0,millb001,huntt002,raucj001,millb001,huntt002,,0.3055555555555556,0.2,0.3333333333333333,0.28205128205128205,0.3333333333333333,0.3142857142857143,0.6666666666666666,0.5963369963369963,1.0,0.0
20110806,TOR,AL,113,BAL,AL,110,2,6,51,BAL12,19396,28,4,0,0,1,2,0,1,1,1,0,7,0,0,2,0,2,2,3,3,0,0,24,7,2,0,0,0,28,4,0,0,1,5,0,0,1,1,0,6,0,0,0,0,0,3,2,2,0,0,27,12,0,0,2,0,tillc001,morrb001,,morrb001,tillc001,,0.14285714285714285,0.14285714285714285,0.1935483870967742,0.2,0.25,0.25,0.4435483870967742,0.45,0.0,1.0
20110807,TOR,AL,114,BAL,AL,111,7,2,54,BAL12,13824,40,13,5,0,1,7,0,0,0,0,0,7,1,1,0,0,6,2,2,2,0,0,27,16,0,0,2,0,30,5,2,0,2,2,0,0,1,0,0,6,0,0,2,0,2,3,5,5,0,0,27,8,1,0,0,0,romer002,simoa001,,romer002,simoa001,,0.325,0.16666666666666666,0.325,0.1935483870967742,0.525,0.43333333333333335,0.8500000000000001,0.6268817204301076,1.0,0.0
20110809,OAK,AL,115,TOR,AL,115,4,1,54,TOR02,20521,33,6,0,0,2,4,0,0,2,2,0,5,0,0,0,0,6,3,1,1,0,0,27,5,0,0,1,0,32,6,1,0,1,1,0,0,0,3,0,8,0,0,1,0,7,3,4,4,0,0,27,9,0,0,0,0,hardr001,cecib001,baila001,hardr001,cecib001,,0.18181818181818182,0.1875,0.2702702702702703,0.2571428571428571,0.36363636363636365,0.3125,0.6339066339066339,0.5696428571428571,0.0,1.0
20110810,OAK,AL,116,TOR,AL,116,4,8,51,TOR02,19541,38,12,1,0,2,4,0,0,1,2,0,7,0,0,2,0,10,4,8,8,0,0,24,3,1,0,0,0,34,10,3,0,1,8,0,0,1,6,0,7,0,0,0,0,9,4,4,4,0,0,27,10,1,1,2,0,jansc001,gonzg003,litsj001,gonzg003,alvah001,,0.3157894736842105,0.29411764705882354,0.36585365853658536,0.4146341463414634,0.5,0.47058823529411764,0.8658536585365854,0.8852223816355811,1.0,0.0
20110811,OAK,AL,117,TOR,AL,117,10,3,54,TOR02,27918,38,11,5,1,0,8,0,1,2,9,1,9,0,0,0,0,13,4,2,2,0,0,27,3,1,0,0,0,33,5,2,0,1,2,0,0,0,3,0,9,0,0,0,0,6,6,7,7,1,0,27,7,2,0,0,0,moscg001,millb001,,moscg001,millb001,,0.2894736842105263,0.15151515151515152,0.44,0.2222222222222222,0.47368421052631576,0.30303030303030304,0.9136842105263158,0.5252525252525253,0.0,1.0
20110812,ANA,AL,119,TOR,AL,118,5,1,54,TOR02,24731,30,4,2,0,1,4,1,0,0,5,0,7,1,0,0,0,4,1,1,1,0,0,27,15,0,0,3,0,29,7,2,0,1,1,0,0,0,2,0,6,0,0,3,0,3,3,4,4,0,0,27,7,3,0,1,0,sante001,morrb001,,sante001,morrb001,,0.13333333333333333,0.2413793103448276,0.2571428571428571,0.2903225806451613,0.3,0.41379310344827586,0.5571428571428572,0.7041156840934372,0.0,0.0
20110813,ANA,AL,120,TOR,AL,119,2,11,51,TOR02,27185,28,4,1,1,1,2,1,1,1,3,0,6,0,0,1,0,5,4,10,10,0,0,24,8,1,0,0,0,36,13,4,1,3,11,1,1,0,3,0,4,0,0,0,0,6,3,2,2,1,0,27,15,0,0,1,0,romer002,weavj003,,weavj003,romer002,,0.14285714285714285,0.3611111111111111,0.24242424242424243,0.4,0.35714285714285715,0.7777777777777778,0.5995670995670996,1.1777777777777778,1.0,0.0
20110814,ANA,AL,121,TOR,AL,120,4,5,59,TOR02,23355,34,6,2,1,1,4,0,1,0,0,0,5,2,0,0,0,1,5,5,5,0,0,29,9,0,0,0,0,38,10,3,0,2,5,1,0,0,2,0,7,1,0,0,0,7,4,4,4,0,0,30,13,0,0,1,0,raucj001,rodnf001,,hared001,cecib001,,0.17647058823529413,0.2631578947368421,0.17142857142857143,0.3,0.38235294117647056,0.5,0.553781512605042,0.8,1.0,1.0
20110815,TOR,AL,121,SEA,AL,120,5,6,51,SEA03,28530,35,9,0,0,3,5,0,0,0,4,0,7,1,0,1,0,7,4,6,6,0,0,24,13,0,0,1,0,32,11,3,0,3,6,0,1,1,1,0,5,0,1,1,0,5,4,5,5,0,0,27,13,0,0,1,0,wilht001,raucj001,leagb001,alvah001,pinem001,,0.2571428571428571,0.34375,0.3333333333333333,0.37142857142857144,0.5142857142857142,0.71875,0.8476190476190475,1.0901785714285714,0.0,1.0
20110816,TOR,AL,122,SEA,AL,121,13,7,54,SEA03,23089,39,15,2,0,2,12,0,2,0,7,0,2,0,0,1,0,8,3,7,7,0,0,27,11,1,0,0,0,38,11,1,0,2,7,0,0,1,5,0,10,0,0,0,0,10,4,13,13,3,0,27,10,0,0,1,0,perel001,vargj001,,millb001,vargj001,,0.38461538461538464,0.2894736842105263,0.4583333333333333,0.38636363636363635,0.5897435897435898,0.47368421052631576,1.0480769230769231,0.8600478468899522,1.0,0.0
20110817,TOR,AL,123,SEA,AL,122,5,1,54,SEA03,26579,32,6,0,0,3,5,0,0,1,3,0,4,1,1,1,0,4,4,1,1,1,0,27,5,2,0,1,0,30,3,1,0,0,1,0,0,1,3,0,13,0,0,1,0,6,4,5,5,1,0,27,16,1,0,1,0,morrb001,beavb001,,morrb001,beavb001,,0.1875,0.1,0.2777777777777778,0.20588235294117646,0.46875,0.13333333333333333,0.7465277777777778,0.3392156862745098,1.0,1.0
