Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,
"20150406","CLE","AL",1,"HOU","AL",1,0,2,51,"HOU03",43753,"000000000","00000101x",29,3,0,0,0,0,0,0,0,3,0,7,0,0,1,0,5,2,2,2,0,0,24,10,0,0,0,0,25,3,0,0,0,2,0,1,0,2,0,7,1,0,0,0,2,3,0,0,0,0,27,13,0,0,1,0,"keucd001","klubc001","gregl001","klubc001","keucd001",
"20150408","CLE","AL",2,"HOU","AL",2,2,0,54,"HOU03",23078,"000100010","000000000",33,7,0,0,2,2,1,0,0,0,0,8,0,0,0,0,5,5,0,0,0,0,27,7,0,0,1,0,30,4,1,0,0,0,0,0,0,3,0,13,1,0,1,0,6,4,2,2,0,0,27,10,0,0,0,0,"carrc003","felds001","allec002","carrc003","felds001",
"20150409","CLE","AL",3,"HOU","AL",3,5,1,54,"HOU03",22593,"110110100","000000001",36,11,3,1,2,5,0,1,0,3,0,7,2,0,2,0,8,4,1,1,0,0,27,4,0,0,0,0,28,1,0,0,1,1,0,0,0,7,0,16,2,0,0,0,7,3,5,5,0,0,27,8,1,0,2,0,"bauet001","wojca001","","bauet001","wojca001",
"20150410","DET","AL",4,"CLE","AL",4,8,4,54,"CLE08",35789,"010220300","000003010",43,18,1,1,1,7,1,0,0,3,0,9,1,1,1,0,12,5,4,4,1,0,27,7,0,0,2,0,34,10,2,0,0,4,0,0,0,3,0,7,0,1,2,0,6,7,6,6,1,0,27,9,1,0,1,0,"simoa001","mcalz001","sorij001","simoa001","mcalz001",
"20150411","DET","AL",5,"CLE","AL",5,9,6,54,"CLE08",23161,"200000304","000003021",39,14,1,0,1,8,0,0,0,6,1,11,2,1,1,0,9,5,3,3,0,0,27,7,1,0,1,0,34,8,2,0,0,6,0,1,0,5,0,8,0,0,1,0,7,7,9,9,0,0,27,11,0,0,1,0,"kroli001","allec002","","pricd001","klubc001",
"20150412","DET","AL",6,"CLE","AL",6,8,5,54,"CLE08",19555,"330100001","102000020",36,11,2,0,3,7,0,0,1,7,2,7,3,0,1,0,9,4,5,5,0,0,27,11,1,0,0,0,36,9,2,0,0,5,0,1,1,3,0,6,1,0,0,0,9,3,8,8,0,0,27,13,1,0,1,0,"lobsk001","houst002","sorij001","lobsk001","houst002",
"20150414","CHA","AL",7,"CLE","AL",7,4,1,54,"CLE08",10642,"200110000","000100000",33,8,1,0,1,4,0,0,0,2,0,5,0,1,0,0,4,4,0,0,0,0,27,8,2,1,1,0,31,3,1,0,0,1,0,0,0,3,0,14,1,0,0,0,6,5,4,4,2,0,27,12,0,0,0,0,"quinj001","carrc003","robed002","quinj001","carrc003",
"20150415","CHA","AL",8,"CLE","AL",8,2,4,51,"CLE08",11042,"000002000","00121000x",33,6,1,0,0,2,0,0,1,5,0,14,0,0,0,0,10,4,4,4,0,0,24,7,0,0,1,0,30,8,3,0,0,4,2,0,0,2,0,9,1,0,1,0,6,5,2,2,0,0,27,4,0,0,0,0,"bauet001","dankj001","allec002","dankj001","bauet001",
"20150417","CLE","AL",9,"MIN","AL",10,2,3,63,"MIN04",21307,"00001100000","00000200001",40,8,1,0,1,1,0,0,0,5,1,10,1,0,0,0,10,4,3,3,2,0,30,13,2,0,1,0,35,6,0,0,1,2,2,0,1,4,3,10,1,0,1,0,9,6,2,2,1,0,33,12,0,0,1,0,"boyeb001","shawb001","","klubc001","pelfm001",
"20150418","CLE","AL",10,"MIN","AL",11,4,2,54,"MIN04",23949,"001100200","001000100",34,8,2,0,1,3,0,1,0,1,0,4,0,0,0,0,5,3,2,2,1,0,27,7,0,0,2,0,31,6,3,0,1,2,0,0,0,3,0,14,0,0,1,0,5,3,4,4,1,0,27,11,0,0,0,0,"salad001","hughp001","allec002","salad001","hughp001",
