Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
20100906,HOU,NL,137,CHN,NL,138,4,5,51,CHI11,31647,33,9,2,0,1,3,1,0,0,5,0,5,1,0,2,0,8,2,2,2,1,0,24,7,1,1,1,0,31,8,1,0,2,4,0,0,0,1,0,8,0,1,1,0,3,4,4,4,1,0,27,15,1,0,2,0,casha001,lopew001,marmc001,rodrw002,colec001,,0.3333333333333333,0.26666666666666666,0.3684210526315789,0.28125,0.42424242424242425,0.4838709677419355,0.7926634768740032,0.7651209677419355,0.0
20100907,HOU,NL,138,CHN,NL,139,7,3,54,CHI11,31596,34,10,2,1,1,7,1,1,0,1,0,7,1,1,1,1,4,5,3,3,0,0,27,7,1,1,0,0,35,7,1,1,0,3,0,0,0,3,0,9,1,0,0,0,8,4,6,6,0,0,27,12,2,0,1,0,figun001,silvc001,,figun001,silvc001,,0.3225806451612903,0.21875,0.3055555555555556,0.2631578947368421,0.5,0.2857142857142857,0.8055555555555556,0.5488721804511278,1.0
20100908,HOU,NL,139,CHN,NL,140,4,0,54,CHI11,33623,36,9,3,0,1,4,1,0,0,2,1,6,0,0,0,0,8,5,0,0,0,0,27,10,1,0,0,0,33,5,1,0,0,0,0,0,0,1,0,9,0,0,0,0,7,4,4,4,0,0,27,9,1,0,0,0,myerb001,wellr001,,myerb001,wellr001,,0.28125,0.15625,0.2894736842105263,0.17647058823529413,0.4166666666666667,0.18181818181818182,0.7061403508771931,0.3582887700534759,1.0
20100909,LAN,NL,141,HOU,NL,140,2,3,51,HOU03,28081,31,4,2,0,1,2,0,0,0,7,0,8,0,0,0,0,9,3,3,3,0,0,24,7,0,0,0,0,29,7,1,0,1,3,1,0,0,4,0,8,1,1,0,0,7,4,1,1,0,0,27,5,1,0,1,0,norrb001,lillt001,lyonb003,lillt001,norrb001,,0.16666666666666666,0.2916666666666667,0.2894736842105263,0.3333333333333333,0.2903225806451613,0.3793103448275862,0.5797962648556876,0.7126436781609196,1.0
20100910,LAN,NL,142,HOU,NL,141,4,2,66,HOU03,31010,42,12,2,1,1,4,2,0,0,3,0,12,0,1,1,0,10,6,2,2,1,0,33,12,0,0,0,0,40,8,1,1,0,2,0,0,0,3,0,8,0,0,0,0,8,9,4,4,0,0,33,10,1,0,1,0,doteo001,abadf001,,kuroh001,happj001,,0.32432432432432434,0.21621621621621623,0.3333333333333333,0.2558139534883721,0.4523809523809524,0.275,0.7857142857142857,0.5308139534883721,0.0
20100911,LAN,NL,143,HOU,NL,142,6,3,54,HOU03,39237,34,7,1,0,1,4,1,0,0,4,0,12,3,0,0,0,6,5,3,3,1,0,27,14,0,0,1,0,31,7,1,1,1,3,1,0,0,2,0,7,0,0,1,0,4,5,5,5,0,0,27,11,2,0,0,0,jansk001,lyonb003,kuo-h001,ely-j001,rodrw002,,0.2413793103448276,0.25,0.2894736842105263,0.2727272727272727,0.3235294117647059,0.41935483870967744,0.6130030959752322,0.6920821114369502,0.0
20100912,LAN,NL,144,HOU,NL,143,4,7,51,HOU03,30240,31,7,1,1,1,4,1,1,0,3,1,6,0,0,1,0,5,5,6,6,0,0,24,11,1,0,1,0,38,14,3,0,2,7,0,0,0,3,1,6,2,0,1,0,10,7,4,4,1,0,27,9,0,0,1,0,chacg001,tronr001,lyonb003,monac001,figun001,,0.28,0.4117647058823529,0.2857142857142857,0.4146341463414634,0.41935483870967744,0.6052631578947368,0.7050691244239631,1.0198973042362003,1.0
20100913,MIL,NL,143,HOU,NL,144,2,4,51,HOU03,31342,35,9,2,0,1,2,1,0,1,2,0,11,1,0,0,0,10,5,4,4,0,0,24,11,1,0,1,0,32,10,1,0,0,4,1,0,0,6,1,8,1,0,1,0,11,5,2,2,0,0,27,7,0,0,0,0,myerb001,kintb001,lindm001,narvc001,myerb001,,0.2903225806451613,0.4166666666666667,0.3157894736842105,0.42105263157894735,0.4,0.34375,0.7157894736842105,0.7648026315789473,1.0
20100914,MIL,NL,144,HOU,NL,145,2,3,51,HOU03,33878,29,4,0,0,2,2,1,0,0,5,0,9,0,0,1,0,6,3,3,3,0,0,24,8,1,0,1,0,31,8,2,0,1,3,1,0,0,3,0,4,0,0,1,0,8,4,2,2,0,1,27,11,0,0,1,0,norrb001,capuc001,lyonb003,capuc001,norrb001,,0.17391304347826086,0.2962962962962963,0.2647058823529412,0.3235294117647059,0.3448275862068966,0.41935483870967744,0.6095334685598377,0.7428842504743833,1.0
20100915,MIL,NL,145,HOU,NL,146,8,6,60,HOU03,30791,43,14,6,0,2,8,1,0,0,3,0,9,1,0,0,0,9,5,5,5,0,0,30,13,2,0,1,0,37,6,0,0,0,5,0,0,0,2,0,6,1,0,1,0,3,9,8,8,2,0,30,10,1,0,0,0,axfoj001,lindm001,,bushd001,happj001,,0.358974358974359,0.17142857142857143,0.3695652173913043,0.20512820512820512,0.6046511627906976,0.16216216216216217,0.974216380182002,0.3672903672903673,0.0
20100917,CIN,NL,148,HOU,NL,147,3,5,51,HOU03,30218,31,5,1,0,1,3,1,0,0,7,0,11,1,0,0,0,9,4,5,5,0,0,24,6,2,0,0,0,32,9,2,0,1,5,0,1,1,2,0,8,0,0,0,0,7,6,3,3,0,0,27,2,0,1,0,0,fulcj001,chapa001,lyonb003,cuetj001,rodrw002,,0.21739130434782608,0.32142857142857145,0.3157894736842105,0.3333333333333333,0.2903225806451613,0.4375,0.6061120543293719,0.7708333333333333,1.0
20100918,CIN,NL,149,HOU,NL,148,11,1,54,HOU03,29855,39,13,2,0,3,11,0,1,2,4,0,10,0,1,0,0,8,4,1,1,0,0,27,9,1,0,0,0,34,6,2,0,1,1,0,0,0,1,0,8,1,0,0,0,7,6,9,9,1,1,27,7,2,0,0,0,arrob001,figun001,,arrob001,figun001,,0.40625,0.18181818181818182,0.41304347826086957,0.2,0.6153846153846154,0.3235294117647059,1.028428093645485,0.5235294117647059,0.0
20100919,CIN,NL,150,HOU,NL,149,3,4,51,HOU03,32520,38,11,2,0,1,3,0,0,0,1,0,8,0,0,0,0,9,5,3,3,0,0,24,4,2,0,0,0,29,6,1,0,1,4,0,1,1,1,0,5,0,0,0,0,4,4,3,3,0,0,27,6,0,0,0,0,myerb001,woodt004,lyonb003,woodt004,myerb001,,0.2972972972972973,0.23076923076923078,0.3076923076923077,0.25,0.42105263157894735,0.3448275862068966,0.728744939271255,0.5948275862068966,1.0
20100920,HOU,NL,150,WAS,NL,150,8,2,54,WAS11,10999,37,11,2,0,2,6,1,0,0,2,0,7,0,0,1,0,5,4,2,2,0,0,27,5,0,0,0,0,33,6,1,0,0,2,0,0,0,4,0,10,0,0,0,0,8,4,4,4,0,0,27,12,3,0,1,0,norrb001,hernl003,,norrb001,hernl003,,0.3235294117647059,0.20689655172413793,0.3333333333333333,0.2702702702702703,0.5135135135135135,0.21212121212121213,0.8468468468468469,0.48239148239148244,1.0
20100921,HOU,NL,151,WAS,NL,151,4,8,51,WAS11,11893,32,7,1,0,2,4,0,0,0,4,0,6,2,1,1,0,5,6,8,8,2,0,24,5,0,0,0,0,35,11,3,0,1,7,0,0,0,6,0,9,1,0,0,0,9,4,4,4,0,1,27,13,0,0,1,0,clipt001,paulf001,,happj001,lannj001,,0.25,0.3793103448275862,0.3055555555555556,0.4146341463414634,0.4375,0.4857142857142857,0.7430555555555556,0.9003484320557491,0.0
20100922,HOU,NL,152,WAS,NL,152,3,4,51,WAS11,12213,33,9,1,0,0,3,0,0,1,3,0,7,2,0,2,0,7,4,4,4,0,0,24,11,0,0,0,0,30,8,1,1,2,4,1,0,1,2,0,7,0,1,0,0,6,5,3,3,0,0,27,12,0,0,3,0,clipt001,fulcj001,burns001,rodrw002,marqj001,,0.3103448275862069,0.3076923076923077,0.35135135135135137,0.3333333333333333,0.30303030303030304,0.5666666666666667,0.6543816543816544,0.8999999999999999,0.0
20100923,HOU,NL,153,WAS,NL,153,2,7,51,WAS11,14633,33,10,2,0,0,2,1,0,1,3,0,2,2,0,2,0,9,5,7,7,0,0,24,11,0,0,1,0,31,8,1,0,3,7,0,0,1,3,0,6,1,0,1,0,4,4,2,2,0,0,27,16,0,0,3,0,detwr001,figun001,,figun001,detwr001,,0.35714285714285715,0.2962962962962963,0.3783783783783784,0.34285714285714286,0.36363636363636365,0.5806451612903226,0.742014742014742,0.9235023041474655,0.0
20100924,HOU,NL,154,PIT,NL,153,10,7,54,PIT08,22279,39,15,2,0,0,10,2,1,0,4,0,10,0,0,0,0,9,4,6,6,0,0,27,14,1,0,1,0,33,9,2,1,1,7,1,2,0,4,0,2,1,0,1,0,6,6,10,10,0,0,27,10,2,0,0,0,myerb001,leroc001,lyonb003,myerb001,mcdoj004,,0.46875,0.34615384615384615,0.4318181818181818,0.3333333333333333,0.4358974358974359,0.48484848484848486,0.8677156177156178,0.8181818181818181,1.0
20100925,HOU,NL,155,PIT,NL,154,4,6,51,PIT08,25350,34,8,4,0,0,4,0,0,0,3,0,6,0,1,1,0,6,5,6,6,2,0,24,7,3,0,1,0,33,9,2,0,1,5,0,0,0,3,0,9,0,0,1,0,6,4,4,4,1,0,27,14,1,0,1,0,dukez001,norrb001,hanrj001,norrb001,dukez001,,0.25806451612903225,0.3,0.2972972972972973,0.3333333333333333,0.35294117647058826,0.42424242424242425,0.6502384737678856,0.7575757575757576,0.0
20100926,HOU,NL,156,PIT,NL,155,3,9,51,PIT08,23208,34,8,3,0,1,3,0,0,0,3,0,10,0,0,2,0,7,6,7,7,1,0,24,9,1,0,0,0,35,11,2,0,0,8,0,2,1,3,0,6,1,0,0,0,8,3,3,3,0,0,27,11,1,0,2,0,mahop002,happj001,,happj001,mahop002,,0.25806451612903225,0.3793103448275862,0.2972972972972973,0.36585365853658536,0.4117647058823529,0.37142857142857144,0.7090620031796502,0.7372822299651568,0.0
20100928,HOU,NL,157,CIN,NL,157,2,3,51,CIN09,30151,32,7,0,0,0,2,1,0,0,1,0,12,0,1,0,0,5,5,2,2,0,0,24,9,2,0,3,0,29,6,1,0,1,2,0,0,1,4,0,9,1,1,2,0,7,4,2,2,1,0,27,9,0,0,0,0,chapa001,byrdt001,,rodrw002,volqe001,,0.23333333333333334,0.25,0.24242424242424243,0.3235294117647059,0.21875,0.3448275862068966,0.46117424242424243,0.6683569979716024,0.0
20100929,HOU,NL,158,CIN,NL,158,2,0,54,CIN09,14760,32,8,2,0,0,2,0,0,0,0,0,5,0,0,2,0,3,4,0,0,2,0,27,8,0,0,0,0,33,7,0,0,0,0,0,0,0,3,0,6,2,1,0,0,9,3,1,1,0,1,27,15,1,0,2,0,figun001,cuetj001,lyonb003,figun001,cuetj001,,0.25,0.23333333333333334,0.25,0.2777777777777778,0.3125,0.21212121212121213,0.5625,0.48989898989898994,1.0
20100930,HOU,NL,159,CIN,NL,159,1,9,51,CIN09,17558,30,4,0,0,1,1,0,0,0,0,0,5,0,0,0,0,2,5,9,9,0,0,24,6,0,0,0,0,38,14,0,0,3,9,0,0,0,6,0,8,1,0,0,0,11,3,1,1,0,0,27,8,0,0,1,0,arrob001,myerb001,,myerb001,arrob001,,0.13333333333333333,0.4375,0.13333333333333333,0.45454545454545453,0.23333333333333334,0.6052631578947368,0.3666666666666667,1.0598086124401913,0.0
20101001,CHN,NL,160,HOU,NL,160,2,0,54,HOU03,33869,32,6,2,0,0,2,1,0,0,8,0,6,0,0,1,0,12,3,0,0,1,0,27,8,1,0,2,0,32,7,2,0,0,0,0,0,0,1,0,5,0,0,2,0,6,5,2,2,0,0,27,14,1,0,1,0,colec001,norrb001,marmc001,colec001,norrb001,,0.2608695652173913,0.22580645161290322,0.35,0.24242424242424243,0.25,0.28125,0.6,0.5236742424242424,0.0
20101002,CHN,NL,161,HOU,NL,161,8,3,54,HOU03,36098,38,12,3,0,1,8,0,0,1,6,0,9,0,0,1,0,10,5,2,2,1,0,27,13,1,0,1,0,29,3,1,0,0,3,1,0,2,3,0,6,0,0,1,0,5,5,7,7,1,0,27,8,1,0,2,0,zambc001,happj001,,zambc001,happj001,,0.3870967741935484,0.13043478260869565,0.4222222222222222,0.23529411764705882,0.47368421052631576,0.13793103448275862,0.895906432748538,0.37322515212981744,0.0
20101003,CHN,NL,162,HOU,NL,162,0,4,51,HOU03,31105,33,6,1,0,0,0,0,0,0,3,1,12,0,0,0,0,9,4,3,3,0,0,24,6,1,0,1,0,31,9,0,1,1,3,1,0,0,2,0,10,1,0,1,0,6,4,0,0,0,0,27,8,0,0,0,0,figun001,dempr002,,dempr002,figun001,,0.20689655172413793,0.32142857142857145,0.25,0.3333333333333333,0.21212121212121213,0.45161290322580644,0.46212121212121215,0.7849462365591398,1.0
20110401,HOU,NL,1,PHI,NL,1,4,5,52,PHI13,45237,35,9,1,1,0,4,1,1,0,1,1,8,1,0,0,0,7,3,4,4,0,0,25,12,0,1,1,0,32,10,1,0,0,5,0,1,0,3,0,0,1,1,1,0,6,5,4,4,0,0,27,9,1,0,0,0,baezd001,lyonb003,,myerb001,hallr001,,0.2903225806451613,0.35714285714285715,0.2702702702702703,0.3611111111111111,0.34285714285714286,0.34375,0.6131274131274131,0.7048611111111112,0.0
20110402,HOU,NL,2,PHI,NL,2,4,9,51,PHI13,45455,36,8,0,1,1,4,0,0,1,0,0,14,0,0,0,0,6,5,9,9,0,0,24,9,1,0,0,0,38,14,3,0,0,9,1,0,1,2,0,9,0,0,0,0,9,3,3,3,0,0,27,8,1,0,0,0,lee-c003,rodrw002,,rodrw002,lee-c003,,0.22857142857142856,0.4117647058823529,0.24324324324324326,0.4146341463414634,0.3611111111111111,0.4473684210526316,0.6043543543543544,0.862002567394095,0.0
20110403,HOU,NL,3,PHI,NL,3,3,7,51,PHI13,45562,33,7,2,0,1,2,0,0,1,2,0,6,0,0,1,0,6,6,7,7,0,0,24,14,0,0,0,0,36,13,3,0,2,7,1,0,0,5,0,8,0,0,0,0,11,3,3,3,0,0,27,11,0,0,1,0,oswar001,norrb001,,norrb001,oswar001,,0.23333333333333334,0.43333333333333335,0.2777777777777778,0.43902439024390244,0.36363636363636365,0.6111111111111112,0.6414141414141414,1.0501355013550135,0.0
20110405,HOU,NL,4,CIN,NL,4,2,8,51,CIN09,11821,31,5,1,0,0,2,1,0,1,2,0,7,0,0,0,0,6,5,8,8,0,0,24,7,0,0,0,0,33,10,1,0,0,8,0,1,1,5,0,5,2,0,0,0,8,3,2,2,0,0,27,7,0,0,0,0,leakm001,happj001,,happj001,leakm001,,0.18518518518518517,0.38461538461538464,0.23529411764705882,0.4,0.1935483870967742,0.3333333333333333,0.428842504743833,0.7333333333333334,0.0
20110406,HOU,NL,5,CIN,NL,5,4,12,51,CIN09,17719,33,7,1,0,0,4,0,0,0,6,0,12,2,0,1,0,8,4,8,8,0,0,24,10,5,0,2,0,41,14,3,0,0,11,0,0,0,3,0,5,3,0,2,0,8,5,4,4,0,1,27,9,0,0,1,0,volqe001,figun001,,figun001,volqe001,,0.25925925925925924,0.3684210526315789,0.3333333333333333,0.38636363636363635,0.24242424242424243,0.4146341463414634,0.5757575757575757,0.8009977827050998,0.0
20110407,HOU,NL,6,CIN,NL,6,3,2,54,CIN09,20104,33,8,1,1,0,3,1,0,0,3,0,9,1,0,1,0,7,4,2,2,0,0,27,7,0,0,1,0,36,10,1,0,1,2,0,0,0,4,1,4,0,0,1,0,11,3,3,3,0,0,27,11,0,0,1,0,abadf001,massn001,lyonb003,myerb001,lecus001,,0.27586206896551724,0.3225806451612903,0.3055555555555556,0.35,0.3333333333333333,0.3888888888888889,0.6388888888888888,0.7388888888888889,1.0
20110408,FLO,NL,7,HOU,NL,7,4,3,54,HOU03,41042,38,14,3,0,1,4,0,0,1,0,0,2,0,1,1,0,8,2,3,3,1,0,27,15,0,0,0,0,34,10,2,0,2,3,1,0,0,0,0,3,1,1,0,0,5,3,4,4,0,0,27,13,1,0,2,0,nolar001,lopew001,nunel001,nolar001,rodrw002,,0.3783783783783784,0.30303030303030304,0.38461538461538464,0.29411764705882354,0.5263157894736842,0.5294117647058824,0.9109311740890689,0.8235294117647058,0.0
20110409,FLO,NL,8,HOU,NL,8,7,5,54,HOU03,25421,37,10,6,0,1,7,0,0,0,2,0,8,0,0,0,0,5,5,5,5,0,0,27,10,0,0,1,0,37,11,5,0,0,5,0,0,0,2,0,6,0,0,1,0,7,4,6,6,0,0,27,10,1,0,0,0,vazqj001,abadf001,nunel001,vazqj001,norrb001,,0.2857142857142857,0.3142857142857143,0.3076923076923077,0.3333333333333333,0.5135135135135135,0.43243243243243246,0.8212058212058212,0.7657657657657657,0.0
20110410,FLO,NL,9,HOU,NL,9,1,7,51,HOU03,22299,29,4,2,0,0,1,0,0,2,4,0,7,1,0,1,0,7,5,7,7,0,0,24,10,0,0,2,0,37,16,6,1,0,6,0,0,1,2,1,5,0,0,2,0,9,4,1,1,0,0,27,5,0,0,1,0,happj001,sanca004,,sanca004,happj001,,0.17391304347826086,0.48484848484848486,0.2857142857142857,0.475,0.20689655172413793,0.6486486486486487,0.4926108374384236,1.1236486486486488,1.0
20110411,CHN,NL,10,HOU,NL,10,5,4,54,HOU03,20175,34,8,1,1,0,5,0,0,0,6,0,7,1,0,0,0,8,4,4,4,0,0,27,9,1,0,0,0,37,10,1,0,2,4,1,0,0,5,0,13,1,0,0,0,12,6,5,5,1,0,27,13,0,0,1,0,dempr002,figun001,marmc001,dempr002,figun001,,0.2857142857142857,0.3225806451612903,0.35,0.35714285714285715,0.3235294117647059,0.4594594594594595,0.6735294117647059,0.8166023166023166,0.0
20110412,CHN,NL,11,HOU,NL,11,2,11,51,HOU03,23523,38,11,3,0,1,2,0,0,0,1,0,8,0,0,0,0,10,5,9,9,0,0,24,15,3,0,0,0,41,16,4,1,0,10,0,0,1,1,0,7,2,0,0,0,8,3,2,2,0,0,27,9,1,0,0,0,myerb001,russj003,,russj003,myerb001,,0.2972972972972973,0.41025641025641024,0.3076923076923077,0.4186046511627907,0.4473684210526316,0.5365853658536586,0.7550607287449393,0.9551900170164493,1.0
20110413,CHN,NL,12,HOU,NL,12,9,5,54,HOU03,20987,40,14,2,0,2,8,0,0,0,2,0,7,1,0,1,0,6,5,5,5,0,0,27,9,0,0,0,0,32,7,1,0,1,5,1,0,0,4,0,7,0,0,0,0,5,6,8,8,0,0,27,12,1,0,2,0,zambc001,rodrw002,,zambc001,rodrw002,,0.3684210526315789,0.25925925925925924,0.38095238095238093,0.3055555555555556,0.55,0.34375,0.930952380952381,0.6493055555555556,0.0
20110414,SDN,NL,12,HOU,NL,13,0,1,51,HOU03,20045,29,3,0,0,0,0,0,0,0,4,0,10,2,0,1,1,7,3,1,1,0,0,24,18,0,0,2,0,28,7,1,0,0,1,1,0,0,4,1,2,2,0,1,0,8,4,0,0,0,0,27,10,1,0,1,0,norrb001,mosed001,lyonb003,mosed001,norrb001,,0.12,0.3181818181818182,0.21212121212121213,0.34375,0.10344827586206896,0.2857142857142857,0.3155694879832811,0.6294642857142857,1.0
20110415,SDN,NL,13,HOU,NL,14,4,2,54,HOU03,23755,30,8,1,0,1,4,1,1,1,2,0,5,1,1,1,0,4,4,2,2,0,0,27,7,1,0,0,0,34,7,1,0,0,2,0,0,0,1,0,9,2,0,0,0,6,3,4,4,0,0,27,12,1,0,1,0,haraa001,happj001,bellh001,haraa001,happj001,,0.32,0.21212121212121213,0.3235294117647059,0.22857142857142856,0.4,0.23529411764705882,0.723529411764706,0.4638655462184874,0.0
20110416,SDN,NL,14,HOU,NL,15,3,5,51,HOU03,28100,36,8,2,0,0,3,0,0,0,2,0,6,1,0,0,0,8,2,5,5,0,0,24,11,0,0,0,0,30,6,1,0,1,5,0,0,0,3,0,7,1,0,0,0,4,4,2,2,0,0,27,8,2,0,0,0,melam001,latom001,lyonb003,latom001,figun001,,0.23529411764705882,0.2222222222222222,0.2631578947368421,0.2727272727272727,0.2777777777777778,0.3333333333333333,0.5409356725146199,0.606060606060606,1.0
20110417,SDN,NL,15,HOU,NL,16,8,6,54,HOU03,22899,38,11,2,1,2,8,0,1,0,6,0,8,2,0,1,0,10,4,6,6,0,0,27,8,1,0,1,0,35,9,3,0,0,6,0,0,0,2,0,10,1,1,0,0,4,5,5,5,0,0,27,12,3,0,1,0,friee001,melam001,bellh001,richc002,myerb001,,0.3548387096774194,0.2727272727272727,0.37777777777777777,0.2972972972972973,0.5526315789473685,0.34285714285714286,0.9304093567251462,0.6401544401544401,0.0
20110419,HOU,NL,17,NYN,NL,17,6,1,54,NYC20,27032,35,11,1,0,0,4,1,0,0,6,1,7,1,0,2,0,9,3,1,1,0,0,27,7,1,0,0,0,32,4,2,0,1,1,0,0,0,3,0,8,0,0,0,0,7,6,5,5,1,1,27,14,2,0,2,0,rodrw002,niesj001,,rodrw002,niesj001,,0.4074074074074074,0.13793103448275862,0.4146341463414634,0.2,0.34285714285714286,0.28125,0.7574912891986063,0.48125,1.0
20110420,HOU,NL,18,NYN,NL,18,4,3,54,NYC20,27380,33,8,2,0,1,3,0,0,1,2,0,4,0,0,3,0,5,5,3,3,0,0,27,9,0,0,2,0,36,12,3,0,1,3,0,0,0,3,0,8,2,0,1,0,9,2,4,4,1,0,27,13,0,1,3,0,melam001,dickr001,lyonb003,norrb001,dickr001,,0.26666666666666666,0.36363636363636365,0.3055555555555556,0.38461538461538464,0.3939393939393939,0.5,0.6994949494949495,0.8846153846153846,1.0
20110421,HOU,NL,19,NYN,NL,19,1,9,51,NYC20,32819,32,7,3,0,0,1,0,0,0,2,0,6,0,0,1,0,6,3,6,6,1,0,24,8,1,0,0,0,31,8,3,0,3,6,0,1,0,2,0,9,0,1,0,0,1,2,1,1,0,0,27,10,0,0,2,0,capuc001,happj001,,happj001,capuc001,,0.23333333333333334,0.2857142857142857,0.2647058823529412,0.29411764705882354,0.3125,0.6451612903225806,0.5772058823529411,0.9392789373814041,0.0
20110422,HOU,NL,20,MIL,NL,19,7,14,51,MIL06,31907,39,14,2,1,0,7,1,1,1,1,0,9,1,0,0,0,9,6,13,13,0,0,24,12,2,0,2,0,38,17,2,0,3,14,0,0,1,8,1,6,1,0,1,0,9,4,7,7,1,0,27,10,0,0,0,0,gally001,figun001,,figun001,gally001,,0.4,0.6071428571428571,0.38095238095238093,0.5531914893617021,0.46153846153846156,0.7368421052631579,0.8424908424908425,1.29003359462486,0.0
20110423,HOU,NL,21,MIL,NL,20,9,6,60,MIL06,37065,43,14,6,0,2,9,0,0,1,2,1,14,1,0,1,0,7,5,6,6,1,0,30,15,2,0,1,0,42,15,2,0,1,6,1,1,0,3,1,6,1,0,0,0,11,7,9,9,1,0,30,5,0,0,1,0,lyonb003,grees004,,myerb001,marcs001,,0.358974358974359,0.4166666666666667,0.3695652173913043,0.391304347826087,0.6046511627906976,0.47619047619047616,0.974216380182002,0.8674948240165632,1.0
20110424,HOU,NL,22,MIL,NL,21,1,4,51,MIL06,32323,31,5,0,0,1,1,0,0,0,0,0,6,0,0,1,0,3,2,4,4,0,1,24,9,0,0,0,0,35,11,0,1,2,4,0,0,0,3,1,9,3,0,0,0,10,2,1,1,0,0,27,9,0,1,1,0,wolfr001,rodrw002,axfoj001,rodrw002,wolfr001,,0.16129032258064516,0.3548387096774194,0.16129032258064516,0.3684210526315789,0.25806451612903225,0.5428571428571428,0.4193548387096774,0.9112781954887217,0.0
20110426,SLN,NL,23,HOU,NL,23,5,6,52,HOU03,25526,37,11,6,1,0,5,1,0,1,4,2,8,2,1,0,0,11,5,4,4,3,0,25,15,2,1,1,0,35,14,0,0,1,5,3,0,0,3,1,8,0,1,1,0,10,4,2,2,0,0,27,10,2,0,1,0,lyonb003,boggm001,,garcj004,norrb001,,0.3793103448275862,0.5,0.38095238095238093,0.4473684210526316,0.5135135135135135,0.4857142857142857,0.8944658944658944,0.9330827067669173,1.0
20110427,SLN,NL,24,HOU,NL,24,6,5,54,HOU03,27857,35,14,0,0,2,6,1,0,1,3,0,7,1,0,5,0,7,5,5,5,0,0,27,12,0,0,1,0,36,11,3,1,0,5,0,1,0,2,0,5,0,0,1,0,7,5,6,6,0,0,27,15,0,0,5,0,lohsk001,happj001,sance001,lohsk001,happj001,,0.4666666666666667,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.5714285714285714,0.4444444444444444,1.0329670329670328,0.7777777777777777,0.0
20110428,SLN,NL,25,HOU,NL,25,11,7,54,HOU03,26331,39,15,2,0,2,11,1,0,0,4,0,6,1,0,1,0,6,5,5,5,1,0,27,11,3,1,0,0,42,13,5,0,1,6,0,0,0,4,0,4,1,0,0,0,12,6,11,11,0,0,27,12,2,0,1,0,mcclk001,abadf001,salaf001,mcclk001,figun001,,0.4411764705882353,0.34210526315789475,0.4418604651162791,0.3695652173913043,0.5897435897435898,0.5,1.0316040548598688,0.8695652173913043,0.0
20110429,MIL,NL,25,HOU,NL,26,5,0,54,HOU03,25734,32,6,1,0,3,5,0,0,1,5,0,9,2,1,0,0,6,3,0,0,0,0,27,7,1,0,0,0,31,4,0,0,0,0,0,0,0,2,0,8,3,0,0,1,7,4,5,5,0,0,27,14,0,0,1,0,marcs001,myerb001,,marcs001,myerb001,,0.23076923076923078,0.13793103448275862,0.3157894736842105,0.18181818181818182,0.5,0.12903225806451613,0.8157894736842105,0.31085043988269795,0.0
20110430,MIL,NL,26,HOU,NL,27,1,2,53,HOU03,26514,34,9,3,0,1,1,0,0,0,0,0,6,0,0,1,0,6,3,2,2,0,0,26,10,2,0,0,0,32,6,2,0,0,2,1,0,0,5,1,4,2,0,0,0,10,2,1,1,0,0,27,12,0,0,1,0,lyonb003,loe-k001,,wolfr001,rodrw002,,0.2647058823529412,0.24,0.2647058823529412,0.2972972972972973,0.4411764705882353,0.25,0.7058823529411764,0.5472972972972974,1.0
20110501,MIL,NL,27,HOU,NL,28,0,5,51,HOU03,23908,29,3,1,0,0,0,1,0,0,3,0,12,0,0,0,0,6,3,4,4,0,0,24,5,2,0,1,0,33,9,0,0,1,4,0,0,0,0,0,12,1,0,0,0,4,4,0,0,0,0,27,8,0,0,0,0,norrb001,narvc001,,narvc001,norrb001,,0.12,0.2727272727272727,0.1875,0.2727272727272727,0.13793103448275862,0.36363636363636365,0.3254310344827586,0.6363636363636364,1.0
