teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win,wonPrev
CLE,AL,0,0,30,4,0,0,0,0,1,7,4,4,6,6,0,0.13333333333333333,0.16129032258064516,0.13333333333333333,0.2946236559139785,0.0,
CLE,AL,5,0,36,10,2,0,0,5,6,8,12,4,3,3,0,0.2777777777777778,0.4090909090909091,0.3333333333333333,0.7424242424242424,1.0,0.0
CLE,AL,5,0,41,11,4,0,0,5,4,16,10,7,3,3,0,0.2682926829268293,0.3333333333333333,0.36585365853658536,0.6991869918699187,1.0,1.0
CLE,AL,2,0,30,7,1,1,1,2,4,6,5,2,2,2,1,0.2333333333333333,0.3235294117647059,0.43333333333333335,0.7568627450980392,0.0,1.0
CLE,AL,2,0,30,3,0,0,0,1,3,9,6,4,4,4,0,0.1,0.22857142857142854,0.1,0.32857142857142857,0.0,0.0
CLE,AL,8,0,34,10,1,0,3,8,3,3,3,6,9,9,0,0.29411764705882354,0.34210526315789475,0.5882352941176471,0.930340557275542,0.0,0.0
CLE,AL,2,1,34,7,2,0,1,2,3,7,6,4,4,4,0,0.2058823529411765,0.2631578947368421,0.35294117647058826,0.6160990712074303,0.0,0.0
CLE,AL,2,1,31,5,2,0,0,2,8,12,12,4,4,4,2,0.16129032258064516,0.36585365853658536,0.2258064516129032,0.5916601101494886,0.0,0.0
CLE,AL,3,1,32,6,1,0,1,3,1,3,7,1,2,2,0,0.1875,0.2352941176470588,0.3125,0.5477941176470589,1.0,0.0
CLE,AL,6,1,31,8,1,0,1,4,4,5,5,1,1,1,1,0.25806451612903225,0.3428571428571429,0.3870967741935484,0.7299539170506912,1.0,1.0
CLE,AL,3,1,29,6,2,1,1,3,4,3,6,3,2,2,0,0.20689655172413796,0.30303030303030304,0.4482758620689655,0.7513061650992685,1.0,1.0
CLE,AL,7,1,30,8,1,0,1,7,6,10,5,6,4,4,0,0.26666666666666666,0.3888888888888889,0.4,0.7888888888888891,1.0,1.0
CLE,AL,1,0,32,5,1,0,1,1,0,9,4,4,2,2,2,0.15625,0.15625,0.28125,0.4375,0.0,1.0
CLE,AL,0,0,32,7,2,0,0,0,2,7,7,3,6,6,0,0.21875,0.2647058823529412,0.28125,0.5459558823529411,0.0,0.0
CLE,AL,8,0,35,11,6,0,1,8,4,6,5,3,0,0,1,0.3142857142857143,0.375,0.5714285714285714,0.9464285714285714,1.0,0.0
CLE,AL,0,0,26,5,0,0,0,0,5,6,4,3,5,5,3,0.19230769230769232,0.3225806451612903,0.19230769230769232,0.5148883374689827,0.0,1.0
CLE,AL,6,0,33,9,1,0,0,6,5,6,8,3,1,1,0,0.2727272727272727,0.3684210526315789,0.30303030303030304,0.671451355661882,1.0,0.0
CLE,AL,0,0,33,7,2,0,0,0,2,6,8,4,11,11,0,0.21212121212121213,0.2571428571428571,0.2727272727272727,0.5298701298701298,0.0,1.0
CLE,AL,2,0,36,8,1,0,1,2,7,13,14,3,5,5,0,0.2222222222222222,0.3488372093023256,0.3333333333333333,0.6821705426356589,0.0,0.0
CLE,AL,9,0,40,18,5,0,1,9,7,2,13,4,2,2,0,0.45,0.5208333333333334,0.65,1.1708333333333334,1.0,0.0
CLE,AL,3,0,31,8,2,0,0,3,4,10,8,6,4,4,1,0.25806451612903225,0.35135135135135137,0.3225806451612903,0.6739319965126417,0.0,1.0
CLE,AL,3,1,37,12,2,1,0,3,3,9,10,5,9,9,2,0.32432432432432434,0.375,0.4324324324324325,0.8074324324324325,0.0,0.0
CLE,AL,5,1,40,12,2,0,1,4,5,10,9,5,4,4,0,0.3,0.37777777777777777,0.425,0.8027777777777778,1.0,0.0
CLE,AL,3,1,33,9,4,0,0,2,4,10,7,5,7,7,1,0.2727272727272727,0.35135135135135137,0.3939393939393939,0.7452907452907453,0.0,1.0
CLE,AL,1,1,29,2,0,0,0,1,3,11,4,2,5,5,0,0.06896551724137931,0.15625,0.06896551724137931,0.2252155172413793,0.0,0.0
CLE,AL,5,1,36,10,3,0,0,5,3,13,8,6,7,7,1,0.2777777777777778,0.35,0.3611111111111111,0.7111111111111109,0.0,0.0
CLE,AL,4,1,35,9,3,0,1,4,4,12,9,3,2,2,2,0.2571428571428571,0.35,0.42857142857142855,0.7785714285714285,0.0,0.0
CLE,AL,4,1,32,7,1,0,0,4,4,15,6,4,5,5,1,0.21875,0.2972972972972973,0.25,0.5472972972972974,0.0,0.0
CLE,AL,7,1,32,10,1,1,0,7,6,6,10,5,4,4,0,0.3125,0.425,0.40625,0.83125,1.0,0.0
CLE,AL,8,0,37,10,1,0,2,8,6,10,8,3,2,2,1,0.2702702702702703,0.372093023255814,0.4594594594594595,0.8315524827152734,1.0,1.0
CLE,AL,4,0,33,11,0,0,1,4,2,6,5,4,0,0,0,0.3333333333333333,0.37142857142857133,0.42424242424242425,0.7956709956709958,1.0,1.0
CLE,AL,4,0,37,11,2,1,0,4,5,8,11,3,6,6,1,0.2972972972972973,0.3809523809523809,0.40540540540540543,0.7863577863577864,0.0,1.0
CLE,AL,1,0,30,3,0,0,0,1,1,7,5,4,8,8,2,0.1,0.18181818181818185,0.1,0.28181818181818186,0.0,0.0
CLE,AL,8,0,37,13,1,0,2,8,8,8,11,2,2,2,0,0.35135135135135137,0.4666666666666667,0.5405405405405406,1.0072072072072071,1.0,0.0
CLE,AL,5,0,36,12,2,0,2,5,0,4,4,1,1,1,0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.8888888888888888,1.0,1.0
CLE,AL,3,0,42,11,2,1,0,3,4,13,10,6,4,4,1,0.2619047619047619,0.32608695652173914,0.35714285714285715,0.6832298136645962,0.0,1.0
CLE,AL,2,0,34,6,2,0,0,2,5,8,10,4,6,6,0,0.17647058823529413,0.28205128205128205,0.2352941176470588,0.5173453996983408,0.0,0.0
CLE,AL,4,1,34,7,1,0,0,3,7,8,12,6,8,8,1,0.2058823529411765,0.372093023255814,0.2352941176470588,0.6073871409028728,0.0,0.0
CLE,AL,3,1,31,4,1,0,1,3,2,7,3,3,9,9,1,0.12903225806451613,0.18181818181818185,0.25806451612903225,0.4398826979472141,0.0,0.0
CLE,AL,4,1,34,8,2,0,2,4,3,4,6,5,7,7,0,0.2352941176470588,0.2972972972972973,0.4705882352941176,0.7678855325914149,0.0,0.0
CLE,AL,4,1,36,9,1,0,1,4,3,7,8,3,4,4,3,0.25,0.3076923076923077,0.3611111111111111,0.6688034188034189,0.0,0.0
CLE,AL,4,1,32,9,1,1,0,4,7,6,12,4,3,3,0,0.28125,0.4,0.375,0.775,1.0,0.0
CLE,AL,2,1,36,7,3,0,0,2,3,8,10,4,7,7,0,0.19444444444444445,0.2564102564102564,0.2777777777777778,0.5341880341880342,0.0,1.0
CLE,AL,7,1,31,10,2,0,2,7,1,7,4,3,3,3,0,0.3225806451612903,0.3235294117647059,0.5806451612903226,0.9041745730550286,1.0,0.0
CLE,AL,4,1,34,11,2,0,0,4,4,5,9,3,5,5,4,0.3235294117647059,0.38461538461538464,0.38235294117647056,0.7669683257918551,0.0,1.0
CLE,AL,2,0,33,6,2,0,1,2,1,11,5,4,8,8,0,0.18181818181818185,0.2058823529411765,0.3333333333333333,0.5392156862745098,0.0,0.0
CLE,AL,13,0,40,13,5,0,1,13,5,8,7,6,11,11,1,0.325,0.425531914893617,0.525,0.9505319148936172,1.0,0.0
