Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20100509","MIL","NL",31,"ARI","NL",32,6,1,54,"PHO01",25358,"010010040","000001000",38,11,1,1,3,6,0,0,0,2,1,7,2,0,0,0,7,5,1,1,0,0,27,12,0,0,2,0,32,8,1,0,0,1,0,0,0,4,0,10,0,0,2,0,8,4,6,6,1,0,27,8,0,0,0,0,"narvc001","Chris Narveson","kenni001","Ian Kennedy","","(none)","narvc001","Chris Narveson","kenni001","Ian Kennedy",
"20100510","ATL","NL",32,"MIL","NL",32,8,2,54,"MIL06",24365,"000016001","000000002",34,7,1,0,2,8,1,0,1,8,1,6,0,0,0,0,9,2,2,2,0,0,27,4,0,0,1,0,32,6,1,0,1,2,0,0,1,1,0,10,0,0,1,0,5,3,5,4,0,0,27,12,2,0,0,0,"hanst001","Tommy Hanson","david002","Doug Davis","","(none)","hanst001","Tommy Hanson","david002","Doug Davis",
"20100511","ATL","NL",33,"MIL","NL",33,11,3,54,"MIL06",30678,"010101341","010000200",41,16,6,0,2,11,1,0,1,6,1,4,1,0,1,0,11,5,3,3,1,0,27,13,0,0,2,0,35,10,3,0,0,3,0,0,0,6,1,5,1,0,2,0,11,5,11,11,0,0,27,11,0,0,1,0,"hudst001","Tim Hudson","bushd001","David Bush","","(none)","hudst001","Tim Hudson","bushd001","David Bush",
"20100512","ATL","NL",34,"MIL","NL",34,9,2,54,"MIL06",30175,"000101223","000002000",39,12,5,0,1,9,1,0,0,5,0,10,1,0,0,0,9,4,2,2,1,0,27,13,1,0,2,0,31,7,1,0,0,2,0,0,0,4,0,5,0,2,2,0,6,4,9,9,0,0,27,7,1,0,0,0,"lowed001","Derek Lowe","parrm001","Manny Parra","","(none)","lowed001","Derek Lowe","gally001","Yovani Gallardo",
"20100514","PHI","NL",34,"MIL","NL",35,9,5,54,"MIL06",41706,"210302001","030000200",37,11,2,2,3,9,2,1,1,2,0,7,0,0,0,0,7,4,4,4,0,0,27,9,2,0,1,0,35,8,0,0,3,4,0,0,0,3,0,5,0,0,1,0,6,5,7,7,0,0,27,6,2,0,0,0,"moyej001","Jamie Moyer","wolfr001","Randy Wolf","","(none)","moyej001","Jamie Moyer","wolfr001","Randy Wolf",
"20100515","PHI","NL",35,"MIL","NL",36,10,6,54,"MIL06",43069,"020002510","000011301",42,17,4,0,1,9,1,1,1,4,1,12,0,0,1,0,12,4,6,6,0,0,27,10,0,0,1,0,36,10,3,0,3,6,0,0,0,2,0,8,0,0,1,0,5,6,10,10,2,0,27,5,0,0,1,0,"blanj001","Joe Blanton","narvc001","Chris Narveson","contj002","Jose Contreras","blanj001","Joe Blanton","narvc001","Chris Narveson",
"20100516","PHI","NL",36,"MIL","NL",37,4,2,54,"MIL06",37023,"111000010","000002000",38,11,5,0,0,3,0,0,0,5,2,6,1,0,1,0,12,4,2,2,1,0,27,10,0,0,2,0,32,9,0,0,2,2,1,0,0,3,0,4,0,1,2,0,7,5,4,4,1,0,27,8,2,0,1,0,"hamec001","Cole Hamels","bushd001","David Bush","romej001","J.C. Romero","hamec001","Cole Hamels","bushd001","David Bush",
"20100517","MIL","NL",38,"CIN","NL",38,3,6,51,"CIN09",12409,"000100002","00000150x",38,12,2,1,2,3,0,0,0,1,0,8,1,0,1,0,9,3,6,6,0,0,24,10,0,0,1,0,28,9,2,1,1,6,1,1,1,7,1,5,0,0,0,0,8,4,3,3,0,0,27,8,1,0,2,0,"cuetj001","Johnny Cueto","cofft001","Todd Coffey","cordf002","Francisco Cordero","gally001","Yovani Gallardo","cuetj001","Johnny Cueto",
"20100518","MIL","NL",39,"CIN","NL",39,4,5,51,"CIN09",17697,"200000020","100000013",33,7,2,0,1,3,0,0,1,4,1,6,2,1,0,0,7,3,5,5,1,0,24,7,1,0,0,0,34,10,2,0,2,5,0,0,0,5,0,7,1,0,0,0,10,4,4,4,1,0,27,13,0,0,0,0,"fishc001","Carlos Fisher","hofft001","Trevor Hoffman","","(none)","parrm001","Manny Parra","bailh001","Homer Bailey",
"20100519","MIL","NL",40,"PIT","NL",40,4,6,51,"PIT08",9526,"000201100","02010030x",36,10,3,0,1,4,1,0,1,3,1,9,1,0,0,0,10,3,6,6,0,0,24,12,0,0,2,0,31,12,2,0,0,6,1,1,0,5,0,5,0,0,2,0,8,5,4,4,0,0,27,6,1,1,1,0,"lopej002","Javier Lopez","wolfr001","Randy Wolf","doteo001","Octavio Dotel","wolfr001","Randy Wolf","burrb001","Brian Burres",
