teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win,wonPrev,WHIP,KPercent,BBPercent,FIP,BABIP,ERA,HAllowed,defensiveSO
MIN,AL,3,0,32,7,1,0,1,3,3,8,7,4,6,6,0,0.21875,0.2972972972972973,0.34375,0.6410472972972974,0.0,,1.5,0.1388888888888889,0.08333333333333333,7.8290000000000015,0.24,6.75,9,5
MIN,AL,5,0,32,9,1,0,3,5,5,6,6,4,3,3,0,0.28125,0.3684210526315789,0.59375,0.9621710526315792,1.0,0.0,1.3333333333333333,0.16216216216216214,0.10810810810810813,4.5234444444444435,0.2692307692307692,4.76,8,6
MIN,AL,4,0,34,7,0,1,2,4,1,7,5,3,2,2,0,0.2058823529411765,0.2222222222222222,0.4411764705882353,0.6633986928104575,1.0,1.0,1.0,0.16666666666666666,0.0,2.079,0.3103448275862069,3.81,9,6
MIN,AL,10,0,37,11,3,0,3,10,6,5,7,5,1,1,0,0.2972972972972973,0.3953488372093023,0.6216216216216216,1.016970458830924,1.0,1.0,1.1111111111111112,0.2432432432432433,0.054054054054054064,1.745666666666667,0.3076923076923077,3.09,8,9
MIN,AL,4,0,41,10,1,0,0,3,7,12,13,5,3,3,0,0.24390243902439024,0.3541666666666667,0.2682926829268293,0.6224593495934959,1.0,1.0,1.3636363636363635,0.11363636363636365,0.11363636363636365,3.5335454545454548,0.29411764705882354,2.93,10,5
MIN,AL,2,0,30,5,1,0,1,2,6,5,8,4,1,1,0,0.16666666666666666,0.3055555555555556,0.3,0.6055555555555556,1.0,1.0,0.8888888888888888,0.08823529411764706,0.05882352941176471,3.0789999999999997,0.21428571428571427,2.62,6,3
MIN,AL,4,0,32,10,3,0,0,4,2,2,4,3,5,5,1,0.3125,0.35294117647058826,0.40625,0.7591911764705883,0.0,1.0,1.25,0.0,0.030303030303030307,8.704,0.21428571428571427,3.0,9,0
MIN,AL,5,1,36,12,2,0,1,5,4,7,11,4,2,2,0,0.3333333333333333,0.4,0.4722222222222222,0.8722222222222222,1.0,0.0,0.8888888888888888,0.18181818181818185,0.030303030303030307,2.079,0.2692307692307692,2.88,7,6
MIN,AL,3,1,34,9,2,0,1,3,7,2,11,4,6,6,0,0.2647058823529412,0.3902439024390244,0.4117647058823529,0.8020086083213773,0.0,1.0,1.7777777777777777,0.2380952380952381,0.14285714285714285,4.301222222222221,0.36,3.22,10,10
MIN,AL,8,1,39,15,5,0,1,7,2,4,10,3,0,0,0,0.38461538461538464,0.4047619047619048,0.5897435897435898,0.9945054945054944,1.0,0.0,1.0,0.2857142857142857,0.08571428571428573,1.8567777777777776,0.2727272727272727,2.9,6,10
MIN,AL,10,1,32,11,2,0,0,10,9,7,10,3,3,3,0,0.34375,0.4772727272727273,0.40625,0.8835227272727273,1.0,1.0,1.0,0.19444444444444445,0.0,3.3012222222222225,0.2962962962962963,2.91,9,7
MIN,AL,6,1,31,9,1,1,2,6,5,2,6,4,5,5,0,0.2903225806451613,0.3888888888888889,0.5806451612903226,0.9695340501792116,1.0,1.0,1.3333333333333333,0.13513513513513514,0.08108108108108109,5.856777777777778,0.28,3.08,9,5
MIN,AL,5,1,34,8,1,0,0,5,8,7,11,4,10,10,0,0.2352941176470588,0.372093023255814,0.2647058823529412,0.6367989056087551,0.0,1.0,1.8888888888888888,0.20930232558139536,0.02325581395348837,4.301222222222221,0.4666666666666667,3.62,16,9
MIN,AL,5,1,28,6,1,0,0,3,5,7,6,2,1,1,0,0.21428571428571427,0.3428571428571429,0.25,0.5928571428571429,1.0,0.0,0.5555555555555556,0.28125,0.0,2.5234444444444444,0.18181818181818185,3.43,5,9
MIN,AL,6,1,28,6,0,1,1,6,6,3,4,2,0,0,0,0.21428571428571427,0.35294117647058826,0.3928571428571429,0.7457983193277311,1.0,1.0,1.0,0.2058823529411765,0.05882352941176471,2.190111111111112,0.28,3.2,7,7
MIN,AL,1,1,27,4,1,0,0,1,3,4,2,5,8,8,0,0.14814814814814814,0.2333333333333333,0.1851851851851852,0.4185185185185185,0.0,1.0,1.6666666666666667,0.15,0.1,4.5234444444444435,0.3448275862068966,3.5,11,6
MIN,AL,8,0,38,11,3,0,2,7,7,4,10,3,3,3,0,0.2894736842105263,0.4,0.5263157894736842,0.9263157894736842,1.0,0.0,0.7777777777777778,0.2058823529411765,0.029411764705882363,3.6345555555555564,0.2083333333333333,3.47,6,7
MIN,AL,9,0,50,14,6,1,1,8,6,11,13,7,6,6,1,0.28,0.3448275862068966,0.5,0.8448275862068966,1.0,1.0,1.9166666666666667,0.05263157894736842,0.08771929824561403,4.0790000000000015,0.3829787234042553,3.55,18,3
MIN,AL,3,0,37,12,4,0,1,3,4,3,12,3,4,4,0,0.32432432432432434,0.4047619047619048,0.5135135135135135,0.9182754182754184,0.0,1.0,1.625,0.1388888888888889,0.1111111111111111,4.9540000000000015,0.3076923076923077,3.59,9,5
MIN,AL,2,0,33,5,2,1,0,0,7,10,12,2,0,0,0,0.15151515151515152,0.3170731707317073,0.2727272727272727,0.5898004434589801,1.0,0.0,0.6666666666666666,0.375,0.03125,0.7456666666666667,0.2631578947368421,3.41,5,12
MIN,AL,6,0,38,13,2,0,2,6,1,8,6,5,10,10,1,0.34210526315789475,0.35897435897435903,0.5526315789473685,0.9116059379217274,0.0,1.0,2.125,0.19047619047619047,0.09523809523809523,4.5790000000000015,0.42857142857142855,3.74,13,8
