Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20180514","CIN","NL",42,"SFN","NL",42,7,10,51,"SFO03",36156,"010201003","31200301x",37,13,3,0,3,7,0,0,1,2,0,5,0,1,2,0,6,4,9,9,0,0,24,5,2,0,0,0,39,14,7,0,1,10,1,0,0,4,1,6,2,0,0,0,10,4,7,7,0,0,27,11,1,0,3,0,"strac001","Chris Stratton","romas001","Sal Romano","","(none)","romas001","Sal Romano","strac001","Chris Stratton",
"20180515","CIN","NL",43,"SFN","NL",43,3,5,51,"SFO03",37809,"002100000","00040001x",32,7,2,0,1,3,1,0,1,1,0,9,0,1,1,0,5,4,5,5,0,1,24,5,0,0,0,0,35,11,1,0,1,5,0,0,0,1,0,8,0,0,0,0,7,6,1,1,0,0,27,15,1,0,1,0,"johnp001","Pierce Johnson","mahlt001","Tyler Mahle","strih001","Hunter Strickland","mahlt001","Tyler Mahle","blact002","Ty Blach",
"20180516","CIN","NL",44,"SFN","NL",44,6,3,54,"SFO03",38662,"400010100","201000000",35,9,1,0,2,5,1,0,0,1,0,7,0,0,0,0,4,4,3,3,0,0,27,9,0,0,2,0,36,12,3,0,1,3,0,1,0,2,0,10,0,0,2,0,9,3,5,5,0,0,27,13,0,1,0,0,"hughj001","Jared Hughes","suara002","Andrew Suarez","igler001","Raisel Iglesias","harvm001","Matt Harvey","suara002","Andrew Suarez",
"20180517","COL","NL",44,"SFN","NL",45,5,3,72,"SFO03",37224,"030000000002","001002000000",44,9,1,0,0,5,0,0,0,6,0,8,0,0,2,0,9,5,3,3,0,0,36,10,0,0,1,0,41,7,3,0,1,3,0,1,0,4,0,13,1,1,0,0,7,7,5,5,0,0,36,14,1,0,2,0,"mcgej001","Jake McGee","johnp001","Pierce Johnson","daviw001","Wade Davis","bettc001","Chad Bettis","samaj001","Jeff Samardzija",
"20180518","COL","NL",45,"SFN","NL",46,6,1,54,"SFO03",40970,"000301002","100000000",37,10,3,0,2,6,0,0,0,3,0,5,1,0,0,0,7,3,1,1,0,0,27,13,0,0,2,0,30,5,0,0,1,1,0,0,0,2,0,9,0,0,2,0,4,3,6,6,0,0,27,11,0,0,0,0,"freek001","Kyle Freeland","holld003","Derek Holland","","(none)","freek001","Kyle Freeland","holld003","Derek Holland",
"20180519","COL","NL",46,"SFN","NL",47,4,9,51,"SFO03",39195,"110110000","01312200x",34,9,1,0,0,2,0,0,0,3,0,6,1,0,2,0,6,3,9,9,0,0,24,5,0,0,0,0,41,17,4,1,1,9,0,0,0,2,0,12,0,0,0,0,10,5,3,3,0,0,27,12,1,0,2,0,"strac001","Chris Stratton","grayj003","Jon Gray","","(none)","grayj003","Jon Gray","strac001","Chris Stratton",
"20180520","COL","NL",47,"SFN","NL",48,5,9,51,"SFO03",40334,"000220100","10002240x",37,13,2,0,0,5,0,0,0,4,0,10,2,0,1,0,9,4,9,9,0,0,24,8,0,0,0,0,34,13,0,2,3,9,1,1,1,3,0,5,0,1,0,0,7,6,5,5,0,0,27,5,1,0,1,0,"dysos001","Sam Dyson","shawb001","Bryan Shaw","","(none)","andet002","Tyler Anderson","blact002","Ty Blach",
"20180522","SFN","NL",49,"HOU","AL",49,2,11,51,"HOU03",35638,"000020000","00320420x",31,7,1,0,1,2,0,0,0,4,0,10,0,1,2,0,6,4,11,11,0,0,24,9,0,0,2,0,33,13,4,0,0,11,1,1,0,6,0,6,1,0,1,0,6,5,2,2,0,0,27,10,0,0,3,0,"coleg001","Gerrit Cole","suara002","Andrew Suarez","","(none)","suara002","Andrew Suarez","coleg001","Gerrit Cole",
"20180523","SFN","NL",50,"HOU","AL",50,1,4,51,"HOU03",31929,"000100000","00013000x",32,6,1,1,0,1,0,1,0,1,0,13,0,0,0,0,6,4,3,3,0,0,24,11,2,0,1,0,29,5,0,0,1,3,0,0,0,5,0,2,2,2,0,0,6,4,1,1,1,0,27,4,0,0,0,0,"verlj001","Justin Verlander","samaj001","Jeff Samardzija","gilek001","Ken Giles","samaj001","Jeff Samardzija","verlj001","Justin Verlander",
"20180525","SFN","NL",51,"CHN","NL",47,2,6,51,"CHI11",41177,"000100001","10000041x",31,4,0,0,1,2,0,0,0,3,0,11,0,0,0,0,5,4,5,5,0,0,24,12,0,1,1,0,29,8,1,0,0,6,1,0,1,5,0,7,2,0,1,0,6,5,2,2,0,0,27,8,0,0,0,0,"hendk001","Kyle Hendricks","holld003","Derek Holland","morrb001","Brandon Morrow","holld003","Derek Holland","hendk001","Kyle Hendricks",
"20180526","SFN","NL",52,"CHN","NL",48,5,4,54,"CHI11",41250,"000220100","011100010",35,11,5,0,1,5,0,1,0,5,1,13,0,1,1,0,9,5,4,4,0,0,27,12,0,0,2,0,32,7,2,0,2,4,0,0,0,3,0,7,0,0,2,0,4,4,5,5,0,0,27,7,0,0,1,0,"strac001","Chris Stratton","quinj001","Jose Quintana","strih001","Hunter Strickland","strac001","Chris Stratton","quinj001","Jose Quintana",
"20180527","SFN","NL",53,"CHN","NL",49,3,8,51,"CHI11",41587,"300000000","30032000x",35,9,0,0,0,3,0,0,0,8,0,8,0,0,2,0,13,4,8,8,0,0,24,7,0,0,1,0,36,13,3,2,1,8,0,0,0,6,0,8,0,0,1,0,10,5,3,3,0,0,27,11,3,0,2,0,"rosar002","Randy Rosario","blact002","Ty Blach","","(none)","blact002","Ty Blach","chatt001","Tyler Chatwood",
"20180528","SFN","NL",54,"COL","NL",54,5,6,58,"DEN02",32409,"2010020000","3010000101",42,12,2,0,1,5,0,0,1,2,0,3,1,0,1,0,10,6,5,5,0,0,28,10,3,0,1,0,37,11,0,0,1,6,1,1,1,3,1,10,2,1,0,0,9,4,5,5,0,0,30,17,1,0,1,0,"shawb001","Bryan Shaw","strih001","Hunter Strickland","","(none)","suara002","Andrew Suarez","bettc001","Chad Bettis",
"20180529","SFN","NL",55,"COL","NL",55,4,11,51,"DEN02",27348,"000012010","20031041x",36,12,3,0,3,4,0,0,0,1,0,5,1,0,3,0,6,5,8,8,0,0,24,8,4,0,0,0,41,15,8,1,1,10,0,1,0,1,0,7,1,0,0,0,8,5,4,4,0,0,27,12,0,0,3,0,"freek001","Kyle Freeland","samaj001","Jeff Samardzija","","(none)","samaj001","Jeff Samardzija","freek001","Kyle Freeland",
"20180530","SFN","NL",56,"COL","NL",56,7,4,54,"DEN02",29400,"020220010","310000000",36,11,2,1,0,6,2,0,1,3,0,10,0,0,1,0,8,5,4,4,2,0,27,18,0,0,1,0,36,11,2,0,1,4,1,0,0,2,0,4,0,1,1,0,8,5,7,7,3,0,27,12,0,0,1,0,"holld003","Derek Holland","musgh001","Harrison Musgrave","strih001","Hunter Strickland","holld003","Derek Holland","grayj003","Jon Gray",
"20180601","PHI","NL",55,"SFN","NL",57,0,4,51,"SFO03",38119,"000000000","11010010x",31,6,1,0,0,0,1,0,0,1,0,13,0,0,1,0,6,4,4,4,3,0,24,7,1,0,0,0,32,9,1,1,0,3,2,0,1,3,0,8,0,0,0,0,10,4,0,0,0,0,27,8,0,0,1,0,"strac001","Chris Stratton","piven001","Nick Pivetta","","(none)","piven001","Nick Pivetta","strac001","Chris Stratton",
"20180602","PHI","NL",56,"SFN","NL",58,0,2,51,"SFO03",39208,"000000000","00000101x",30,3,0,1,0,0,0,0,0,0,0,5,0,0,0,0,3,4,2,2,1,0,24,8,0,0,1,0,30,7,2,0,0,2,0,1,0,1,0,12,0,0,1,0,6,3,0,0,0,0,27,12,0,0,0,0,"suara002","Andrew Suarez","velav001","Vincent Velasquez","strih001","Hunter Strickland","velav001","Vincent Velasquez","suara002","Andrew Suarez",
"20180603","PHI","NL",57,"SFN","NL",59,1,6,51,"SFO03",40491,"001000000","00000501x",33,6,0,0,1,1,0,0,0,3,0,11,0,0,1,0,8,3,6,6,0,0,24,10,0,0,3,0,31,11,1,0,2,6,0,0,0,0,0,5,0,1,2,0,1,4,1,1,1,0,27,8,1,0,1,0,"rodrd001","Dereck Rodriguez","arrij001","Jake Arrieta","","(none)","arrij001","Jake Arrieta","rodrd001","Dereck Rodriguez",
"20180604","ARI","NL",59,"SFN","NL",60,3,10,51,"SFO03",36542,"000200010","00071011x",33,7,2,0,0,3,0,0,0,3,0,11,0,0,1,0,6,5,10,10,1,0,24,9,1,0,2,0,34,11,3,0,4,9,0,0,2,3,1,8,0,0,2,0,5,5,3,3,0,0,27,7,0,0,1,0,"johnp001","Pierce Johnson","godlz001","Zack Godley","","(none)","godlz001","Zack Godley","holld003","Derek Holland",
"20180605","ARI","NL",60,"SFN","NL",61,3,2,54,"SFO03",36925,"020000001","000010001",36,9,3,0,0,3,1,0,0,1,0,7,0,0,1,0,8,5,2,2,0,0,27,12,0,0,0,0,35,8,3,0,0,2,0,0,0,5,0,9,0,0,0,0,11,4,2,2,1,0,27,15,2,0,1,0,"corbp001","Patrick Corbin","bumgm001","Madison Bumgarner","boxbb001","Brad Boxberger","corbp001","Patrick Corbin","bumgm001","Madison Bumgarner",
"20180606","ARI","NL",61,"SFN","NL",62,4,5,59,"SFO03",41042,"0020110000","1010000021",38,10,4,0,0,4,0,0,0,6,2,13,2,0,0,0,10,5,5,5,1,0,29,8,0,0,2,0,38,11,2,1,2,5,0,0,0,2,0,12,0,0,2,0,6,6,4,4,3,0,30,8,0,1,1,0,"strih001","Hunter Strickland","chafa001","Andrew Chafin","","(none)","buchc001","Clay Buchholz","strac001","Chris Stratton",
"20180608","SFN","NL",63,"WAS","NL",62,9,5,54,"WAS11",41591,"120210300","000221000",40,15,5,1,2,9,0,1,1,0,0,7,1,0,0,0,6,6,5,5,0,0,27,4,1,0,0,0,36,9,1,0,1,5,0,0,1,1,0,8,1,0,0,0,6,7,9,9,0,0,27,8,0,0,0,0,"moror001","Reyes Moronta","stras001","Stephen Strasburg","","(none)","suara002","Andrew Suarez","stras001","Stephen Strasburg",
"20180609","SFN","NL",64,"WAS","NL",63,5,7,51,"WAS11",37701,"003100100","14010010x",37,11,2,0,1,5,0,1,1,4,0,11,0,0,0,0,11,4,7,7,0,0,24,6,0,0,0,0,33,10,2,0,1,7,1,0,1,5,0,5,0,0,0,0,9,7,5,5,0,0,27,6,0,0,0,0,"millj006","Justin Miller","rodrd001","Dereck Rodriguez","dools001","Sean Doolittle","rodrd001","Dereck Rodriguez","gonzg003","Gio Gonzalez",
"20180610","SFN","NL",65,"WAS","NL",64,2,0,54,"WAS11",35705,"000200000","000000000",32,5,3,0,1,2,0,0,0,4,0,9,1,0,0,0,7,5,0,0,0,0,27,12,0,0,1,0,27,3,0,0,0,0,0,0,0,4,0,7,1,1,1,0,4,4,2,2,0,0,27,8,0,0,0,0,"holld003","Derek Holland","schem001","Max Scherzer","strih001","Hunter Strickland","holld003","Derek Holland","schem001","Max Scherzer",
"20180611","SFN","NL",66,"MIA","NL",66,5,7,51,"MIA02",6023,"001030100","00020230x",34,8,1,0,0,4,0,1,1,5,2,11,0,0,0,0,9,4,7,7,0,0,24,5,1,0,1,0,31,8,3,1,2,7,0,1,0,2,0,5,1,0,0,0,3,6,5,5,0,1,27,5,0,0,0,0,"conla001","Adam Conley","dysos001","Sam Dyson","barrk002","Kyle Barraclough","bumgm001","Madison Bumgarner","chenw001","Wei-Yin Chen",
"20180612","SFN","NL",67,"MIA","NL",67,1,3,51,"MIA02",5928,"100000000","00300000x",26,3,0,0,0,1,1,0,0,3,0,4,0,0,2,0,2,3,3,3,0,0,24,7,0,0,1,0,28,6,1,0,0,3,1,0,1,3,1,6,0,0,0,0,6,4,1,1,1,0,27,14,0,0,2,0,"richt001","Trevor Richards","strac001","Chris Stratton","barrk002","Kyle Barraclough","strac001","Chris Stratton","richt001","Trevor Richards",
"20180613","SFN","NL",68,"MIA","NL",68,4,5,53,"MIA02",6075,"200001100","000201011",38,11,2,0,1,4,0,0,1,3,1,5,1,0,0,0,11,7,4,4,0,0,26,12,0,1,2,0,32,10,1,0,0,5,0,1,0,5,0,9,0,0,2,0,7,4,4,4,0,0,27,6,0,0,0,0,"stecd001","Drew Steckenrider","moror001","Reyes Moronta","","(none)","suara002","Andrew Suarez","smitc006","Caleb Smith",
"20180614","SFN","NL",69,"MIA","NL",69,6,3,96,"MIA02",9726,"2100000000000003","0000101010000000",52,12,2,0,2,6,2,1,1,7,1,14,0,1,3,0,9,5,2,2,0,0,48,23,1,0,3,0,58,15,3,0,1,3,1,1,0,2,1,8,0,1,3,0,11,7,6,6,1,0,48,19,1,0,3,0,"blact002","Ty Blach","herne002","Elieser Hernandez","dysos001","Sam Dyson","rodrd001","Dereck Rodriguez","strad003","Dan Straily",
"20180615","SFN","NL",70,"LAN","NL",68,2,3,51,"LOS03",53433,"000000200","10020000x",31,4,1,0,1,2,0,0,0,0,0,8,0,0,0,0,2,3,2,2,0,0,24,4,1,1,0,0,30,6,2,0,2,3,1,0,0,3,0,9,0,0,0,0,7,4,2,2,0,0,27,9,0,0,0,0,"strir001","Ross Stripling","holld003","Derek Holland","jansk001","Kenley Jansen","holld003","Derek Holland","strir001","Ross Stripling",
"20180616","SFN","NL",71,"LAN","NL",69,1,3,51,"LOS03",53706,"000010000","01002000x",30,4,0,0,0,1,0,1,0,4,0,6,0,1,0,0,7,2,3,3,0,0,24,10,0,0,1,0,28,6,1,0,2,3,1,0,0,4,1,6,0,0,1,0,6,5,1,1,0,0,27,7,1,0,1,0,"wooda002","Alex Wood","bumgm001","Madison Bumgarner","jansk001","Kenley Jansen","bumgm001","Madison Bumgarner","wooda002","Alex Wood",
"20180617","SFN","NL",72,"LAN","NL",70,4,1,54,"LOS03",49541,"202000000","100000000",31,3,0,0,2,4,0,0,1,5,1,11,2,0,0,0,6,5,0,0,1,0,27,8,1,0,1,0,30,4,0,0,0,0,0,0,0,1,0,8,0,0,1,0,3,4,3,3,0,0,27,9,1,0,0,0,"strac001","Chris Stratton","fergc001","Caleb Ferguson","","(none)","strac001","Chris Stratton","fergc001","Caleb Ferguson",
"20180618","MIA","NL",73,"SFN","NL",73,5,4,54,"SFO03",36743,"000020003","031000000",32,8,3,0,0,5,1,0,0,3,0,9,0,0,1,0,4,4,4,4,2,0,27,10,2,0,0,0,33,6,1,0,1,4,0,0,1,3,0,10,0,1,0,0,6,4,5,5,0,0,27,13,0,0,1,0,"guert001","Tayron Guerrero","strih001","Hunter Strickland","barrk002","Kyle Barraclough","smitc006","Caleb Smith","suara002","Andrew Suarez",
"20180619","MIA","NL",74,"SFN","NL",74,3,6,51,"SFO03",37242,"000300000","13002000x",34,8,2,1,0,3,0,0,2,2,0,11,0,0,2,0,8,5,6,6,0,0,24,8,0,0,2,0,33,11,3,0,2,6,0,0,1,6,1,5,0,0,2,0,10,5,3,3,0,0,27,9,1,0,2,0,"rodrd001","Dereck Rodriguez","strad003","Dan Straily","dysos001","Sam Dyson","strad003","Dan Straily","rodrd001","Dereck Rodriguez",
"20180620","MIA","NL",75,"SFN","NL",75,5,6,51,"SFO03",35903,"010000202","00000501x",36,13,3,0,0,5,0,2,0,2,0,9,0,0,2,0,8,3,5,5,0,0,24,12,1,0,1,0,33,10,2,0,0,6,0,0,0,3,1,7,1,0,1,0,6,5,5,5,0,0,27,12,2,0,3,0,"holld003","Derek Holland","urenj001","Jose Urena","moror001","Reyes Moronta","urenj001","Jose Urena","holld003","Derek Holland",
"20180621","SDN","NL",77,"SFN","NL",76,0,3,51,"SFO03",37497,"000000000","00001002x",31,4,2,0,0,0,0,0,0,2,1,9,0,0,0,0,6,3,2,2,0,0,24,10,1,0,1,0,28,6,2,1,0,2,0,1,0,4,1,4,0,1,1,0,6,2,0,0,1,0,27,12,0,0,0,0,"bumgm001","Madison Bumgarner","rosst001","Tyson Ross","melam001","Mark Melancon","rosst001","Tyson Ross","bumgm001","Madison Bumgarner",
"20180622","SDN","NL",78,"SFN","NL",77,6,2,54,"SFO03",40546,"010002003","100000100",36,12,3,0,0,5,1,0,0,3,1,5,0,0,0,0,7,6,2,2,2,0,27,12,0,0,0,0,32,5,2,0,0,1,0,0,0,1,0,8,1,0,0,0,4,5,5,5,1,0,27,12,1,0,0,0,"richc002","Clayton Richard","strac001","Chris Stratton","","(none)","richc002","Clayton Richard","strac001","Chris Stratton",
"20180623","SDN","NL",79,"SFN","NL",78,3,5,51,"SFO03",40348,"000100002","00010211x",33,11,2,0,1,2,0,0,0,3,0,6,0,1,4,0,6,6,5,5,0,0,24,6,0,0,0,0,31,8,3,1,0,5,0,1,1,2,0,8,1,0,0,0,6,4,2,2,0,0,27,16,1,0,4,0,"moror001","Reyes Moronta","cimba001","Adam Cimber","","(none)","lylej001","Jordan Lyles","suara002","Andrew Suarez",
"20180624","SDN","NL",80,"SFN","NL",79,2,3,64,"SFO03",39230,"10000000001","00000100002",38,6,0,0,1,2,0,0,0,3,0,10,0,0,1,0,6,5,3,3,0,0,31,13,0,0,1,0,39,9,5,0,1,3,0,0,1,2,1,10,0,0,1,0,8,6,2,2,1,0,33,8,0,0,1,0,"blact002","Ty Blach","handb001","Brad Hand","","(none)","lauee001","Eric Lauer","rodrd001","Dereck Rodriguez",
"20180626","COL","NL",79,"SFN","NL",80,2,3,51,"SFO03",36070,"010000010","00100011x",33,9,2,0,1,2,1,0,0,3,0,10,0,0,1,0,8,2,3,3,0,0,24,12,0,0,0,0,29,7,0,0,1,3,1,1,0,7,3,6,1,0,0,0,11,5,2,2,0,0,27,11,0,0,2,0,"watst001","Tony Watson","ottaa001","Adam Ottavino","dysos001","Sam Dyson","bettc001","Chad Bettis","holld003","Derek Holland",
"20180627","COL","NL",80,"SFN","NL",81,0,1,52,"SFO03",36046,"000000000","000000001",29,2,1,0,0,0,0,0,0,2,0,9,0,0,0,0,4,3,1,1,0,0,25,15,2,0,1,0,31,5,0,0,1,1,0,0,0,2,0,4,0,0,1,0,7,3,0,0,0,0,27,9,0,0,0,0,"moror001","Reyes Moronta","musgh001","Harrison Musgrave","","(none)","freek001","Kyle Freeland","bumgm001","Madison Bumgarner",
"20180628","COL","NL",81,"SFN","NL",82,9,8,54,"SFO03",37529,"100400202","200300120",38,14,2,1,2,9,0,0,0,1,0,4,0,3,1,0,3,5,7,7,0,0,27,6,1,0,1,0,39,12,4,0,1,8,0,0,0,4,1,11,1,0,0,0,8,5,9,9,0,0,27,10,1,0,1,0,"ottaa001","Adam Ottavino","dysos001","Sam Dyson","daviw001","Wade Davis","grayj003","Jon Gray","strac001","Chris Stratton",
"20180629","SFN","NL",83,"ARI","NL",82,2,1,54,"PHO01",30981,"010000100","000001000",32,6,2,0,0,2,0,0,0,2,0,6,0,1,0,0,5,4,1,1,0,0,27,11,0,0,0,0,33,7,1,0,0,1,0,1,0,2,0,7,0,0,0,0,8,5,2,2,0,0,27,14,1,0,0,0,"suara002","Andrew Suarez","chafa001","Andrew Chafin","smitw002","Will Smith","suara002","Andrew Suarez","corbp001","Patrick Corbin",
"20180630","SFN","NL",84,"ARI","NL",83,7,0,54,"PHO01",38117,"014100010","000000000",38,12,0,0,3,7,0,1,0,3,0,10,0,0,0,0,8,3,0,0,0,0,27,12,1,0,0,0,32,7,2,0,0,0,0,0,0,2,0,9,0,0,0,0,7,3,7,7,0,0,27,9,0,0,0,0,"rodrd001","Dereck Rodriguez","mills001","Shelby Miller","","(none)","rodrd001","Dereck Rodriguez","mills001","Shelby Miller",
"20180701","SFN","NL",85,"ARI","NL",84,9,6,54,"PHO01",29721,"012140001","020100201",41,16,6,0,0,9,0,0,1,8,3,8,1,0,2,0,14,7,6,6,0,0,27,7,0,0,1,0,37,13,2,1,1,6,1,1,0,4,1,9,2,0,1,0,10,4,9,9,1,0,27,12,0,0,2,0,"gearc001","Cory Gearrin","godlz001","Zack Godley","smitw002","Will Smith","holld003","Derek Holland","godlz001","Zack Godley",
"20180702","SFN","NL",86,"COL","NL",85,2,5,51,"DEN02",40333,"101000000","00000032x",31,5,2,0,1,2,0,0,1,1,0,5,0,0,1,0,4,4,4,4,0,0,24,7,1,0,1,0,34,11,2,0,0,3,0,1,0,4,0,6,0,0,1,0,10,3,2,2,0,0,27,12,0,0,1,0,"freek001","Kyle Freeland","bumgm001","Madison Bumgarner","daviw001","Wade Davis","bumgm001","Madison Bumgarner","freek001","Kyle Freeland",
"20180703","SFN","NL",87,"COL","NL",86,1,8,51,"DEN02",48072,"000000010","20103200x",32,6,0,0,0,1,0,0,0,2,0,4,0,0,1,0,6,3,8,8,0,0,24,10,1,0,0,0,36,12,2,1,2,8,0,0,0,2,0,6,0,1,0,0,6,4,1,1,0,1,27,13,0,0,1,0,"senza001","Antonio Senzatela","strac001","Chris Stratton","","(none)","strac001","Chris Stratton","senza001","Antonio Senzatela",
"20180704","SFN","NL",88,"COL","NL",87,0,1,51,"DEN02",48158,"000000000","00000010x",29,3,0,0,0,0,0,0,0,3,0,10,0,0,1,0,5,2,1,1,0,0,24,11,0,0,0,0,31,7,1,0,1,1,0,0,0,1,0,6,0,0,0,0,7,2,0,0,0,0,27,9,0,0,1,0,"andet002","Tyler Anderson","suara002","Andrew Suarez","daviw001","Wade Davis","suara002","Andrew Suarez","andet002","Tyler Anderson",
"20180705","SLN","NL",86,"SFN","NL",89,11,2,54,"SFO03",38766,"410004200","000002000",42,18,3,0,3,11,1,0,0,3,0,10,0,0,1,0,8,2,2,2,0,0,27,4,0,0,0,0,29,2,0,0,1,2,0,0,0,0,0,8,0,0,0,0,0,3,11,11,0,0,27,10,0,0,1,0,"weavl001","Luke Weaver","cuetj001","Johnny Cueto","","(none)","weavl001","Luke Weaver","cuetj001","Johnny Cueto",
"20180706","SLN","NL",87,"SFN","NL",90,2,3,51,"SFO03",37996,"010000100","01000110x",30,5,1,2,0,2,0,0,0,2,1,3,0,0,2,0,3,3,3,3,1,0,24,11,0,0,0,0,30,7,1,0,1,2,1,0,0,4,1,6,0,0,0,0,8,4,2,2,0,0,27,15,0,0,2,0,"moror001","Reyes Moronta","brebj001","John Brebbia","smitw002","Will Smith","gantj002","John Gant","rodrd001","Dereck Rodriguez",
"20180707","SLN","NL",88,"SFN","NL",91,3,2,54,"SFO03",39606,"001200000","000001010",33,7,1,0,0,3,0,1,0,3,0,7,1,0,0,0,7,3,2,2,1,0,27,12,1,0,0,0,35,8,1,0,0,2,0,0,0,0,0,5,1,0,0,0,6,5,3,3,0,0,27,4,0,0,0,0,"martc006","Carlos Martinez","samaj001","Jeff Samardzija","norrb001","Bud Norris","martc006","Carlos Martinez","samaj001","Jeff Samardzija",
"20180708","SLN","NL",89,"SFN","NL",92,8,13,51,"SFO03",38855,"010210130","00303502x",36,11,0,0,2,8,0,1,1,4,0,12,2,0,1,0,7,6,12,12,1,0,24,6,1,0,0,0,43,18,4,0,1,11,0,0,0,5,1,6,0,0,0,0,11,6,8,8,0,0,27,8,0,0,1,0,"bumgm001","Madison Bumgarner","brebj001","John Brebbia","","(none)","flahj002","Jack Flaherty","bumgm001","Madison Bumgarner",
"20180709","CHN","NL",88,"SFN","NL",93,1,2,64,"SFO03",38024,"00100000000","00001000001",36,4,3,0,0,1,0,0,0,5,0,9,1,0,1,0,7,4,1,1,0,0,31,12,2,0,1,0,40,9,1,1,0,1,0,0,0,2,1,10,0,0,1,0,9,6,1,1,0,0,33,19,0,0,1,0,"blact002","Ty Blach","cishs001","Steve Cishek","","(none)","hendk001","Kyle Hendricks","suara002","Andrew Suarez",
"20180710","CHN","NL",89,"SFN","NL",94,2,0,54,"SFO03",39113,"000000200","000000000",31,6,3,0,0,1,0,0,0,2,0,12,0,2,0,0,4,4,0,0,0,0,27,12,0,0,2,0,28,3,0,0,0,0,0,0,0,2,0,7,0,0,2,0,3,3,2,2,1,0,27,6,1,0,0,0,"quinj001","Jose Quintana","holld003","Derek Holland","cishs001","Steve Cishek","quinj001","Jose Quintana","holld003","Derek Holland",
"20180711","CHN","NL",90,"SFN","NL",95,4,5,77,"SFO03",41099,"0010201000000","4000000000001",50,11,0,0,3,4,0,0,1,6,0,16,0,0,0,0,14,7,5,5,0,0,38,18,2,0,1,0,51,14,2,0,1,5,0,0,1,6,1,9,0,1,1,0,15,7,4,4,1,0,39,12,0,0,0,0,"rodrd001","Dereck Rodriguez","norwj001","James Norwood","","(none)","montm002","Mike Montgomery","cuetj001","Johnny Cueto",
"20180713","OAK","AL",95,"SFN","NL",96,1,7,51,"SFO03",41751,"000010000","00010150x",30,3,0,0,1,1,0,0,0,3,0,8,1,0,0,0,5,4,7,7,1,1,24,8,1,0,1,0,29,8,3,0,0,5,0,1,2,5,0,2,0,1,1,0,6,3,1,1,0,0,27,11,0,0,0,0,"bumgm001","Madison Bumgarner","jacke001","Edwin Jackson","","(none)","jacke001","Edwin Jackson","bumgm001","Madison Bumgarner",
"20180714","OAK","AL",96,"SFN","NL",97,4,3,54,"SFO03",41970,"011000200","010200000",34,9,2,0,1,4,0,2,1,3,0,11,2,0,0,0,9,4,3,3,0,0,27,10,0,0,0,0,35,10,3,0,0,3,1,0,1,4,1,9,1,1,0,0,11,6,4,4,1,0,27,3,0,0,0,0,"petiy001","Yusmeiro Petit","watst001","Tony Watson","treib001","Blake Treinen","andeb004","Brett Anderson","samaj001","Jeff Samardzija",
"20180715","OAK","AL",97,"SFN","NL",98,6,2,54,"SFO03",42098,"000401001","010001000",34,10,1,0,1,6,0,1,0,4,0,10,0,0,2,0,6,4,2,2,0,0,27,12,0,0,2,0,29,5,1,0,1,2,0,0,0,3,0,7,0,1,2,0,3,5,6,6,0,0,27,9,0,0,2,0,"manas001","Sean Manaea","suara002","Andrew Suarez","","(none)","manas001","Sean Manaea","suara002","Andrew Suarez",
"20180720","SFN","NL",99,"OAK","AL",98,5,1,54,"OAK01",45606,"000110120","010000000",33,8,2,0,2,5,1,1,0,1,0,10,0,0,0,0,4,4,1,1,0,0,27,3,0,0,0,0,30,4,3,0,0,1,0,1,2,1,0,6,0,0,0,0,6,6,5,5,0,0,27,6,0,0,0,0,"rodrd001","Dereck Rodriguez","jacke001","Edwin Jackson","","(none)","rodrd001","Dereck Rodriguez","jacke001","Edwin Jackson",
