Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20100429","CIN","NL",22,"HOU","NL",21,4,2,54,"HOU03",21493,"000010210","000000200",34,10,1,1,2,3,0,0,0,6,1,9,3,0,3,0,9,4,2,2,0,0,27,11,0,0,2,0,32,7,2,0,1,2,0,0,0,3,0,7,0,0,2,0,6,4,4,4,0,0,27,12,0,0,3,0,"arrob001","Bronson Arroyo","oswar001","Roy Oswalt","cordf002","Francisco Cordero","arrob001","Bronson Arroyo","oswar001","Roy Oswalt",
"20100430","HOU","NL",22,"ATL","NL",23,2,4,51,"ATL02",30082,"020000000","20200000x",29,4,0,0,0,2,0,0,1,1,0,7,0,0,2,0,2,3,3,3,0,0,24,11,2,0,1,0,29,6,0,0,2,3,0,0,0,5,0,7,1,2,1,0,6,2,2,2,0,0,27,10,1,0,2,0,"hanst001","Tommy Hanson","myerb001","Brett Myers","wagnb001","Billy Wagner","myerb001","Brett Myers","hanst001","Tommy Hanson",
"20100501","HOU","NL",23,"ATL","NL",24,1,10,51,"ATL02",27035,"100000000","00203140x",31,6,0,0,0,1,0,0,0,4,0,4,1,2,0,0,7,4,7,7,0,0,24,11,2,0,2,0,37,15,2,0,1,10,0,0,1,5,0,5,1,1,2,0,9,4,1,1,0,0,27,15,0,0,0,0,"hudst001","Tim Hudson","rodrw002","Wandy Rodriguez","","(none)","rodrw002","Wandy Rodriguez","hudst001","Tim Hudson",
"20100502","HOU","NL",24,"ATL","NL",25,1,7,51,"ATL02",25665,"000010000","01033000x",36,9,2,0,0,1,0,0,0,1,0,7,0,0,1,0,9,4,7,7,1,0,24,5,0,0,1,0,30,9,2,0,0,7,0,1,1,4,0,8,0,0,1,0,5,4,1,1,0,0,27,11,1,0,1,0,"lowed001","Derek Lowe","norrb001","Bud Norris","","(none)","norrb001","Bud Norris","lowed001","Derek Lowe",
"20100503","ARI","NL",26,"HOU","NL",25,9,1,54,"HOU03",20370,"010300230","100000000",38,12,2,0,1,9,0,0,1,6,2,10,0,1,0,0,9,4,1,1,0,0,27,9,0,0,1,0,34,8,3,0,0,1,0,0,1,3,0,6,1,0,1,0,10,4,9,9,0,0,27,8,0,0,0,0,"valdc003","Cesar Valdez","paulf001","Felipe Paulino","","(none)","valdc003","Cesar Valdez","paulf001","Felipe Paulino",
"20100504","ARI","NL",27,"HOU","NL",26,1,0,54,"HOU03",22661,"001000000","000000000",31,5,1,0,1,1,0,0,0,3,1,8,2,0,0,0,6,3,0,0,0,0,27,12,0,0,0,0,32,8,1,0,0,0,2,0,0,2,1,6,0,1,0,0,9,3,1,1,0,0,27,9,0,0,0,0,"kenni001","Ian Kennedy","oswar001","Roy Oswalt","qualc001","Chad Qualls","kenni001","Ian Kennedy","oswar001","Roy Oswalt",
"20100505","ARI","NL",28,"HOU","NL",27,2,4,51,"HOU03",21030,"010100000","020000002",33,8,4,1,0,2,1,0,0,3,1,6,0,0,1,0,8,3,4,4,0,0,24,11,1,0,1,0,28,4,0,0,2,4,0,0,0,2,0,5,0,0,1,0,2,3,2,2,0,0,27,12,0,0,1,0,"lindm001","Matt Lindstrom","gutij002","Juan Gutierrez","","(none)","loper001","Rodrigo Lopez","myerb001","Brett Myers",
"20100506","ARI","NL",29,"HOU","NL",28,6,3,54,"HOU03",21019,"103110000","000200010",36,13,2,1,1,6,0,1,1,2,0,8,1,0,1,0,7,1,2,2,0,0,27,15,1,0,2,0,33,7,2,0,0,2,0,0,0,1,0,9,0,0,2,0,4,5,6,6,0,0,27,11,0,1,2,0,"hared001","Dan Haren","rodrw002","Wandy Rodriguez","","(none)","hared001","Dan Haren","rodrw002","Wandy Rodriguez",
"20100507","SDN","NL",29,"HOU","NL",29,7,0,54,"HOU03",25586,"013100020","000000000",39,11,3,0,3,7,0,0,0,4,0,11,2,0,0,0,9,2,0,0,0,0,27,11,1,0,0,0,30,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,3,5,6,6,1,0,27,9,1,1,0,0,"latom001","Mat Latos","norrb001","Bud Norris","","(none)","latom001","Mat Latos","norrb001","Bud Norris",
"20100508","SDN","NL",30,"HOU","NL",30,2,1,54,"HOU03",27038,"000011000","000000010",32,6,0,0,0,2,0,1,1,2,0,13,2,0,0,0,7,3,1,1,0,0,27,15,0,0,1,0,28,3,0,0,0,1,0,0,0,3,0,3,2,1,1,0,3,3,1,1,0,0,27,5,1,0,0,0,"garlj001","Jon Garland","paulf001","Felipe Paulino","bellh001","Heath Bell","garlj001","Jon Garland","paulf001","Felipe Paulino",
"20100509","SDN","NL",31,"HOU","NL",31,3,4,64,"HOU03",23526,"00003000000","00000200101",39,8,2,0,0,3,1,0,0,1,0,9,2,1,0,0,5,6,3,3,0,0,31,16,2,0,1,0,39,10,2,0,2,4,1,1,0,0,0,4,0,1,1,0,6,3,3,3,0,0,33,14,0,0,0,0,"lyonb003","Brandon Lyon","webbr001","Ryan Webb","","(none)","staut001","Tim Stauffer","oswar001","Roy Oswalt",
"20100511","HOU","NL",32,"SLN","NL",33,6,3,54,"STL10",35875,"000000420","101000100",34,9,1,0,2,6,0,1,2,0,0,5,0,1,2,0,4,5,3,3,1,0,27,15,0,0,2,0,35,11,1,0,0,3,0,0,0,3,0,4,0,0,2,0,8,3,2,2,0,0,27,13,3,0,2,0,"myerb001","Brett Myers","pennb002","Brad Penny","lindm001","Matt Lindstrom","myerb001","Brett Myers","pennb002","Brad Penny",
"20100512","HOU","NL",33,"SLN","NL",34,9,6,54,"STL10",36342,"001512000","100004001",35,11,2,0,1,9,1,3,0,6,1,3,0,0,0,0,9,4,5,5,0,0,27,12,1,0,0,0,37,9,4,0,0,6,0,0,0,3,0,5,0,0,0,0,7,5,4,4,0,0,27,12,2,0,0,0,"rodrw002","Wandy Rodriguez","lohsk001","Kyle Lohse","lindm001","Matt Lindstrom","rodrw002","Wandy Rodriguez","lohsk001","Kyle Lohse",
"20100513","HOU","NL",34,"SLN","NL",35,4,1,54,"STL10",39026,"004000000","000000100",33,7,1,0,1,4,0,0,0,3,0,5,0,0,1,0,5,2,1,1,1,0,27,12,0,0,3,0,29,6,1,0,0,1,1,0,1,1,0,9,0,0,1,0,4,2,4,4,0,0,27,14,0,0,1,0,"norrb001","Bud Norris","carpc002","Chris Carpenter","lindm001","Matt Lindstrom","norrb001","Bud Norris","carpc002","Chris Carpenter",
"20100514","HOU","NL",35,"SFN","NL",34,2,8,51,"SFO03",38650,"000100010","13003001x",33,7,1,0,1,2,0,0,0,2,0,5,0,0,1,0,6,4,8,8,3,0,24,7,0,0,1,0,34,12,3,1,0,6,1,0,1,5,0,9,1,0,1,0,9,3,2,2,0,0,27,7,0,0,1,0,"wellt002","Todd Wellemeyer","paulf001","Felipe Paulino","","(none)","paulf001","Felipe Paulino","wellt002","Todd Wellemeyer",
"20100515","HOU","NL",36,"SFN","NL",35,1,2,51,"SFO03",40060,"100000000","00020000x",30,5,1,0,0,0,1,0,0,7,0,6,3,0,1,0,10,2,2,2,0,0,24,12,0,0,0,0,30,7,1,0,1,2,0,0,1,0,0,8,0,0,0,0,5,2,1,1,1,0,27,11,0,0,1,0,"linct001","Tim Lincecum","oswar001","Roy Oswalt","wilsb001","Brian Wilson","oswar001","Roy Oswalt","linct001","Tim Lincecum",
"20100516","HOU","NL",37,"SFN","NL",36,3,4,51,"SFO03",40582,"100100100","20000200x",34,9,2,0,1,3,1,0,0,1,0,6,0,0,1,0,6,1,4,4,1,0,24,9,0,0,1,0,28,5,1,0,2,3,0,0,0,3,0,7,1,0,1,0,3,3,3,3,0,0,27,9,0,0,1,0,"zitob001","Barry Zito","myerb001","Brett Myers","wilsb001","Brian Wilson","myerb001","Brett Myers","zitob001","Barry Zito",
"20100517","HOU","NL",38,"LAN","NL",38,2,6,51,"LOS03",35282,"100010000","30010002x",32,6,0,0,0,2,0,0,0,0,0,9,0,0,1,0,3,3,3,3,0,0,24,19,1,0,0,0,30,9,3,2,0,6,0,2,0,3,1,2,0,1,0,0,5,4,2,2,1,0,27,9,0,0,1,0,"ely-j001","John Ely","rodrw002","Wandy Rodriguez","","(none)","rodrw002","Wandy Rodriguez","ely-j001","John Ely",
"20100518","HOU","NL",39,"LAN","NL",39,3,7,51,"LOS03",55662,"012000000","30012001x",33,8,0,0,1,3,1,0,0,1,0,4,0,0,1,0,5,4,7,7,0,0,24,15,0,0,2,0,28,9,1,0,1,7,1,1,0,5,0,5,1,1,1,0,4,4,3,3,0,0,27,15,0,0,1,0,"kuroh001","Hiroki Kuroda","norrb001","Bud Norris","","(none)","norrb001","Bud Norris","kuroh001","Hiroki Kuroda",
"20100519","COL","NL",40,"HOU","NL",40,3,7,51,"HOU03",25200,"100100100","11001004x",32,6,1,0,1,3,0,0,0,6,0,6,0,0,1,0,8,3,3,3,0,0,24,12,2,0,0,0,36,13,2,0,1,7,1,0,0,2,1,6,0,0,0,0,8,4,3,3,1,0,27,10,0,0,1,0,"lyonb003","Brandon Lyon","rogee002","Esmil Rogers","","(none)","smitg002","Greg Smith","paulf001","Felipe Paulino",
