teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win
MIL,NL,0,0,28,2,1,0,0,0,1,8,2,2,6,6,0,0.07142857142857142,0.10344827586206896,0.10714285714285714,0.2105911330049261,0.0
MIL,NL,4,0,34,9,3,1,0,4,2,5,6,2,0,0,0,0.2647058823529412,0.2972972972972973,0.4117647058823529,0.7090620031796502,1.0
MIL,NL,1,0,32,5,1,0,0,1,5,5,9,3,2,2,1,0.15625,0.2702702702702703,0.1875,0.4577702702702703,0.0
MIL,NL,4,1,32,8,3,1,1,3,2,6,6,4,3,3,0,0.25,0.29411764705882354,0.5,0.7941176470588236,1.0
MIL,NL,8,1,33,13,3,0,0,8,2,5,4,5,5,5,1,0.3939393939393939,0.42857142857142855,0.48484848484848486,0.9134199134199136,1.0
MIL,NL,6,1,35,11,2,0,2,6,5,8,8,6,13,13,1,0.3142857142857143,0.3902439024390244,0.5428571428571428,0.9331010452961672,0.0
MIL,NL,5,1,34,9,2,0,1,5,5,11,10,3,2,2,0,0.2647058823529412,0.358974358974359,0.4117647058823529,0.7707390648567118,1.0
MIL,NL,8,1,36,12,4,0,3,8,4,7,9,5,2,2,0,0.3333333333333333,0.4,0.6944444444444444,1.0944444444444446,1.0
MIL,NL,2,0,34,9,2,0,0,2,7,3,14,3,1,1,0,0.2647058823529412,0.40476190476190477,0.3235294117647059,0.7282913165266107,1.0
MIL,NL,0,0,31,6,1,0,0,0,3,9,8,3,3,3,0,0.1935483870967742,0.2647058823529412,0.22580645161290322,0.4905123339658444,0.0
MIL,NL,5,0,37,10,3,1,0,5,2,6,9,4,2,2,0,0.2702702702702703,0.34146341463414637,0.40540540540540543,0.7468688200395518,1.0
MIL,NL,0,0,34,7,1,0,0,0,2,4,9,3,1,1,1,0.20588235294117646,0.25,0.23529411764705882,0.4852941176470588,0.0
MIL,NL,7,1,50,14,1,0,3,6,4,7,11,6,5,5,1,0.28,0.34545454545454546,0.48,0.8254545454545454,1.0
MIL,NL,3,1,28,5,3,0,1,2,3,8,4,2,2,2,0,0.17857142857142858,0.25806451612903225,0.39285714285714285,0.650921658986175,1.0
MIL,NL,3,1,25,2,1,1,0,2,5,4,5,3,1,1,0,0.08,0.25806451612903225,0.2,0.4580645161290322,1.0
MIL,NL,11,1,37,12,4,0,4,10,3,10,6,3,3,3,2,0.32432432432432434,0.3902439024390244,0.7567567567567568,1.147000659195781,1.0
MIL,NL,7,1,32,8,0,0,3,7,3,7,5,4,6,6,1,0.25,0.3333333333333333,0.53125,0.8645833333333333,1.0
MIL,NL,6,1,30,7,4,0,1,6,6,4,7,3,3,3,1,0.23333333333333334,0.35135135135135137,0.4666666666666667,0.8180180180180181,1.0
MIL,NL,4,1,33,9,2,0,1,4,2,8,6,3,5,5,0,0.2727272727272727,0.3142857142857143,0.42424242424242425,0.7385281385281386,0.0
MIL,NL,3,1,28,5,0,0,1,3,5,10,6,3,1,1,1,0.17857142857142858,0.29411764705882354,0.2857142857142857,0.5798319327731092,1.0
MIL,NL,3,0,36,10,2,0,2,3,1,5,7,3,6,6,1,0.2777777777777778,0.2972972972972973,0.5,0.7972972972972974,0.0
MIL,NL,7,0,32,7,1,0,2,7,6,4,6,4,2,2,0,0.21875,0.35,0.4375,0.7875,1.0
MIL,NL,3,0,33,9,1,1,1,3,1,6,5,2,4,4,1,0.2727272727272727,0.3142857142857143,0.45454545454545453,0.7688311688311689,0.0
MIL,NL,6,0,35,10,0,0,2,6,2,11,5,5,5,5,1,0.2857142857142857,0.3157894736842105,0.45714285714285713,0.7729323308270677,1.0
MIL,NL,3,0,33,7,1,0,2,3,1,6,4,5,1,1,3,0.21212121212121213,0.23529411764705882,0.42424242424242425,0.6595365418894831,1.0
MIL,NL,6,0,41,9,2,0,2,5,2,10,6,7,5,5,0,0.21951219512195122,0.2727272727272727,0.4146341463414634,0.6873614190687359,1.0
MIL,NL,7,0,34,10,1,1,1,7,4,8,5,3,2,2,1,0.29411764705882354,0.3684210526315789,0.47058823529411764,0.8390092879256965,1.0
MIL,NL,1,1,33,6,2,0,1,1,2,7,7,4,2,2,0,0.18181818181818182,0.22857142857142856,0.3333333333333333,0.5619047619047619,0.0
MIL,NL,7,1,35,10,3,0,2,7,3,5,5,4,6,6,0,0.2857142857142857,0.34210526315789475,0.5428571428571428,0.8849624060150376,1.0
MIL,NL,1,1,30,4,2,0,0,1,4,10,6,4,4,4,3,0.13333333333333333,0.23529411764705882,0.2,0.4352941176470588,0.0
MIL,NL,8,1,30,11,3,1,2,8,4,5,7,2,0,0,0,0.36666666666666664,0.4444444444444444,0.7333333333333333,1.1777777777777776,1.0
MIL,NL,5,1,30,7,1,0,2,5,3,7,4,3,3,3,0,0.23333333333333334,0.30303030303030304,0.4666666666666667,0.7696969696969698,1.0
MIL,NL,0,0,30,4,2,0,0,0,2,10,5,2,1,1,0,0.13333333333333333,0.1875,0.2,0.3875,0.0
MIL,NL,4,0,39,11,1,0,0,4,6,5,13,5,5,5,0,0.28205128205128205,0.3695652173913043,0.3076923076923077,0.677257525083612,0.0
MIL,NL,9,0,39,14,6,0,1,9,4,10,9,5,5,5,1,0.358974358974359,0.4222222222222222,0.5897435897435898,1.011965811965812,1.0
MIL,NL,7,0,33,10,2,0,2,7,4,4,3,3,10,10,2,0.30303030303030304,0.3783783783783784,0.5454545454545454,0.9238329238329238,0.0
MIL,NL,4,0,33,8,1,0,0,3,0,7,2,4,9,9,1,0.24242424242424243,0.24242424242424243,0.2727272727272727,0.5151515151515151,0.0
MIL,NL,4,0,33,8,3,0,3,4,3,8,5,3,2,2,1,0.24242424242424243,0.3055555555555556,0.6060606060606061,0.9116161616161615,1.0
MIL,NL,3,0,32,4,1,0,2,3,1,7,3,4,9,9,1,0.125,0.15151515151515152,0.34375,0.4952651515151515,0.0
MIL,NL,4,1,35,9,1,0,1,4,6,8,10,4,8,8,2,0.2571428571428571,0.36585365853658536,0.37142857142857144,0.7372822299651568,0.0
MIL,NL,5,1,28,7,0,0,1,5,7,3,8,3,1,1,1,0.25,0.3888888888888889,0.35714285714285715,0.7460317460317459,1.0
MIL,NL,3,1,32,8,0,0,0,2,1,10,5,4,6,6,0,0.25,0.2857142857142857,0.25,0.5357142857142857,0.0
MIL,NL,4,1,31,9,3,0,0,4,4,5,7,3,3,3,0,0.2903225806451613,0.37142857142857144,0.3870967741935484,0.7585253456221198,1.0
MIL,NL,11,1,35,14,1,0,4,10,3,6,5,3,1,1,0,0.4,0.425,0.7714285714285715,1.1964285714285714,1.0
MIL,NL,2,0,35,11,3,0,0,2,0,4,8,5,12,12,0,0.3142857142857143,0.32432432432432434,0.4,0.7243243243243244,0.0
MIL,NL,2,0,33,8,0,0,0,2,2,7,6,4,5,5,0,0.24242424242424243,0.2857142857142857,0.24242424242424243,0.5281385281385281,0.0
MIL,NL,0,0,32,6,0,0,0,0,2,14,7,2,4,4,1,0.1875,0.23529411764705882,0.1875,0.4227941176470588,0.0
MIL,NL,2,0,31,4,1,0,1,2,2,8,4,3,4,4,1,0.12903225806451613,0.18181818181818182,0.25806451612903225,0.4398826979472141,0.0
MIL,NL,8,0,40,13,3,1,1,8,0,5,5,4,7,7,1,0.325,0.325,0.525,0.8500000000000001,1.0
MIL,NL,7,0,37,10,1,1,2,7,4,6,7,3,7,7,2,0.2702702702702703,0.34146341463414637,0.5135135135135135,0.8549769281476598,0.0
MIL,NL,6,1,37,11,1,0,2,5,1,8,6,5,8,8,3,0.2972972972972973,0.3333333333333333,0.4864864864864865,0.8198198198198199,0.0
MIL,NL,3,1,34,8,0,0,2,3,4,4,9,3,7,7,0,0.23529411764705882,0.3157894736842105,0.4117647058823529,0.7275541795665634,0.0
MIL,NL,3,1,29,6,0,0,1,3,1,6,3,3,1,1,0,0.20689655172413793,0.23333333333333334,0.3103448275862069,0.5436781609195402,1.0
MIL,NL,5,1,31,9,3,0,1,5,3,2,6,4,4,4,2,0.2903225806451613,0.34285714285714286,0.4838709677419355,0.8267281105990784,1.0
MIL,NL,8,1,38,12,1,1,2,8,3,6,8,4,5,5,2,0.3157894736842105,0.35714285714285715,0.5526315789473685,0.9097744360902256,1.0
MIL,NL,4,1,38,10,2,0,0,4,7,5,12,5,5,5,3,0.2631578947368421,0.37777777777777777,0.3157894736842105,0.6935672514619883,0.0
MIL,NL,3,0,33,8,4,0,1,3,2,7,5,5,11,11,2,0.24242424242424243,0.2857142857142857,0.45454545454545453,0.7402597402597402,0.0
MIL,NL,0,0,29,4,2,0,0,0,0,7,2,3,4,4,0,0.13793103448275862,0.13793103448275862,0.20689655172413793,0.3448275862068966,0.0
MIL,NL,8,0,34,11,1,0,2,7,3,5,7,5,4,4,1,0.3235294117647059,0.38461538461538464,0.5294117647058824,0.9140271493212672,1.0
MIL,NL,4,0,36,11,3,0,0,4,4,3,11,5,2,2,1,0.3055555555555556,0.36585365853658536,0.3888888888888889,0.7547425474254743,1.0
MIL,NL,0,0,29,3,0,0,0,0,0,7,2,2,2,2,2,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.206896551724138,0.0
MIL,NL,11,0,40,14,0,0,5,11,4,7,8,3,1,1,1,0.35,0.43478260869565216,0.725,1.1597826086956522,1.0
MIL,NL,5,0,37,10,1,0,1,5,4,5,7,4,2,2,0,0.2702702702702703,0.34146341463414637,0.3783783783783784,0.7198417930125247,1.0
MIL,NL,0,0,31,6,1,0,0,0,2,8,8,2,4,4,0,0.1935483870967742,0.2647058823529412,0.22580645161290322,0.4905123339658444,0.0
MIL,NL,4,0,35,8,1,0,0,4,1,5,5,3,2,2,0,0.22857142857142856,0.25,0.2571428571428571,0.5071428571428571,1.0
MIL,NL,2,0,30,7,2,1,1,2,4,7,5,4,4,4,0,0.23333333333333334,0.3235294117647059,0.4666666666666667,0.7901960784313726,0.0
MIL,NL,1,0,32,8,1,0,1,1,0,10,5,2,2,2,0,0.25,0.25,0.375,0.625,0.0
MIL,NL,3,1,31,8,2,1,0,3,2,11,6,5,2,2,0,0.25806451612903225,0.30303030303030304,0.3870967741935484,0.6901270772238515,1.0
MIL,NL,2,1,28,6,2,0,1,2,2,3,6,4,0,0,0,0.21428571428571427,0.25806451612903225,0.39285714285714285,0.650921658986175,1.0
MIL,NL,4,1,29,8,2,0,1,4,2,2,4,4,2,2,3,0.27586206896551724,0.3125,0.4482758620689655,0.7607758620689655,1.0
MIL,NL,4,1,32,10,2,0,0,4,2,4,6,3,0,0,0,0.3125,0.35294117647058826,0.375,0.7279411764705883,1.0
MIL,NL,6,1,37,13,2,0,2,6,0,9,8,3,1,1,1,0.35135135135135137,0.34210526315789475,0.5675675675675675,0.9096728307254622,1.0
MIL,NL,5,1,32,11,3,0,0,5,0,8,5,4,4,4,0,0.34375,0.34375,0.4375,0.78125,1.0
MIL,NL,6,1,35,11,2,0,0,6,3,9,8,3,2,2,0,0.3142857142857143,0.3684210526315789,0.37142857142857144,0.7398496240601504,1.0
MIL,NL,7,1,45,14,2,0,1,7,2,11,12,5,8,8,1,0.3111111111111111,0.36,0.4222222222222222,0.7822222222222222,0.0
MIL,NL,8,0,36,11,2,0,1,8,6,4,10,2,1,1,0,0.3055555555555556,0.3953488372093023,0.4444444444444444,0.8397932816537468,1.0
MIL,NL,7,0,41,13,2,0,2,7,5,7,13,5,5,5,1,0.3170731707317073,0.40425531914893614,0.5121951219512195,0.9164504411001556,1.0
MIL,NL,7,0,36,11,3,0,1,7,3,4,8,3,3,3,0,0.3055555555555556,0.375,0.4722222222222222,0.8472222222222222,1.0
MIL,NL,5,0,37,9,1,1,1,5,3,7,8,5,3,3,2,0.24324324324324326,0.2926829268292683,0.40540540540540543,0.6980883322346737,1.0
MIL,NL,5,0,31,8,2,0,0,5,5,4,7,2,1,1,0,0.25806451612903225,0.35135135135135137,0.3225806451612903,0.6739319965126417,1.0
MIL,NL,2,0,33,10,1,0,0,2,3,6,7,4,4,4,2,0.30303030303030304,0.3611111111111111,0.3333333333333333,0.6944444444444444,0.0
MIL,NL,7,1,36,12,1,1,2,7,0,3,6,3,2,2,0,0.3333333333333333,0.32432432432432434,0.5833333333333334,0.9076576576576576,1.0
MIL,NL,1,1,30,8,1,0,1,1,4,5,10,5,0,0,0,0.26666666666666666,0.35294117647058826,0.4,0.7529411764705882,1.0
MIL,NL,2,1,33,7,1,0,0,2,2,8,7,4,1,1,2,0.21212121212121213,0.2702702702702703,0.24242424242424243,0.5126945126945127,1.0
MIL,NL,3,1,30,6,0,0,3,3,2,8,5,2,0,0,0,0.2,0.25,0.5,0.75,1.0
MIL,NL,2,1,29,6,1,0,0,2,4,5,8,2,1,1,0,0.20689655172413793,0.30303030303030304,0.2413793103448276,0.5444096133751306,1.0
MIL,NL,3,1,26,6,1,0,0,2,4,4,5,3,1,1,1,0.23076923076923078,0.3548387096774194,0.2692307692307692,0.6240694789081886,1.0
MIL,NL,6,0,36,11,3,0,0,5,6,6,10,3,1,1,0,0.3055555555555556,0.40476190476190477,0.3888888888888889,0.7936507936507937,1.0
MIL,NL,11,0,36,8,0,0,3,11,7,9,5,4,9,9,0,0.2222222222222222,0.3488372093023256,0.4722222222222222,0.8210594315245479,1.0
MIL,NL,6,0,37,11,2,0,1,6,2,6,9,3,2,2,0,0.2972972972972973,0.35,0.43243243243243246,0.7824324324324324,1.0
MIL,NL,8,0,38,11,4,0,1,8,3,6,7,4,1,1,0,0.2894736842105263,0.35714285714285715,0.47368421052631576,0.8308270676691729,1.0
MIL,NL,2,0,32,4,0,0,1,2,2,4,6,2,9,9,0,0.125,0.2,0.21875,0.41875,0.0
MIL,NL,11,0,39,17,5,0,1,10,5,5,11,3,4,4,0,0.4358974358974359,0.4782608695652174,0.6410256410256411,1.1192865105908585,1.0
MIL,NL,0,0,30,5,0,0,0,0,3,9,7,4,2,2,0,0.16666666666666666,0.24242424242424243,0.16666666666666666,0.40909090909090906,0.0
MIL,NL,5,1,30,8,2,0,1,3,6,7,9,4,1,1,1,0.26666666666666666,0.3888888888888889,0.43333333333333335,0.8222222222222222,1.0
MIL,NL,6,1,31,9,3,1,3,6,2,7,4,4,3,3,2,0.2903225806451613,0.3333333333333333,0.7419354838709677,1.075268817204301,1.0
MIL,NL,3,1,27,6,1,0,1,3,3,6,4,3,2,2,1,0.2222222222222222,0.3,0.37037037037037035,0.6703703703703703,1.0
MIL,NL,1,1,32,7,2,0,0,1,2,4,6,3,0,0,2,0.21875,0.2647058823529412,0.28125,0.5459558823529411,0.0
MIL,NL,3,1,35,11,1,2,1,3,0,4,5,4,8,8,0,0.3142857142857143,0.3142857142857143,0.5428571428571428,0.8571428571428571,0.0
MIL,NL,8,0,36,10,1,0,2,6,4,8,7,4,2,2,1,0.2777777777777778,0.38095238095238093,0.4722222222222222,0.8531746031746031,1.0
MIL,NL,8,0,42,13,4,1,2,8,1,9,10,4,2,2,1,0.30952380952380953,0.35555555555555557,0.5952380952380952,0.9507936507936507,1.0
MIL,NL,4,0,34,9,1,0,2,4,4,9,7,3,0,0,1,0.2647058823529412,0.34210526315789475,0.47058823529411764,0.8126934984520124,1.0
MIL,NL,4,0,39,12,3,0,2,4,1,13,9,2,1,1,1,0.3076923076923077,0.325,0.5384615384615384,0.8634615384615385,1.0
MIL,NL,2,0,37,10,2,0,0,2,3,7,12,3,4,4,0,0.2702702702702703,0.34146341463414637,0.32432432432432434,0.6657877389584708,0.0
MIL,NL,0,0,29,4,1,0,0,0,2,5,4,2,2,2,0,0.13793103448275862,0.1935483870967742,0.1724137931034483,0.3659621802002225,0.0
MIL,NL,2,1,30,4,0,0,2,2,2,2,3,4,7,7,1,0.13333333333333333,0.1875,0.3333333333333333,0.5208333333333333,0.0
MIL,NL,3,1,29,6,1,0,0,3,4,9,6,4,5,5,0,0.20689655172413793,0.2857142857142857,0.2413793103448276,0.5270935960591133,0.0
MIL,NL,2,1,35,7,3,0,0,2,5,10,9,4,3,3,1,0.2,0.3,0.2857142857142857,0.5857142857142856,0.0
MIL,NL,3,1,31,8,4,0,0,3,2,9,8,3,2,2,0,0.25806451612903225,0.3235294117647059,0.3870967741935484,0.7106261859582543,1.0
MIL,NL,2,1,33,6,2,0,2,2,6,7,7,6,1,1,2,0.18181818181818182,0.3076923076923077,0.42424242424242425,0.731934731934732,1.0
MIL,NL,6,0,33,7,1,0,5,6,5,3,5,3,3,3,1,0.21212121212121213,0.3157894736842105,0.696969696969697,1.0127591706539074,1.0
MIL,NL,10,0,37,11,2,0,2,10,4,11,6,4,1,1,1,0.2972972972972973,0.38095238095238093,0.5135135135135135,0.8944658944658944,1.0
MIL,NL,8,0,39,12,2,0,3,7,1,1,5,3,1,1,1,0.3076923076923077,0.325,0.5897435897435898,0.9147435897435898,1.0
MIL,NL,2,0,31,6,1,0,2,2,4,11,8,3,4,4,1,0.1935483870967742,0.3055555555555556,0.41935483870967744,0.7249103942652331,0.0
MIL,NL,5,0,33,7,2,0,0,5,4,4,8,2,1,1,1,0.21212121212121213,0.3333333333333333,0.2727272727272727,0.606060606060606,1.0
MIL,NL,1,0,33,6,1,0,0,0,1,10,7,3,7,7,0,0.18181818181818182,0.22857142857142856,0.21212121212121213,0.4406926406926407,0.0
MIL,NL,4,1,30,8,3,0,2,4,1,6,4,3,1,1,1,0.26666666666666666,0.2903225806451613,0.5666666666666667,0.8569892473118279,1.0
MIL,NL,6,1,33,12,6,1,1,6,4,2,8,5,4,4,0,0.36363636363636365,0.43243243243243246,0.696969696969697,1.1294021294021297,1.0
MIL,NL,9,1,38,15,1,0,1,9,3,6,8,4,5,5,0,0.39473684210526316,0.43902439024390244,0.5,0.9390243902439024,1.0
MIL,NL,8,1,38,12,6,0,0,8,7,7,13,4,9,9,1,0.3157894736842105,0.4583333333333333,0.47368421052631576,0.9320175438596492,0.0
MIL,NL,6,1,29,9,1,0,4,6,6,6,8,5,4,4,1,0.3103448275862069,0.4444444444444444,0.7586206896551724,1.2030651340996168,1.0
MIL,NL,7,1,29,7,1,0,3,7,5,6,6,4,2,2,2,0.2413793103448276,0.3611111111111111,0.5862068965517241,0.9473180076628352,1.0
MIL,NL,5,1,36,10,1,1,1,5,2,6,7,4,10,10,1,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.7777777777777777,0.0
MIL,NL,6,1,31,8,4,0,3,6,1,9,3,3,0,0,0,0.25806451612903225,0.28125,0.6774193548387096,0.9586693548387096,1.0
MIL,NL,7,0,33,11,3,1,1,7,3,10,7,6,5,5,3,0.3333333333333333,0.38461538461538464,0.5757575757575758,0.9603729603729604,1.0
MIL,NL,7,0,33,7,1,0,2,7,7,5,10,5,3,3,2,0.21212121212121213,0.38636363636363635,0.42424242424242425,0.8106060606060606,1.0
MIL,NL,2,0,30,5,1,0,1,2,4,11,6,3,1,1,0,0.16666666666666666,0.2647058823529412,0.3,0.5647058823529412,1.0
MIL,NL,0,0,30,3,0,0,0,0,2,9,5,3,8,8,1,0.1,0.15625,0.1,0.25625,0.0
MIL,NL,8,0,37,13,2,0,3,8,3,6,6,5,10,10,1,0.35135135135135137,0.4,0.6486486486486487,1.0486486486486486,0.0
MIL,NL,1,0,30,5,1,0,0,0,3,7,6,2,2,2,1,0.16666666666666666,0.2647058823529412,0.2,0.4647058823529412,0.0
MIL,NL,4,0,33,7,2,0,1,4,2,7,4,5,6,6,2,0.21212121212121213,0.2571428571428571,0.36363636363636365,0.6207792207792208,0.0
MIL,NL,5,1,32,9,3,1,1,5,1,6,5,3,4,4,1,0.28125,0.3235294117647059,0.53125,0.8547794117647058,1.0
MIL,NL,3,1,33,7,3,0,1,3,5,7,7,4,2,2,0,0.21212121212121213,0.3076923076923077,0.3939393939393939,0.7016317016317016,1.0
MIL,NL,3,1,34,8,1,0,0,3,2,11,7,4,4,4,0,0.23529411764705882,0.2702702702702703,0.2647058823529412,0.5349761526232115,0.0
MIL,NL,3,1,32,5,2,0,1,3,1,9,5,4,4,4,1,0.15625,0.22857142857142856,0.3125,0.5410714285714285,0.0
MIL,NL,9,1,32,9,2,2,2,8,4,8,4,5,4,4,0,0.28125,0.3611111111111111,0.65625,1.0173611111111112,1.0
MIL,NL,1,1,31,4,2,0,0,1,4,3,7,3,4,4,1,0.12903225806451613,0.22857142857142856,0.1935483870967742,0.4221198156682028,0.0
MIL,NL,6,1,28,8,1,2,1,5,6,4,7,4,5,5,0,0.2857142857142857,0.40540540540540543,0.5714285714285714,0.9768339768339768,1.0
MIL,NL,9,1,36,13,1,0,4,9,2,7,6,5,4,4,1,0.3611111111111111,0.41025641025641024,0.7222222222222222,1.1324786324786325,1.0
MIL,NL,1,0,32,7,1,0,0,1,0,5,6,4,13,13,0,0.21875,0.2647058823529412,0.25,0.5147058823529411,0.0
MIL,NL,3,0,32,7,1,0,2,3,4,9,7,3,6,6,1,0.21875,0.3055555555555556,0.4375,0.7430555555555556,0.0
MIL,NL,3,0,35,9,1,0,0,3,1,7,6,5,2,2,0,0.2571428571428571,0.2777777777777778,0.2857142857142857,0.5634920634920635,1.0
MIL,NL,8,0,34,7,1,1,3,8,5,13,5,4,3,3,0,0.20588235294117646,0.325,0.5588235294117647,0.8838235294117647,1.0
MIL,NL,0,0,30,3,0,0,0,0,3,6,6,2,2,2,0,0.1,0.18181818181818182,0.1,0.28181818181818186,0.0
MIL,NL,0,0,31,6,1,0,0,0,2,6,6,3,5,5,0,0.1935483870967742,0.24242424242424243,0.22580645161290322,0.4682306940371457,0.0
MIL,NL,6,0,31,7,0,1,0,5,4,6,5,5,3,3,1,0.22580645161290322,0.3333333333333333,0.2903225806451613,0.6236559139784946,1.0
MIL,NL,2,0,34,8,1,0,1,2,2,6,9,4,4,4,1,0.23529411764705882,0.2777777777777778,0.35294117647058826,0.630718954248366,0.0
MIL,NL,3,0,40,8,3,0,0,3,2,14,7,6,4,4,0,0.2,0.23255813953488372,0.275,0.5075581395348837,0.0
MIL,NL,1,1,34,7,1,0,1,1,1,12,7,3,6,6,0,0.20588235294117646,0.22857142857142856,0.3235294117647059,0.5521008403361345,0.0
MIL,NL,8,1,34,11,2,1,1,8,3,10,7,4,3,3,1,0.3235294117647059,0.41025641025641024,0.5294117647058824,0.9396681749622926,1.0
MIL,NL,1,1,34,8,2,0,1,1,2,8,8,2,2,2,0,0.23529411764705882,0.2777777777777778,0.38235294117647056,0.6601307189542484,0.0
MIL,NL,8,1,39,11,3,0,1,7,14,7,15,8,5,5,1,0.28205128205128205,0.5,0.4358974358974359,0.9358974358974358,1.0
MIL,NL,8,1,34,13,5,0,1,7,3,1,7,3,2,2,0,0.38235294117647056,0.4473684210526316,0.6176470588235294,1.0650154798761609,1.0
MIL,NL,1,0,32,6,1,0,0,1,2,6,7,3,2,2,1,0.1875,0.23529411764705882,0.21875,0.4540441176470588,0.0
MIL,NL,8,0,38,11,1,0,3,8,2,9,6,3,0,0,0,0.2894736842105263,0.34146341463414637,0.5526315789473685,0.8940949935815148,1.0
MIL,NL,3,0,32,5,0,1,1,3,4,10,6,4,7,7,1,0.15625,0.25,0.3125,0.5625,0.0
MIL,NL,0,0,35,8,2,0,0,0,2,5,11,4,3,3,2,0.22857142857142856,0.2894736842105263,0.2857142857142857,0.575187969924812,0.0
MIL,NL,3,1,35,11,3,0,1,3,2,5,7,6,9,9,3,0.3142857142857143,0.35135135135135137,0.4857142857142857,0.8370656370656371,0.0
MIL,NL,4,1,42,9,1,0,1,4,1,14,6,7,4,4,2,0.21428571428571427,0.23255813953488372,0.30952380952380953,0.5420819490586932,0.0
MIL,NL,16,1,39,17,2,0,3,16,4,5,7,4,2,2,3,0.4358974358974359,0.5106382978723404,0.717948717948718,1.2285870158210583,1.0
MIL,NL,3,1,49,6,1,0,1,3,6,17,10,6,4,4,0,0.12244897959183673,0.21818181818181817,0.20408163265306123,0.4222634508348794,0.0
MIL,NL,4,1,37,11,5,2,0,4,1,10,7,3,6,6,0,0.2972972972972973,0.3157894736842105,0.5405405405405406,0.8563300142247511,0.0
MIL,NL,7,0,36,12,1,0,3,7,3,10,11,3,1,1,0,0.3333333333333333,0.4186046511627907,0.6111111111111112,1.029715762273902,1.0
MIL,NL,5,0,36,8,5,1,0,4,3,7,7,4,8,8,0,0.2222222222222222,0.28205128205128205,0.4166666666666667,0.6987179487179487,0.0
MIL,NL,3,0,31,7,1,0,0,3,5,7,6,4,2,2,1,0.22580645161290322,0.3333333333333333,0.25806451612903225,0.5913978494623655,0.0
MIL,NL,3,0,30,4,0,0,1,3,4,9,6,3,2,2,0,0.13333333333333333,0.25,0.23333333333333334,0.4833333333333333,1.0
MIL,NL,2,0,31,5,0,0,1,2,1,5,3,3,1,1,0,0.16129032258064516,0.1875,0.25806451612903225,0.44556451612903225,1.0
MIL,NL,6,0,35,14,3,0,0,6,7,10,14,4,3,3,0,0.4,0.5116279069767442,0.4857142857142857,0.99734219269103,1.0
MIL,NL,6,0,35,8,1,0,2,6,2,13,6,5,2,2,0,0.22857142857142856,0.3076923076923077,0.42857142857142855,0.7362637362637363,1.0
MIL,NL,2,1,33,7,1,0,2,2,3,6,7,3,8,8,0,0.21212121212121213,0.2777777777777778,0.42424242424242425,0.702020202020202,0.0
MIL,NL,5,1,30,7,2,0,1,5,6,8,8,3,1,1,0,0.23333333333333334,0.35135135135135137,0.4,0.7513513513513514,1.0
MIL,NL,5,1,33,6,1,0,3,5,4,10,5,5,6,6,0,0.18181818181818182,0.2702702702702703,0.48484848484848486,0.7551187551187551,0.0
MIL,NL,0,1,32,5,2,0,0,0,1,4,6,4,10,10,0,0.15625,0.18181818181818182,0.21875,0.4005681818181818,0.0
MIL,NL,8,1,32,11,4,0,1,8,4,6,6,3,0,0,0,0.34375,0.40540540540540543,0.5625,0.9679054054054056,1.0
MIL,NL,4,1,33,7,2,0,2,4,2,9,6,4,2,2,1,0.21212121212121213,0.2571428571428571,0.45454545454545453,0.7116883116883117,1.0
MIL,NL,9,1,32,10,1,0,4,9,6,8,8,3,3,3,1,0.3125,0.43902439024390244,0.71875,1.1577743902439024,1.0
MIL,NL,2,1,33,8,2,0,0,2,4,11,11,3,5,5,0,0.24242424242424243,0.34210526315789475,0.30303030303030304,0.6451355661881978,0.0
MIL,NL,1,0,31,5,0,0,0,1,3,8,7,2,2,2,0,0.16129032258064516,0.2571428571428571,0.16129032258064516,0.4184331797235023,0.0
MIL,NL,3,0,43,13,3,0,0,2,4,13,13,6,4,4,0,0.3023255813953488,0.3617021276595745,0.37209302325581395,0.7337951509153884,0.0
MIL,NL,3,0,30,7,0,0,2,3,2,8,4,3,3,3,1,0.23333333333333334,0.30303030303030304,0.43333333333333335,0.7363636363636363,0.0
MIL,NL,5,0,31,5,1,0,2,5,4,9,4,4,3,3,0,0.16129032258064516,0.2777777777777778,0.3870967741935484,0.6648745519713262,1.0
MIL,NL,6,0,36,10,1,0,4,6,3,8,7,3,2,2,0,0.2777777777777778,0.3333333333333333,0.6388888888888888,0.9722222222222221,1.0
MIL,NL,4,0,61,15,3,1,1,4,5,7,17,6,5,5,1,0.2459016393442623,0.30303030303030304,0.3770491803278688,0.6800794833581718,0.0
MIL,NL,7,1,35,13,2,0,1,7,3,6,8,4,6,6,0,0.37142857142857144,0.42105263157894735,0.5142857142857142,0.9353383458646616,1.0
MIL,NL,9,1,37,10,4,0,1,9,7,13,9,5,10,10,1,0.2702702702702703,0.4,0.4594594594594595,0.8594594594594596,0.0
MIL,NL,1,0,34,6,3,0,0,1,1,9,4,2,0,0,0,0.17647058823529413,0.2,0.2647058823529412,0.4647058823529412,1.0
MIL,NL,6,0,37,11,3,0,0,6,4,8,11,4,8,8,0,0.2972972972972973,0.38636363636363635,0.3783783783783784,0.7647420147420148,0.0
