Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,
"20110401","MIN","AL",1,"TOR","AL",1,3,13,51,"TOR02",47984,"000000300","40024003x",35,8,1,0,0,3,0,0,0,0,0,8,0,0,1,0,5,5,12,12,0,1,24,8,1,0,1,0,33,12,1,1,4,12,0,3,1,5,0,6,2,0,1,0,5,4,1,1,1,0,27,10,1,0,1,0,"romer002","pavac001","","pavac001","romer002",
"20110402","MIN","AL",2,"TOR","AL",2,1,6,51,"TOR02",27194,"000100000","00113001x",26,1,0,0,0,1,0,0,0,4,0,7,1,0,2,0,2,4,6,6,1,0,24,5,0,0,1,0,33,11,1,1,2,6,0,1,0,6,0,5,0,0,1,0,10,3,1,1,0,0,27,17,1,0,2,0,"drabk001","lirif001","","lirif001","drabk001",
"20110403","MIN","AL",3,"TOR","AL",3,4,3,54,"TOR02",35505,"001020001","000101001",35,10,0,0,2,4,0,0,1,3,0,6,0,0,2,0,8,5,2,2,0,0,27,13,2,0,2,0,33,8,1,0,1,2,1,1,0,5,0,4,0,0,2,0,10,6,4,4,0,0,27,10,2,0,2,0,"blacn001","cecib001","nathj001","blacn001","cecib001",
"20110405","OAK","AL",4,"TOR","AL",4,6,7,57,"TOR02",11077,"0032000001","0001040002",40,13,6,0,1,6,0,1,1,3,0,12,0,0,2,0,9,3,6,6,0,0,27,10,2,0,1,0,36,10,2,0,1,7,0,1,0,1,0,4,1,0,1,0,4,6,6,6,0,0,30,10,0,0,2,0,"frasj002","balfg001","","mccab001","reyej003",
"20110406","OAK","AL",5,"TOR","AL",5,3,5,51,"TOR02",11684,"000210000","10030001x",32,6,2,1,0,3,0,0,0,2,0,10,0,1,0,0,4,2,5,5,0,0,24,11,0,0,1,0,32,11,2,1,1,5,0,0,0,1,0,4,0,1,1,0,4,3,3,3,1,0,27,11,0,0,0,0,"litsj001","bradd002","raucj001","bradd002","litsj001",
"20110407","OAK","AL",6,"TOR","AL",6,2,1,54,"TOR02",19528,"000000020","000001000",32,7,3,0,0,1,1,0,1,2,0,8,2,0,1,0,7,2,1,1,1,0,27,10,0,0,0,0,31,4,1,0,0,1,0,0,0,0,0,8,2,0,0,0,3,5,2,2,1,0,27,11,0,0,1,0,"cahit001","frasj002","fuenb001","cahit001","romer002",
"20110408","TOR","AL",7,"ANA","AL",7,3,2,54,"ANA01",43853,"000002010","101000000",33,7,1,0,1,3,0,0,0,1,0,7,1,0,1,0,4,5,1,1,0,0,27,9,1,0,2,0,31,7,2,0,0,1,0,0,0,5,0,8,0,1,2,0,7,2,3,3,0,1,27,6,0,0,1,0,"doteo001","sante001","raucj001","drabk001","sante001",
"20110409","TOR","AL",8,"ANA","AL",8,5,6,83,"ANA01",43513,"01130000000000","10310000000001",54,13,2,1,0,5,0,1,1,9,1,8,2,1,0,0,18,7,6,6,0,0,41,25,2,0,5,0,49,16,2,0,1,6,1,1,0,4,2,13,0,1,4,0,8,9,4,4,2,0,42,16,3,0,0,0,"hared001","raucj001","","cecib001","palmm001",
"20110410","TOR","AL",9,"ANA","AL",9,1,3,51,"ANA01",43525,"000001000","10020000x",30,4,1,0,0,1,0,0,0,4,0,16,0,0,0,0,6,3,1,1,0,0,24,6,1,0,1,0,30,6,0,1,0,3,0,0,1,3,0,6,0,0,1,0,7,3,1,1,0,0,27,4,0,0,0,0,"weavj003","reyej003","rodnf001","reyej003","weavj003",
"20110411","TOR","AL",10,"SEA","AL",10,7,8,53,"SEA03",13056,"012202000","000000152",38,14,3,0,1,6,0,1,0,4,0,9,1,1,1,0,9,7,8,8,0,0,26,8,1,0,1,0,35,11,2,0,1,8,1,0,0,11,1,7,3,0,1,0,13,4,7,7,2,0,27,8,1,0,1,0,"luekj001","camps002","","litsj001","hernf002",
