Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,
"20100405","COL","NL",1,"MIL","NL",1,5,3,54,"MIL06",45808,"020110001","000010101",35,10,3,0,1,4,0,1,0,3,1,5,0,1,2,0,7,6,3,3,1,0,27,10,2,0,3,0,37,12,2,0,1,3,0,1,1,2,0,7,1,0,2,0,11,2,4,4,1,0,27,12,2,0,2,0,"jimeu001","gally001","moraf001","jimeu001","gally001",
"20100406","COL","NL",2,"MIL","NL",2,5,7,51,"MIL06",37344,"110010101","30011002x",37,11,3,1,1,5,1,0,0,0,0,11,0,0,0,0,6,4,7,7,0,0,24,9,1,1,2,0,30,7,1,0,2,6,0,0,0,6,0,6,2,0,2,0,5,4,5,5,0,0,27,8,0,0,0,0,"wolfr001","smitg002","hofft001","smitg002","wolfr001",
"20100407","COL","NL",3,"MIL","NL",3,4,5,51,"MIL06",35793,"301000000","01011200x",32,8,2,0,1,3,1,0,0,5,1,9,1,1,1,0,7,4,4,4,0,0,24,8,1,1,0,0,31,8,4,0,0,5,1,1,0,1,0,10,0,0,0,0,5,7,4,4,4,0,27,7,0,0,1,0,"cofft001","cooka002","hofft001","cooka002","david002",
"20100409","SDN","NL",4,"COL","NL",4,0,7,51,"DEN02",49509,"000000000","00021004x",28,2,0,0,0,0,0,0,1,1,0,12,0,1,0,0,3,2,7,7,0,0,24,10,1,0,1,0,34,12,3,0,1,7,1,0,0,3,0,5,0,1,1,0,7,3,0,0,0,0,27,11,0,0,0,0,"delaj001","richc002","","richc002","delaj001",
"20100410","SDN","NL",5,"COL","NL",5,5,4,84,"DEN02",36090,"00040000000001","00210100000000",52,15,3,1,0,5,1,0,1,6,1,8,1,1,2,0,13,7,4,4,0,0,42,18,0,0,2,0,49,9,2,0,3,4,0,0,0,3,1,12,0,0,2,0,6,7,5,5,1,0,42,20,0,0,2,0,"staut001","corpm001","bellh001","latom001","hammj002",
"20100411","SDN","NL",6,"COL","NL",6,2,4,51,"DEN02",39576,"000002000","00211000x",33,8,2,0,0,2,1,0,1,3,0,10,0,1,1,0,9,2,4,4,0,0,24,11,0,0,2,0,28,8,1,1,1,4,1,0,0,6,0,4,1,1,2,0,7,5,2,2,1,0,27,9,1,0,1,0,"jimeu001","garlj001","moraf001","garlj001","jimeu001",
"20100413","NYN","NL",7,"COL","NL",7,3,11,51,"DEN02",25110,"000001110","20600030x",33,9,1,0,1,3,0,1,0,3,0,11,0,0,1,0,7,5,11,11,0,0,24,5,1,0,0,0,33,10,4,0,1,10,1,0,1,9,0,11,1,0,0,0,9,3,3,3,2,0,27,9,0,1,1,0,"smitg002","mainj001","","mainj001","smitg002",
"20100414","NYN","NL",8,"COL","NL",8,5,6,57,"DEN02",26310,"0120000110","0131000001",38,8,1,0,2,5,0,1,0,5,1,6,3,0,1,0,9,6,6,6,1,0,27,8,1,0,1,0,39,12,4,0,2,5,0,0,2,2,0,6,0,0,1,0,10,6,4,4,0,0,30,12,3,0,1,0,"florr001","mejij001","","niesj001","cooka002",
"20100415","NYN","NL",9,"COL","NL",9,5,0,54,"DEN02",26195,"101210000","000000000",33,8,2,0,0,3,0,0,0,6,0,7,1,2,1,0,7,3,0,0,0,1,27,8,0,0,1,0,29,5,0,0,0,0,1,0,0,2,0,9,0,1,1,0,5,3,4,4,2,0,27,11,1,0,1,0,"pelfm001","delaj001","","pelfm001","delaj001",
"20100416","COL","NL",10,"ATL","NL",10,5,9,51,"ATL02",27692,"000130100","07101000x",35,9,3,0,1,5,0,0,0,4,0,11,0,1,1,0,7,5,9,9,1,0,24,11,0,1,2,0,34,13,2,0,1,9,1,1,0,6,1,6,0,0,2,0,9,3,4,4,1,0,27,11,1,0,1,0,"lowed001","hammj002","","hammj002","lowed001",
"20100417","COL","NL",11,"ATL","NL",11,4,0,54,"ATL02",32602,"100300000","000000000",34,9,3,0,0,4,0,1,0,3,0,5,0,0,1,0,7,1,0,0,0,1,27,8,0,0,1,0,25,0,0,0,0,0,0,0,0,6,0,7,1,0,1,0,4,3,4,4,0,0,27,9,0,0,1,0,"jimeu001","kawak001","","jimeu001","kawak001",
"20100418","COL","NL",12,"ATL","NL",12,3,4,53,"ATL02",26546,"010000110","101000002",30,5,1,0,2,3,1,0,0,3,0,10,1,0,1,0,4,5,4,4,1,1,26,9,0,0,0,0,30,8,2,1,0,4,1,1,0,11,1,6,0,0,0,0,13,2,3,3,0,0,27,7,1,0,1,0,"oflae001","moraf001","","smitg002","jurrj001",
"20100419","COL","NL",13,"WAS","NL",13,2,5,51,"WAS11",11623,"001100000","03200000x",31,6,3,0,0,2,0,0,0,1,0,5,0,0,1,0,3,5,5,5,0,0,24,8,0,0,0,0,28,8,2,0,1,5,0,1,0,7,1,2,0,2,0,0,7,2,2,2,0,0,27,11,0,0,2,0,"stamc001","cooka002","cappm001","cooka002","stamc001",
"20100420","COL","NL",14,"WAS","NL",14,10,4,54,"WAS11",15037,"028000000","000022000",40,14,3,2,2,10,1,0,0,5,1,10,0,0,0,0,9,5,4,4,1,0,27,9,0,0,0,0,39,12,3,0,1,4,0,0,0,4,0,10,0,0,0,0,12,6,10,10,0,0,27,8,0,0,0,0,"delaj001","olses001","","delaj001","olses001",
"20100421","COL","NL",15,"WAS","NL",15,4,6,51,"WAS11",11191,"201100000","00400002x",37,13,1,0,1,4,1,1,0,3,0,8,1,0,1,0,11,3,5,5,0,0,24,10,2,0,1,0,33,10,3,0,0,5,1,1,0,2,1,6,1,0,1,0,7,3,4,4,0,0,27,10,0,0,1,0,"clipt001","betar001","cappm001","hammj002","lannj001",
"20100422","COL","NL",16,"WAS","NL",16,2,0,54,"WAS11",15518,"010000100","000000000",29,4,0,0,2,2,0,0,0,2,0,6,0,0,1,0,2,3,0,0,1,0,27,15,0,0,1,0,32,7,2,0,0,0,0,0,0,2,0,6,0,1,1,0,7,2,2,2,0,0,27,12,0,0,2,0,"jimeu001","hernl003","moraf001","jimeu001","hernl003",
"20100424","FLO","NL",17,"COL","NL",17,4,1,54,"DEN02",0,"012001000","000100000",33,10,2,0,2,4,0,1,1,2,0,5,0,1,1,0,6,2,1,1,0,0,27,9,0,0,2,0,31,7,0,0,0,1,0,0,0,1,0,9,0,1,2,0,4,3,4,4,0,0,27,13,0,0,2,0,"nolar001","smitg002","nunel001","nolar001","smitg002",
