teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win
NYN,NL,3,0,30,6,1,0,2,3,3,6,3,2,5,5,0,0.2,0.2727272727272727,0.43333333333333335,0.7060606060606059,0.0
NYN,NL,0,0,29,4,1,0,0,0,2,6,4,3,4,4,0,0.13793103448275862,0.1935483870967742,0.1724137931034483,0.3659621802002225,0.0
NYN,NL,14,1,37,16,4,1,0,14,7,6,11,4,6,6,0,0.43243243243243246,0.5208333333333334,0.5945945945945946,1.115427927927928,1.0
NYN,NL,5,1,31,8,1,1,1,5,4,3,6,2,0,0,0,0.25806451612903225,0.34285714285714286,0.45161290322580644,0.7944700460829492,1.0
NYN,NL,5,1,35,10,2,0,0,4,3,4,7,6,6,6,0,0.2857142857142857,0.358974358974359,0.34285714285714286,0.7018315018315018,0.0
NYN,NL,5,1,26,7,3,0,1,4,1,3,2,4,2,2,0,0.2692307692307692,0.2857142857142857,0.5,0.7857142857142857,1.0
NYN,NL,0,1,28,3,0,0,0,0,1,4,3,4,6,6,0,0.10714285714285714,0.16666666666666666,0.10714285714285714,0.2738095238095238,0.0
NYN,NL,3,0,32,6,0,0,2,3,0,12,2,3,10,10,1,0.1875,0.1875,0.375,0.5625,0.0
NYN,NL,6,0,31,12,3,0,0,6,2,5,4,5,7,7,0,0.3870967741935484,0.4,0.4838709677419355,0.8838709677419355,0.0
NYN,NL,6,0,40,10,4,0,0,6,0,9,8,5,5,5,0,0.25,0.2682926829268293,0.35,0.6182926829268293,1.0
NYN,NL,1,0,33,8,0,0,0,1,0,9,7,4,2,2,0,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.4848484848484849,0.0
NYN,NL,5,0,36,8,2,1,0,5,2,9,7,5,3,3,0,0.2222222222222222,0.28205128205128205,0.3333333333333333,0.6153846153846154,1.0
NYN,NL,5,0,35,8,2,1,0,5,5,9,9,3,4,4,1,0.22857142857142856,0.3170731707317073,0.34285714285714286,0.6599303135888501,0.0
NYN,NL,9,0,40,14,5,1,1,9,5,14,11,6,5,5,0,0.35,0.43478260869565216,0.6,1.0347826086956522,1.0
NYN,NL,6,1,36,9,1,1,1,6,3,5,8,4,8,8,0,0.25,0.325,0.4166666666666667,0.7416666666666667,0.0
NYN,NL,3,1,30,7,0,0,1,3,2,5,5,1,0,0,1,0.23333333333333334,0.28125,0.3333333333333333,0.6145833333333333,1.0
NYN,NL,1,1,34,8,2,0,1,1,1,3,7,3,3,3,1,0.23529411764705882,0.2571428571428571,0.38235294117647056,0.6394957983193277,0.0
NYN,NL,2,1,33,8,2,0,0,2,2,9,8,5,3,3,1,0.24242424242424243,0.2777777777777778,0.30303030303030304,0.5808080808080809,0.0
NYN,NL,0,1,29,4,1,0,0,0,2,4,5,4,4,4,0,0.13793103448275862,0.21875,0.1724137931034483,0.3911637931034483,0.0
NYN,NL,0,0,30,6,0,0,0,0,1,5,5,4,2,2,0,0.2,0.22580645161290322,0.2,0.4258064516129032,0.0
NYN,NL,0,0,29,3,1,0,0,0,2,12,4,2,1,1,0,0.10344827586206896,0.16129032258064516,0.13793103448275862,0.2992213570634038,0.0
NYN,NL,4,0,33,7,0,1,2,4,2,4,6,5,8,8,0,0.21212121212121213,0.2702702702702703,0.45454545454545453,0.7248157248157248,0.0
NYN,NL,4,0,39,10,4,0,1,4,2,7,8,2,3,3,0,0.2564102564102564,0.30952380952380953,0.4358974358974359,0.7454212454212454,1.0
NYN,NL,2,0,35,8,2,0,0,2,3,4,10,5,13,13,2,0.22857142857142856,0.2894736842105263,0.2857142857142857,0.575187969924812,0.0
NYN,NL,2,0,31,6,0,0,2,2,1,10,3,3,3,3,0,0.1935483870967742,0.21875,0.3870967741935484,0.6058467741935484,0.0
NYN,NL,3,0,48,7,1,0,2,3,5,16,9,7,4,4,1,0.14583333333333334,0.24074074074074073,0.2916666666666667,0.5324074074074074,0.0
NYN,NL,0,0,30,5,0,0,0,0,2,6,5,3,2,2,0,0.16666666666666666,0.21875,0.16666666666666666,0.3854166666666666,0.0
NYN,NL,6,0,34,8,2,0,1,5,4,7,7,3,1,1,0,0.23529411764705882,0.3076923076923077,0.38235294117647056,0.6900452488687783,1.0
NYN,NL,2,0,47,9,2,0,0,2,4,8,11,7,3,3,2,0.19148936170212766,0.2549019607843137,0.23404255319148937,0.4889445139758031,0.0
NYN,NL,0,0,32,7,3,0,0,0,1,5,6,4,1,1,0,0.21875,0.24242424242424243,0.3125,0.5549242424242424,0.0
NYN,NL,8,1,32,9,1,0,2,8,5,10,6,4,2,2,2,0.28125,0.3684210526315789,0.5,0.8684210526315791,1.0
NYN,NL,7,1,49,13,2,0,2,7,5,7,9,8,8,8,0,0.2653061224489796,0.34545454545454546,0.42857142857142855,0.7740259740259741,0.0
NYN,NL,4,1,31,7,1,1,1,4,5,3,9,2,0,0,0,0.22580645161290322,0.35135135135135137,0.41935483870967744,0.7707061900610288,1.0
NYN,NL,6,1,35,7,1,0,2,6,4,6,6,5,8,4,2,0.2,0.28205128205128205,0.4,0.6820512820512821,0.0
NYN,NL,5,1,31,7,2,1,0,5,7,5,9,5,4,4,0,0.22580645161290322,0.358974358974359,0.3548387096774194,0.7138130686517783,1.0
NYN,NL,1,0,35,8,1,0,0,1,3,5,10,2,4,4,0,0.22857142857142856,0.2894736842105263,0.2571428571428571,0.5466165413533834,0.0
NYN,NL,3,0,32,9,2,0,1,3,2,6,7,4,2,2,0,0.28125,0.3235294117647059,0.4375,0.7610294117647058,1.0
NYN,NL,3,0,30,6,1,0,0,3,6,5,9,3,4,4,4,0.2,0.32432432432432434,0.23333333333333334,0.5576576576576577,0.0
NYN,NL,5,0,35,10,0,0,1,5,0,7,4,4,7,7,0,0.2857142857142857,0.2857142857142857,0.37142857142857144,0.6571428571428571,0.0
NYN,NL,1,0,33,7,2,0,1,1,2,13,8,2,0,0,0,0.21212121212121213,0.2571428571428571,0.36363636363636365,0.6207792207792208,1.0
NYN,NL,5,0,36,10,4,0,0,5,1,11,5,5,4,4,1,0.2777777777777778,0.2972972972972973,0.3888888888888889,0.6861861861861862,0.0
NYN,NL,1,1,26,4,1,0,0,1,5,9,8,3,0,0,0,0.15384615384615385,0.30303030303030304,0.19230769230769232,0.4953379953379954,1.0
NYN,NL,2,1,29,3,0,0,1,2,1,11,2,5,6,6,0,0.10344827586206896,0.13333333333333333,0.20689655172413793,0.3402298850574713,0.0
NYN,NL,4,1,31,9,2,0,0,4,2,6,7,1,0,0,0,0.2903225806451613,0.3142857142857143,0.3548387096774194,0.6691244239631337,1.0
NYN,NL,1,1,29,5,3,1,0,1,2,8,6,1,0,0,0,0.1724137931034483,0.22580645161290322,0.3448275862068966,0.5706340378197998,1.0
NYN,NL,0,1,33,6,0,1,0,0,0,10,7,4,1,1,3,0.18181818181818182,0.20588235294117646,0.24242424242424243,0.4483065953654189,0.0
NYN,NL,3,0,30,7,0,1,1,2,4,8,4,4,1,1,1,0.23333333333333334,0.3235294117647059,0.4,0.723529411764706,1.0
NYN,NL,3,0,33,8,1,0,1,3,4,6,7,1,4,4,0,0.24242424242424243,0.32432432432432434,0.36363636363636365,0.687960687960688,0.0
NYN,NL,3,0,50,11,3,1,0,3,9,7,16,5,2,2,0,0.22,0.3333333333333333,0.32,0.6533333333333333,1.0
NYN,NL,2,0,30,3,0,0,0,2,2,5,4,4,3,3,0,0.1,0.18181818181818182,0.1,0.28181818181818186,0.0
NYN,NL,7,0,40,15,2,0,1,6,1,1,7,2,1,1,1,0.375,0.3902439024390244,0.5,0.8902439024390244,1.0
NYN,NL,5,0,22,7,3,0,1,4,5,4,8,1,1,1,0,0.3181818181818182,0.42857142857142855,0.5909090909090909,1.0194805194805194,1.0
NYN,NL,1,0,32,6,1,0,0,1,3,6,8,1,2,2,0,0.1875,0.25,0.21875,0.46875,0.0
NYN,NL,6,1,37,12,3,1,0,5,5,8,13,3,5,5,0,0.32432432432432434,0.4,0.4594594594594595,0.8594594594594596,1.0
NYN,NL,4,1,34,7,0,1,1,3,3,1,6,4,4,4,2,0.20588235294117646,0.2702702702702703,0.35294117647058826,0.6232114467408585,0.0
NYN,NL,4,1,32,10,1,0,1,4,9,6,12,5,11,11,0,0.3125,0.47619047619047616,0.4375,0.9136904761904762,0.0
NYN,NL,2,1,25,3,0,0,0,2,5,3,6,3,0,0,1,0.12,0.28125,0.12,0.40125,1.0
NYN,NL,1,1,35,9,2,0,0,1,1,7,9,3,4,4,0,0.2571428571428571,0.2777777777777778,0.3142857142857143,0.5920634920634921,0.0
NYN,NL,3,0,34,9,2,1,0,3,6,12,12,5,9,9,1,0.2647058823529412,0.375,0.38235294117647056,0.7573529411764706,0.0
NYN,NL,2,0,32,7,1,0,0,2,3,8,8,4,4,4,1,0.21875,0.2702702702702703,0.25,0.5202702702702703,0.0
NYN,NL,1,0,29,2,1,0,0,1,2,5,3,4,4,4,1,0.06896551724137931,0.12903225806451613,0.10344827586206896,0.2324805339265851,0.0
NYN,NL,4,0,35,8,1,1,1,3,3,6,8,5,1,1,1,0.22857142857142856,0.2894736842105263,0.4,0.6894736842105263,1.0
NYN,NL,6,0,37,10,2,0,2,6,6,7,10,4,7,7,0,0.2702702702702703,0.37209302325581395,0.4864864864864865,0.8585795097423005,0.0
NYN,NL,3,0,31,6,1,0,1,2,3,11,5,5,5,5,0,0.1935483870967742,0.2857142857142857,0.3225806451612903,0.6082949308755761,0.0
NYN,NL,18,0,47,21,4,0,2,18,9,8,12,5,5,5,0,0.44680851063829785,0.5263157894736842,0.6595744680851063,1.1858902575587904,1.0
NYN,NL,3,0,29,3,1,0,0,3,6,7,6,6,13,13,1,0.10344827586206896,0.25,0.13793103448275862,0.3879310344827586,0.0
NYN,NL,4,0,31,6,1,0,1,4,2,8,2,4,1,1,0,0.1935483870967742,0.24242424242424243,0.3225806451612903,0.5650048875855327,1.0
NYN,NL,3,0,33,8,3,0,0,3,2,7,7,5,2,2,0,0.24242424242424243,0.2777777777777778,0.3333333333333333,0.6111111111111112,1.0
NYN,NL,4,1,36,10,2,0,1,4,0,5,6,6,8,8,1,0.2777777777777778,0.2972972972972973,0.4166666666666667,0.7139639639639641,0.0
NYN,NL,4,1,31,11,1,0,1,4,6,4,10,5,3,3,1,0.3548387096774194,0.4594594594594595,0.4838709677419355,0.9433304272013948,1.0
NYN,NL,0,1,29,4,0,0,0,0,1,6,3,4,3,3,0,0.13793103448275862,0.16666666666666666,0.13793103448275862,0.3045977011494253,0.0
NYN,NL,1,1,32,7,3,0,0,1,2,5,6,4,0,0,0,0.21875,0.2647058823529412,0.3125,0.5772058823529411,1.0
NYN,NL,9,1,35,14,3,0,2,8,2,5,5,1,1,1,1,0.4,0.43243243243243246,0.6571428571428571,1.0895752895752897,1.0
NYN,NL,8,1,33,8,1,0,1,6,4,3,5,7,6,6,1,0.24242424242424243,0.32432432432432434,0.36363636363636365,0.687960687960688,1.0
NYN,NL,6,1,31,10,3,0,0,6,8,1,11,3,2,2,0,0.3225806451612903,0.45,0.41935483870967744,0.8693548387096774,1.0
NYN,NL,4,1,33,6,1,0,1,4,1,8,3,5,0,0,1,0.18181818181818182,0.20588235294117646,0.30303030303030304,0.5089126559714795,0.0
NYN,NL,2,1,31,7,1,0,2,2,1,10,4,4,4,4,0,0.22580645161290322,0.2727272727272727,0.45161290322580644,0.7243401759530792,0.0
NYN,NL,2,0,34,12,1,1,2,2,2,3,7,3,4,4,2,0.35294117647058826,0.3888888888888889,0.6176470588235294,1.0065359477124185,0.0
NYN,NL,5,0,35,10,2,1,1,5,2,6,8,4,7,7,2,0.2857142857142857,0.3333333333333333,0.4857142857142857,0.8190476190476189,0.0
NYN,NL,2,0,33,7,4,0,1,2,2,9,6,4,2,2,0,0.21212121212121213,0.2571428571428571,0.42424242424242425,0.6813852813852814,0.0
NYN,NL,5,0,36,11,2,0,0,5,1,6,6,4,2,2,0,0.3055555555555556,0.34210526315789475,0.3611111111111111,0.7032163742690059,1.0
NYN,NL,7,0,36,12,3,0,3,7,7,10,9,6,3,3,0,0.3333333333333333,0.4418604651162791,0.6666666666666666,1.1085271317829457,1.0
NYN,NL,4,1,33,8,4,0,1,4,2,6,6,3,3,3,0,0.24242424242424243,0.2857142857142857,0.45454545454545453,0.7402597402597402,1.0
NYN,NL,7,1,40,13,2,1,2,6,3,10,9,8,8,8,2,0.325,0.37209302325581395,0.575,0.947093023255814,0.0
NYN,NL,1,1,31,5,0,0,0,1,3,2,7,4,3,3,0,0.16129032258064516,0.22857142857142856,0.16129032258064516,0.3898617511520737,0.0
NYN,NL,2,1,33,7,2,0,0,2,3,13,7,4,5,5,3,0.21212121212121213,0.2777777777777778,0.2727272727272727,0.5505050505050505,0.0
NYN,NL,2,1,33,4,0,0,2,2,1,6,4,2,1,1,0,0.12121212121212122,0.14705882352941177,0.30303030303030304,0.4500891265597148,1.0
NYN,NL,7,1,33,11,1,0,3,7,3,8,7,7,2,2,1,0.3333333333333333,0.3783783783783784,0.6363636363636364,1.0147420147420148,1.0
NYN,NL,2,0,31,4,2,0,0,2,2,6,4,4,6,6,0,0.12903225806451613,0.18181818181818182,0.1935483870967742,0.375366568914956,0.0
NYN,NL,6,0,40,13,3,0,1,6,1,8,7,4,4,4,1,0.325,0.34146341463414637,0.475,0.8164634146341463,1.0
NYN,NL,9,0,36,8,3,0,2,6,9,5,11,5,1,1,0,0.2222222222222222,0.391304347826087,0.4722222222222222,0.8635265700483092,1.0
NYN,NL,7,0,39,13,1,0,0,6,4,7,10,4,1,1,0,0.3333333333333333,0.4090909090909091,0.358974358974359,0.7680652680652681,1.0
NYN,NL,7,0,37,12,2,0,1,7,3,10,7,5,9,9,1,0.32432432432432434,0.3902439024390244,0.4594594594594595,0.8497033618984839,0.0
NYN,NL,0,0,32,7,1,0,0,0,2,7,7,4,9,9,2,0.21875,0.2647058823529412,0.25,0.5147058823529411,0.0
NYN,NL,2,1,32,7,3,0,0,2,2,7,7,5,6,6,1,0.21875,0.2571428571428571,0.3125,0.5696428571428571,0.0
NYN,NL,8,1,32,8,2,1,2,8,3,10,6,4,4,4,0,0.25,0.3684210526315789,0.5625,0.9309210526315792,1.0
