Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
43709,20100417,garcj004,SLN,25,69,1,0,2,0,3,0,2,11,0,15,0,2,2,22,0,10,60,1,0,2,1,0,19,2,0,0,11,0,NL,NL,120,mathj002,STL10,pelfm001,,santj003,11,13,3,2,NYN,21,61,0,0,2,4,0,2,0,1,9,0,1,2,0,9,60,2,2,1,16,1,0,0,8,0,rodrf003,0.14754098360655737,0.21739130434782608,0.25,0.325,0.14754098360655737,0.2608695652173913,0.3975409836065574,0.5858695652173913,0.0,1.0
40007,20100418,waina001,SLN,9,33,0,0,0,1,3,1,0,12,1,10,2,2,0,10,0,1,27,5,0,0,5,0,5,2,0,0,5,0,NL,NL,51,stont001,STL10,,,mainj001,12,3,1,3,NYN,4,29,0,0,0,0,0,0,1,1,4,0,5,0,0,4,24,2,0,0,9,5,0,0,2,0,waina001,0.13793103448275862,0.30303030303030304,0.21875,0.41025641025641024,0.13793103448275862,0.5757575757575758,0.3566810344827586,0.986013986013986,1.0,0.0
24167,20100419,loper001,ARI,8,36,0,0,0,1,3,2,1,13,0,10,0,3,0,8,0,3,27,2,0,0,2,0,7,3,0,0,1,0,NL,NL,54,boyeb001,PHO01,franr001,,pennb002,13,11,2,4,SLN,9,36,0,0,0,1,2,0,0,0,11,1,2,0,0,4,27,3,0,2,5,2,0,0,4,0,pennb002,0.3055555555555556,0.2777777777777778,0.375,0.2972972972972973,0.4444444444444444,0.3611111111111111,0.8194444444444444,0.6584084084084084,1.0,1.0
19855,20100420,hared001,ARI,10,38,0,1,0,0,5,0,1,14,1,15,1,7,0,13,0,3,27,9,0,0,9,2,5,7,0,0,7,1,NL,NL,51,boggm001,PHO01,qualc001,,lohsk001,14,3,0,7,SLN,12,35,0,0,2,1,0,0,0,0,9,3,9,1,0,4,24,7,0,1,12,9,0,1,2,1,hared001,0.2571428571428571,0.39473684210526316,0.2972972972972973,0.5,0.5714285714285714,0.6052631578947368,0.8687258687258688,1.1052631578947367,0.0,1.0
19165,20100421,jacke001,ARI,14,32,0,0,0,2,4,1,2,15,0,7,0,9,0,5,0,3,27,3,0,0,4,0,14,9,0,0,4,1,NL,NL,54,qualc001,PHO01,,,carpc002,15,3,1,9,SLN,10,36,0,0,0,2,2,0,2,2,12,3,4,0,0,4,27,7,0,0,4,4,0,1,0,1,mottj001,0.3333333333333333,0.21875,0.3684210526315789,0.3055555555555556,0.6944444444444444,0.34375,1.0628654970760234,0.6493055555555556,1.0,0.0
42860,20100423,linct001,SFN,7,30,0,0,0,1,1,0,2,16,1,7,0,1,0,6,0,3,27,1,0,0,4,0,4,1,0,0,3,0,NL,NL,51,garcj004,SFO03,wilsb001,,garcj004,16,9,0,1,SLN,14,34,0,0,0,2,2,2,1,0,8,0,2,0,0,3,24,1,0,2,12,2,0,0,3,1,linct001,0.23529411764705882,0.23333333333333334,0.2972972972972973,0.3235294117647059,0.29411764705882354,0.26666666666666666,0.5914149443561209,0.5901960784313726,0.0,1.0
41785,20100424,zitob001,SFN,12,28,0,0,0,2,1,0,2,17,2,7,0,0,0,7,0,2,27,2,1,1,2,0,4,0,0,0,1,0,NL,NL,51,waina001,SFO03,wilsb001,,waina001,17,5,0,0,SLN,12,29,0,0,1,2,0,0,1,0,4,0,2,0,0,1,24,0,0,0,10,2,0,0,3,0,zitob001,0.13793103448275862,0.25,0.21875,0.3125,0.13793103448275862,0.2857142857142857,0.3566810344827586,0.5982142857142857,0.0,0.0
40230,20100425,cainm001,SFN,10,34,0,0,0,2,3,1,1,18,0,9,0,2,0,8,0,5,27,0,0,1,0,0,2,2,0,0,0,0,NL,NL,54,cainm001,SFO03,franr001,,pennb002,18,8,1,2,SLN,15,33,0,0,0,1,1,0,2,0,9,1,0,1,0,3,27,2,1,2,7,0,0,0,2,0,pennb002,0.2727272727272727,0.2647058823529412,0.3055555555555556,0.2647058823529412,0.3939393939393939,0.35294117647058826,0.6994949494949495,0.6176470588235294,1.0,0.0
35257,20100426,lohsk001,SLN,12,30,0,0,1,2,3,0,1,19,0,9,1,3,2,7,0,4,27,4,0,0,4,1,6,3,0,0,5,0,NL,NL,51,saitt001,STL10,franr001,,hudst001,19,8,1,3,ATL,12,32,0,0,0,1,1,0,1,0,9,0,4,0,0,3,24,3,1,0,3,4,0,0,4,1,reyed001,0.28125,0.3,0.35135135135135137,0.4,0.3125,0.5,0.6638513513513513,0.9,1.0,1.0
35587,20100427,carpc002,SLN,10,30,0,0,0,0,1,2,0,20,1,6,1,2,1,5,0,6,27,5,0,0,5,1,7,2,0,0,3,0,NL,NL,51,lowed001,STL10,mottj001,,lowed001,20,10,0,4,ATL,11,35,0,0,0,0,1,0,0,0,6,0,5,0,0,4,24,3,0,0,6,5,0,0,6,1,carpc002,0.17142857142857143,0.2,0.2926829268292683,0.29411764705882354,0.2,0.3333333333333333,0.4926829268292683,0.6274509803921569,1.0,1.0
