Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,
"20170403","SEA","AL",1,"HOU","AL",1,0,3,51,"HOU03",41678,"000000000","10010100x",29,3,0,0,0,0,0,0,1,4,0,8,0,0,1,0,7,4,3,3,0,0,24,11,1,0,2,0,27,6,0,0,2,3,0,1,0,1,0,6,1,0,1,1,3,3,0,0,1,0,27,11,0,0,1,0,"keucd001","hernf002","gilek001","hernf002","keucd001",
"20170404","SEA","AL",2,"HOU","AL",2,1,2,51,"HOU03",21406,"000100000","00100100x",36,7,3,0,0,1,0,0,0,2,1,11,0,0,0,0,10,4,2,2,0,0,24,16,1,0,2,0,26,5,0,0,2,2,0,0,0,3,0,3,0,2,2,0,3,4,1,1,0,0,27,12,2,0,0,0,"mccul002","iwakh001","gilek001","iwakh001","mccul002",
"20170405","SEA","AL",3,"HOU","AL",3,3,5,77,"HOU03",20303,"0000200000001","0000002000003",45,6,2,0,1,3,0,0,0,8,0,14,3,0,0,0,11,9,5,5,3,0,38,16,1,0,2,0,51,13,4,0,1,5,1,0,0,3,0,9,0,0,2,0,12,7,3,3,0,0,39,9,0,0,0,0,"peacb001","dejoc001","","paxtj001","mortc002",
"20170406","SEA","AL",4,"HOU","AL",4,4,2,54,"HOU03",18362,"001001002","101000000",33,7,0,0,1,4,0,0,1,4,0,8,1,0,1,0,7,4,2,2,0,0,27,7,1,0,2,0,32,6,0,0,2,2,0,0,1,3,1,10,0,0,1,0,7,4,4,4,0,0,27,9,0,0,1,0,"altad001","gilek001","diaze006","miraa002","musgj001",
"20170407","SEA","AL",5,"ANA","AL",5,1,5,51,"ANA01",43911,"000001000","10100120x",33,5,0,0,0,1,0,0,1,1,0,10,1,0,0,0,7,3,5,5,0,0,24,8,1,0,2,0,33,11,1,0,2,5,0,1,0,2,1,8,1,0,1,0,7,5,1,1,0,0,27,5,1,0,0,0,"chavj001","gally001","","gally001","chavj001",
"20170408","SEA","AL",6,"ANA","AL",6,4,5,51,"ANA01",42668,"200000110","01101020x",33,8,2,0,1,4,0,1,0,1,0,8,0,0,0,0,4,3,5,5,1,0,24,9,1,0,1,0,35,13,2,0,2,5,0,0,0,1,0,7,0,0,1,0,7,3,4,4,0,0,27,9,0,0,1,0,"ramij002","scrie001","bedrc001","hernf002","nolar001",
"20170409","SEA","AL",7,"ANA","AL",7,9,10,53,"ANA01",37175,"103030110","010000207",33,7,2,0,2,8,0,1,2,2,0,5,1,1,0,1,3,6,10,10,2,0,26,14,0,0,2,0,34,11,2,0,2,10,0,0,0,7,0,5,0,0,2,0,5,4,7,7,0,1,27,9,2,0,0,0,"baila001","diaze006","","iwakh001","shoem001",
"20170410","HOU","AL",8,"SEA","AL",8,0,6,51,"SEA03",44856,"000000000","00003210x",32,6,1,0,0,0,0,0,0,3,0,10,0,0,0,0,8,4,5,5,0,0,24,6,1,0,1,0,32,11,4,0,0,5,0,2,1,3,1,7,1,0,0,0,8,3,0,0,0,0,27,8,0,0,1,0,"paxtj001","mortc002","","mortc002","paxtj001",
"20170411","HOU","AL",9,"SEA","AL",9,7,5,54,"SEA03",18527,"101004001","002010002",39,14,2,0,1,7,0,0,0,3,0,10,1,1,1,0,8,4,5,5,1,0,27,9,1,0,1,0,33,9,4,0,0,4,0,1,1,5,0,5,0,0,1,0,8,4,7,7,0,0,27,11,0,0,1,0,"musgj001","miraa002","","musgj001","miraa002",
"20170412","HOU","AL",10,"SEA","AL",10,10,5,54,"SEA03",14479,"000220330","212000000",39,16,3,0,0,9,0,1,0,6,2,4,0,0,2,0,9,5,5,5,0,0,27,8,1,0,0,0,37,9,1,0,2,5,0,0,0,1,0,7,2,0,0,0,6,5,10,10,2,0,27,18,0,0,2,0,"peacb001","altad001","","fierm001","gally001",
"20170414","TEX","AL",10,"SEA","AL",11,1,2,51,"SEA03",41855,"000001000","00010010x",33,7,1,0,0,1,0,0,1,0,0,5,1,0,1,0,6,4,2,2,1,0,24,9,0,0,3,0,30,9,0,0,1,2,0,0,0,4,0,7,1,0,3,0,8,3,1,1,1,0,27,12,0,0,1,0,"hernf002","leclj001","diaze006","perem004","hernf002",
"20170415","TEX","AL",11,"SEA","AL",12,0,5,51,"SEA03",34927,"000000000","00000500x",28,2,1,0,0,0,0,0,0,1,0,12,0,0,1,0,2,3,4,4,0,0,24,12,1,0,3,0,30,8,3,1,1,5,0,0,1,3,0,4,0,0,3,0,5,2,0,0,1,0,27,6,0,0,1,0,"paxtj001","casha001","","casha001","paxtj001",
"20170416","TEX","AL",12,"SEA","AL",13,7,8,52,"SEA03",19678,"033000001","103001102",36,9,2,0,2,7,0,0,1,5,1,6,1,0,0,0,8,6,7,7,0,0,25,11,1,0,2,0,35,12,2,0,2,8,0,0,1,4,1,8,2,0,2,0,7,7,7,7,1,0,27,3,0,0,0,0,"diaze006","dysos001","","hamec001","iwakh001",
"20170417","MIA","NL",13,"SEA","AL",14,1,6,51,"SEA03",16990,"000000001","30021000x",32,5,0,0,1,1,0,0,0,0,0,8,0,0,0,0,4,2,6,6,0,0,24,5,1,0,0,0,32,8,2,0,3,6,0,0,0,3,1,7,1,0,0,0,5,3,1,1,0,0,27,10,0,0,0,0,"miraa002","koeht001","","koeht001","miraa002",
"20170418","MIA","NL",14,"SEA","AL",15,5,0,54,"SEA03",16126,"112000001","000000000",35,10,1,0,1,4,1,1,0,0,0,6,1,0,0,0,5,3,0,0,0,0,27,10,0,0,0,0,28,1,1,0,0,0,0,0,1,2,0,4,0,0,0,0,4,4,4,4,1,0,27,9,1,0,0,0,"chenw001","gally001","","chenw001","gally001",
"20170419","MIA","NL",15,"SEA","AL",16,5,10,51,"SEA03",27147,"201010001","12140002x",37,14,0,0,3,5,0,0,1,3,0,6,0,0,2,0,9,5,10,10,1,0,24,5,1,0,1,0,34,11,4,0,0,9,0,0,1,10,1,10,0,1,0,0,11,5,5,5,1,0,27,15,0,0,3,0,"hernf002","volqe001","","volqe001","hernf002",
"20170420","SEA","AL",17,"OAK","AL",16,6,9,51,"OAK01",10707,"120002001","00302130x",33,8,4,0,1,6,0,1,0,4,0,8,0,0,1,0,5,4,9,9,1,0,24,6,2,0,1,0,32,11,3,0,1,8,1,1,0,4,0,11,1,0,1,0,5,6,6,6,0,0,27,10,0,1,1,0,"dullr001","scrie001","","paxtj001","valdc003",
"20170421","SEA","AL",18,"OAK","AL",17,1,3,51,"OAK01",15255,"001000000","00001200x",31,6,0,1,0,1,0,0,0,4,0,8,2,1,1,0,7,3,3,3,0,0,24,11,0,0,3,0,25,6,2,0,2,3,0,1,1,6,0,5,0,0,3,0,6,4,1,1,0,0,27,12,0,0,1,0,"manas001","iwakh001","garcj002","iwakh001","manas001",
"20170422","SEA","AL",19,"OAK","AL",18,3,4,51,"OAK01",20722,"101000010","30100000x",33,9,2,1,1,3,0,1,1,3,0,6,1,1,1,0,8,3,4,4,1,0,24,6,0,0,0,0,31,8,1,0,2,4,0,0,0,3,0,5,0,1,0,0,6,5,3,3,1,0,27,11,0,0,1,0,"cottj001","miraa002","madsr001","miraa002","cottj001",
"20170423","SEA","AL",20,"OAK","AL",19,11,1,54,"OAK01",24165,"105000302","000000100",36,11,3,0,2,11,1,0,1,6,0,4,1,0,0,0,6,4,1,1,1,0,27,8,0,0,0,0,31,5,2,0,0,1,0,1,0,1,0,11,0,0,0,0,5,3,11,11,0,0,27,7,0,0,1,0,"gally001","triga001","","gally001","triga001",
"20170425","SEA","AL",21,"DET","AL",19,9,19,51,"DET05",22728,"200021112","13039003x",38,16,0,0,3,9,0,2,1,7,0,1,1,0,3,0,12,5,19,19,1,0,24,7,0,0,0,0,48,24,5,1,4,18,0,0,0,7,1,5,0,0,0,0,12,6,9,9,0,0,27,11,0,0,3,0,"zimmj003","hernf002","","hernf002","zimmj003",
