Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev,WHIP,KPercent,BBPercent,BABIP
20120810,NYA,AL,112,TOR,AL,112,10,4,54,TOR02,41610.0,39,12,2,0,1,9,1,0,1,4,1,3,0,0,0,0,8,6,4,4,0,1,27,8,0,0,1,0,35,9,1,0,1,3,0,0,0,1,0,7,2,0,1,0,5,4,10,10,0,0,27,16,2,0,0,0,garcf002,romer002,,garcf002,romer002,112,Aug 10,@,TOR,"W,10-4",9.0,9,4,4,0,1,7,1,0,3.78,36,145,94,3,2,2,0,35,1,0,0,0,0,0,1,6,James Hoye,"F.Garcia (4-58-W), B.Logan (1-H), J.Chamberlain (2-H), D.Robertson (1), C.Rapada (0), C.Eppley (2)",,0.3076923076923077,0.2571428571428571,0.38636363636363635,0.2777777777777778,0.4358974358974359,0.37142857142857144,0.8222610722610723,0.6492063492063492,1.0,1.0,1.1111111111111112,0.19444444444444445,0.027777777777777776,0.2962962962962963
20120811,NYA,AL,113,TOR,AL,113,5,2,54,TOR02,45582.0,34,7,3,0,1,5,0,0,1,5,0,5,0,0,0,0,8,3,2,2,0,1,27,7,0,0,1,0,31,5,1,0,0,2,0,0,2,1,0,11,1,0,1,0,5,4,5,5,0,0,27,11,0,0,0,0,novai001,laffa001,sorir001,novai001,laffa001,113,Aug 11,@,TOR,"W,5-2",9.0,5,2,2,0,1,11,0,2,3.77,34,121,74,1,0,1,0,31,1,0,0,0,0,0,1,3,Jim Joyce,"I.Nova (4-69-W), D.Robertson (0-H), R.Soriano (1-Sv)",,0.20588235294117646,0.16129032258064516,0.325,0.23529411764705882,0.38235294117647056,0.1935483870967742,0.7073529411764705,0.428842504743833,1.0,1.0,0.6666666666666666,0.3235294117647059,0.029411764705882353,0.25
20120812,NYA,AL,114,TOR,AL,114,7,10,51,TOR02,43924.0,37,11,5,0,2,7,0,0,1,0,0,6,0,0,1,0,4,5,10,10,0,0,24,8,0,1,0,0,38,14,4,0,1,10,0,0,0,3,0,8,1,0,0,0,7,4,7,7,1,0,27,8,0,0,1,0,happj001,hughp001,jansc001,hughp001,happj001,114,Aug 12,@,TOR,"L,7-10",8.0,14,10,10,0,3,8,1,0,3.83,41,154,98,3,0,1,0,38,4,0,0,0,0,0,0,5,Mike DiMuro,"P.Hughes (4-19-L), R.Igarashi (64), C.Eppley (1), C.Rapada (1), J.Chamberlain (1)",,0.2972972972972973,0.3684210526315789,0.3157894736842105,0.4146341463414634,0.5945945945945946,0.5526315789473685,0.9103840682788051,0.9672657252888319,0.0,1.0,2.125,0.1951219512195122,0.07317073170731707,0.4482758620689655
20120813,TEX,AL,114,NYA,AL,115,2,8,51,NYC21,45676.0,33,8,1,0,1,2,0,0,1,1,0,7,0,0,0,0,6,3,8,8,0,0,24,6,0,0,1,0,31,10,1,1,2,8,1,1,0,2,0,7,0,0,1,0,3,2,2,2,0,0,27,9,0,0,0,0,pheld001,dempr002,lowed001,dempr002,pheld001,115,Aug 13,1,TEX,"W,8-2",9.0,8,2,2,0,1,7,1,1,3.81,35,122,84,0,0,0,0,33,1,0,0,0,0,0,0,2,Tim Timmons,"D.Phelps (3-49-W), D.Lowe (12-Sv)",,0.24242424242424243,0.3225806451612903,0.2857142857142857,0.35294117647058826,0.36363636363636365,0.6129032258064516,0.6493506493506493,0.9658444022770398,1.0,0.0,1.0,0.2,0.02857142857142857,0.28
20120814,TEX,AL,115,NYA,AL,116,0,3,51,NYC21,44533.0,27,2,0,0,0,0,0,0,0,2,0,5,0,0,2,0,2,3,3,3,0,0,24,11,1,0,0,0,33,8,1,0,2,3,0,0,0,3,0,4,0,0,0,0,9,1,0,0,1,0,27,16,0,0,2,0,kuroh001,harrm001,,harrm001,kuroh001,116,Aug 14,1,TEX,"W,3-0",9.0,2,0,0,0,2,5,0,0,3.78,29,109,74,1,1,0,0,27,0,0,0,0,0,0,2,1,Jeff Kellogg,H.Kuroda (4-86-W),,0.07407407407407407,0.24242424242424243,0.13793103448275862,0.3055555555555556,0.07407407407407407,0.45454545454545453,0.2120051085568327,0.7601010101010102,1.0,1.0,0.4444444444444444,0.1724137931034483,0.06896551724137931,0.09090909090909091
20120815,TEX,AL,116,NYA,AL,117,2,3,51,NYC21,45921.0,32,4,1,0,2,2,0,0,0,1,0,9,0,0,1,0,4,4,3,3,0,0,24,9,0,0,2,0,31,10,1,0,0,3,0,1,0,6,0,8,1,0,2,0,11,4,2,2,0,0,27,10,1,0,1,0,garcf002,felds001,sorir001,felds001,garcf002,117,Aug 15,1,TEX,"W,3-2",9.0,4,2,2,0,1,9,2,0,3.76,33,129,85,0,0,0,0,32,1,0,0,0,0,1,1,4,Vic Carapazza,"F.Garcia (4-63-W), B.Logan (4-H), D.Robertson (3-H), R.Soriano (3-Sv)",,0.125,0.3225806451612903,0.15151515151515152,0.42105263157894735,0.34375,0.3548387096774194,0.4952651515151515,0.7758913412563667,1.0,1.0,0.5555555555555556,0.2727272727272727,0.030303030303030304,0.09523809523809523
20120816,TEX,AL,117,NYA,AL,118,10,6,54,NYC21,47645.0,38,16,6,0,0,10,1,1,1,6,3,4,0,0,2,0,10,5,5,5,0,0,27,14,1,0,0,0,37,10,1,0,1,6,1,0,0,2,0,7,1,0,0,0,7,5,10,10,0,0,27,16,1,0,2,0,schet001,logab001,,holld003,novai001,118,Aug 16,1,TEX,"L,6-10",9.0,16,10,10,0,6,4,0,1,3.81,47,172,100,8,3,0,0,38,6,0,3,1,1,0,2,5,Marty Foster,"I.Nova (4-37), C.Eppley (3), B.Logan (0-BL), J.Chamberlain (3), C.Rapada (3)",,0.42105263157894735,0.2702702702702703,0.5,0.3076923076923077,0.5789473684210527,0.3783783783783784,1.0789473684210527,0.6860706860706861,0.0,1.0,2.4444444444444446,0.0851063829787234,0.1276595744680851,0.45714285714285713
20120817,BOS,AL,120,NYA,AL,119,4,6,51,NYC21,49422.0,33,5,1,0,1,4,0,0,0,1,0,5,0,0,0,0,3,4,6,6,0,0,24,10,1,0,0,0,34,9,0,0,5,6,0,0,0,1,0,7,0,0,0,0,5,3,0,0,0,0,27,8,1,0,0,0,hughp001,moraf001,sorir001,moraf001,hughp001,119,Aug 17,1,BOS,"W,6-4",9.0,5,4,0,4,1,5,1,0,3.78,34,131,90,0,0,0,0,33,1,0,0,0,0,1,0,3,Paul Emmel,"P.Hughes (4-64-W), D.Robertson (1-H), R.Soriano (1-Sv)",,0.15151515151515152,0.2647058823529412,0.17647058823529413,0.2857142857142857,0.2727272727272727,0.7058823529411765,0.44919786096256686,0.9915966386554622,1.0,0.0,0.6666666666666666,0.14705882352941177,0.029411764705882353,0.14814814814814814
20120818,BOS,AL,121,NYA,AL,120,4,1,54,NYC21,49466.0,37,10,3,0,1,3,0,0,0,2,1,9,3,0,0,0,8,4,1,1,1,0,27,17,0,0,2,0,32,7,1,0,1,1,0,0,0,2,0,6,1,0,2,0,6,5,4,4,1,0,27,7,1,0,0,0,lestj001,pheld001,aceva001,lestj001,pheld001,120,Aug 18,1,BOS,"L,1-4",9.0,10,4,4,0,2,9,1,0,3.78,39,138,89,7,0,3,0,37,3,0,1,0,0,0,0,5,Scott Barry,"D.Phelps (4-55-L), B.Logan (1), C.Eppley (1), C.Rapada (1), D.Lowe (4)",,0.2702702702702703,0.21875,0.3076923076923077,0.2647058823529412,0.43243243243243246,0.34375,0.7401247401247402,0.6084558823529411,0.0,1.0,1.3333333333333333,0.23076923076923078,0.05128205128205128,0.3333333333333333
20120819,BOS,AL,122,NYA,AL,121,1,4,51,NYC21,48620.0,31,5,0,0,1,1,0,0,0,0,0,5,0,0,1,0,3,3,4,4,1,0,24,8,0,0,0,0,32,8,3,0,2,3,0,0,0,4,1,8,2,0,0,0,8,2,1,1,0,0,27,13,0,0,1,0,kuroh001,beckj002,sorir001,beckj002,kuroh001,121,Aug 19,1,BOS,"W,4-1",9.0,5,1,1,0,0,5,1,0,3.76,31,126,86,0,0,0,0,31,0,0,0,0,0,0,1,2,Jerry Meals,"H.Kuroda (4-74-W), R.Soriano (1-Sv)",,0.16129032258064516,0.25,0.16129032258064516,0.3333333333333333,0.25806451612903225,0.53125,0.4193548387096774,0.8645833333333333,1.0,0.0,0.5555555555555556,0.16129032258064516,0.0,0.16
20120820,NYA,AL,122,CHA,AL,121,6,9,51,CHI12,27561.0,37,12,1,0,1,6,0,0,1,7,0,6,0,0,1,0,12,6,9,9,1,0,24,6,0,0,0,0,36,13,1,0,4,9,0,0,1,5,0,12,2,0,0,0,9,6,6,6,2,0,27,11,0,0,1,0,myerb001,logab001,reeda001,garcf002,floyg001,122,Aug 20,@,CHW,"L,6-9",8.0,13,9,9,0,5,12,4,1,3.81,42,169,100,8,3,2,0,36,1,0,0,0,0,0,0,6,Tim Tschida,"F.Garcia (4-35), C.Eppley (1), C.Rapada (1), J.Chamberlain (3), B.Logan (1-L), D.Lowe (1)",,0.32432432432432434,0.3611111111111111,0.4444444444444444,0.4523809523809524,0.43243243243243246,0.7222222222222222,0.8768768768768769,1.1746031746031746,0.0,1.0,2.25,0.2857142857142857,0.11904761904761904,0.45
20120821,NYA,AL,123,CHA,AL,122,3,7,51,CHI12,24247.0,33,7,0,0,2,3,0,0,0,4,0,7,0,0,1,0,7,2,7,7,0,0,24,7,0,0,0,0,34,12,1,2,2,7,0,1,0,3,1,5,0,0,0,0,7,4,3,3,0,0,27,10,0,0,1,0,lirif001,novai001,,novai001,lirif001,123,Aug 21,@,CHW,"L,3-7",8.0,12,7,7,0,3,5,2,0,3.84,38,125,79,0,0,0,0,34,1,2,1,0,1,0,0,2,Jeff Nelson,"I.Nova (4-35-L), D.Lowe (0)",,0.21212121212121213,0.35294117647058826,0.2972972972972973,0.39473684210526316,0.3939393939393939,0.6764705882352942,0.6912366912366912,1.0712074303405572,0.0,0.0,1.875,0.13157894736842105,0.07894736842105263,0.35714285714285715
20120822,NYA,AL,124,CHA,AL,123,1,2,51,CHI12,26319.0,31,4,2,0,1,1,0,0,0,1,0,15,0,0,0,0,4,2,2,2,0,0,24,6,0,1,1,0,28,6,1,0,1,2,0,1,1,2,0,5,0,0,1,0,6,3,1,1,0,0,27,6,0,0,0,0,salec001,hughp001,reeda001,hughp001,salec001,124,Aug 22,@,CHW,"L,1-2",8.0,6,2,2,0,2,5,1,1,3.83,32,113,79,0,0,0,0,28,1,0,0,0,1,0,1,2,Mike Muchlinski,"P.Hughes (4-62-L), D.Robertson (4)",,0.12903225806451613,0.21428571428571427,0.15625,0.28125,0.2903225806451613,0.35714285714285715,0.4465725806451613,0.6383928571428572,0.0,0.0,1.0,0.15625,0.0625,0.21739130434782608
20120824,NYA,AL,125,CLE,AL,125,3,1,54,CLE08,27986.0,35,9,3,0,1,3,0,0,1,2,0,9,0,0,1,0,8,3,1,1,1,0,27,7,0,0,0,0,33,6,0,0,1,1,0,0,1,2,1,11,0,0,0,0,8,5,3,3,0,0,27,11,2,0,1,0,sabac001,allec002,sorir001,sabac001,klubc001,125,Aug 24,@,CLE,"W,3-1",9.0,6,1,1,0,2,11,1,1,3.8,36,134,84,0,0,0,0,33,0,0,1,0,0,0,0,3,Fieldin Culbreth,"C.Sabathia (15-74-W), D.Robertson (1-H), R.Soriano (4-Sv)",,0.2571428571428571,0.18181818181818182,0.3157894736842105,0.25,0.42857142857142855,0.2727272727272727,0.744360902255639,0.5227272727272727,1.0,0.0,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.23809523809523808
20120825,NYA,AL,126,CLE,AL,126,1,3,51,CLE08,34374.0,33,7,1,0,0,1,0,1,0,3,0,9,0,0,1,0,9,1,3,3,0,0,24,15,0,0,1,0,26,4,1,0,1,3,0,0,2,2,0,6,0,0,1,0,3,3,1,1,0,0,27,9,1,0,1,0,mastj001,kuroh001,perec002,kuroh001,mastj001,126,Aug 25,@,CLE,"L,1-3",8.0,4,3,3,0,2,6,1,2,3.8,30,108,68,1,1,0,0,26,1,0,0,0,0,0,1,1,Adrian Johnson,H.Kuroda (5-66-L),,0.21212121212121213,0.15384615384615385,0.2702702702702703,0.26666666666666666,0.24242424242424243,0.3076923076923077,0.5126945126945127,0.5743589743589743,0.0,1.0,0.75,0.2,0.06666666666666667,0.15789473684210525
20120826,NYA,AL,127,CLE,AL,127,4,2,54,CLE08,26166.0,34,11,2,0,1,4,1,0,0,2,1,6,0,1,2,0,6,4,2,2,0,0,27,7,1,1,0,0,35,7,2,0,0,2,0,0,1,2,0,10,3,1,0,0,9,4,4,4,0,0,27,13,0,0,2,0,logab001,jimeu001,sorir001,garcf002,jimeu001,127,Aug 26,@,CLE,"W,4-2",9.0,7,2,2,0,2,10,0,1,3.79,38,150,92,4,0,3,1,35,2,0,0,0,0,1,0,4,Gary Cederstrom,"F.Garcia (5-52), B.Logan (5-W), D.Robertson (1-H), R.Soriano (1-Sv)",,0.3235294117647059,0.2,0.3611111111111111,0.2631578947368421,0.47058823529411764,0.2571428571428571,0.8316993464052287,0.5203007518796992,1.0,0.0,1.0,0.2631578947368421,0.05263157894736842,0.28
20120827,TOR,AL,127,NYA,AL,128,8,7,66,NYC21,42962.0,45,12,0,0,3,8,0,0,0,1,0,13,0,0,0,0,5,7,7,7,0,0,33,14,0,0,0,0,40,8,0,0,4,7,1,0,0,6,0,7,0,0,0,0,7,6,7,7,0,0,33,9,1,0,0,0,olivd001,lowed001,,alvah001,pheld001,128,Aug 27,1,TOR,"L,7-8",11.0,12,8,7,1,1,13,3,0,3.8,46,156,108,1,1,0,0,45,0,0,0,0,0,0,0,6,Angel Hernandez,"D.Phelps (8-53), C.Eppley (6-H), D.Robertson (0-H), R.Soriano (0-BSv), C.Rapada (6), D.Lowe (5-L)",,0.26666666666666666,0.2,0.2826086956521739,0.30434782608695654,0.4666666666666667,0.5,0.7492753623188406,0.8043478260869565,0.0,1.0,1.1818181818181819,0.2826086956521739,0.021739130434782608,0.3103448275862069
20120828,TOR,AL,128,NYA,AL,129,1,2,51,NYC21,42472.0,29,4,1,0,1,1,0,0,1,3,0,7,0,1,0,0,5,2,2,2,1,0,24,7,0,0,1,0,27,5,0,0,0,2,0,1,0,2,0,7,1,1,0,0,4,3,1,1,0,0,27,6,0,0,1,0,hughp001,romer002,sorir001,romer002,hughp001,129,Aug 28,1,TOR,"W,2-1",9.0,4,1,1,0,3,7,1,1,3.78,33,126,85,0,0,0,1,29,1,0,0,0,0,0,0,3,Ed Hickox,"P.Hughes (5-67-W), D.Robertson (0-H), R.Soriano (0-Sv)",,0.13793103448275862,0.18518518518518517,0.24242424242424243,0.23333333333333334,0.27586206896551724,0.18518518518518517,0.5182863113897597,0.4185185185185185,1.0,0.0,0.7777777777777778,0.21212121212121213,0.09090909090909091,0.14285714285714285
20120829,TOR,AL,129,NYA,AL,130,8,5,54,NYC21,46010.0,40,12,3,0,1,8,1,0,1,2,1,10,0,0,1,0,9,5,5,5,1,0,27,7,0,0,0,0,35,8,6,0,0,5,0,0,0,5,1,11,0,0,0,0,8,6,4,4,1,0,27,10,3,0,1,0,happj001,sabac001,jansc001,happj001,sabac001,130,Aug 29,1,TOR,"L,5-8",9.0,12,8,4,4,2,10,1,1,3.78,44,145,95,9,3,0,0,40,3,0,1,1,0,3,1,6,Chris Conroy,"C.Sabathia (4-53-L), D.Lowe (1), B.Logan (2), C.Eppley (1), C.Rapada (1), J.Chamberlain (8)",,0.3,0.22857142857142856,0.3488372093023256,0.325,0.45,0.4,0.7988372093023256,0.7250000000000001,0.0,1.0,1.5555555555555556,0.22727272727272727,0.045454545454545456,0.3793103448275862
20120831,BAL,AL,131,NYA,AL,131,6,1,54,NYC21,43352.0,37,12,0,0,3,6,0,1,0,0,0,4,0,0,1,0,5,3,1,1,1,0,27,5,0,0,0,0,32,5,0,0,1,1,0,0,0,1,0,12,0,0,0,0,5,3,6,6,0,0,27,14,0,0,1,0,gonzm003,kuroh001,,gonzm003,kuroh001,131,Aug 31,1,BAL,"L,1-6",9.0,12,6,6,0,0,4,3,0,3.8,38,122,81,0,0,0,0,37,0,0,0,0,1,0,1,3,Dan Bellino,"H.Kuroda (5-55-L), C.Rapada (1), D.Lowe (1)",,0.32432432432432434,0.15625,0.3157894736842105,0.18181818181818182,0.5675675675675675,0.25,0.883357041251778,0.4318181818181818,0.0,0.0,1.3333333333333333,0.10526315789473684,0.0,0.2903225806451613
20120901,BAL,AL,132,NYA,AL,132,3,4,51,NYC21,46122.0,26,4,0,0,1,2,1,0,1,8,1,6,0,0,3,0,6,4,3,3,0,0,24,6,1,0,0,0,29,4,0,0,1,3,0,0,0,4,0,4,0,0,0,0,5,5,3,3,0,0,27,10,2,0,3,0,logab001,chenw001,sorir001,chenw001,pheld001,132,Sep 1,1,BAL,"W,4-3",9.0,4,3,3,0,8,6,1,1,3.79,36,152,88,2,0,0,0,26,0,0,1,1,0,0,3,5,Mike Estabrook,"D.Phelps (4-43), C.Eppley (2), B.Logan (2-W), D.Robertson (3-H), R.Soriano (3-Sv)",,0.15384615384615385,0.13793103448275862,0.37142857142857144,0.24242424242424243,0.2692307692307692,0.2413793103448276,0.6406593406593406,0.48380355276907006,1.0,0.0,1.3333333333333333,0.16666666666666666,0.2222222222222222,0.15789473684210525
20120902,BAL,AL,133,NYA,AL,133,8,3,54,NYC21,46501.0,38,12,0,0,2,8,0,0,0,4,0,8,0,0,1,0,7,5,3,3,2,0,27,11,0,0,3,0,29,6,1,0,1,3,1,0,1,4,0,4,0,0,3,0,5,8,8,8,0,0,27,7,0,0,1,0,wolfr001,hughp001,,tillc001,hughp001,133,Sep 2,1,BAL,"L,3-8",9.0,12,8,8,0,4,8,2,0,3.83,42,169,107,11,3,0,0,38,0,0,0,0,0,0,1,8,Jerry Layne,"P.Hughes (4-36-L), C.Eppley (0), C.Rapada (1), J.Chamberlain (3), J.Thomas (99), D.Lowe (1), B.Logan (0), C.Wade (56)",,0.3157894736842105,0.20689655172413793,0.38095238095238093,0.3235294117647059,0.47368421052631576,0.3448275862068966,0.8546365914786966,0.6683569979716024,0.0,1.0,1.7777777777777777,0.19047619047619047,0.09523809523809523,0.35714285714285715
20120903,NYA,AL,134,TBA,AL,135,3,4,51,STP01,28585.0,30,5,1,1,0,3,0,1,0,3,0,7,2,0,2,0,4,2,4,4,0,0,24,9,0,0,0,0,34,11,1,0,1,4,0,0,0,2,0,5,3,1,0,0,8,2,3,3,0,0,27,13,1,0,2,0,shiej002,robed002,rodnf001,sabac001,shiej002,134,Sep 3,@,TBR,"L,3-4",8.0,11,4,4,0,2,5,1,0,3.83,36,134,82,0,0,3,1,34,1,0,0,0,0,0,0,2,Todd Tichenor,"C.Sabathia (4-51), D.Robertson (1-L)",,0.16666666666666666,0.3235294117647059,0.23529411764705882,0.3611111111111111,0.26666666666666666,0.4411764705882353,0.5019607843137255,0.8022875816993464,0.0,0.0,1.625,0.1388888888888889,0.05555555555555555,0.35714285714285715
20120904,NYA,AL,135,TBA,AL,136,2,5,51,STP01,17652.0,32,6,0,0,1,2,0,0,1,1,0,9,1,0,1,0,5,4,5,5,0,0,24,9,0,0,1,0,28,5,1,0,3,5,0,0,0,5,0,9,1,0,1,0,4,3,2,2,1,0,27,13,0,0,1,0,cobba001,garcf002,rodnf001,garcf002,cobba001,135,Sep 4,@,TBR,"L,2-5",8.0,5,5,5,0,5,9,3,0,3.84,33,142,88,1,0,1,0,28,1,0,0,0,0,0,1,4,Tony Randazzo,"F.Garcia (8-39-L), C.Rapada (1), C.Eppley (1), J.Chamberlain (1)",,0.1875,0.17857142857142858,0.23529411764705882,0.30303030303030304,0.28125,0.5357142857142857,0.5165441176470589,0.8387445887445888,0.0,0.0,1.25,0.2727272727272727,0.15151515151515152,0.125
20120905,NYA,AL,136,TBA,AL,137,6,4,54,STP01,16711.0,34,8,3,0,1,4,1,0,0,2,1,15,1,0,1,0,4,4,4,4,0,0,27,9,0,0,1,0,34,9,1,1,1,4,1,0,0,3,0,7,0,0,1,0,7,4,4,4,0,0,27,7,1,0,1,0,kuroh001,moorm003,sorir001,kuroh001,moorm003,136,Sep 5,@,TBR,"W,6-4",9.0,9,4,4,0,3,7,1,0,3.84,38,144,86,1,0,0,0,34,1,1,0,1,0,0,1,4,Bob Davidson,"H.Kuroda (4-41-W), B.Logan (2-H), D.Robertson (1-H), R.Soriano (3-Sv)",,0.23529411764705882,0.2647058823529412,0.2777777777777778,0.32432432432432434,0.4117647058823529,0.4411764705882353,0.6895424836601307,0.7655007949125596,1.0,0.0,1.3333333333333333,0.18421052631578946,0.07894736842105263,0.3076923076923077
20120906,NYA,AL,137,BAL,AL,137,6,10,51,BAL12,46298.0,34,10,1,0,0,6,0,0,1,6,0,7,1,0,2,0,8,7,10,10,0,1,24,7,0,0,0,0,35,11,0,0,6,10,0,0,0,2,0,7,0,0,0,0,3,5,6,6,0,0,27,13,0,1,3,0,odayd001,robed002,,pheld001,hammj002,137,Sep 6,@,BAL,"L,6-10",8.0,11,10,10,0,2,7,6,0,3.89,37,136,84,0,0,0,0,35,0,0,0,0,0,0,0,7,Mike Winters,"D.Phelps (4-31), C.Rapada (1), J.Chamberlain (1), J.Thomas (3), D.Robertson (0-L), B.Logan (0), D.Lowe (3)",,0.29411764705882354,0.3142857142857143,0.4146341463414634,0.35135135135135137,0.3235294117647059,0.8285714285714286,0.7381635581061693,1.17992277992278,0.0,1.0,1.625,0.1891891891891892,0.05405405405405406,0.22727272727272727
20120907,NYA,AL,138,BAL,AL,138,8,5,54,BAL12,40861.0,36,9,0,0,3,8,0,0,1,1,0,8,0,0,0,0,3,5,4,4,0,0,27,5,1,0,0,0,36,8,2,0,3,5,0,0,0,0,0,8,0,0,0,0,4,4,8,8,0,0,27,6,0,0,0,0,hughp001,chenw001,,hughp001,chenw001,138,Sep 7,@,BAL,"W,8-5",9.0,8,5,4,1,0,8,3,0,3.89,36,129,93,0,0,0,0,36,2,0,0,0,0,1,0,5,Mark Wegner,"P.Hughes (4-55-W), C.Eppley (2), B.Logan (0-H), D.Robertson (0-H), R.Soriano (1)",,0.25,0.2222222222222222,0.2894736842105263,0.2222222222222222,0.5,0.5277777777777778,0.7894736842105263,0.75,1.0,0.0,0.8888888888888888,0.2222222222222222,0.0,0.2
20120908,NYA,AL,139,BAL,AL,139,4,5,51,BAL12,46067.0,35,10,2,0,1,4,0,1,0,3,0,6,0,0,1,0,8,2,5,5,0,0,24,9,0,0,0,0,32,8,3,0,3,5,0,0,1,1,0,6,1,0,0,0,5,5,4,4,0,0,27,9,0,0,1,0,saunj001,sabac001,johnj010,sabac001,saunj001,139,Sep 8,@,BAL,"L,4-5",8.0,8,5,5,0,1,6,3,1,3.91,34,131,84,1,0,1,0,32,3,0,0,0,0,0,0,2,Cory Blaser,"C.Sabathia (4-42-L), C.Eppley (0)",,0.2857142857142857,0.25,0.3333333333333333,0.29411764705882354,0.42857142857142855,0.625,0.7619047619047619,0.9191176470588236,0.0,1.0,1.125,0.17647058823529413,0.029411764705882353,0.21739130434782608
20120909,NYA,AL,140,BAL,AL,140,13,3,54,BAL12,40346.0,39,15,2,0,2,13,0,0,1,8,1,9,0,0,2,0,8,5,3,3,0,0,27,5,0,0,1,0,30,4,1,0,0,3,0,0,1,3,0,10,1,0,1,0,4,5,13,13,2,0,27,20,1,1,2,0,chamj002,britz001,,garcf002,britz001,140,Sep 9,@,BAL,"W,13-3",9.0,4,3,3,0,3,10,0,1,3.9,34,132,88,1,0,1,0,30,1,0,0,0,0,0,1,5,Jerry Meals,"F.Garcia (4-42), J.Chamberlain (2-W), B.Logan (1-H), C.Wade (6), D.Lowe (2)",,0.38461538461538464,0.13333333333333333,0.5,0.23529411764705882,0.5897435897435898,0.16666666666666666,1.0897435897435899,0.4019607843137255,1.0,0.0,0.7777777777777778,0.29411764705882354,0.08823529411764706,0.2
20120911,NYA,AL,141,BOS,AL,142,3,4,52,BOS07,37437.0,30,6,4,0,0,3,1,0,0,8,0,9,0,1,1,0,9,4,4,4,0,0,25,7,1,0,1,0,36,12,3,0,1,4,1,0,0,0,0,9,1,0,1,0,8,4,3,3,0,0,27,11,0,0,1,0,baila001,robed002,,kuroh001,lestj001,141,Sep 11,@,BOS,"L,3-4",8.1,12,4,4,0,0,9,1,0,3.9,37,132,92,5,0,1,0,36,3,0,0,1,0,1,1,4,Chad Fairchild,"H.Kuroda (5-51), B.Logan (1), J.Chamberlain (1), D.Robertson (3-L)",,0.2,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.5,0.7017543859649122,0.8333333333333333,0.0,1.0,1.4814814814814816,0.24324324324324326,0.0,0.4230769230769231
20120912,NYA,AL,142,BOS,AL,143,5,4,54,BOS07,37230.0,39,11,4,0,3,5,1,0,0,2,1,7,1,0,1,0,10,7,4,4,0,0,27,13,1,0,2,0,36,10,5,1,1,4,0,0,0,1,0,8,0,0,2,0,6,6,5,5,0,0,27,13,3,0,1,0,pheld001,cooka002,sorir001,pheld001,cooka002,142,Sep 12,@,BOS,"W,5-4",9.0,10,4,4,0,1,8,1,0,3.9,37,152,97,5,2,0,0,36,5,1,0,0,0,1,2,7,Alfonso Marquez,"D.Phelps (5-59-W), C.Rapada (5-H), C.Eppley (3), B.Logan (0), J.Chamberlain (0-H), D.Robertson (0-H), R.Soriano (4-Sv)",,0.28205128205128205,0.2777777777777778,0.3170731707317073,0.2972972972972973,0.6153846153846154,0.5555555555555556,0.9324577861163228,0.852852852852853,1.0,0.0,1.2222222222222223,0.21621621621621623,0.02702702702702703,0.3333333333333333
