Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev,WHIP,KPercent,BBPercent,BABIP
20100405,COL,NL,1,MIL,NL,1,5,3,54,MIL06,45808,35,10,3,0,1,4,0,1,0,3,1,5,0,1,2,0,7,6,3,3,1,0,27,10,2,0,3,0,37,12,2,0,1,3,0,1,1,2,0,7,1,0,2,0,11,2,4,4,1,0,27,12,2,0,2,0,jimeu001,gally001,moraf001,jimeu001,gally001,,1,Apr 5,@,MIL,"W,5-3",9.0,12,3,3,0,2,7,1,1,3.0,41,151,102,4,0,1,0,37,2,0,0,0,1,2,2,6,Jerry Crawford,"U.Jimenez (99-57-W), M.Belisle (99-H), R.Flores (99), M.Daley (99-H), R.Betancourt (99-H), F.Morales (99-Sv)",0.2857142857142857,0.32432432432432434,0.3333333333333333,0.36585365853658536,0.45714285714285713,0.4594594594594595,0.7904761904761904,0.8253131179960449,1.0,,1.5555555555555556,0.17073170731707318,0.04878048780487805,0.36666666666666664
20100406,COL,NL,2,MIL,NL,2,5,7,51,MIL06,37344,37,11,3,1,1,5,1,0,0,0,0,11,0,0,0,0,6,4,7,7,0,0,24,9,1,1,2,0,30,7,1,0,2,6,0,0,0,6,0,6,2,0,2,0,5,4,5,5,0,0,27,8,0,0,0,0,wolfr001,smitg002,hofft001,smitg002,wolfr001,,2,Apr 6,@,MIL,"L,5-7",8.0,7,7,7,0,6,6,2,0,5.29,36,151,89,0,0,2,0,30,1,0,0,0,0,1,2,4,Brian O'Nora,"G.Smith (99-42-L), M.Corpas (99), M.Daley (0), M.Belisle (0)",0.2972972972972973,0.23333333333333334,0.2972972972972973,0.3611111111111111,0.5135135135135135,0.4666666666666667,0.8108108108108107,0.8277777777777777,0.0,1.0,1.625,0.16666666666666666,0.16666666666666666,0.22727272727272727
20100407,COL,NL,3,MIL,NL,3,4,5,51,MIL06,35793,32,8,2,0,1,3,1,0,0,5,1,9,1,1,1,0,7,4,4,4,0,0,24,8,1,1,0,0,31,8,4,0,0,5,1,1,0,1,0,10,0,0,0,0,5,7,4,4,4,0,27,7,0,0,1,0,cofft001,cooka002,hofft001,cooka002,david002,,3,Apr 7,@,MIL,"L,4-5",8.0,8,5,4,1,1,10,0,0,5.04,34,129,78,2,1,0,0,31,4,0,0,1,1,1,0,4,Phil Cuzzi,"A.Cook (99-40-L), R.Flores (1), M.Corpas (0), R.Betancourt (1)",0.25,0.25806451612903225,0.35135135135135137,0.2727272727272727,0.40625,0.3870967741935484,0.7576013513513513,0.6598240469208211,0.0,0.0,1.125,0.29411764705882354,0.029411764705882353,0.36363636363636365
20100409,SDN,NL,4,COL,NL,4,0,7,51,DEN02,49509,28,2,0,0,0,0,0,0,1,1,0,12,0,1,0,0,3,2,7,7,0,0,24,10,1,0,1,0,34,12,3,0,1,7,1,0,0,3,0,5,0,1,1,0,7,3,0,0,0,0,27,11,0,0,0,0,delaj001,richc002,,richc002,delaj001,,4,Apr 9,1,SDP,"W,7-0",9.0,2,0,0,0,1,12,0,1,3.71,30,125,83,0,0,0,1,28,0,0,0,0,0,0,0,3,Mike DiMuro,"J.De La Rosa (99-83-W), R.Betancourt (1-H), E.Rogers (99)",0.07142857142857142,0.35294117647058826,0.13333333333333333,0.40540540540540543,0.07142857142857142,0.5294117647058824,0.20476190476190476,0.9348171701112877,1.0,0.0,0.3333333333333333,0.4,0.03333333333333333,0.125
20100410,SDN,NL,5,COL,NL,5,5,4,84,DEN02,36090,52,15,3,1,0,5,1,0,1,6,1,8,1,1,2,0,13,7,4,4,0,0,42,18,0,0,2,0,49,9,2,0,3,4,0,0,0,3,1,12,0,0,2,0,6,7,5,5,1,0,42,20,0,0,2,0,staut001,corpm001,bellh001,latom001,hammj002,,5,Apr 10,1,SDP,"L,4-5",14.0,15,5,5,0,6,8,0,1,3.56,60,213,137,2,0,1,1,52,3,1,1,1,0,0,2,7,Tim Welke,"J.Hammel (99-50), R.Betancourt (0), F.Morales (4), M.Daley (3), R.Flores (2), M.Belisle (3), M.Corpas (2-L)",0.28846153846153844,0.1836734693877551,0.3728813559322034,0.23076923076923078,0.38461538461538464,0.40816326530612246,0.7574967405475881,0.6389324960753533,0.0,1.0,1.5,0.13333333333333333,0.1,0.3409090909090909
20100411,SDN,NL,6,COL,NL,6,2,4,51,DEN02,39576,33,8,2,0,0,2,1,0,1,3,0,10,0,1,1,0,9,2,4,4,0,0,24,11,0,0,2,0,28,8,1,1,1,4,1,0,0,6,0,4,1,1,2,0,7,5,2,2,1,0,27,9,1,0,1,0,jimeu001,garlj001,moraf001,garlj001,jimeu001,,6,Apr 11,1,SDP,"W,4-2",9.0,8,2,2,0,3,10,0,1,3.32,38,160,108,1,0,0,1,33,2,0,0,1,0,1,1,5,Tim Timmons,"U.Jimenez (5-54-W), M.Corpas (0-H), R.Flores (0-H), M.Daley (0-H), F.Morales (0-Sv)",0.24242424242424243,0.2857142857142857,0.32432432432432434,0.4117647058823529,0.30303030303030304,0.5,0.6273546273546273,0.9117647058823529,1.0,0.0,1.2222222222222223,0.2631578947368421,0.07894736842105263,0.34782608695652173
20100413,NYN,NL,7,COL,NL,7,3,11,51,DEN02,25110,33,9,1,0,1,3,0,1,0,3,0,11,0,0,1,0,7,5,11,11,0,0,24,5,1,0,0,0,33,10,4,0,1,10,1,0,1,9,0,11,1,0,0,0,9,3,3,3,2,0,27,9,0,1,1,0,smitg002,mainj001,,mainj001,smitg002,,7,Apr 13,1,NYM,"W,11-3",9.0,9,3,3,0,3,11,1,0,3.27,37,142,94,0,0,0,0,33,1,0,0,0,1,0,1,3,Ron Kulpa,"G.Smith (6-63-W), E.Rogers (3), M.Belisle (2)",0.2727272727272727,0.30303030303030304,0.32432432432432434,0.46511627906976744,0.3939393939393939,0.5151515151515151,0.7182637182637183,0.9802677942212825,1.0,1.0,1.3333333333333333,0.2972972972972973,0.08108108108108109,0.36363636363636365
20100414,NYN,NL,8,COL,NL,8,5,6,57,DEN02,26310,38,8,1,0,2,5,0,1,0,5,1,6,3,0,1,0,9,6,6,6,1,0,27,8,1,0,1,0,39,12,4,0,2,5,0,0,2,2,0,6,0,0,1,0,10,6,4,4,0,0,30,12,3,0,1,0,florr001,mejij001,,niesj001,cooka002,,8,Apr 14,1,NYM,"W,6-5",10.0,8,5,4,1,5,6,2,0,3.32,44,169,100,2,0,3,0,38,1,0,1,0,1,2,1,6,Lance Barksdale,"A.Cook (6-52), M.Daley (2-H), R.Betancourt (3-H), F.Morales (2-BSv), M.Corpas (2), R.Flores (2-W)",0.21052631578947367,0.3076923076923077,0.29545454545454547,0.37209302325581395,0.39473684210526316,0.5641025641025641,0.6901913875598087,0.936195587358378,1.0,1.0,1.3,0.13636363636363635,0.11363636363636363,0.1935483870967742
20100415,NYN,NL,9,COL,NL,9,5,0,54,DEN02,26195,33,8,2,0,0,3,0,0,0,6,0,7,1,2,1,0,7,3,0,0,0,1,27,8,0,0,1,0,29,5,0,0,0,0,1,0,0,2,0,9,0,1,1,0,5,3,4,4,2,0,27,11,1,0,1,0,pelfm001,delaj001,,pelfm001,delaj001,,9,Apr 15,1,NYM,"L,0-5",9.0,8,5,4,1,6,7,0,0,3.39,39,135,80,0,0,1,2,33,2,0,0,0,0,0,1,3,Dana DeMuth,"J.De La Rosa (5-38-L), E.Rogers (1), M.Belisle (1)",0.24242424242424243,0.1724137931034483,0.358974358974359,0.22580645161290322,0.30303030303030304,0.1724137931034483,0.662004662004662,0.39822024471635153,0.0,1.0,1.5555555555555556,0.1794871794871795,0.15384615384615385,0.3076923076923077
20100416,COL,NL,10,ATL,NL,10,5,9,51,ATL02,27692,35,9,3,0,1,5,0,0,0,4,0,11,0,1,1,0,7,5,9,9,1,0,24,11,0,1,2,0,34,13,2,0,1,9,1,1,0,6,1,6,0,0,2,0,9,3,4,4,1,0,27,11,1,0,1,0,lowed001,hammj002,,hammj002,lowed001,,10,Apr 16,@,ATL,"L,5-9",8.0,13,9,9,0,6,6,1,0,3.97,42,182,106,3,2,0,0,34,2,0,1,1,1,0,2,5,Jeff Nelson,"J.Hammel (5-9-L), M.Corpas (1), J.Beimel (99), M.Belisle (0), R.Flores (1)",0.2571428571428571,0.38235294117647056,0.3333333333333333,0.4634146341463415,0.42857142857142855,0.5294117647058824,0.7619047619047619,0.9928263988522239,0.0,0.0,2.375,0.14285714285714285,0.14285714285714285,0.42857142857142855
20100417,COL,NL,11,ATL,NL,11,4,0,54,ATL02,32602,34,9,3,0,0,4,0,1,0,3,0,5,0,0,1,0,7,1,0,0,0,1,27,8,0,0,1,0,25,0,0,0,0,0,0,0,0,6,0,7,1,0,1,0,4,3,4,4,0,0,27,9,0,0,1,0,jimeu001,kawak001,,jimeu001,kawak001,,11,Apr 17,@,ATL,"W,4-0",9.0,0,0,0,0,6,7,0,0,3.62,31,128,72,1,1,1,0,25,0,0,0,0,0,0,1,1,Jeff Kellogg,U.Jimenez (5-88-W),0.2647058823529412,0.0,0.3157894736842105,0.1935483870967742,0.35294117647058826,0.0,0.6687306501547987,0.1935483870967742,1.0,0.0,0.6666666666666666,0.22580645161290322,0.1935483870967742,0.0
