,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
count,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,0.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1455.0
mean,20140664.99587912,81.52197802197803,81.46703296703296,4.075549450549451,4.1916208791208796,53.675824175824175,29576.57348901099,34.598214285714285,8.479395604395604,1.695054945054945,0.14148351648351648,0.8928571428571429,3.8660714285714284,0.35782967032967034,0.22115384615384615,0.3021978021978022,3.1668956043956045,0.2932692307692308,8.098901098901099,0.5631868131868132,0.2184065934065934,0.7850274725274725,0.006181318681318681,6.981456043956044,4.042582417582418,3.866758241758242,3.8619505494505493,0.34203296703296704,0.03365384615384615,26.080357142857142,9.73282967032967,0.5961538461538461,0.06456043956043957,0.8839285714285714,0.0,33.07074175824176,8.45054945054945,1.614010989010989,0.1936813186813187,0.9340659340659341,3.9972527472527473,0.3743131868131868,0.23763736263736263,0.3289835164835165,3.258241758241758,0.2822802197802198,7.444368131868132,0.5590659340659341,0.19642857142857142,0.7541208791208791,0.006181318681318681,7.003434065934066,4.250686813186813,3.7445054945054945,3.7383241758241756,0.3385989010989011,0.032280219780219783,27.595467032967033,10.221153846153847,0.573489010989011,0.07898351648351648,0.9244505494505495,0.0006868131868131869,,0.2391369492236362,0.2511976598535649,0.30411354416821723,0.32012387507293316,0.3697091730408467,0.39435816819564024,0.673822717209064,0.7144820432685733,0.5116758241758241,0.5120274914089347
std,25840.501674935687,46.73089808918931,46.69120918888867,2.987912597621248,2.938725648344415,4.860033304298726,9538.964715275406,4.222339163518491,3.33938096081672,1.4124153462707163,0.38248095485626904,0.9925099960668342,2.9087950444646338,0.5841966562444332,0.4825394320289899,0.559229321823274,1.9938814256644077,0.5657911399650165,2.8830298879029588,0.8536104092105404,0.4453244720732148,0.8412531966212654,0.07840492362979448,2.6402253513611895,1.3381425013904222,2.8001167254635453,2.7958304817667914,0.6202025954424307,0.1878636661813763,2.8010305190378144,3.150418151677335,0.8358539726533081,0.2672647742872028,0.9288739547217545,0.0,4.000147213691454,3.27317951925197,1.3324071119243737,0.46557201127766773,1.014557384803169,2.8378866599703745,0.6220459056367619,0.4930983971059969,0.5928653096020052,2.047696064972161,0.5455114121669228,2.9081581916777175,0.8761522917058399,0.4447644486980993,0.8639298346864502,0.07840492362979448,2.611760716645102,1.3458602208806874,2.8611578224895524,2.856150475762549,0.6092476018694463,0.1806495147962011,2.2406322871759006,3.0688310524609808,0.781283056020584,0.2870838037595083,0.9042433606529391,0.02620712091804796,,0.07341638859577489,0.08066312738043684,0.07853036258690879,0.08373896885174391,0.14077297387085952,0.15451906555633607,0.205716036467687,0.22349279504297506,0.5000354014883229,0.5000271786975933
min,20100405.0,1.0,1.0,0.0,0.0,30.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,,0.03571428571428571,0.0,0.06896551724137931,0.03571428571428571,0.03571428571428571,0.0,0.10467980295566502,0.07142857142857142,0.0,0.0
25%,20120518.75,41.0,41.0,2.0,2.0,51.0,22072.75,32.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,30.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,,0.1875,0.19444444444444445,0.25,0.2647058823529412,0.27211302211302213,0.28125,0.536716391228349,0.5575549450549451,0.0,0.0
50%,20140628.5,81.0,81.0,3.0,4.0,54.0,28759.0,34.0,8.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,7.0,4.0,3.0,3.0,0.0,0.0,27.0,10.0,0.0,0.0,1.0,0.0,33.0,8.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0,4.0,3.0,3.0,0.0,0.0,27.0,10.0,0.0,0.0,1.0,0.0,,0.24242424242424243,0.25,0.3055555555555556,0.3235294117647059,0.3611111111111111,0.3870967741935484,0.6637927333491849,0.7058119898677174,1.0,1.0
75%,20160818.25,122.0,122.0,6.0,6.0,54.0,37009.5,37.0,11.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0,0.0,9.0,5.0,5.0,5.0,1.0,0.0,27.0,12.0,1.0,0.0,1.0,0.0,35.0,10.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0,5.0,0.0,9.0,1.0,0.0,1.0,0.0,9.0,5.0,5.0,5.0,1.0,0.0,27.0,12.0,1.0,0.0,1.0,0.0,,0.2857142857142857,0.3046497584541063,0.358974358974359,0.3783783783783784,0.45454545454545453,0.5,0.8047348099979679,0.8612838915470493,1.0,1.0
max,20180930.0,162.0,162.0,20.0,17.0,112.0,54296.0,66.0,21.0,9.0,2.0,5.0,20.0,3.0,4.0,5.0,14.0,3.0,20.0,6.0,2.0,4.0,1.0,17.0,9.0,17.0,17.0,6.0,2.0,55.0,24.0,5.0,3.0,5.0,0.0,67.0,21.0,6.0,4.0,5.0,17.0,4.0,3.0,3.0,11.0,4.0,20.0,7.0,3.0,5.0,1.0,23.0,10.0,20.0,20.0,5.0,2.0,57.0,22.0,4.0,4.0,4.0,1.0,,0.47368421052631576,0.5172413793103449,0.543859649122807,0.5652173913043478,0.813953488372093,1.025,1.3241575700047459,1.525,1.0,1.0
