,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
count,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,0.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1454.0
mean,20140653.65017182,81.65704467353952,81.66048109965635,4.285910652920962,4.446735395189004,53.55051546391753,24289.592439862543,34.85429553264605,8.670790378006872,1.8357388316151202,0.15532646048109966,1.0336769759450173,4.079725085910653,0.17938144329896907,0.23848797250859108,0.34776632302405497,3.0439862542955325,0.15807560137457044,8.016494845360825,0.5725085910652921,0.24536082474226803,0.7807560137457045,0.0027491408934707906,6.854982817869415,3.936082474226804,4.096907216494845,4.092096219931271,0.37800687285223367,0.030927835051546393,26.024742268041237,9.380756013745705,0.6020618556701031,0.06941580756013746,0.852233676975945,0.0006872852233676976,33.25704467353952,8.563573883161512,1.7903780068728523,0.16151202749140894,0.9938144329896907,4.2309278350515465,0.19931271477663232,0.27697594501718215,0.32646048109965636,3.2604810996563574,0.2034364261168385,7.523024054982818,0.6309278350515464,0.20481099656357388,0.7223367697594502,0.004810996563573883,6.85360824742268,4.162199312714777,3.9621993127147768,3.952577319587629,0.3326460481099656,0.02611683848797251,27.52577319587629,9.889347079037801,0.5539518900343643,0.06597938144329897,0.9147766323024055,0.0006872852233676976,,0.24223668388791222,0.25274055914878174,0.30501313257606755,0.32065780156975365,0.3879840234189487,0.4042102759833081,0.6929971559950162,0.7248680775530618,0.5230240549828179,0.5226960110041265
std,25847.802045802542,46.6423356264518,46.59837678678472,3.177147290039145,3.044333360093418,5.3273861702284595,9777.480610793393,4.551940095538459,3.5705994733492643,1.4871622998716614,0.41207381379220653,1.074062666166142,3.082179319963194,0.43424699905596603,0.4963724485316366,0.6195076363692595,2.0139105102113337,0.41102633617084783,3.0836129111435517,0.8698291282035785,0.49579121707268775,0.8542559398205108,0.05237813153685124,2.6494401804897256,1.4328278495909192,2.9279913732380924,2.9181473540126843,0.6402889112826068,0.18095012768400748,2.977576592592164,2.9930066549505567,0.814498020290459,0.26743085009939915,0.8843862801613944,0.026216125254653812,4.267198818660245,3.4025911939917544,1.3948878199796297,0.42045749755312667,1.0071765627435072,2.960817975874309,0.4558946890228199,0.5472066706568289,0.5685058915672497,2.028049127164851,0.5043025457816508,3.0833201140703608,0.9385552740004051,0.4624603206325897,0.8250814035879382,0.06921808837252753,2.7033295681926774,1.44588800865147,3.0279442413765416,3.0228073703508267,0.5916657021537359,0.16379181299366927,2.525357439278123,3.2495037055965565,0.7978283698422267,0.2695785841913963,0.9225258007767003,0.026216125254653815,,0.07802248203836508,0.08247974018205292,0.08278921196185728,0.08548094097744413,0.15316701044572625,0.15684490901964315,0.22235034585647148,0.2282525461484339,0.4996413391464882,0.49965647637339267
min,20100405.0,1.0,1.0,0.0,0.0,30.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,,0.034482758620689655,0.0,0.03571428571428571,0.034482758620689655,0.03571428571428571,0.0,0.07142857142857142,0.03448275862068965,0.0,0.0
25%,20120519.5,41.5,42.0,2.0,2.0,51.0,16612.5,32.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,31.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,,0.1875,0.1935483870967742,0.25,0.2631578947368421,0.28125,0.2903225806451613,0.5441176470588236,0.5619539707775002,0.0,0.0
50%,20140628.0,82.0,82.0,4.0,4.0,54.0,23116.0,34.0,8.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,7.0,4.0,4.0,4.0,0.0,0.0,27.0,9.0,0.0,0.0,1.0,0.0,33.0,8.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0,4.0,3.0,3.0,0.0,0.0,27.0,10.0,0.0,0.0,1.0,0.0,,0.24242424242424243,0.25,0.3055555555555556,0.3235294117647059,0.37142857142857144,0.3939393939393939,0.6832298136645962,0.723529411764706,1.0,1.0
75%,20160820.5,122.0,122.0,6.0,6.0,54.0,31593.5,37.0,11.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0,0.0,9.0,5.0,6.0,6.0,1.0,0.0,27.0,11.0,1.0,0.0,1.0,0.0,35.0,11.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,1.0,0.0,9.0,5.0,6.0,6.0,1.0,0.0,27.0,12.0,1.0,0.0,1.0,0.0,,0.2972972972972973,0.3125,0.36363636363636365,0.3783783783783784,0.4864864864864865,0.5,0.8410319410319411,0.8787878787878787,1.0,1.0
max,20180930.0,162.0,162.0,19.0,19.0,114.0,50199.0,72.0,22.0,11.0,4.0,5.0,19.0,3.0,3.0,4.0,12.0,3.0,19.0,6.0,3.0,5.0,1.0,18.0,10.0,17.0,17.0,4.0,2.0,57.0,22.0,5.0,2.0,5.0,1.0,65.0,22.0,8.0,5.0,7.0,19.0,4.0,4.0,3.0,12.0,3.0,20.0,8.0,3.0,5.0,1.0,20.0,10.0,19.0,19.0,4.0,2.0,57.0,23.0,5.0,3.0,5.0,1.0,,0.45454545454545453,0.48717948717948717,0.543859649122807,0.5471698113207547,0.9111111111111111,1.0263157894736843,1.380498866213152,1.5263157894736843,1.0,1.0
