,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
Date,1.0,0.0032769457073202704,0.002447843467350132,-0.03424838781888372,0.03708064199891817,-0.012040979931328473,-0.11991076277168529,-0.006214730992719048,0.002080082384154437,-0.046778633809731206,-0.05251721995014022,0.06316223102292877,-0.03454464873183864,-0.049473619084784266,-0.0016988302263726265,0.02989453636419721,-0.0663392278816104,-0.031045708673626743,0.13074909660674913,-0.1511856833222137,-0.019003883747836302,0.023493185256803228,0.005383885406975685,-0.01658237423653234,0.0786256155503863,0.02915838778952075,0.028197851345206176,0.04138274086908404,-0.013342941632697626,-0.015614322586140811,-0.06605365000923576,0.04172949999598042,0.0291556150056109,-0.029445930032364415,-0.00027916111042157086,0.028548156439284274,0.03277734519026352,0.0028602301586126947,-0.011168753003116686,0.044633813131578326,0.02711064686277306,-0.056796532423231044,0.0069411329888037325,0.046148538496718516,-0.04720951406940617,-0.02995482938164917,0.17155326566836557,-0.03521848628790974,-0.045147770467727326,-0.015778041904383037,-0.020134284081950136,-0.014409889268766693,0.09889696150609407,-0.028200914273720176,-0.028792406192481728,0.002192930266477815,-0.04947771596972748,-0.006775306062525758,-0.044219414225040374,-0.0534012283064172,0.005838055341641529,0.023019766818588753,-0.04284094247160058,,0.0030308385837817934,0.027361098355230148,-0.017387817162504173,0.005776341576136369,0.022288124361120293,0.03805789527346494,0.008963090824102822,0.028747885239119742,-0.05871771313986358,-0.05840779199984923
Visiting Team Game Number,0.0032769457073202704,1.0,0.9994339658152532,-0.020281821102481768,-0.006751210861889772,0.015242939613720075,0.06741863358860248,0.008416345379184112,0.006900065917091222,-0.006986126046658756,0.029072970970896166,0.008486180733430809,-0.023077946612257205,0.012338402722307495,0.03682177575839443,0.013790298806183082,-0.039850694229950655,0.045632370665855466,0.01232253246471095,-0.006509944098159295,-0.007171472703488999,0.04097386387273968,0.0003162835861152236,-0.0026514017796500458,0.09609145306143459,-0.007585514060822234,-0.00790344556358816,0.011534052819385389,-0.028635669966870492,0.00737570433478021,-0.07847346330483586,-0.009872929595991965,-0.02479884803550913,-0.001558279209298436,-0.03664417213196938,-0.0059223776158243676,-0.024687160398716403,-0.04045026421036513,0.004280412715135247,0.03178106039213619,-0.005906584737527634,-0.009990308441871423,-0.003814696224027477,-0.005337678205908801,-0.0005031751550150319,-0.02292288458743718,0.07273556913207571,0.0070732298394678254,-0.008604430368133993,-0.009251080077951302,-0.03771209005859932,-0.015279517524287784,0.1514076924323218,-0.019636931670336297,-0.020333097012366314,0.009152344827609418,-0.020340782095651225,0.023628828329120145,-0.004932939616766484,-0.00858182704201078,0.014152820385961926,0.03774144340775229,0.04710312905963135,,0.008772204225311839,-0.03092988739725567,-0.011636999848032266,-0.030966655352212696,0.014254070238124127,-0.005195866104838014,0.005539770955353966,-0.015023421677807855,0.022737052837664227,0.007830875537383515
Home Team Game Number,0.002447843467350132,0.9994339658152532,1.0,-0.020280526175138668,-0.007126497524611151,0.014817995726441496,0.063342418829061,0.008059108206974454,0.006506357981170877,-0.006711766279720671,0.02874651720104008,0.006442858069666241,-0.023282270419646856,0.011981383052928073,0.03545495642201652,0.014433559861888209,-0.04096341405642134,0.04524760100017901,0.012599618941468596,-0.006217725524137407,-0.008167850508166105,0.041275716349602164,-0.00018071338907234527,-0.003871266917649227,0.09584922217315808,-0.008015666628019091,-0.008318807748455451,0.011982030207841636,-0.0293802935952299,0.007002800835409878,-0.07855806859209163,-0.011516753218384074,-0.024172720106105418,-0.00039821503843128235,-0.03661843558941898,-0.006092379394914551,-0.024397448135722956,-0.0416538364454254,0.004902044600422893,0.031094052767056308,-0.006007172418020989,-0.01055744341078819,-0.003088569324363209,-0.005398820548811701,-0.001238940767033352,-0.02314566047005854,0.07322548125508313,0.00787517819081394,-0.009669631898723814,-0.007888903291839779,-0.03759948058992891,-0.015266819549067955,0.15041904869388448,-0.01984740674466325,-0.020554684314231096,0.010377447892879033,-0.021424124766413158,0.023173310189750926,-0.006096216206500066,-0.00807972206039969,0.014260204967612678,0.038103907442188924,0.04714465627007293,,0.008499583156595769,-0.030624687477034077,-0.01208549724620585,-0.031148201346298292,0.013012930374322508,-0.005681688733819798,0.004513114964216063,-0.015430047701683075,0.023110103586680034,0.007967997187403281
Visiting Team Score,-0.03424838781888372,-0.020281821102481768,-0.020280526175138668,1.0,0.02508924338841124,0.18885754011371625,0.06890492430796707,0.5972628409447672,0.7727513705569689,0.45860770326021805,0.1944966467614375,0.5532198874852295,0.98769744907519,0.10352689002287717,0.2922818060832168,0.16563100184680898,0.38175694583758196,0.16896714772749039,-0.07735487723647477,0.15206407421395413,-0.004673165463456502,0.01334548967912685,0.006577864341745137,0.23556793140420984,0.24446130038783145,0.02499007172429309,0.024599162985957802,0.00011796622163507722,-0.005442922284582099,0.30805224524276364,0.07490786980055503,-0.010563621495545746,0.028792121164713573,0.03026692507665942,0.0528099862391291,0.28933652355415185,0.08666977308033481,0.0011632916653984361,-0.03501214581085467,0.05512187344951434,0.030148780730796142,-0.07986808095545395,-0.010774421376195813,-0.04230674417917282,0.01670260822870604,-0.09004449524984622,0.13304522870566782,-0.06548181551682214,-0.05531559147430656,0.047466060405292644,-0.009866043339980677,0.07632204113220321,0.35096675850224934,0.9724420191259582,0.9716676769660686,0.15911688089668305,0.041872206417765,0.029557799924415984,0.030852202438954073,0.2359373793876625,0.09790997313666719,0.007989608358352343,0.0051847190955828844,,0.7402693624703679,-0.014853725976126953,0.7505014804957755,-0.03581776068950609,0.783206368189239,-0.02259949331575581,0.8219280649114942,-0.028982276956562074,0.03486814830081315,0.010760076676231979
Home Team Score,0.03708064199891817,-0.006751210861889772,-0.007126497524611151,0.02508924338841124,1.0,-0.16789392292369304,0.011175637239691633,0.025280625824795715,0.021880212549054194,-0.02087832420278686,0.03803624001209308,0.012540351069619792,0.02689820116879635,-0.08669169071148818,0.03280885910731497,-0.0090440357295465,-0.005465201258054114,-0.08355289551432095,0.009969468708506707,-0.09676552827993132,-0.09203690250138899,0.007038087887615228,-0.008516337492634864,0.004217033884231482,0.23006971009346058,0.9675367425437498,0.966359668446093,0.11175263114698523,0.05961749367958635,-0.29210095347457604,-0.06788813730122845,0.18341446345584944,0.07590565163709638,-0.061265643999246854,-0.019715013188992235,0.3941177441395218,0.7594556914388148,0.4268535919765498,0.20486022529040993,0.5632813742492342,0.9863799539858973,0.07480149652549285,0.27880364440293176,0.08129389336713941,0.2856822594859269,0.12487596279735946,-0.200255802149534,0.17489111977723304,-0.04728065430943863,-0.05897518340735864,-0.004508412914058405,0.14879795857863753,0.06576232894067978,0.03210433172572277,0.03182115083038721,-0.012129912887677155,0.005402262247838174,-0.004115751001628891,-0.023533629580664794,-0.027755735881723337,0.0313275249907444,0.0008724864599553654,-0.008691187872901095,,0.013583193127757581,0.7639136312907336,0.0015658322283436344,0.7489949626229802,0.010390653820471038,0.8058560716071761,0.007779967696579192,0.8391976529931021,-0.025413660704045323,-0.008302568161758053
Length of Game in Outs,-0.012040979931328473,0.015242939613720075,0.014817995726441496,0.18885754011371625,-0.16789392292369304,1.0,-0.018153905238851596,0.6886689354509696,0.25011058981994183,0.11498758837444417,0.06541148072334671,0.05192687156589904,0.1811707230542227,0.10642953455892985,0.0535579567535555,0.09222107888811613,0.21578356727928957,0.24320059597900887,0.2100685149548593,0.10151851298151734,0.11506882506178918,0.0708976244712139,-0.005522670141250553,0.26613358540625914,0.42691298442556797,-0.160129716814061,-0.15991352492443775,-0.0055574139941286385,-0.02118697444566701,0.9715584532590443,0.2748529279607759,0.01980260959486342,-0.00973132289518119,0.05692917923319548,0.0018630297955260866,0.6547994899731265,0.013369773988404571,-0.04048260704881003,0.01748107056096561,-0.08938929931164595,-0.16314218261090338,0.19776229397583556,-0.01336972908004143,0.06943300993552269,0.10604385004714624,0.20518469627601854,0.3624450434438666,0.010584851236726932,0.03463448845799444,0.04198704185275287,0.0026671544743673333,0.27841730926231417,0.43741927484107057,0.17694136495925428,0.17356348781455624,0.035306100319533,0.022106963638664035,0.9577343138310582,0.27640901036225973,0.10305650754871634,0.017243231505814895,0.08009034684029238,-0.008364593673538336,,0.08252223231971946,-0.20380459962170797,0.10896549244871198,-0.18155703463642636,0.06048010204240435,-0.22575946831294572,0.08246436488150923,-0.2247021236741561,-0.02303653864292499,-0.001902141936766942
Attendance,-0.11991076277168529,0.06741863358860248,0.063342418829061,0.06890492430796707,0.011175637239691633,-0.018153905238851596,1.0,0.020864767909564434,0.06939501464884486,0.08927740830602948,0.03580706951510471,0.03760618043861592,0.07001010639772229,0.0742091458506901,0.0005137121963244795,0.05762577402408259,0.031622170204402146,-0.01165453366441226,-0.025640228610936327,0.0031701446215344183,0.0006873382494179902,0.038245757522648416,0.04079950028850796,0.033234375403827135,0.010379730001488372,0.013113386282215388,0.014018080599828878,0.03132901573193238,0.021354901159279877,-0.008205264654374192,0.04943890947954612,0.008862134037542867,-0.06311428454879758,0.010982184745462576,0.01250932801810496,0.006527545739300947,0.009848182018833506,0.024680780137039542,-0.07266843932811262,0.023145978815678876,0.0173034613659309,0.041270735349568655,-0.022016901832220416,-0.05460828150029424,-0.01183537673015647,0.02944299457741658,-0.024236422320385646,-0.0016058206069580014,-0.06428742739629235,0.006095639172827241,0.04068230424518975,-0.010711504198714621,0.010938370220168307,0.06467770179868082,0.0650675317739473,-0.0051693508330625405,0.027559310487491738,-0.02884458901976032,0.060095552789779225,0.032139603700286117,0.019246088569846276,0.031329246756072245,0.026624658985374798,,0.08053359665216396,0.007416181418150001,0.08817030266083285,-0.006993563435764528,0.08838665454634133,0.011052912536284766,0.09405022188939693,0.005160068099933425,-0.013027112034526535,-0.019159051063012376
Visting Team At-Bats,-0.006214730992719048,0.008416345379184112,0.008059108206974454,0.5972628409447672,0.025280625824795715,0.6886689354509696,0.020864767909564434,1.0,0.7911512840603606,0.41011347490472716,0.1466684886855004,0.3017642009702575,0.5898268244662063,0.03336646582087821,0.06696559346943672,0.09881590587435138,0.18436145263646142,0.22803364448902222,0.12793107036249138,0.12075132152177499,-0.04308753964336017,-0.04755274176406149,-0.021650191062412668,0.5902378339489995,0.3861209050746824,0.0236140354220208,0.023734120627254114,0.026885375996449717,-0.009625476767727984,0.6967247704065438,0.1849027637995616,0.02329880126768838,-0.005282160217289361,0.03392074348126569,0.04565275716895658,0.5762516542673409,0.14435059783917367,0.01336854550661787,0.020699165445200878,0.040683441540687953,0.028378134973307625,0.09241025954453916,0.045070689609536724,0.009843263253378795,0.10592425315235543,0.10572067831001353,0.2616863984696788,-0.007373992077771356,0.005078989432070092,0.031486814679111255,-0.0041180075321464935,0.22332579460804558,0.5134024957214425,0.5774386484684029,0.5741719761064937,0.13597124855528023,0.026583743846420732,0.6259827747191596,0.1269097640091991,0.22506482365885658,0.060649645540307814,-0.05287680461597631,-0.00013613022945080798,,0.6322449296034721,-0.026788710496874046,0.5441628562506766,-0.03055873168911591,0.5290449267905449,-0.04347590407125777,0.5690560539422272,-0.04165231404512011,0.009420670467757521,0.0167226597113389
Visting Team Hits,0.002080082384154437,0.006900065917091222,0.006506357981170877,0.7727513705569689,0.021880212549054194,0.25011058981994183,0.06939501464884486,0.7911512840603606,1.0,0.519063302500436,0.17251837967544748,0.4009294725505138,0.7701251149195185,0.10948587645836165,0.22393467161165942,0.09643693551292058,0.198300347875289,0.1750451419683798,-0.07330419888436669,0.1268204555357968,0.03009496980534509,0.12588937546869244,-0.022657011312226555,0.5481332877597747,0.22433173138386525,0.016908723797327007,0.01663165387767689,0.0296525524369508,-0.009095768300435209,0.33055570582696,0.09485313718553436,0.009460945536908525,-0.010432571734687495,0.018444713970196053,0.05893547588861165,0.2937565772793241,0.08570972543845201,-0.004116195547595945,-0.03126904423350503,0.04402387166597109,0.024769285866168212,-0.04110051364402596,0.030921371790371223,-0.04689899282338717,0.016960339263813136,-0.029763175766521207,0.13143638641310712,-0.06616161292970822,-0.02131606149099176,0.02806006844533157,-0.0072856208392798345,0.07659312842302192,0.3808415339253697,0.7672885056468352,0.7660388524760288,0.15501848181832892,0.046284071199696145,0.13317701503652346,0.12619148268669805,0.1649250687387198,0.06305709677060532,0.1385164985354264,0.013096322752214487,,0.9660407324674355,-0.009251420879983308,0.8496672376651138,-0.03407615899170563,0.801344368530523,-0.02148144996488349,0.8714158638005339,-0.027559635781391367,0.02751521678263946,0.03783366121513903
Visting Team Doubles,-0.046778633809731206,-0.006986126046658756,-0.006711766279720671,0.45860770326021805,-0.02087832420278686,0.11498758837444417,0.08927740830602948,0.41011347490472716,0.519063302500436,1.0,0.031174052771996575,0.08699713579704674,0.4482464530795084,0.08566232887196684,0.12946991570315666,0.047886071656064726,0.1303837865422165,0.17532081963450896,-0.07773441523769951,0.002200708701865408,-0.014978023260315923,-0.030137060421372396,-0.014761356218677186,0.2764912443761492,0.14283711554182427,-0.022266529333501345,-0.022170907548778533,0.014299311987569056,-0.030838374792630498,0.1730581581664674,0.05542831404649544,-0.02215554043713425,0.031411591328412605,0.023874311488273188,0.045460751830891995,0.13142994221518103,0.01389549311145794,-0.0015726669860317828,0.04147424504000297,-0.030446402387033795,-0.01744104964335733,-0.06440505565030535,0.006587252448669155,-0.0316331163541964,0.029507693438489645,-0.06501927191836487,0.056648229558437325,-0.018953153375287787,-0.03413232473807889,0.04130370358133376,-0.003569267012895213,0.04589049835315804,0.18875312563109775,0.4582811945737607,0.4581258751843932,0.09352383109354888,0.024748613208978126,0.035613157469368315,0.06468816075008266,0.08692101805553416,0.07671357197749534,-0.03486926555386745,-0.003615409298779899,,0.5001700610040669,-0.03810414062922114,0.4516603015716659,-0.03684904670172946,0.5176001026777363,-0.05289201515579703,0.5266852507322585,-0.05055277815881127,0.042259589835133664,0.055291932211864195
