,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
count,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,0.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1458.0
mean,20140663.604523648,81.42700479780672,81.38176833447567,4.557916381082934,4.697052775873886,53.30089102124743,30637.82659355723,34.95544893762851,8.956819739547635,1.7429746401644963,0.16038382453735436,1.135709389993146,4.332419465387251,0.18368745716244003,0.27416038382453733,0.3776559287183002,2.9691569568197393,0.1768334475668266,7.534612748457848,0.592871830020562,0.24674434544208362,0.8224811514736121,0.0054832076764907475,6.811514736120631,3.854694996572995,4.305688827964359,4.291295407813571,0.4009595613433859,0.03495544893762851,25.904729266620972,9.524331734064427,0.6723783413296779,0.067854694996573,0.9129540781357094,0.0,33.33447566826594,8.756682659355723,1.6860863605209047,0.1706648389307745,1.1322823851953392,4.457162440027416,0.19671007539410554,0.27758738862234406,0.37559972583961615,3.1542152159013024,0.16312542837559973,7.009595613433858,0.6339958875942426,0.21795750514050719,0.774503084304318,0.0075394105551747775,6.744345442083619,4.064427690198766,4.19876627827279,4.1912268677176145,0.36120630568882794,0.03769705277587389,27.396161754626455,10.133653187114462,0.6531871144619602,0.06854009595613433,0.9547635366689513,0.0013708019191226869,,0.24981964106695373,0.2574982469791738,0.31116393811771487,0.32409872319512273,0.40134908647421474,0.41736320949621664,0.7125130245919297,0.7414619326913393,0.5243317340644277,0.5246913580246914
std,25819.162504531356,46.84734992286011,46.911280966510176,3.260296138286645,3.2674662378030197,4.1958981898757655,10128.876853575757,4.114455111536188,3.549404367001314,1.384465917947156,0.4370293353513626,1.1400940749999708,3.1574781744309286,0.46019301840003307,0.5343713191870184,0.6504781312459548,1.8661691104701732,0.4416400493010241,3.004226795594995,0.9245047860738189,0.5004607175341753,0.8689991634703991,0.08263549101257242,2.534422355329557,1.3428659592128078,3.0991461701633787,3.0853429611161003,0.6627656734244513,0.19105022017360251,2.486693995820144,3.234956342840316,0.8564276648379904,0.26486322426645004,0.9507578263636821,0.0,3.9914840653343098,3.463569202635926,1.386844805231915,0.4078318118623981,1.1305307576548436,3.159247606736979,0.46888377532309927,0.5267710395666855,0.6469148850330243,1.9120406827016105,0.4514692886016557,2.8683823057122035,0.9253901427542913,0.468990037482056,0.8791174004631378,0.09412460907142443,2.573426623862987,1.3177962537795913,3.1173171983767607,3.115038053380751,0.6343203684548955,0.19409432693540932,1.9196869218170831,3.2142235363096208,0.8234028393703969,0.26077071377123423,0.9358777755938985,0.03701164311081745,,0.0768812586542908,0.08217679280730134,0.07867292206851535,0.08401843463161758,0.15510723855818778,0.16557315465176672,0.22041671452524694,0.23492954716921616,0.4995788510565529,0.49956131140345533
min,20100405.0,1.0,1.0,0.0,0.0,28.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,,0.034482758620689655,0.034482758620689655,0.06666666666666667,0.06896551724137931,0.03571428571428571,0.037037037037037035,0.13333333333333333,0.13793103448275862,0.0,0.0
25%,20120519.5,41.0,41.0,2.0,2.0,51.0,22678.5,32.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,31.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,,0.1935483870967742,0.2,0.2571428571428571,0.2727272727272727,0.2934002869440459,0.29411764705882354,0.5603830055442959,0.5769073220686124,0.0,0.0
50%,20140629.0,81.0,81.0,4.0,4.0,54.0,31304.0,34.0,9.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0,4.0,4.0,4.0,0.0,0.0,27.0,9.0,0.0,0.0,1.0,0.0,33.0,8.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0,4.0,4.0,4.0,0.0,0.0,27.0,10.0,0.0,0.0,1.0,0.0,,0.25,0.2553191489361702,0.3157894736842105,0.32432432432432434,0.3939393939393939,0.40540540540540543,0.7099567099567099,0.7261904761904762,1.0,1.0
75%,20160816.5,121.0,122.0,6.0,6.0,54.0,38409.0,37.0,11.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,1.0,0.0,8.0,5.0,6.0,6.0,1.0,0.0,27.0,12.0,1.0,0.0,1.0,0.0,35.0,11.0,2.0,0.0,2.0,6.0,0.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,1.0,0.0,8.0,5.0,6.0,6.0,1.0,0.0,27.0,12.0,1.0,0.0,1.0,0.0,,0.3055555555555556,0.3125,0.36585365853658536,0.38095238095238093,0.5,0.5151515151515151,0.8549201056940995,0.8865971489810499,1.0,1.0
max,20180930.0,163.0,163.0,22.0,20.0,107.0,50299.0,60.0,22.0,8.0,4.0,6.0,21.0,3.0,4.0,4.0,13.0,4.0,20.0,9.0,3.0,5.0,2.0,18.0,9.0,17.0,17.0,5.0,2.0,53.0,25.0,5.0,2.0,6.0,0.0,68.0,27.0,9.0,2.0,6.0,19.0,4.0,3.0,6.0,10.0,4.0,18.0,5.0,3.0,6.0,2.0,17.0,11.0,22.0,22.0,4.0,2.0,54.0,27.0,5.0,2.0,5.0,1.0,,0.46808510638297873,0.5192307692307693,0.5344827586206896,0.56,0.9787234042553191,1.0714285714285714,1.4972419227738376,1.5714285714285714,1.0,1.0
