,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
count,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,0.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0
mean,20140658.479725085,81.56975945017182,81.58762886597938,4.120962199312714,4.231615120274914,53.654295532646046,29768.424054982817,34.595189003436424,8.46872852233677,1.6549828178694157,0.15738831615120275,1.0206185567010309,3.935395189003436,0.35876288659793815,0.24536082474226803,0.3347079037800687,2.9079037800687284,0.23505154639175257,8.340893470790379,0.5670103092783505,0.20756013745704469,0.7395189003436426,0.003436426116838488,6.758762886597938,3.9917525773195877,3.8969072164948453,3.8914089347079037,0.33058419243986253,0.0288659793814433,26.088659793814433,9.416494845360825,0.5876288659793815,0.052920962199312714,0.8020618556701031,0.0013745704467353953,33.18625429553265,8.485910652920962,1.6350515463917525,0.16357388316151203,0.9979381443298969,4.0213058419243985,0.3463917525773196,0.2549828178694158,0.31821305841924397,3.089347079037801,0.2536082474226804,7.606185567010309,0.540893470790378,0.18831615120274914,0.6756013745704468,0.002061855670103093,6.876288659793815,4.178694158075602,3.79106529209622,3.7890034364261167,0.27560137457044676,0.036426116838487975,27.565635738831617,9.997938144329897,0.5821305841924399,0.056357388316151204,0.8652920962199313,0.0,,0.27364530206852633,0.29294484908575746,0.29973957284873143,0.3165056827528352,0.3801207105250758,0.39846171653490114,0.6798602833738072,0.7149673992877363,0.5388316151202749
std,25820.348588664172,46.8475142757975,46.87008719652541,2.992276928918915,3.0544064392828325,5.03735090726706,8718.63896361269,4.268866717962149,3.448414019343914,1.339999736848002,0.4087741896239702,1.081093441106592,2.9032931010579763,0.603021834034047,0.5026793312028818,0.604884548454906,1.9564830872039949,0.5082621164780843,3.0186167932042256,0.8742127505253675,0.4491447156277386,0.812673709387731,0.05854034847755282,2.5842510233293914,1.378230488159481,2.93470155793802,2.934971817219136,0.5934007807081124,0.17938383931123253,2.881134730629079,3.1095986777280027,0.8144910561796972,0.23591707841746487,0.8858484747646018,0.03706244831414782,4.1424534960487085,3.3260942773684024,1.3168081671452896,0.4138833901782568,1.0904719945334467,2.9612745312301723,0.5999877100420761,0.5194970153408369,0.5791347682075645,1.9403740616497551,0.5293442497396976,3.015474114190691,0.8921624342791554,0.4344211270881687,0.8238550676470909,0.04537642069416166,2.575641365721612,1.3681229218778184,2.877422888971806,2.8757182052487664,0.5491545639196334,0.19104688026534158,2.3308648776101255,3.0844368860477087,0.7962840949230212,0.2394668168396505,0.862483080335252,0.0,,0.09395880037458257,0.10439297422164016,0.07993503219129537,0.08474508609810355,0.14771229915994644,0.1582978953934464,0.21261991319250942,0.22813009628997188,0.49866121573489264
min,20100405.0,1.0,1.0,0.0,0.0,31.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
25%,20120520.5,41.0,41.0,2.0,2.0,51.0,23201.5,32.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,31.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,,0.20833333333333334,0.21428571428571427,0.24390243902439024,0.2571428571428571,0.2788888888888889,0.2857142857142857,0.5357142857142857,0.5546821984321985,0.0
50%,20140628.0,81.0,81.0,4.0,4.0,54.0,30149.0,34.0,8.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,7.0,4.0,3.0,3.0,0.0,0.0,27.0,9.0,0.0,0.0,1.0,0.0,33.0,8.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,3.0,0.0,0.0,27.0,10.0,0.0,0.0,1.0,0.0,,0.2692307692307692,0.2903225806451613,0.2972972972972973,0.3191489361702128,0.36666666666666664,0.38235294117647056,0.6718146718146718,0.7066772655007949,1.0
75%,20160819.5,123.0,122.0,6.0,6.0,54.0,36342.0,37.0,11.0,2.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0,0.0,8.0,5.0,5.0,5.0,1.0,0.0,27.0,11.0,1.0,0.0,1.0,0.0,35.0,11.0,2.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0,0.0,8.0,5.0,5.0,5.0,0.0,0.0,27.0,12.0,1.0,0.0,1.0,0.0,,0.3333333333333333,0.36,0.35714285714285715,0.3783783783783784,0.4722222222222222,0.5,0.8253131179960449,0.8674596255241416,1.0
max,20180930.0,162.0,162.0,17.0,25.0,108.0,54242.0,62.0,23.0,7.0,3.0,7.0,17.0,3.0,3.0,4.0,14.0,3.0,20.0,6.0,2.0,4.0,1.0,21.0,10.0,25.0,25.0,4.0,2.0,54.0,22.0,5.0,2.0,4.0,1.0,60.0,26.0,8.0,3.0,8.0,25.0,4.0,3.0,3.0,11.0,3.0,20.0,7.0,2.0,4.0,1.0,17.0,10.0,17.0,17.0,4.0,2.0,54.0,20.0,4.0,2.0,4.0,0.0,,0.625,0.6923076923076923,0.5576923076923077,0.5932203389830508,0.9545454545454546,1.1428571428571428,1.4353146853146854,1.653495440729483,1.0
